ItemID,ItemName,SupplierID,StockQty,ReorderLevel,UnitPrice,LastRestockedDate
INV0436,Chemicals,SUP0011,83,149,27351.13,23/08/2022
INV0437,steel,SUP0005,70,266,8370.07,06/13/2023
INV0438,Electronics,SUP0015,113,134,33267.65,2023-09-08
INV0439,Chemicals,SUP0001,72,251,49252.81,2024-09-11
INV0440,Electronics,SUP0007,58,97,,06-02-2024
INV0441,Chemicals,SUP0016,216,190,4581.56,13/10/2024
INV0442,Steel,SUP0020,48,101,40756.12,02/22/2022
INV0443,ELECTRONICS,SUP0012,22,39,10054.54,2024-01-30
INV0444,Electronics,SUP0002,124,278,21102.11,07/05/2023
INV0445,Electronics,SUP0018,242,188,22433.78,01/09/2022
INV0446,Chemicals,SUP0010,123,0,19207.73,04-11-2022
INV0447,Steel,SUP0015,229,126,48933.5,16/04/2023
INV0448,Steel,SUP0003,264,187,45157.23,19/10/2022
INV0449,Plastic,SUP0017,214,133,3262.99,09/12/2022
INV0450,Steel,SUP0014,75,298,16981.53,10/31/2022
INV0451,Chemicals,SUP0017,70,284,32770.35,2023-02-10
INV0452,Electronics,SUP0010,78,43,8097.64,10-03-2024
INV0453,Electronics,SUP0013,204,222,,01/19/2022
INV0454,Plastic,SUP0008,277,172,17915.16,2023-09-07
INV0455,Electronics,SUP0003,104,39,9252.18,2024-06-23
INV0456,Plastic,SUP0011,187,80,4432.02,14-10-2023
INV0457,Rubber,SUP0008,77,272,17342.25,2023-05-31
INV0294,Steel,SUP0015,181,203,25208.36,2024-04-17
INV0459,Plastic,SUP0007,152,12,16959.0,01/05/2022
INV0460,Steel,SUP0012,123,108,43019.18,18/02/2023
INV0461,Electronics,SUP9999,55,185,11522.75,2022-02-02
INV0462,steel,SUP0011,265,78,2588.13,01/09/2022
INV0463,Rubber,SUP0001,122,102,31913.22,27-11-2022
INV0464,Chemicals,SUP0010,134,159,,08/07/2022
INV0465,Electronics,SUP0011,251,297,21324.02,10/31/2024
INVALID_59,ELECTRONICS,SUP0001,96,9999,Twenty Five Thousand,10/09/2023
INV0467,Electronics,SUP0012,28,254,16946.41,2022-11-12
INV0468,Steel,SUP0018,40,225,20280.93,07/28/2023
INV0469,Plastic,SUP0007,242,107,29442.58,30/04/2022
INV0470,Electronics,SUP0002,33,65,13944.6,07/31/2022
INV0471,Chemicals,SUP0009,200,184,12423.11,06/06/2024
INV0338,Rubber,SUP0005,79,147,0,19/12/2024
INV0473,Electronics,SUP0014,35,62,42024.32,30/10/2024
INV0474,Plastic,SUP0016,257,166,49541.14,2022-12-09
INV0475,Plastic,SUP0014,196,289,46031.36,13/04/2022
INV0476,Chemicals,SUP0009,260,142,15527.05,01-06-2024
INV0477,Electronics,SUP0011,195,200,42383.95,10/05/2022
INV0478,Chemicals,SUP0009,73,22,13498.21,22/12/2023
INV0479,rubber,SUP0002,252,213,30640.48,06/23/2022
INV0480,Plastic,SUP0004,0,154,1002.62,24-04-2022
INV0481,Chemicals,SUP0010,176,114,11878.0,11/15/2024
INV0482,Plastic,SUP0014,3,220,12987.99,05-09-2022
INV0483,Electronics,SUP0013,146,115,32695.4,08/04/2024
INV0484,Electronics,SUP0015,259,273,11757.24,10/03/2024
INV0485,Electronics,SUP0017,74,115,37051.24,01-07-2024
INV0486,Steel,SUP0013,0,35,5524.51,02/02/2024
INV0487,rubber,SUP0009,20,17,7378.93,2023-02-11
INV0488,Chemicals,SUP0008,80,3,15594.64,09/21/2022
INV0489,Plastic,SUP0011,199,194,29423.59,2024-03-17
INV0490,Chemicals,SUP0019,213,107,,29/01/2024
INV0491,Plastic,SUP0009,228,296,31553.91,03/08/2023
INV0492,Plastic,SUP0010,139,265,10723.81,08-09-2022
INV0493,Chemicals,SUP9999,109,97,29989.02,15/12/2022
INV0494,Rubber,SUP0003,225,49,30535.64,04/04/2023
INVALID_81,Electronics,SUP0005,206,80,21979.58,2023-06-10
INV0496,Steel,SUP0011,126,195,21374.38,18-09-2022
INV0497,Electronics,SUP0001,221,74,42627.89,12-02-2024
INV0498,Chemicals,SUP0016,0,4,17483.24,26/04/2024
INV0499,Rubber,SUP0012,68,266,12465.92,23/04/2022
INV0500,Chemicals,SUP0017,200,247,17859.65,2022-07-23
INV0501,Chemicals,SUP0004,9999,92,32547.71,2023-01-21
INV0166,Rubber,SUP0020,254,207,37008.42,02/29/2024
INV0503,Chemicals,SUP0001,129,91,12183.66,2024-11-19
INV0504,Chemicals,SUP0005,13,201,22034.38,2023-03-19
INV0505,Electronics,SUP0005,72,169,19828.51,2022-03-08
INV0506,Plastic,SUP0019,60,134,49697.02,07/25/2024
INV0507,Rubber,SUP0014,110,218,33633.31,18/11/2024
INV0508,Chemicals,SUP0013,241,235,13109.15,07/21/2023
INV0509,STEEL,SUP0014,228,63,30174.2,13/11/2022
INV0510,Steel,SUP0012,190,120,25154.72,24-05-2024
INV0511,Steel,SUP0004,99,238,-2929.14,2022-01-13
INV0512,Electronics,SUP0012,35,135,48254.19,03-02-2022
INV0513,Rubber,SUP0003,63,231,Twenty Five Thousand,22-11-2022
INV0514,Electronics,SUP0009,10,222,20856.6,06-10-2022
INV0515,chemicals,SUP0009,68,44,27083.48,13/02/2023
INV0516,Rubber,SUP0006,15,150,20024.36,01/01/2023
INV0517,Electronics,SUP0017,27,51,23325.83,2024-03-13
INV0518,Rubber,SUP0015,250,296,22588.11,29/05/2024
INV0519,Steel,SUP0017,45,180,24744.11,31-03-2022
INV0520,Electronics,SUP0012,140,145,45192.02,15/08/2022
INV0521,RUBBER,SUP0006,155,145,33812.85,27-10-2023
INV0522,Plastic,SUP0001,58,142,,08/29/2023
INV0523,rubber,SUP0008,224,45,26560.18,2023-11-08
INV0524,Plastic,SUP0007,9999,122,31536.34,07/31/2022
INV0525,Electronics,SUP0004,28,75,6935.44,27-02-2022
INV0526,steel,SUP0020,-1,66,1089.79,01/24/2022
INV0527,Electronics,SUP0014,103,91,-2698.53,31-12-2023
INV0528,Plastic,SUP0013,214,214,15287.87,2024-10-16
INV0529,Rubber,SUP0014,90,24,19272.01,24-04-2024
INV0409,Chemicals,SUP0001,61,79,38748.79,03/04/2023
INV0531,Steel,SUP0007,263,172,28431.11,01/07/2022
INV0532,Rubber,SUP0012,193,141,20313.34,2024-09-28
INV0533,Chemicals,SUP0019,145,94,43036.32,09/20/2023
INV0534,Chemicals,SUP0005,138,80,8471.99,17/05/2024
INV0535,Steel,SUP0020,156,156,10563.89,27/08/2024
INV0221,Electronics,SUP0016,231,190,16315.93,31-10-2022
INVALID_40,Chemicals,SUP0011,9999,57,17438.63,2022-08-01
INV0538,Electronics,SUP0005,7,193,29599.59,23-08-2022
INV0539,Chemicals,SUP0006,82,165,Five Hundred,2023-04-28
INV0540,Chemicals,SUP0012,255,81,27253.08,14/02/2024
INV0541,Electronics,SUP0004,148,198,32213.43,20-06-2023
INV0542,Electronics,SUP0010,134,80,3202.64,2023-11-04
INV0543,Rubber,SUP0004,94,221,37695.42,26-06-2022
INV0544,Rubber,SUP0002,21,137,21382.06,01/30/2024
INV0545,Rubber,SUP0018,94,161,9565.07,10/08/2023
INV0546,Steel,SUP0016,251,0,35961.29,2024-04-12
INV0547,ELECTRONICS,SUP0020,72,14,12501.79,08-01-2022
INV0548,Electronics,SUP0004,138,110,27497.56,12/04/2023
INV0549,Chemicals,SUP0018,21,-1,18144.46,2022-07-07
INV0550,STEEL,SUP0006,74,268,17081.71,16-09-2022
INV0551,Rubber,SUP0009,150,202,11766.83,23/10/2024
INV0552,PLASTIC,SUP0014,36,115,35604.92,19-01-2023
INV0553,plastic,SUP0015,0,91,8145.74,08/12/2023
INV0554,Chemicals,SUP0018,73,30,19035.35,13/10/2022
INV0555,Rubber,SUP0017,233,283,23051.89,03/02/2023
INV0556,Chemicals,SUP0016,154,99,3114.69,10/31/2023
INV0557,Electronics,SUP0011,250,194,26009.93,06-02-2024
INV0208,Electronics,SUP0011,28,154,49885.15,23/04/2024
INV0559,Chemicals,SUP0002,270,12,27005.79,22/04/2023
INV0560,Chemicals,SUP0013,257,227,Ten Thousand,01/04/2023
INV0561,Steel,SUP0011,228,68,14103.5,11/09/2023
INV0562,Steel,SUP0003,151,254,8810.17,07/30/2024
INV0068,Steel,SUP0012,0,227,25910.88,06/29/2023
INV0564,Chemicals,SUP0010,149,261,15038.81,12-01-2022
INV0565,Rubber,SUP0008,16,273,17735.94,04/05/2024
INV0566,Electronics,SUP0008,219,77,48198.55,2023-08-22
INV0567,Steel,SUP0004,120,282,14371.18,09/03/2024
INV0568,Rubber,SUP0013,24,263,Twenty Five Thousand,10/18/2024
INV0569,Rubber,SUP0002,64,1,48619.37,13/03/2024
INV0570,electronics,SUP0010,239,240,17851.54,28-07-2023
INV0571,Chemicals,SUP0009,50,36,31129.01,22/05/2022
INV0572,Electronics,SUP0004,183,33,12263.84,28-07-2022
INV0573,Electronics,SUP0010,197,75,26194.08,04/04/2024
INV0574,Steel,SUP0016,130,184,32034.33,22/09/2022
INV0575,Rubber,SUP9999,263,264,12962.83,02/24/2023
INV0576,Steel,SUP0008,247,138,27339.8,2024-03-09
INV0577,Rubber,SUP0012,9999,6,8532.73,14-01-2024
INV0578,Electronics,SUP0007,243,229,,03/05/2023
INV0579,Rubber,SUP0016,259,39,19260.89,13/09/2022
INV0580,Plastic,SUP0002,165,215,16221.22,2022-03-09
INV0581,Electronics,SUP0013,228,291,38547.26,01-02-2024
INV0582,Steel,SUP0004,214,299,24547.19,2023-09-30
INV0583,Steel,SUP0015,145,186,39438.85,2023-11-07
INV0584,Rubber,SUP0015,66,252,20117.67,05/07/2022
INV0585,Plastic,SUP0016,244,135,10196.33,28/03/2022
INV0586,Electronics,SUP0005,64,74,31613.1,02-08-2022
INV0587,Plastic,SUP0004,232,34,,11/15/2024
INV0588,Chemicals,SUP0001,242,268,20941.63,2022-06-11
INV0589,Electronics,SUP0019,275,101,36268.77,2023-05-28
INV0590,Electronics,SUP0007,182,75,42880.58,2024-02-12
INV0591,Rubber,SUP0015,23,101,8634.86,22/09/2022
INV0592,Chemicals,SUP0013,241,221,17649.76,10/02/2023
INV0593,Plastic,SUP0015,297,104,5863.98,29-07-2024
INV0594,ELECTRONICS,SUP0015,110,85,6642.14,03/23/2024
INV0595,Plastic,SUP0007,258,30,16150.67,2024-01-03
INV0596,Plastic,SUP0010,4,82,30135.54,2022-07-25
INVALID_3,Steel,SUP0003,126,265,11271.35,06-01-2022
INV0598,Rubber,SUP0015,149,230,32649.08,2022-12-06
INV0599,Electronics,SUP0008,292,293,6817.63,02/02/2023
INV0600,rubber,SUP0006,99,98,14016.84,10/21/2024
INV0601,Rubber,SUP0020,41,159,8472.13,12/09/2023
INV0602,Rubber,SUP0013,164,16,48198.12,10/07/2024
INV0603,Plastic,SUP0005,5,145,33140.15,12/04/2024
INV0604,Plastic,SUP0004,161,214,,13/08/2024
INV0605,Plastic,SUP0011,161,75,16773.36,04/10/2023
INV0606,Rubber,SUP0005,53,124,-3811.38,04/29/2023
INV0607,plastic,SUP0013,245,149,20930.52,12/18/2023
INV0608,Rubber,SUP0012,157,38,36195.98,2024-12-10
INV0609,Chemicals,SUP0014,183,120,38619.13,2024-04-04
INV0397,Chemicals,SUP0007,185,264,35632.41,20-09-2024
INV0611,Rubber,SUP0004,35,97,47037.4,12-04-2022
INV0612,Steel,SUP0006,224,124,48546.74,04-10-2023
INV0613,Steel,SUP0004,62,127,46753.23,13-10-2024
INV0614,Rubber,SUP0018,16,17,10688.32,08/28/2022
INV0615,Plastic,SUP0002,80,172,36714.6,14-11-2023
INV0616,Rubber,SUP0008,91,83,41061.49,2022-11-08
INV0617,Electronics,SUP0017,214,200,9245.33,07/13/2024
INV0618,Electronics,SUP0010,124,103,41803.93,11/04/2022
INV0619,Electronics,SUP0011,25,136,29769.69,2024-08-26
INV0620,Steel,SUP0004,223,166,27282.38,18/01/2024
INVALID_22,Plastic,SUP0002,247,7,20958.01,20/07/2023
INV0622,Steel,SUP0001,280,39,8784.74,30/09/2023
INV0623,Chemicals,SUP0006,285,80,19801.06,05/04/2023
INV0624,Electronics,SUP0019,153,156,15534.61,2022-12-16
INV0625,Steel,SUP0008,288,101,Five Hundred,13/01/2023
INV0626,Plastic,SUP0020,173,0,13959.94,2024-04-28
INVALID_17,Plastic,SUP0011,115,181,8310.84,03/17/2024
INV0628,Plastic,SUP0014,110,9,34297.66,2024-04-08
INV0629,rubber,SUP0018,44,36,17847.82,2024-10-31
INV0630,Chemicals,SUP0016,134,50,49726.94,2023-07-25
INV0631,Rubber,SUP0006,96,248,36298.25,25-04-2024
INV0632,Plastic,SUP9999,223,3,19685.01,27/05/2022
INV0633,Rubber,SUP0006,117,71,17710.51,2022-05-01
INV0634,Rubber,SUP0011,290,165,49505.9,04/03/2022
INV0635,Rubber,SUP0001,79,82,-1492.46,2023-03-30
INV0636,Plastic,SUP0019,17,162,1451.76,01/01/2022
INV0637,ELECTRONICS,SUP0003,207,114,0,2023-12-10
INV0638,Electronics,SUP0008,55,224,28892.35,24-07-2023
INV0639,Plastic,SUP0016,17,20,0,04/02/2022
INV0640,Chemicals,SUP0017,9999,97,,01/27/2023
INV0641,Chemicals,SUP0004,178,250,35374.53,29/01/2022
INV0642,Chemicals,SUP0005,173,117,8079.3,2022-08-31
INV0643,Electronics,SUP0007,216,235,Ten Thousand,11/28/2023
INV0644,Rubber,SUP0010,294,286,46322.9,2022-09-16
INV0645,Plastic,SUP0013,61,236,22582.51,22-04-2023
INV0646,Steel,SUP0019,231,176,21107.56,07/06/2023
INV0647,Steel,SUP0010,197,0,26347.82,2024-01-12
INV0648,Plastic,SUP0015,117,122,0,11/25/2022
INV0649,Plastic,SUP0001,246,41,45985.55,07/10/2024
INV0650,Chemicals,SUP0016,84,105,26493.25,14/08/2022
INV0651,Plastic,SUP0009,116,199,45766.28,18/12/2022
INV0652,chemicals,SUP0014,82,-1,31325.74,2022-10-10
INV0653,PLASTIC,SUP9999,290,161,24083.55,2024-05-26
INV0654,Plastic,SUP0008,60,145,19061.49,01/17/2023
INV0655,Plastic,SUP0017,76,264,17786.58,10/17/2024
INV0656,Electronics,SUP0006,283,239,41225.37,11-01-2024
INV0657,Chemicals,SUP0014,234,227,35425.27,2023-07-16
INV0658,Steel,SUP0014,86,56,45132.45,17-07-2022
INVALID_82,Electronics,SUP0011,163,121,48263.16,2022-06-26
INV0660,Chemicals,SUP0007,92,153,37370.69,2024-03-20
INV0661,PLASTIC,SUP0014,239,55,14352.75,14-12-2022
INVALID_97,Electronics,SUP0011,92,135,9238.0,02/26/2022
INV0663,Rubber,SUP0011,299,45,11046.57,06/14/2023
INV0664,Plastic,SUP0005,54,16,12853.98,20/06/2022
INV0665,Chemicals,SUP0020,117,160,30677.7,06/24/2023
INV0666,Steel,SUP0020,146,239,23050.71,09/07/2023
INV0667,Steel,SUP0003,184,56,19100.39,2023-07-22
INV0668,Plastic,SUP0012,63,30,9271.23,02/26/2023
INV0669,Rubber,SUP0002,69,18,13024.24,26-04-2023
INV0670,Rubber,SUP0016,144,0,39774.94,05/10/2022
INV0671,Electronics,SUP0014,9999,149,47102.77,2023-11-14
INV0672,Electronics,SUP0002,209,120,33660.11,2023-05-09
INV0221,plastic,SUP0019,261,95,35202.64,2024-11-28
INV0674,Chemicals,SUP0003,143,91,45782.15,17-03-2023
INV0675,Steel,SUP0005,197,149,,2024-06-27
INV0676,Chemicals,SUP0014,222,190,33249.72,20/01/2024
INV0677,Steel,SUP0017,241,261,14314.49,08-10-2023
INV0678,Rubber,SUP0005,178,90,38315.43,17-06-2022
INV0679,Rubber,SUP0003,225,279,8509.34,13-12-2022
INV0680,Chemicals,SUP0013,101,113,33840.76,02-01-2023
INV0681,Plastic,SUP0014,15,270,19549.82,16/05/2024
INV0682,Steel,SUP0005,71,170,13333.73,15-08-2023
INV0683,Steel,SUP0008,44,239,15166.74,09/19/2023
INV0684,Steel,SUP0017,85,192,14530.0,11/15/2024
INV0685,Rubber,SUP0006,30,277,9152.75,16-02-2022
INV0686,Plastic,SUP0020,188,187,44852.1,19-08-2024
INV0687,Electronics,SUP0003,53,109,40673.91,2022-05-16
INV0688,STEEL,SUP0006,188,174,35541.07,2023-10-13
INV0689,Rubber,SUP0014,148,149,17978.48,2022-11-30
INV0339,Chemicals,SUP0006,256,234,1073.86,12-03-2024
INV0691,Chemicals,SUP0010,189,180,31828.5,02/03/2024
INV0692,Chemicals,SUP0007,73,255,39402.39,30-06-2022
INV0693,CHEMICALS,SUP9999,165,252,45709.27,2022-11-13
INV0694,Plastic,SUP0003,23,18,6979.97,2023-02-02
INV0695,Electronics,SUP0005,150,271,18623.6,04/01/2022
INV0696,Electronics,SUP0012,101,67,44996.89,22-06-2023
INV0697,Rubber,SUP0001,78,286,29181.87,2023-09-25
INV0698,STEEL,SUP0020,174,119,34571.47,08-05-2023
INVALID_34,Plastic,SUP0019,209,233,,16-10-2022
INV0700,Rubber,SUP0004,155,62,21735.89,28-05-2022
INV0701,Chemicals,SUP0018,115,78,,06-03-2024
INV0702,Plastic,SUP0004,15,0,2543.83,16/03/2022
INV0703,Chemicals,SUP0016,122,135,37378.67,06-12-2024
INV0704,Electronics,SUP0001,93,271,44993.0,01/08/2024
INV0705,Electronics,SUP0009,92,77,40775.45,15-07-2023
INV0706,Chemicals,SUP0001,136,55,44824.35,26-09-2024
INV0707,Steel,SUP0016,114,168,22566.18,20-01-2024
INV0708,Electronics,SUP0001,173,157,40722.79,11/19/2022
INV0709,Steel,SUP0015,70,193,3745.99,09-03-2022
INV0710,Steel,SUP0002,32,172,1675.84,01/31/2022
INV0711,Electronics,SUP0001,223,287,Five Hundred,30/04/2023
INV0712,Electronics,SUP0008,55,186,29041.85,2022-04-05
INV0713,Plastic,SUP0006,0,290,Twenty Five Thousand,16-06-2022
INV0714,RUBBER,SUP0015,245,34,3877.71,2023-06-27
INV0715,Chemicals,SUP0001,281,279,10963.35,27-09-2023
INV0716,Electronics,SUP0002,222,268,23602.32,02/15/2023
INV0717,Chemicals,SUP0006,288,110,13369.2,2024-06-11
INV0718,Rubber,SUP0014,140,212,12464.13,08/06/2022
INV0719,Rubber,SUP0006,237,230,38759.75,08/28/2022
INV0720,Plastic,SUP0020,168,71,40811.74,10/25/2023
INV0721,Chemicals,SUP0017,59,243,43033.38,19-01-2022
INV0722,rubber,SUP0011,102,167,37781.59,31/03/2022
INV0723,Plastic,SUP0019,0,245,1618.07,25/01/2022
INV0724,Rubber,SUP0001,100,294,Twenty Five Thousand,13-03-2022
INV0725,Electronics,SUP0012,245,185,19137.61,22-09-2022
INV0726,Chemicals,SUP0003,291,3,32408.89,07/13/2022
INV0727,Rubber,SUP0003,160,20,1218.68,20/05/2023
INV0728,Rubber,SUP0007,107,240,36237.92,19-03-2023
INV0729,Plastic,SUP0017,137,139,2178.34,02/21/2023
INV0730,Rubber,SUP0006,176,172,27777.98,07/28/2024
INV0731,Electronics,SUP0002,124,37,18699.64,14-04-2023
INV0732,Plastic,SUP0002,113,287,44122.68,25-01-2022
INVALID_57,Steel,SUP0009,48,263,32863.03,16/09/2023
INV0734,Rubber,SUP0019,240,16,8036.94,27/10/2024
INV0735,Rubber,SUP0011,54,202,10643.56,22-08-2022
INV0736,Rubber,SUP0018,171,191,32348.09,2024-09-20
INVALID_94,Chemicals,SUP0015,194,152,3130.55,23/12/2023
INV0738,Plastic,SUP0017,269,62,35668.05,11-08-2024
INV0739,Steel,SUP0015,60,123,17651.33,06/29/2024
INVALID_99,Rubber,SUP0002,109,205,39210.01,30/06/2023
INV0741,Steel,SUP0005,170,175,11686.15,07/02/2022
INV0742,Rubber,SUP0008,241,215,26197.37,2022-11-13
INV0743,Electronics,SUP9999,35,291,6486.37,11/06/2022
INV0744,steel,SUP0016,72,6,44635.09,2024-09-03
INV0745,Chemicals,SUP0003,207,27,19844.76,07/08/2023
INV0746,Chemicals,SUP0013,161,273,38397.47,2024-09-12
INV0747,Electronics,SUP0010,275,109,16535.55,01/05/2023
INV0748,Steel,SUP0007,37,232,46591.2,11/23/2022
INV0749,Electronics,SUP0018,31,270,1005.8,19-05-2023
INV0750,Chemicals,SUP0015,17,140,,23-02-2024
INV0751,Electronics,SUP0018,20,84,11295.65,29/11/2024
INV0438,Steel,SUP0015,22,216,34875.17,07/30/2024
INV0753,Chemicals,SUP0009,254,226,48295.35,2022-09-22
INVALID_25,Plastic,SUP0002,76,81,3873.85,06-12-2022
INV0755,Electronics,SUP0008,226,247,39368.94,05/21/2023
INV0756,Plastic,SUP0010,93,185,,2023-09-10
INV0025,Chemicals,SUP0011,144,142,38099.88,21-03-2022
INVALID_46,Electronics,SUP9999,57,211,22754.57,2023-12-25
INV0351,Chemicals,SUP0006,-1,97,14115.65,01-02-2023
INV0760,Steel,SUP0013,260,51,Twenty Five Thousand,24/07/2023
INV0761,rubber,SUP0004,228,195,,09/08/2023
INV0762,Electronics,SUP0014,273,264,20890.72,09/11/2024
INV0763,Electronics,SUP0018,45,68,15261.58,25/09/2022
INV0764,Chemicals,SUP0013,23,89,41458.28,30/03/2022
INV0765,Rubber,SUP0014,-1,281,48940.5,2024-07-05
INV0766,Rubber,SUP0001,156,84,27047.88,2023-03-12
INV0767,Steel,SUP0018,289,13,3752.1,17/05/2024
INV0768,Rubber,SUP0007,90,262,40542.25,19/10/2022
INV0769,CHEMICALS,SUP0020,268,98,28502.44,09/10/2022
INV0770,Rubber,SUP0013,196,129,10051.25,18-10-2024
INV0771,Electronics,SUP0011,160,68,27481.3,28-01-2024
INV0772,Plastic,SUP0011,172,249,41758.58,07/04/2024
INVALID_41,Plastic,SUP0009,239,1,42769.22,24/07/2024
INV0774,Plastic,SUP0018,174,67,26730.73,2022-12-29
INV0775,Plastic,SUP0013,30,215,15106.96,2023-05-11
INV0776,ELECTRONICS,SUP0020,73,138,2293.48,03/07/2022
INV0777,CHEMICALS,SUP0003,31,-1,0,19-01-2023
INV0778,Chemicals,SUP0001,217,76,7522.92,21-11-2024
INV0779,Steel,SUP0015,167,19,-1394.5,15/04/2022
INV0780,Chemicals,SUP0003,51,106,16037.18,02/08/2023
INV0781,Electronics,SUP0005,90,195,4967.64,13/10/2022
INV0782,Chemicals,SUP0008,123,42,17683.52,09/28/2022
INV0783,Chemicals,SUP0019,63,97,39616.31,10/01/2022
INV0784,Rubber,SUP0003,223,225,19627.41,17/03/2024
INV0785,Electronics,SUP0004,30,264,20759.5,17/01/2023
INV0786,Electronics,SUP9999,254,102,35208.22,2024-05-03
INV0787,Electronics,SUP0018,209,12,44317.11,01/13/2023
INV0788,Steel,SUP9999,17,86,13644.35,2022-12-26
INV0789,Chemicals,SUP0006,282,56,33398.66,14-01-2023
INV0790,Electronics,SUP0007,272,229,29948.17,2022-08-17
INV0791,Plastic,SUP0004,223,0,21151.71,2023-11-20
INV0792,Rubber,SUP0003,172,254,31449.29,20/08/2023
INV0793,Chemicals,SUP0004,105,195,17590.51,14-12-2024
INV0794,Steel,SUP0019,33,105,Twenty Five Thousand,21-08-2023
INV0528,Rubber,SUP0012,16,19,5430.04,2023-07-13
INV0796,Rubber,SUP0003,91,161,1926.8,12/07/2024
INV0797,Steel,SUP0009,198,250,12653.57,06/24/2023
INV0798,Steel,SUP0009,209,179,40351.02,2024-11-12
INV0799,Electronics,SUP0011,2,112,33628.48,09/25/2022
INV0800,Electronics,SUP0009,222,-1,11362.22,06-05-2024
INV0801,Rubber,SUP0010,266,213,36953.89,01/28/2023
INV0802,Electronics,SUP0001,4,94,Five Hundred,21-01-2022
INV0803,Rubber,SUP0012,184,235,,13-08-2023
INV0804,Chemicals,SUP0015,241,218,,2022-02-11
INV0805,Steel,SUP0007,245,187,11849.1,09/19/2023
INV0806,Plastic,SUP0016,280,31,49228.02,2022-12-14
INV0807,Plastic,SUP0017,181,227,41245.12,06/18/2024
INV0808,Chemicals,SUP0009,184,52,10371.61,2024-02-26
INV0809,Steel,SUP0011,17,281,22203.94,07-03-2023
INV0810,Electronics,SUP0002,33,200,42573.75,18-05-2023
INV0811,Rubber,SUP0003,224,136,41882.03,2023-08-16
INV0812,Rubber,SUP0016,170,208,26908.46,2022-08-21
INV0813,Plastic,SUP0019,43,118,6731.47,24-03-2024
INV0814,Rubber,SUP0016,1,174,4097.75,07-06-2024
INV0815,plastic,SUP0017,208,260,34623.76,03/22/2024
INV0816,Plastic,SUP0003,9999,140,32175.95,04-06-2023
INV0027,Steel,SUP0006,257,117,24220.57,29-11-2022
INV0818,Steel,SUP0017,41,204,2925.96,13-03-2023
INV0819,Plastic,SUP0003,71,286,2164.96,12-06-2022
INV0820,Rubber,SUP0010,9999,273,13470.99,2024-09-20
INV0821,Chemicals,SUP0016,116,63,48355.82,04/08/2024
INV0822,Electronics,SUP0009,126,40,20996.19,2022-11-10
INV0823,Electronics,SUP0006,99,296,37042.51,02-12-2023
INV0824,Plastic,SUP0013,288,63,28521.5,06/03/2022
INV0825,Chemicals,SUP9999,194,99,15477.07,28-10-2024
INV0826,Plastic,SUP0013,224,282,43085.12,2023-04-07
INV0827,Steel,SUP0007,185,78,-4398.61,01/01/2024
INV0828,Rubber,SUP0017,68,207,17141.57,12/04/2022
INV0829,Electronics,SUP0016,62,237,-4868.35,05/31/2022
INV0178,Plastic,SUP0013,135,4,43647.3,2024-05-16
INV0831,ELECTRONICS,SUP0007,55,179,13041.77,16/05/2024
INV0832,Electronics,SUP0020,240,36,2824.62,19/01/2023
INV0833,Steel,SUP0002,92,91,,2022-12-29
INV0834,Electronics,SUP0002,211,245,28760.57,23-12-2023
INV0835,Steel,SUP0018,60,36,40319.05,2023-12-26
INV0836,plastic,SUP0007,59,86,15287.21,2024-10-03
INV0837,Steel,SUP0005,109,167,38825.58,2023-10-08
INV0838,Electronics,SUP0006,-1,278,23760.19,2022-05-10
INV0839,Plastic,SUP0017,294,69,45572.91,2022-08-09
INV0840,Steel,SUP0012,189,118,47746.96,2022-03-06
INV0841,Chemicals,SUP0008,10,207,44000.66,27-08-2024
INV0128,Rubber,SUP0009,102,169,9720.58,2024-06-30
INV0843,Plastic,SUP0019,37,267,25550.18,11/08/2022
INV0844,Steel,SUP0002,292,236,9651.55,08-12-2024
INV0845,Rubber,SUP0002,190,246,33273.03,2022-03-16
INV0846,Chemicals,SUP0004,270,137,22662.46,2023-08-28
INV0847,Chemicals,SUP0010,294,118,-2855.96,2022-05-28
INVALID_82,Electronics,SUP0013,90,19,17011.65,30/12/2022
INV0849,Electronics,SUP0002,161,205,19485.75,14/06/2023
INV0850,RUBBER,SUP0014,27,177,21667.82,2024-04-21
INV0851,Steel,SUP0002,133,105,3388.97,30/09/2022
INV0852,Plastic,SUP0006,0,96,13449.9,12-05-2024
INV0543,Rubber,SUP0018,204,193,35776.76,26/05/2023
INVALID_49,Electronics,SUP0002,142,217,7469.16,04-06-2024
INV0855,Plastic,SUP0007,239,85,24825.59,02/28/2024
INV0856,Steel,SUP0013,118,12,48116.6,2022-09-07
INV0857,plastic,SUP0001,217,198,11697.27,12/01/2022
