MachineID,MachineName,LineID,LastMaintenanceDate,Status,OperatingHrs
MAC0421,International,LIN0019,28-01-2024,Operational,28452.05
MAC0422,Citizen,LIN0012,09-04-2024,Operational,42523.36
MAC0423,Much,LIN0019,2024-07-19,Operational,19240.61
MAC0424,Life,LIN0016,2023-06-18,Faulty,13671.9
MAC0425,Leave,LIN0009,27-02-2023,Under Maintenance,19826.89
MAC0426,Movie,LIN0006,12/05/2024,Under maintenance,9118.71
MAC0427,Street,LIN0014,10/23/2023,Faulty,42871.36
MAC0428,To,LIN0001,06/19/2024,Under Maintenance,35044.73
MAC0429,Remember,LIN0011,11-07-2022,Faulty,9022.92
MAC0430,Put,LIN0013,2024-04-02,Under Maintenance,Twenty Five Thousand
MAC0431,Story,LIN0002,2022-08-21,Faulty,46508.54
MAC0432,Peace,LIN0011,05/07/2024,Under Maintenance,40943.32
MAC0433,Race,LIN0013,24-10-2022,Under Maintenance,Ten Thousand
MAC0434,Effect,LIN0012,22-11-2024,Faulty,29239.53
MAC0435,Yard,LIN0020,17-08-2023,Faulty,16677.63
MAC0436,Imagine,LIN0003,03-03-2022,Faulty,
MAC0437,Produce,LIN0008,08/17/2022,Operational,29117.94
MAC0438,Challenge,LIN0011,04/21/2023,Faulty,18220.66
MAC0439,Step,LIN0016,20/01/2024,Under Maintenance,40616.83
MAC0440,Part,LIN0005,06/22/2023,Faulty,19462.39
MAC0441,Home,LIN0020,16-10-2023,Faulty,Five Hundred
MAC0442,Hundred,LIN0015,26-04-2023,Under Maintenance,11392.92
MAC0443,Per,LIN0011,2022-05-08,Operational,5083.78
MAC0444,Rate,LIN0013,10/13/2023,Faulty,6513.52
MAC0445,Woman,LIN0001,07/19/2023,Under maintenance,17012.75
MAC0446,Attorney,LIN0016,19-12-2022,Operational,35898.86
MAC0447,Just,LIN0020,30/08/2022,Faulty,17329.76
MAC0448,Baby,LIN0013,2023-02-23,Faulty,19622.76
MAC0449,Air,LIN0017,24/06/2023,Operational,43618.68
MAC0450,Out,LIN0011,03-06-2023,Faulty,Ten Thousand
MAC0451,Like,LIN9999,08/12/2023,Faulty,34731.59
MAC0452,Early,LIN0017,05/08/2024,Under Maintenance,
MAC0453,Lose,LIN0005,17/05/2022,Faulty,47413.87
MAC0454,Want,LIN0020,10-01-2023,Faulty,4766.52
MAC0455,Memory,LIN0014,02/04/2024,Faulty,47147.19
MAC0456,Blue,LIN0009,19-09-2024,Under Maintenance,41740.61
MAC0227,Town,LIN0007,18-10-2024,Operational,32044.41
INVALID_3,Strong,LIN0005,02-11-2022,Operational,46307.17
MAC0459,Style,LIN0003,2022-12-19,Faulty,35781.44
MAC0460,Unit,LIN0012,2023-08-11,Operational,47774.82
INVALID_38,Skill,LIN0007,2024-01-17,Faulty,30058.26
MAC0462,Care,LIN0012,30-05-2024,Under Maintenance,14366.86
MAC0463,Tough,LIN0015,17/03/2022,Faulty,18075.6
MAC0464,Find,LIN0001,17-06-2022,Under Maintenance,45861.77
MAC0465,Want,LIN0009,2022-05-18,Faulty,28824.38
MAC0466,Animal,LIN0015,09/15/2022,Under Maintenance,1910.82
MAC0467,Along,LIN0007,16-09-2024,Faulty,42394.35
MAC0468,Life,LIN0008,17/05/2022,Faulty,0
MAC0469,Total,LIN0006,2024-02-26,Faulty,36000.26
MAC0470,For,LIN0002,21-06-2023,Under Maintenance,8229.13
MAC0471,Local,LIN0004,2023-10-14,Under Maintenance,44104.17
MAC0234,From,LIN0001,09/21/2022,Faulty,17527.07
MAC0473,Again,LIN0001,01/01/2022,Under Maintenance,40071.42
MAC0474,Skin,LIN0003,2023-06-03,Faulty,
MAC0475,Particularly,LIN0014,22-10-2024,Operational,30055.99
MAC0476,Society,LIN0002,15-01-2024,Faulty,18638.84
MAC0477,Single,LIN0010,11/07/2024,Operational,Five Hundred
MAC0478,Important,LIN0002,2023-02-27,Faulty,18769.64
MAC0479,Near,LIN0014,04-10-2024,Under Maintenance,20869.74
MAC0480,Strong,LIN0013,24-11-2024,Under Maintenance,45437.65
MAC0481,During,LIN0011,09/03/2023,Faulty,44706.13
MAC0482,Piece,LIN0016,2023-09-15,Faulty,32245.87
MAC0483,Authority,LIN0011,09/12/2022,UNDER MAINTENANCE,10704.42
MAC0484,Reduce,LIN0003,17-09-2024,Operational,0
MAC0485,Key,LIN0005,2022-04-11,Under Maintenance,34931.17
MAC0486,Necessary,LIN0008,05/10/2023,Under Maintenance,22583.18
MAC0487,Little,LIN0016,30/09/2023,Faulty,Ten Thousand
MAC0488,Anyone,LIN0007,05/03/2024,Operational,25688.06
MAC0489,Shake,LIN0001,12/08/2023,Operational,-1628.97
MAC0490,Majority,LIN0017,22-05-2023,Operational,16579.11
MAC0491,Weight,LIN0006,2024-01-26,Faulty,39152.04
MAC0492,Prevent,LIN0006,2024-06-04,Operational,Five Hundred
MAC0493,Treat,LIN0006,2024-07-01,Under maintenance,27929.88
MAC0494,Choose,LIN0007,07-07-2022,Faulty,23888.58
MAC0495,Also,LIN0018,2022-06-25,OPERATIONAL,Ten Thousand
INVALID_93,Story,LIN0002,02/04/2023,Operational,22903.38
MAC0147,Step,LIN0005,15-08-2023,Faulty,26731.85
MAC0498,Near,LIN0009,19/07/2022,Under maintenance,40263.1
MAC0499,Particularly,LIN0013,10-11-2022,Under Maintenance,20365.25
MAC0500,Check,LIN0011,02/03/2023,Under Maintenance,31508.37
MAC0501,Thank,LIN0014,2024-08-22,Faulty,30732.65
MAC0502,True,LIN0015,2023-09-13,Under Maintenance,33677.63
INVALID_72,Indeed,LIN0016,30-10-2022,Faulty,2927.16
MAC0504,Within,LIN0002,2023-02-12,Under Maintenance,4197.67
MAC0505,Society,LIN0010,2023-11-15,Faulty,-1529.94
MAC0506,Probably,LIN0009,06/11/2024,Faulty,5987.39
MAC0507,Above,LIN0007,21-05-2022,Under Maintenance,36702.13
MAC0508,Money,LIN0004,31/10/2024,Faulty,
MAC0509,Last,LIN0014,13-08-2024,Faulty,24778.69
MAC0510,Upon,LIN0001,2024-04-16,Operational,42796.74
MAC0511,However,LIN0017,08/21/2023,Faulty,47542.41
MAC0512,Stay,LIN0007,2022-06-08,Under Maintenance,10663.99
MAC0035,Lead,LIN0018,30/11/2023,Faulty,30697.82
MAC0514,Far,LIN0001,2023-01-18,operational,43101.97
MAC0515,Star,LIN0007,08/16/2022,Under Maintenance,Twenty Five Thousand
MAC0516,Agent,LIN0013,05-07-2024,Operational,
MAC0517,Their,LIN0019,14-12-2024,Faulty,21074.81
MAC0518,Can,LIN0015,05/13/2022,Faulty,9972.87
MAC0519,Whatever,LIN0012,2024-04-26,Under Maintenance,44681.7
MAC0520,Can,LIN0016,2024-07-23,Faulty,7495.31
MAC0521,Issue,LIN0012,07/04/2022,Operational,10386.57
MAC0522,Simply,LIN9999,2024-12-16,Under Maintenance,25263.65
MAC0523,Culture,LIN0005,2022-11-16,Operational,35643.36
MAC0524,None,LIN0009,09-03-2023,Under Maintenance,Five Hundred
MAC0525,Ago,LIN0018,2022-05-01,Under Maintenance,33121.05
MAC0526,Music,LIN0013,04/06/2023,Faulty,0
MAC0527,Story,LIN0019,2023-07-12,Faulty,187.38
MAC0453,Local,LIN0007,12/27/2024,Faulty,561.74
MAC0529,Hospital,LIN0011,13-05-2022,Operational,10730.03
MAC0530,Claim,LIN0005,28/10/2023,Faulty,34664.28
MAC0531,Exactly,LIN0017,22-11-2024,Under Maintenance,0
MAC0532,Still,LIN0008,07/03/2024,Operational,14006.83
MAC0533,Identify,LIN0008,02-05-2024,Under Maintenance,
MAC0534,Participant,LIN0010,20/05/2022,Under Maintenance,10461.09
MAC0535,Road,LIN0001,09/25/2024,Operational,2326.4
MAC0464,Rest,LIN0008,25/07/2023,Faulty,-2599.05
MAC0537,Institution,LIN0011,19/03/2024,Under Maintenance,43103.16
MAC0538,These,LIN0015,2023-07-13,Operational,32868.09
MAC0539,Deal,LIN0008,05-07-2023,Under Maintenance,22650.42
MAC0540,Against,LIN9999,2023-08-28,Faulty,0
MAC0541,Risk,LIN0006,07-01-2022,Under Maintenance,19004.6
MAC0542,Break,LIN0004,23/11/2024,Operational,28463.47
MAC0543,Southern,LIN0015,2023-10-15,Operational,22890.8
MAC0544,Country,LIN0008,2022-12-17,Under Maintenance,2895.13
MAC0545,Course,LIN0008,06/23/2022,Under Maintenance,37603.17
MAC0546,Include,LIN0016,06-04-2024,Operational,20560.65
MAC0547,Control,LIN0020,2022-02-20,Under Maintenance,24605.96
MAC0122,Husband,LIN0011,19/04/2024,Faulty,3678.36
MAC0549,Pass,LIN0012,2024-05-01,Under Maintenance,30217.61
MAC0550,Assume,LIN0004,25/04/2023,Operational,26840.98
MAC0551,Official,LIN0011,24-08-2023,Operational,5528.19
MAC0552,Scientist,LIN0001,2024-07-25,Operational,2243.96
MAC0553,Part,LIN0015,2024-08-12,Under Maintenance,38590.2
MAC0551,American,LIN0005,01-09-2022,Faulty,10366.55
INVALID_37,Safe,LIN0005,12-07-2022,Under Maintenance,22791.79
INVALID_91,Vote,LIN0016,05/08/2024,Operational,7946.25
MAC0557,American,LIN0007,2024-08-15,Under Maintenance,48677.62
MAC0558,Data,LIN0012,12/22/2024,Under Maintenance,43801.77
MAC0559,The,LIN0018,2024-01-20,Operational,45890.74
MAC0560,Reflect,LIN0019,2023-03-05,Under Maintenance,48341.45
MAC0561,Address,LIN0014,2024-03-24,Operational,4400.42
MAC0562,Color,LIN0010,19/07/2023,Faulty,7372.42
MAC0563,Try,LIN0012,2024-07-23,Operational,8466.59
MAC0564,Us,LIN0003,2023-07-02,Operational,38259.2
MAC0565,Personal,LIN0007,2023-02-12,Faulty,9882.83
MAC0566,Area,LIN0006,04-09-2022,under maintenance,25560.18
MAC0397,Design,LIN0010,21-04-2024,Under Maintenance,3984.9
MAC0568,Determine,LIN0008,2023-02-22,Operational,46928.42
MAC0569,Add,LIN0011,03/17/2024,Operational,24346.15
MAC0570,While,LIN0005,2022-06-20,Under Maintenance,22452.66
MAC0571,Language,LIN0010,09-01-2024,Faulty,7165.1
MAC0572,Win,LIN0019,2023-05-08,Faulty,13657.89
INVALID_26,Chance,LIN0011,2023-10-19,Faulty,5019.74
MAC0574,Market,LIN0006,18-10-2024,Faulty,16906.4
MAC0575,Once,LIN0006,17/03/2023,Under Maintenance,49564.37
MAC0576,Tend,LIN0015,08/19/2022,Faulty,47833.94
MAC0577,Evening,LIN0006,26-02-2022,Operational,21137.55
MAC0578,New,LIN0016,30-03-2024,Faulty,29525.6
INVALID_99,Character,LIN0019,18-03-2022,Operational,33982.03
MAC0580,Road,LIN0008,19-06-2024,Under Maintenance,38491.82
MAC0581,Region,LIN0002,25-01-2023,Operational,1045.56
MAC0582,Way,LIN0009,25-09-2023,Faulty,43840.55
MAC0583,Mother,LIN0013,2024-05-17,Operational,49124.45
MAC0584,History,LIN0010,2024-05-29,Faulty,0
MAC0585,Structure,LIN0014,17/12/2022,Under Maintenance,17923.53
MAC0586,Today,LIN0002,18/01/2023,Operational,13662.28
MAC0587,Deal,LIN0017,14-11-2023,Faulty,10329.92
MAC0588,Act,LIN0003,26/05/2023,Operational,6754.87
MAC0589,Different,LIN0006,15-11-2022,Under maintenance,1333.46
MAC0590,Election,LIN0011,03/25/2022,Operational,6852.91
MAC0591,Campaign,LIN0016,27/02/2023,Operational,Twenty Five Thousand
MAC0548,Leader,LIN0011,17/03/2022,Faulty,Twenty Five Thousand
MAC0593,Stage,LIN0002,02/10/2024,Under Maintenance,19806.14
MAC0594,View,LIN0019,08-12-2024,Under Maintenance,36500.5
MAC0595,Cultural,LIN0001,16-04-2023,Under Maintenance,47465.07
MAC0596,Yourself,LIN0004,2024-10-27,Faulty,5068.89
MAC0597,Daughter,LIN0011,10/19/2023,Operational,38133.48
MAC0598,After,LIN0002,2022-11-04,Operational,9165.93
MAC0599,Theory,LIN0007,2023-06-14,Under Maintenance,42088.3
MAC0600,Necessary,LIN0017,10/08/2023,Operational,46905.05
MAC0601,Radio,LIN0011,2023-06-21,Faulty,39844.07
MAC0602,School,LIN0012,08-11-2024,Under Maintenance,37589.62
MAC0603,Despite,LIN0015,03/02/2022,Operational,37893.9
MAC0604,Process,LIN0004,11-10-2024,Under Maintenance,10281.63
MAC0605,Political,LIN0020,14/02/2024,Operational,36900.35
MAC0606,Mother,LIN0013,04/29/2024,Under Maintenance,17138.56
MAC0607,Management,LIN0003,2024-09-25,under maintenance,23499.63
MAC0608,Nor,LIN0013,08-01-2024,FAULTY,Ten Thousand
MAC0609,Street,LIN0015,23/02/2022,Faulty,10204.92
MAC0610,Party,LIN0011,2024-10-15,Faulty,25080.47
MAC0611,Step,LIN9999,19/05/2023,OPERATIONAL,40857.62
MAC0612,Between,LIN0013,12-08-2022,Under Maintenance,13451.42
MAC0613,Fly,LIN0002,16-09-2023,Faulty,18153.07
MAC0614,Year,LIN0004,01/01/2022,Under Maintenance,34235.47
MAC0615,Foot,LIN0010,2023-05-19,FAULTY,14494.06
MAC0616,Item,LIN0015,16-12-2024,Faulty,8301.73
MAC0617,Music,LIN0017,22-11-2022,Under Maintenance,46582.04
MAC0618,Agreement,LIN0020,06/03/2023,Under maintenance,
MAC0619,Call,LIN0009,23/02/2023,Faulty,43145.13
MAC0620,At,LIN0013,08-03-2024,Operational,43018.4
MAC0621,Early,LIN0020,2024-10-04,Under Maintenance,11894.83
MAC0622,Tonight,LIN0018,17-01-2022,Faulty,16329.3
MAC0623,Her,LIN0016,02/14/2023,Faulty,Ten Thousand
MAC0624,Both,LIN0018,08/13/2023,Operational,Ten Thousand
MAC0625,Seat,LIN0005,19-11-2024,Operational,16176.16
MAC0626,Left,LIN0013,23-02-2022,Operational,24351.63
MAC0627,Everybody,LIN0020,19-01-2024,Faulty,
MAC0628,Loss,LIN0010,2022-04-16,Operational,36712.62
MAC0629,Note,LIN0014,11/29/2023,Under Maintenance,14507.3
MAC0630,Medical,LIN0018,13/08/2023,Operational,11388.84
MAC0049,Nearly,LIN0012,11/01/2023,Under Maintenance,41653.27
MAC0632,Rest,LIN0019,24/01/2024,Faulty,20258.35
MAC0633,Low,LIN0008,04/05/2022,Operational,31074.97
MAC0634,Happen,LIN0006,05/05/2022,Operational,45548.91
MAC0635,Soldier,LIN0003,2024-12-12,Under Maintenance,43333.34
INVALID_39,Day,LIN0009,20-11-2024,Operational,4407.38
MAC0637,Air,LIN0014,10-09-2024,Operational,29180.21
MAC0638,Success,LIN9999,2024-07-14,Faulty,5086.45
MAC0639,Determine,LIN0017,04/04/2023,under maintenance,21604.13
MAC0640,Ok,LIN0005,2023-04-14,Operational,0
MAC0641,Any,LIN0002,17-12-2024,Operational,28527.7
MAC0363,President,LIN0003,2024-10-04,Operational,28179.01
MAC0643,Career,LIN0008,2022-08-25,Operational,9512.68
MAC0194,Maintain,LIN0019,19/02/2022,Operational,38951.31
MAC0645,People,LIN0013,01-04-2024,Under Maintenance,46942.72
MAC0646,Quality,LIN0016,2024-08-10,OPERATIONAL,25351.12
MAC0647,Tough,LIN0016,10/05/2023,Faulty,0
MAC0648,Ago,LIN0020,2024-01-16,Faulty,20557.54
MAC0649,Few,LIN0014,22/04/2022,Faulty,
INVALID_85,Look,LIN0008,2024-05-21,Operational,
MAC0651,Huge,LIN0011,23-07-2022,Under Maintenance,46273.51
MAC0652,Raise,LIN0001,22-08-2022,UNDER MAINTENANCE,42325.74
MAC0653,Since,LIN0003,04/05/2023,Faulty,30467.01
MAC0654,Quality,LIN0013,13-09-2023,Operational,14750.59
MAC0655,Third,LIN0019,08/10/2023,Under Maintenance,19419.6
MAC0656,Pressure,LIN0010,12/27/2023,Operational,38838.66
MAC0657,Next,LIN0009,01/11/2023,Faulty,30870.12
MAC0658,Middle,LIN0015,02-05-2024,Under Maintenance,38702.69
MAC0659,Might,LIN0009,10-09-2023,Under Maintenance,7359.02
MAC0660,Foot,LIN0012,12/05/2023,Faulty,27183.2
MAC0661,Cover,LIN0008,2024-08-28,OPERATIONAL,28525.11
MAC0662,Share,LIN0013,16/08/2024,Under Maintenance,3812.55
MAC0663,Music,LIN0002,04-12-2023,Operational,4230.23
MAC0664,Agree,LIN0012,09/10/2022,Under Maintenance,27539.33
MAC0665,Well,LIN0001,02/04/2023,Under Maintenance,31291.23
MAC0347,Hundred,LIN0010,15/04/2023,Faulty,9778.98
MAC0667,Quite,LIN0006,09/20/2022,Under Maintenance,3667.73
MAC0668,Across,LIN0007,2024-09-21,Under Maintenance,26353.08
MAC0669,South,LIN0005,06/19/2024,Under maintenance,15737.5
MAC0670,Quite,LIN0016,12/27/2024,Faulty,26771.24
MAC0671,Author,LIN0009,01-05-2023,Faulty,48566.04
MAC0672,Tax,LIN0009,05/16/2023,Under Maintenance,47224.88
MAC0673,Data,LIN0020,09/13/2024,Under Maintenance,12171.33
INVALID_18,Deep,LIN0003,26/02/2022,Faulty,42063.51
MAC0675,Position,LIN0010,2022-06-10,Under Maintenance,34419.85
MAC0676,Example,LIN0003,07-12-2024,Operational,20754.21
MAC0677,Story,LIN0008,18/09/2023,Faulty,27805.58
MAC0678,Second,LIN0010,17-02-2024,Faulty,30002.82
MAC0679,Find,LIN0002,03-11-2023,Under Maintenance,21141.11
MAC0680,General,LIN0010,26-03-2023,Faulty,21205.55
MAC0681,Community,LIN0018,15-08-2022,Faulty,-3775.31
MAC0682,Factor,LIN0020,2024-08-07,Under Maintenance,2850.81
MAC0683,Hope,LIN0020,09/20/2024,Operational,18412.36
MAC0684,First,LIN0012,11/20/2023,Operational,2002.26
MAC0685,Art,LIN0006,2023-09-06,UNDER MAINTENANCE,32083.49
MAC0686,Serve,LIN0011,08/06/2022,Operational,Twenty Five Thousand
MAC0233,War,LIN0006,18-12-2024,Faulty,41203.3
MAC0688,Thing,LIN0016,11/28/2024,Operational,26958.58
MAC0689,Ask,LIN0017,08-01-2024,Operational,28017.63
MAC0690,Rich,LIN0002,30-10-2024,Operational,38755.86
MAC0691,Those,LIN0016,23-06-2024,Operational,2059.59
MAC0692,Development,LIN9999,02/11/2022,Operational,9277.22
MAC0693,Sport,LIN0012,03/13/2024,Faulty,35952.65
INVALID_79,Section,LIN0020,09-08-2023,Under Maintenance,32990.6
MAC0695,Summer,LIN0017,15-03-2023,Faulty,5934.85
MAC0696,Official,LIN9999,2022-06-18,Faulty,24517.88
MAC0697,State,LIN0017,24-12-2023,Operational,33836.77
MAC0698,Career,LIN0002,2023-03-12,Operational,9300.75
MAC0699,Tax,LIN0011,05/05/2022,Under Maintenance,3124.65
MAC0700,Go,LIN0008,21/07/2022,Operational,41291.4
MAC0701,Result,LIN0018,21/09/2024,Operational,0
MAC0702,Everything,LIN0018,2022-03-13,Operational,Ten Thousand
MAC0703,War,LIN0010,12/11/2023,Operational,3538.69
MAC0704,Thus,LIN0012,27/06/2022,Under Maintenance,40089.95
MAC0705,Back,LIN0010,03/07/2024,Under Maintenance,12116.41
MAC0402,Scene,LIN0018,04-02-2023,Operational,250.44
MAC0707,Up,LIN0016,2023-06-20,faulty,20153.05
MAC0708,True,LIN9999,21-09-2022,Faulty,15108.63
MAC0709,All,LIN0020,2022-11-02,Operational,19967.11
MAC0710,Sister,LIN0011,15-07-2023,Faulty,24944.46
MAC0711,Medical,LIN0015,23-02-2024,Under Maintenance,-2025.12
MAC0712,Activity,LIN0015,22-08-2022,Under Maintenance,10799.39
MAC0713,Box,LIN0017,05/06/2023,Faulty,-2956.73
MAC0714,This,LIN0008,2024-01-26,Operational,Ten Thousand
MAC0715,Same,LIN0005,2024-03-02,Operational,1368.14
MAC0716,School,LIN0008,08/04/2023,Faulty,48228.14
MAC0717,Develop,LIN0008,05-02-2023,Faulty,28701.26
MAC0718,Box,LIN0008,05/07/2022,Operational,49913.34
MAC0719,Huge,LIN0004,2022-12-08,Under Maintenance,13058.75
INVALID_86,Team,LIN9999,08/11/2024,Under Maintenance,34673.7
MAC0721,Age,LIN0016,20/07/2024,Under Maintenance,Five Hundred
MAC0722,Site,LIN0016,18-10-2024,Under Maintenance,18236.43
MAC0723,Beat,LIN0010,29/03/2024,Faulty,12356.85
MAC0724,Coach,LIN0003,01/01/2022,Operational,18713.59
MAC0725,Ahead,LIN0009,30/10/2023,Faulty,44333.24
MAC0726,Who,LIN0015,12/13/2024,Under Maintenance,44495.25
MAC0727,What,LIN0013,18-11-2024,Faulty,35259.06
MAC0728,Behind,LIN0007,2023-08-10,Faulty,6421.35
MAC0729,Enough,LIN0011,12/04/2023,UNDER MAINTENANCE,44396.46
MAC0730,Heavy,LIN0008,08/11/2024,Under Maintenance,35492.9
MAC0731,Summer,LIN0007,10-06-2023,Faulty,14316.07
MAC0732,There,LIN0002,2023-10-02,Operational,-346.08
MAC0733,Reach,LIN0014,10/07/2023,Operational,4953.19
MAC0734,Nice,LIN0010,03/09/2023,Faulty,1200.45
MAC0735,Anyone,LIN0019,03-08-2022,Operational,31499.32
MAC0736,Have,LIN0019,13/03/2024,Operational,34409.47
MAC0737,Sport,LIN0019,07/27/2024,Operational,43028.22
MAC0738,Such,LIN0020,17-05-2022,under maintenance,49131.58
MAC0739,Themselves,LIN0017,25/11/2023,Under Maintenance,7726.6
MAC0740,Exactly,LIN0016,11/23/2024,OPERATIONAL,39091.38
MAC0741,Manager,LIN0007,12/03/2022,Operational,28950.69
MAC0742,Interview,LIN0007,20-09-2024,Operational,24511.77
MAC0494,Nor,LIN0015,15/04/2024,Operational,32807.83
INVALID_62,Wear,LIN0013,10-01-2022,Operational,10067.72
MAC0745,Type,LIN0008,20-03-2022,Under Maintenance,-3344.34
MAC0746,Now,LIN0001,24-09-2022,Under Maintenance,18424.84
MAC0747,Kitchen,LIN0005,2022-03-09,Faulty,46480.45
MAC0748,Miss,LIN9999,15/08/2022,Under Maintenance,12393.04
MAC0749,He,LIN0010,2022-10-24,Faulty,29599.64
MAC0750,Financial,LIN9999,2022-05-27,Faulty,28257.26
MAC0751,Education,LIN0001,2023-02-08,Under Maintenance,Five Hundred
MAC0752,Tax,LIN0017,12-04-2022,Operational,49433.08
MAC0753,American,LIN0018,12/31/2023,Under Maintenance,1215.89
MAC0754,Positive,LIN0019,07/10/2022,Operational,9675.97
MAC0755,Special,LIN0009,28/06/2022,Faulty,25868.81
MAC0756,Stuff,LIN0003,08/09/2023,Operational,41292.18
MAC0757,City,LIN0005,21-05-2023,Operational,45912.39
MAC0758,Anything,LIN0010,06/01/2024,Operational,48110.86
MAC0759,Put,LIN0019,23-06-2022,Operational,31418.05
MAC0760,Agency,LIN0018,09-08-2022,Operational,23255.7
MAC0761,Environment,LIN0009,2024-06-07,Faulty,32072.5
MAC0762,Them,LIN0013,17-12-2022,operational,567.37
MAC0763,Whether,LIN0017,30-04-2022,Faulty,11652.29
MAC0764,Put,LIN0010,18-01-2022,Under Maintenance,17252.45
MAC0765,Consumer,LIN0014,25/03/2023,under maintenance,7553.48
INVALID_73,College,LIN0020,13/10/2022,UNDER MAINTENANCE,5247.07
MAC0767,View,LIN0011,02/08/2023,Under Maintenance,38569.33
MAC0768,Believe,LIN0017,03/02/2022,Faulty,43595.9
MAC0061,Reach,LIN0011,09/01/2023,Faulty,14376.38
MAC0770,And,LIN0018,13/08/2024,Under Maintenance,4468.18
MAC0771,Later,LIN0016,05/11/2023,Operational,943.02
MAC0772,State,LIN0019,28/07/2022,Faulty,34972.54
MAC0773,Building,LIN0017,02-04-2022,Operational,173.11
MAC0774,Could,LIN9999,18/02/2024,Operational,21025.14
MAC0775,Leave,LIN0004,10/10/2022,Under Maintenance,7899.6
MAC0776,Represent,LIN0002,10/12/2022,Faulty,Twenty Five Thousand
MAC0777,Car,LIN0019,17-02-2023,Under Maintenance,527.81
MAC0778,Would,LIN0011,19/05/2024,Faulty,-2465.55
MAC0779,Positive,LIN0004,25/03/2024,Under Maintenance,5220.82
MAC0780,Table,LIN0020,2024-01-14,Faulty,11778.65
MAC0781,Television,LIN0013,2022-05-13,Under Maintenance,17221.77
MAC0782,Turn,LIN0007,14/07/2024,Faulty,26435.6
MAC0783,Right,LIN0003,02/05/2022,Under Maintenance,Twenty Five Thousand
MAC0784,No,LIN0003,09-10-2024,Faulty,36794.12
MAC0785,Doctor,LIN0012,03/15/2022,Faulty,43315.2
MAC0786,Ever,LIN0017,2023-05-16,Faulty,38617.39
MAC0787,The,LIN0008,2023-10-22,Operational,35523.15
MAC0788,Single,LIN9999,27/02/2022,Operational,24850.99
MAC0789,Close,LIN0017,25-02-2022,Operational,27642.52
MAC0790,Treat,LIN0012,2024-06-10,faulty,31202.73
MAC0791,Now,LIN0019,02/05/2023,Under Maintenance,39994.63
MAC0792,Sing,LIN0013,01/15/2022,Operational,5833.97
MAC0793,Room,LIN0015,15/09/2022,Faulty,-2819.42
MAC0794,Care,LIN0011,13/08/2022,under maintenance,20453.21
MAC0795,Civil,LIN0008,09/07/2022,Under Maintenance,3497.91
MAC0796,Each,LIN0003,08/02/2024,Under Maintenance,21986.84
MAC0797,With,LIN0015,11/05/2022,Under Maintenance,-3104.41
MAC0798,Republican,LIN0001,04/20/2023,Under Maintenance,
MAC0799,Public,LIN0001,2022-12-30,Under Maintenance,24468.03
MAC0800,Positive,LIN0017,2022-11-21,Under Maintenance,16263.7
INVALID_85,Want,LIN0019,2022-05-17,Under Maintenance,5505.01
MAC0802,Summer,LIN0020,08/16/2024,Operational,45671.28
MAC0803,Garden,LIN0018,07-09-2022,Under Maintenance,42762.64
MAC0804,Movement,LIN0011,16/11/2024,Faulty,11704.94
MAC0805,He,LIN0014,30/10/2022,under maintenance,8771.71
MAC0806,Suggest,LIN0018,2022-08-15,Under maintenance,-3549.37
MAC0807,Oil,LIN0002,17-05-2024,Faulty,4625.17
MAC0808,Experience,LIN0011,20-09-2023,Operational,13163.6
MAC0809,Left,LIN0008,09/08/2022,Under Maintenance,48937.84
INVALID_40,Whose,LIN0002,24/02/2023,Under Maintenance,12896.02
