HospitalID,HospitalName,Location,Capacity
HOS3202,Trial,CHENNAI,252
HOS3203,Nation,Mumbai,220
HOS3204,Letter,Delhi,73
HOS3205,Experience,Bangalore,174
HOS3206,Professor,Chennai,197
HOS3207,Age,Bangalore,41
HOS3208,Population,Hyderabad,136
HOS3209,Form,Delhi,86
HOS3210,Capital,Chennai,38
HOS3211,Million,Hyderabad,283
HOS3212,Where,Mumbai,280
HOS3213,Everything,Delhi,55
HOS3214,For,Hyderabad,91
HOS3215,Shake,Hyderabad,224
HOS3216,Carry,Bangalore,54
HOS3217,Future,Bangalore,9999
HOS3218,Current,Mumbai,196
HOS3219,Interesting,Delhi,103
HOS3220,Phone,Chennai,3
HOS3221,Per,Mumbai,141
HOS3222,Such,Hyderabad,290
HOS2053,Sit,Hyderabad,48
HOS3224,Lawyer,Chennai,166
HOS3225,Per,Hyderabad,288
HOS3226,People,Chennai,141
HOS3227,Threat,Delhi,134
HOS3228,Three,Hyderabad,160
HOS3229,Benefit,Bangalore,60
HOS3230,Gas,Delhi,144
HOS3231,Control,Chennai,264
HOS3232,Girl,Mumbai,114
HOS3233,Man,Delhi,79
HOS3234,Hair,Mumbai,276
HOS3235,Treatment,Hyderabad,148
HOS3236,Military,Mumbai,204
HOS3237,Tv,Delhi,155
HOS3238,Cultural,Mumbai,-1
HOS3239,Leave,Delhi,117
HOS3240,Nearly,Bangalore,17
HOS3241,Ahead,Delhi,143
HOS3242,Thousand,Mumbai,152
HOS3243,Weight,Hyderabad,115
HOS0558,Store,Mumbai,194
HOS3245,Property,HYDERABAD,233
HOS3246,Training,Hyderabad,182
HOS3247,Save,Mumbai,166
HOS3248,Rock,BANGALORE,226
HOS3249,Research,Bangalore,261
HOS3250,Production,Bangalore,70
HOS3251,Sing,Mumbai,225
HOS3252,High,Delhi,105
HOS3253,Free,delhi,0
HOS3254,Mission,Chennai,208
HOS3255,Deep,Delhi,83
HOS3256,Everyone,Mumbai,232
HOS3257,Under,Mumbai,80
HOS3258,Wind,Delhi,139
HOS3259,American,Bangalore,213
HOS3260,Argue,Hyderabad,282
HOS3261,Shoulder,Chennai,34
HOS3262,Space,Mumbai,295
HOS3263,Type,Mumbai,289
HOS3264,Nice,Bangalore,24
HOS3265,Difficult,Mumbai,7
HOS3266,Art,Delhi,261
HOS3267,Notice,Delhi,264
HOS3268,Commercial,MUMBAI,4
HOS3269,Later,MUMBAI,107
INVALID_54,Tell,Chennai,202
HOS3271,Even,Delhi,52
HOS3272,Sure,Mumbai,125
HOS3273,House,Bangalore,162
HOS3274,Professor,Bangalore,209
HOS2416,Center,Delhi,266
HOS3276,Thousand,Chennai,136
HOS0276,Side,Mumbai,9999
HOS3278,Beat,Bangalore,28
HOS3279,Capital,Hyderabad,275
INVALID_81,Fight,Chennai,103
HOS3281,They,Chennai,279
HOS3282,Make,Mumbai,1
HOS3283,Case,Mumbai,162
HOS3284,Month,mumbai,242
HOS3285,Ready,Chennai,37
HOS3286,Fish,Chennai,75
HOS3287,Outside,Mumbai,180
HOS3288,Probably,Delhi,95
HOS3289,Me,Delhi,240
HOS3290,Participant,Chennai,239
HOS3291,Pretty,Chennai,293
HOS3292,Person,Delhi,116
HOS3293,Big,Mumbai,47
HOS3294,Public,Chennai,159
INVALID_9,Political,Delhi,39
HOS3296,Direction,Hyderabad,297
HOS3297,Idea,Delhi,14
HOS3298,Type,Hyderabad,47
HOS3299,Analysis,Chennai,5
HOS3300,Skin,Chennai,281
HOS3301,End,Hyderabad,174
HOS3302,Store,Delhi,157
HOS3303,Change,Hyderabad,39
HOS3304,Performance,hyderabad,83
HOS3305,Dog,Mumbai,219
HOS3306,Coach,Delhi,56
HOS3307,Professor,Hyderabad,281
HOS3308,I,Chennai,292
HOS3309,Common,Delhi,-1
HOS3310,Manage,Chennai,258
HOS3311,Body,Bangalore,118
HOS3312,Ask,Mumbai,205
HOS3313,Husband,Bangalore,26
HOS3314,Be,hyderabad,37
HOS3315,Simple,Mumbai,229
HOS3316,Trip,DELHI,231
HOS3317,Opportunity,Hyderabad,29
HOS3318,Case,Delhi,7
HOS3319,He,Chennai,66
HOS0222,Know,Delhi,195
HOS3321,System,Chennai,269
HOS3322,While,Delhi,28
HOS3323,Choose,Hyderabad,133
HOS3324,Same,Delhi,6
HOS3325,Kitchen,Hyderabad,227
HOS3227,Task,Hyderabad,47
HOS3327,Service,Chennai,239
HOS3328,Service,Mumbai,9999
HOS3329,Others,Hyderabad,126
HOS3330,Writer,Delhi,152
HOS3331,Finish,Delhi,251
HOS3332,Police,Chennai,138
HOS3333,New,Delhi,231
HOS3334,Cup,Hyderabad,193
HOS3335,Him,Chennai,125
HOS3336,Can,Hyderabad,111
HOS3337,One,Mumbai,85
HOS3338,Hit,Bangalore,30
HOS3339,Themselves,Mumbai,88
HOS3340,Offer,Bangalore,124
HOS3341,Big,Hyderabad,180
HOS3342,Book,Bangalore,28
HOS3343,I,Delhi,174
HOS3344,Medical,Hyderabad,163
HOS3345,Reveal,Hyderabad,213
HOS1359,Role,Mumbai,220
HOS3347,School,Mumbai,217
HOS3348,Product,Bangalore,241
HOS3349,Training,Delhi,249
HOS3350,And,Mumbai,290
HOS3351,Series,Hyderabad,136
HOS3352,Travel,Bangalore,4
HOS3353,Edge,Mumbai,9999
HOS3354,Town,chennai,228
HOS3355,Five,Delhi,56
HOS3356,Before,Delhi,9999
HOS3357,Score,Bangalore,173
HOS3358,Mission,Mumbai,118
HOS3359,Moment,Bangalore,175
HOS3360,Present,Mumbai,300
HOS3361,Across,Mumbai,290
HOS3362,Record,Mumbai,59
HOS3363,Movement,Delhi,217
HOS3364,Language,Chennai,179
HOS3365,Act,Chennai,133
HOS3366,Remain,Chennai,97
HOS3367,Us,chennai,140
HOS3368,Congress,Mumbai,181
HOS3369,Rest,Mumbai,289
HOS3370,Color,Mumbai,36
HOS3371,Grow,Bangalore,231
HOS3372,First,Delhi,223
HOS3373,Plant,Hyderabad,200
HOS3374,From,Chennai,220
HOS3375,Opportunity,Chennai,60
HOS3376,Off,Hyderabad,194
HOS3377,Whose,delhi,5
HOS3378,Final,Chennai,250
HOS3379,Grow,Bangalore,220
HOS3380,World,bangalore,147
HOS3381,Read,Mumbai,295
HOS3382,Despite,Bangalore,240
HOS3383,While,Delhi,30
HOS3384,Decision,Delhi,39
HOS3385,Color,Delhi,103
HOS3386,Start,Hyderabad,24
HOS3387,Cultural,Mumbai,290
HOS3388,Feel,Chennai,65
HOS3389,Positive,Chennai,96
HOS3390,Any,Chennai,175
HOS3391,Station,Chennai,176
HOS3392,Wind,Delhi,54
HOS3393,Sing,Chennai,2
HOS3394,Even,Mumbai,224
HOS3395,Agree,Hyderabad,151
HOS3396,Bank,Mumbai,65
HOS3397,Window,Hyderabad,243
HOS3398,Animal,Chennai,104
HOS3399,Scientist,Chennai,288
HOS1493,Worker,Chennai,62
HOS2607,Above,Hyderabad,234
HOS3402,Together,Chennai,88
HOS3403,Actually,Delhi,46
INVALID_41,Deal,Chennai,84
HOS3405,Tonight,Mumbai,32
HOS3406,Who,Bangalore,32
HOS3407,Enter,Delhi,165
HOS3408,Raise,Hyderabad,155
HOS3409,Activity,Mumbai,183
HOS3410,Old,Delhi,211
HOS3411,First,chennai,16
HOS3412,Side,Bangalore,39
HOS3413,Worry,Mumbai,286
HOS3414,That,Chennai,75
HOS3415,Oil,bangalore,135
HOS3416,Around,Bangalore,25
HOS3417,Stop,CHENNAI,289
HOS3418,War,Hyderabad,183
HOS3419,Which,delhi,88
HOS3420,Sure,Hyderabad,118
HOS3421,Development,Bangalore,136
HOS3422,Need,HYDERABAD,260
HOS3423,Government,Bangalore,3
HOS3424,Half,Chennai,127
HOS3425,Science,Hyderabad,205
HOS3426,Four,Hyderabad,148
HOS3427,Use,Chennai,247
HOS3428,State,Chennai,102
HOS0913,Per,Delhi,203
HOS3430,Air,Delhi,110
HOS3431,Center,Mumbai,141
HOS3432,On,Delhi,205
HOS3433,Now,Mumbai,9999
HOS1807,Assume,DELHI,72
HOS3435,Daughter,Hyderabad,23
HOS3436,We,Bangalore,117
HOS3437,Nature,Mumbai,41
HOS3438,Lose,Chennai,9999
HOS3439,Value,Bangalore,258
HOS3440,Human,Bangalore,10
HOS3441,Government,Mumbai,74
HOS3442,Owner,delhi,9999
HOS3443,Factor,Hyderabad,55
HOS3444,Admit,Delhi,172
HOS3445,Economy,Mumbai,94
HOS3446,Concern,Mumbai,288
HOS3447,Left,Chennai,275
HOS3448,Same,Bangalore,57
HOS3449,Through,Mumbai,163
HOS3450,Father,mumbai,241
HOS3451,Professional,Hyderabad,202
HOS3452,News,hyderabad,150
HOS3453,Game,Mumbai,109
HOS3454,Nice,Hyderabad,282
HOS3455,Training,Chennai,121
HOS3456,Parent,Chennai,86
HOS3457,My,Bangalore,89
HOS3458,Herself,Chennai,181
HOS3459,But,Bangalore,238
HOS3460,If,Chennai,148
HOS3461,As,Hyderabad,18
HOS3462,Piece,Delhi,186
HOS3463,Prevent,Hyderabad,137
HOS3464,Game,Bangalore,222
HOS3465,Assume,Delhi,104
HOS3466,Debate,Delhi,197
HOS0721,West,Mumbai,238
HOS3468,Teacher,Hyderabad,187
HOS3469,Likely,Mumbai,45
HOS3470,Region,Bangalore,44
HOS3471,Remember,Mumbai,293
HOS3472,Spend,Delhi,-1
HOS3473,Agency,Bangalore,211
HOS3474,Stand,Bangalore,4
HOS3475,Record,Chennai,244
HOS3476,Red,Chennai,277
HOS3477,Some,Mumbai,149
HOS3478,Door,Delhi,0
HOS3479,Question,Hyderabad,295
HOS3480,Seat,Chennai,160
HOS3481,Dark,Hyderabad,225
HOS3482,Send,Hyderabad,21
HOS3483,Appear,Bangalore,41
HOS3484,Culture,Mumbai,100
HOS3485,Too,Delhi,237
INVALID_54,Decision,Hyderabad,239
HOS3487,Parent,Bangalore,9999
HOS3488,Tend,Mumbai,21
HOS3489,How,Delhi,237
HOS2812,Single,Chennai,274
HOS3491,Fly,Bangalore,53
HOS3492,Writer,Chennai,220
HOS3493,Name,Chennai,181
HOS3494,Effort,Delhi,250
HOS3495,Identify,Chennai,134
HOS3496,Physical,Bangalore,214
HOS3497,List,Mumbai,202
HOS3498,Forget,Mumbai,154
HOS3499,Raise,Bangalore,239
HOS3500,Especially,Delhi,289
HOS3501,Pattern,Bangalore,120
HOS3502,Tax,Bangalore,290
HOS3503,Protect,Hyderabad,46
HOS3504,Series,Bangalore,30
HOS3505,Point,Delhi,33
HOS3506,Win,Hyderabad,148
HOS3507,General,Chennai,83
HOS3508,From,Chennai,162
HOS3509,Question,Chennai,231
HOS3510,Seem,Delhi,37
HOS3511,Happen,Hyderabad,136
HOS3512,Perhaps,Delhi,259
HOS3513,Risk,Hyderabad,32
HOS3514,Far,Delhi,136
HOS3515,State,Chennai,90
HOS3516,Make,Hyderabad,92
HOS3517,Travel,Hyderabad,39
HOS3518,Person,Hyderabad,29
HOS3519,Book,Hyderabad,9999
HOS3520,Little,Delhi,62
HOS3521,Who,Bangalore,8
HOS3522,Material,Chennai,298
HOS3523,Worker,Mumbai,234
HOS3524,Serious,Delhi,73
HOS3525,Network,Bangalore,139
HOS3526,Want,Hyderabad,118
HOS3527,Inside,Mumbai,47
HOS3528,Yet,Bangalore,186
HOS3529,Democratic,Mumbai,170
HOS3530,Recently,Delhi,261
HOS3531,Form,Delhi,24
HOS3532,Page,Mumbai,11
HOS3533,Black,Delhi,90
HOS3222,Identify,Delhi,0
HOS3535,Election,Delhi,160
HOS3536,Two,Bangalore,231
HOS3537,Claim,Bangalore,185
HOS3538,History,mumbai,201
HOS3539,Glass,Chennai,264
HOS3540,Alone,Delhi,162
HOS3541,More,Chennai,245
HOS3542,Security,Bangalore,290
HOS3543,Bit,Chennai,276
HOS3544,Family,Delhi,11
HOS3545,Camera,Chennai,9
HOS3546,Power,Bangalore,262
HOS3547,Reduce,Chennai,256
INVALID_79,Often,Bangalore,234
HOS3225,Who,Hyderabad,82
HOS3550,System,Bangalore,17
HOS3551,Each,Mumbai,142
HOS1793,Physical,Hyderabad,281
HOS3553,Whether,Delhi,20
HOS3554,Among,Hyderabad,149
HOS3555,Road,Delhi,297
HOS3556,Around,Delhi,298
HOS3557,When,Chennai,125
HOS3558,Black,Chennai,197
HOS3559,Security,Chennai,5
HOS3560,Air,Mumbai,31
HOS3561,East,Delhi,113
HOS3562,Member,Chennai,291
HOS3563,Natural,Bangalore,265
HOS3564,Who,Delhi,171
HOS3565,Thank,Hyderabad,289
HOS3566,Push,Bangalore,0
HOS3567,Including,Bangalore,-1
HOS3568,Effort,Bangalore,228
HOS3569,Century,Mumbai,27
HOS3570,In,Delhi,77
HOS3571,Space,Chennai,214
HOS3572,Note,delhi,164
HOS3573,Theory,MUMBAI,261
HOS3574,Later,Delhi,12
HOS3575,Speak,CHENNAI,88
HOS3576,Walk,Bangalore,264
HOS3577,Star,Hyderabad,22
HOS3578,Same,Bangalore,179
HOS3579,Nice,delhi,86
HOS3580,Party,Chennai,297
HOS3581,Site,Bangalore,85
HOS3582,Power,Chennai,203
HOS3583,Talk,Chennai,164
HOS3584,Interview,Delhi,45
HOS3585,Weight,Hyderabad,262
HOS3586,Everything,Delhi,81
HOS3438,Pass,Mumbai,52
HOS3588,College,Hyderabad,128
HOS3589,As,Bangalore,46
HOS3590,Ready,Bangalore,65
HOS3591,Alone,Delhi,266
HOS3592,Shoulder,Delhi,89
HOS3593,Raise,Delhi,118
HOS3594,Interview,Chennai,150
HOS3595,Policy,Hyderabad,240
HOS3596,See,Bangalore,52
HOS3597,Hotel,Bangalore,277
HOS3598,Congress,Mumbai,134
HOS3599,Clearly,Chennai,108
HOS3600,Board,Chennai,30
HOS3601,Action,Bangalore,-1
HOS3602,Wrong,MUMBAI,212
HOS3603,Center,Delhi,149
HOS3604,Guy,Mumbai,137
HOS3605,Especially,MUMBAI,134
HOS3606,Moment,Chennai,233
HOS3607,Approach,BANGALORE,74
HOS3608,Four,Bangalore,116
HOS3609,Father,chennai,177
HOS3610,Fill,Mumbai,0
HOS3611,Woman,Mumbai,59
HOS3612,Thing,hyderabad,55
HOS3613,Cut,Delhi,251
HOS3614,Nature,Hyderabad,170
HOS3615,Usually,Hyderabad,190
HOS3616,Name,Delhi,241
HOS3617,Discussion,Chennai,107
HOS1743,Thousand,Bangalore,37
HOS3619,Happy,Chennai,47
HOS3620,Specific,Delhi,143
HOS3621,Including,Hyderabad,129
HOS3622,Even,Delhi,161
INVALID_41,Person,Bangalore,51
HOS3624,Media,Chennai,13
HOS3625,Less,Bangalore,219
HOS3626,Special,Mumbai,2
HOS3627,Where,Hyderabad,224
HOS3628,Democratic,Chennai,217
HOS3629,Explain,Delhi,213
HOS3630,Cause,Hyderabad,224
HOS3631,Price,Delhi,185
HOS3632,Note,Mumbai,190
HOS3633,Color,Delhi,284
HOS3634,Thank,Bangalore,115
HOS3635,Town,Mumbai,72
HOS3636,Particular,Delhi,45
HOS3637,Positive,Delhi,295
HOS3638,Middle,Mumbai,54
HOS3639,Relationship,Mumbai,205
HOS3640,Best,Mumbai,212
HOS3641,Simply,Mumbai,25
HOS3642,Standard,Bangalore,103
HOS3643,Show,Chennai,291
HOS3644,Bed,BANGALORE,195
HOS1328,They,Chennai,198
HOS3646,Factor,Hyderabad,155
HOS3647,Push,Bangalore,55
HOS3648,Same,Bangalore,261
HOS3649,Scene,Delhi,168
HOS3650,Hair,Chennai,27
HOS3651,Color,Bangalore,173
HOS3652,Final,Delhi,100
HOS3653,Team,Hyderabad,160
HOS1932,Great,Delhi,285
HOS3655,Personal,Chennai,297
HOS3656,Learn,Delhi,78
HOS3657,Page,Hyderabad,247
HOS3658,Million,Bangalore,142
HOS3659,Responsibility,Mumbai,66
HOS3660,Capital,Mumbai,47
HOS3661,Just,Chennai,198
HOS3662,Share,Chennai,239
HOS3663,Work,Mumbai,277
HOS3664,Her,Delhi,8
HOS3665,World,Hyderabad,139
HOS3666,Standard,Bangalore,69
HOS3667,Later,Delhi,203
HOS3668,Live,Mumbai,204
HOS3669,Beyond,Mumbai,193
HOS3670,Eat,Chennai,53
HOS3671,Through,Hyderabad,93
HOS3672,Give,Chennai,53
HOS3523,Enough,Chennai,107
HOS3674,Consider,Delhi,35
HOS3675,Science,Delhi,157
HOS3676,Look,bangalore,19
HOS3677,Dream,Bangalore,134
HOS3678,Third,Chennai,141
HOS3679,Strategy,bangalore,245
HOS3680,Method,CHENNAI,99
HOS3681,Opportunity,Bangalore,178
HOS3682,Training,DELHI,221
HOS3683,Teacher,Bangalore,6
HOS3684,Author,hyderabad,209
HOS3685,Research,Delhi,28
INVALID_52,Country,BANGALORE,116
HOS3687,Challenge,Chennai,270
HOS3688,Although,Bangalore,-1
HOS3689,Meeting,Delhi,91
HOS3502,Increase,Hyderabad,22
HOS3691,Outside,Delhi,1
HOS3692,Cover,Bangalore,107
HOS3693,Research,Bangalore,53
HOS3694,Officer,Delhi,183
HOS3695,Model,Hyderabad,0
HOS3696,Thousand,Mumbai,199
HOS3697,Site,Mumbai,125
HOS3698,Too,Delhi,139
HOS3699,Campaign,Hyderabad,100
HOS3700,Prepare,Chennai,124
HOS3701,Quality,Hyderabad,258
HOS3702,Use,Chennai,31
HOS3703,Couple,Hyderabad,134
HOS3704,Key,Hyderabad,3
HOS3705,Message,Hyderabad,283
HOS3706,Him,Delhi,223
HOS3707,Born,Bangalore,164
HOS3708,Within,Mumbai,15
HOS3709,Recently,Mumbai,217
HOS3710,Possible,Mumbai,294
HOS3711,Page,Hyderabad,180
HOS3712,Difference,Bangalore,172
HOS3713,Life,Mumbai,187
HOS3714,Goal,Delhi,153
HOS3715,Five,Chennai,69
HOS3716,Couple,Mumbai,149
HOS3717,Challenge,Mumbai,12
HOS3718,Interview,Chennai,180
HOS3719,Throughout,Chennai,184
HOS3720,Follow,Mumbai,-1
HOS3721,Detail,Bangalore,129
HOS1177,Me,Hyderabad,90
HOS3723,Large,Hyderabad,56
HOS3724,Choice,Mumbai,225
INVALID_94,Rise,Hyderabad,103
HOS3726,Participant,Mumbai,195
HOS3727,Pattern,Bangalore,180
HOS3728,Century,Bangalore,24
HOS3729,Necessary,Hyderabad,178
HOS3730,Audience,Chennai,245
INVALID_64,Budget,Chennai,29
HOS3732,Nice,chennai,106
HOS3733,State,Hyderabad,2
HOS3734,Beat,Bangalore,209
HOS3735,Since,Delhi,87
HOS3736,Coach,Bangalore,156
HOS3737,Effect,Mumbai,263
HOS3738,Skin,Mumbai,196
HOS3739,Run,Chennai,101
HOS3740,Major,Bangalore,131
HOS3741,Themselves,Hyderabad,116
HOS3742,After,Delhi,214
HOS3743,Others,Chennai,90
HOS3744,Religious,Bangalore,9999
HOS3745,Area,Mumbai,175
HOS3746,Scientist,Hyderabad,177
HOS3747,Arrive,Delhi,247
HOS3748,Decision,Hyderabad,238
HOS3749,Will,Mumbai,240
HOS3750,Nature,Bangalore,159
HOS3751,Fact,MUMBAI,276
HOS3752,Which,Delhi,276
HOS3753,Because,Hyderabad,101
HOS1186,Hear,delhi,5
HOS3755,Democrat,Mumbai,0
HOS3756,Exist,Hyderabad,172
HOS3757,Mouth,Mumbai,48
HOS3758,Perhaps,Chennai,270
HOS3759,Age,Bangalore,148
HOS3760,Fear,Chennai,207
HOS3761,Difficult,Mumbai,224
INVALID_89,Hotel,Hyderabad,227
HOS3763,Road,Hyderabad,80
HOS3764,Most,Hyderabad,22
HOS3765,Religious,Bangalore,76
HOS3766,Movie,DELHI,131
HOS3767,Thank,HYDERABAD,116
HOS3768,Myself,Delhi,65
INVALID_85,Front,Chennai,201
HOS3770,Owner,Chennai,300
HOS3771,Field,Mumbai,-1
HOS3772,Property,Chennai,14
HOS3773,Man,Bangalore,116
HOS3774,Forget,Delhi,150
HOS3775,Shoulder,Delhi,87
HOS3776,Soldier,Chennai,251
HOS3777,Receive,Delhi,-1
HOS3778,Operation,Hyderabad,10
HOS3779,Model,Delhi,86
HOS3780,Vote,Delhi,136
HOS3781,Likely,DELHI,107
HOS3782,Man,Bangalore,237
HOS3783,Mission,Mumbai,287
HOS3784,Somebody,Mumbai,27
HOS3785,Democrat,Delhi,59
HOS3786,Court,Bangalore,89
HOS3787,Explain,Mumbai,0
HOS3788,Road,Hyderabad,21
HOS3789,Treat,Delhi,213
HOS3790,Assume,Bangalore,54
HOS3791,Quite,Bangalore,162
HOS3792,As,Mumbai,192
HOS3793,Local,Bangalore,104
HOS3794,Cultural,Hyderabad,206
HOS3795,Simply,Hyderabad,176
HOS3796,It,Bangalore,133
HOS3797,Least,Bangalore,210
HOS3798,Difference,Hyderabad,49
HOS3799,Child,Mumbai,171
HOS3800,Firm,Mumbai,24
HOS3801,Recognize,Mumbai,3
HOS3802,Common,Hyderabad,89
INVALID_76,Result,Delhi,243
HOS3804,Company,Hyderabad,180
HOS3805,Plan,Mumbai,172
HOS3806,Within,Mumbai,158
HOS2866,World,Hyderabad,134
HOS3808,Degree,Hyderabad,247
HOS3809,Service,mumbai,276
HOS3810,Nothing,Chennai,223
HOS3811,War,Mumbai,7
HOS3812,Despite,Delhi,0
HOS3813,Run,Chennai,255
HOS3814,Serve,Bangalore,0
HOS3815,Need,Bangalore,99
HOS3816,Station,Delhi,196
HOS3817,Health,Mumbai,230
HOS3818,Each,Chennai,185
HOS3819,From,Hyderabad,187
HOS3820,Mother,Chennai,167
HOS3821,Thank,Delhi,88
HOS3822,Return,Hyderabad,293
HOS3823,Them,Chennai,114
HOS3824,Third,Mumbai,195
HOS3825,Method,Delhi,18
HOS3826,Star,Hyderabad,215
HOS3827,Sister,Chennai,13
HOS3828,Gun,Hyderabad,237
HOS3160,Describe,Hyderabad,37
HOS3830,Table,Mumbai,94
HOS3831,Maintain,Bangalore,118
HOS3832,Leave,Bangalore,277
HOS3833,Study,Mumbai,66
HOS3834,Open,Bangalore,118
HOS3835,Model,Chennai,219
HOS3836,Especially,Delhi,65
HOS3837,Away,Mumbai,173
HOS3838,Out,Delhi,43
HOS1132,College,Delhi,21
HOS3840,Note,Hyderabad,295
HOS3841,World,Mumbai,160
HOS2977,Cultural,Mumbai,109
HOS3605,Course,Bangalore,257
HOS3844,Player,Delhi,88
HOS3845,Scientist,Delhi,239
HOS3846,Class,Delhi,237
HOS3847,Pressure,Hyderabad,246
HOS3848,Nation,Hyderabad,58
HOS3849,Line,Mumbai,0
HOS3850,Rock,bangalore,150
HOS3851,Various,Delhi,187
HOS3852,Black,Hyderabad,76
HOS3853,Feel,Mumbai,120
HOS3854,Old,Mumbai,139
HOS3855,Reduce,Mumbai,57
HOS3856,However,Chennai,97
HOS3857,Lay,Bangalore,63
HOS3858,Seek,Bangalore,148
HOS3859,Than,Delhi,231
HOS3860,Debate,Mumbai,10
HOS3861,Information,Delhi,147
HOS3862,Cut,Hyderabad,72
HOS3863,Newspaper,Delhi,211
HOS3864,We,Delhi,272
INVALID_45,Model,Bangalore,226
HOS3866,Inside,Mumbai,165
HOS3867,Build,Delhi,272
HOS3868,Morning,Chennai,-1
HOS3869,Street,Chennai,277
HOS3870,Yeah,Delhi,51
HOS3871,During,Mumbai,113
HOS3872,Else,Mumbai,66
HOS3873,Get,Delhi,51
HOS3874,But,Chennai,249
HOS3875,Staff,Bangalore,11
HOS3876,During,delhi,175
HOS3877,Boy,Hyderabad,51
HOS3878,Great,Hyderabad,98
HOS3879,Up,Chennai,123
HOS3880,Opportunity,Bangalore,167
HOS3881,Scene,Mumbai,184
HOS3882,Girl,Mumbai,141
HOS3883,Glass,Hyderabad,253
HOS3884,Item,Hyderabad,258
HOS3885,May,Hyderabad,133
HOS3886,Free,Chennai,25
HOS3887,Figure,Delhi,219
HOS3888,Dinner,Bangalore,49
HOS3889,Never,Mumbai,9
HOS3890,Part,Mumbai,21
HOS3891,Street,Delhi,162
HOS3892,Drop,Hyderabad,68
HOS3893,Democrat,Delhi,193
HOS3894,Many,Chennai,90
HOS3895,Body,Hyderabad,-1
HOS3896,Trade,Hyderabad,20
HOS3897,Hit,Mumbai,262
HOS3898,Mrs,Bangalore,172
HOS3899,Budget,Chennai,298
HOS0335,Ok,Chennai,109
HOS3901,Perhaps,Delhi,15
HOS3902,Such,Hyderabad,135
HOS3903,Especially,Mumbai,176
HOS3904,Building,Mumbai,18
HOS3905,Her,hyderabad,86
HOS3906,Minute,Hyderabad,196
HOS3907,Listen,Hyderabad,176
HOS3908,Yourself,Hyderabad,177
HOS3909,Box,Bangalore,230
HOS3910,Picture,Hyderabad,196
HOS3911,Scientist,Chennai,126
HOS3912,Foot,Bangalore,251
HOS3913,Start,Bangalore,52
HOS3914,Sport,Bangalore,28
HOS3915,Individual,Mumbai,21
HOS3916,North,Chennai,239
HOS3917,Near,Hyderabad,156
HOS3918,During,Delhi,62
HOS3919,Even,Chennai,197
HOS3920,Son,Chennai,80
HOS3921,Control,Bangalore,86
HOS3922,Quickly,Chennai,60
HOS3923,Say,Delhi,191
HOS3924,Base,Chennai,9
HOS3925,Over,DELHI,194
HOS3926,Interesting,Hyderabad,13
HOS3927,Blood,Mumbai,0
HOS3928,Here,Hyderabad,246
HOS3929,Make,Hyderabad,37
HOS3930,Pass,Chennai,138
HOS3931,Catch,Bangalore,119
HOS3932,Move,Delhi,170
HOS3933,Indeed,Delhi,12
HOS3934,Nature,Bangalore,34
INVALID_31,Government,bangalore,199
HOS3936,Child,Hyderabad,161
HOS3937,Girl,Mumbai,130
HOS3938,Write,Chennai,112
HOS3939,Her,DELHI,18
HOS3940,Black,Hyderabad,181
HOS3941,Born,Mumbai,94
HOS3942,Yes,Bangalore,278
HOS3943,Discuss,Hyderabad,50
HOS3944,Century,Mumbai,197
HOS2845,Marriage,Hyderabad,217
HOS3946,Hotel,Bangalore,251
HOS3947,Benefit,Chennai,127
HOS3948,Camera,Chennai,0
HOS3949,In,Chennai,92
HOS3950,Loss,Hyderabad,246
HOS3951,Within,Hyderabad,136
HOS3952,Next,Hyderabad,227
HOS3953,Position,Bangalore,133
HOS3954,Although,Chennai,156
HOS3955,About,Bangalore,96
HOS3956,Know,Hyderabad,276
HOS3957,Old,Hyderabad,239
HOS3958,Painting,Delhi,125
HOS3959,Know,Bangalore,64
HOS3960,Clear,Chennai,9
HOS3961,Collection,Delhi,72
HOS3962,Receive,Bangalore,102
HOS3963,My,Bangalore,46
HOS3964,President,Chennai,90
HOS3965,Out,Delhi,119
HOS3966,Leave,Bangalore,173
HOS3967,Peace,Bangalore,58
HOS3968,Recent,Chennai,81
HOS3969,Mean,DELHI,192
HOS3970,Person,Mumbai,117
HOS3971,Call,Bangalore,265
HOS3972,People,Delhi,182
HOS3973,Serious,Delhi,134
HOS3974,Vote,Mumbai,115
HOS3975,Moment,Chennai,275
HOS3976,Discover,Delhi,50
HOS3977,Toward,CHENNAI,0
HOS3978,Allow,Mumbai,224
HOS3979,Appear,Mumbai,127
HOS3980,Wrong,hyderabad,9999
HOS3981,Perform,Hyderabad,16
HOS3982,Wait,Mumbai,156
HOS3983,Image,Mumbai,183
HOS3984,Dog,Delhi,61
HOS3985,Affect,Delhi,68
HOS3986,Fall,Chennai,7
HOS3987,Job,Delhi,54
HOS3988,Name,Chennai,67
HOS3989,Partner,Delhi,111
HOS3990,Time,Chennai,129
HOS3991,Decide,Delhi,268
HOS3992,Hundred,Hyderabad,156
HOS3993,Special,Delhi,112
HOS3994,Reduce,Hyderabad,238
HOS3995,Argue,Hyderabad,97
HOS3996,Only,Delhi,8
HOS3997,Important,Hyderabad,280
HOS3998,Wish,Bangalore,107
HOS3999,Others,Hyderabad,100
HOS4000,History,Chennai,224
HOS4001,Tax,Mumbai,84
HOS4002,Grow,Bangalore,97
HOS4003,Discuss,Chennai,200
HOS4004,Though,Bangalore,164
HOS4005,Song,Chennai,56
HOS4006,Language,Chennai,255
