AccountID,CustomerID,Balance,AccountType,OpenDate,Status
ACC0439,CUS0002,28532.38,Finish,17-09-2024,Frozen
ACC0440,CUS0009,10107.79,Set,10/23/2024,Inactive
ACC0441,CUS0018,34567.79,Out,07/13/2023,Frozen
ACC0442,CUS0010,38722.57,Charge,2024-04-29,Inactive
ACC0270,CUS0011,44746.63,Development,03/07/2023,Frozen
ACC0444,CUS0018,21545.23,Everyone,03-10-2022,Inactive
ACC0445,CUS0011,44494.74,Best,27-05-2022,Frozen
ACC0446,CUS0004,2632.26,Paper,10-09-2024,Inactive
ACC0447,CUS0004,10137.67,Democrat,07/19/2024,Active
ACC0448,CUS0002,43948.2,Weight,11/03/2024,Inactive
ACC0449,CUS0004,10955.18,The,2023-04-28,Inactive
ACC0450,CUS0017,25291.02,Catch,07/07/2024,Inactive
ACC0451,CUS0003,-2242.0,Human,07/18/2024,Frozen
ACC0452,CUS0009,43903.12,Rich,20/04/2024,Active
ACC0453,CUS0013,43429.34,Six,17/12/2023,Active
ACC0454,CUS0012,3651.38,Ability,08/09/2024,Frozen
ACC0455,CUS0008,-604.75,Support,25-06-2023,Active
ACC0051,CUS0005,Ten Thousand,Senior,12/26/2023,Active
ACC0457,CUS0015,8458.84,Face,01-04-2023,Active
ACC0458,CUS0018,31729.29,Way,08/09/2023,Frozen
ACC0459,CUS0018,47729.65,Ground,2023-08-23,Active
ACC0460,CUS0012,21396.37,Themselves,02/08/2022,Active
ACC0461,CUS0010,13395.95,Role,2023-07-04,frozen
ACC0462,CUS0002,45639.17,American,07/12/2022,Frozen
ACC0463,CUS0017,,Safe,09/04/2022,Frozen
ACC0464,CUS0006,29039.68,Lay,12/12/2024,Inactive
ACC0465,CUS9999,44160.89,Consider,10/08/2024,Frozen
ACC0466,CUS9999,38452.8,Make,24-04-2022,Inactive
ACC0467,CUS9999,3510.73,Gun,15/01/2023,Frozen
INVALID_33,CUS0012,,Thought,2022-08-21,Active
ACC0469,CUS0018,40246.88,Worry,2024-09-30,Active
ACC0470,CUS0011,,Within,07/11/2023,Active
ACC0471,CUS0019,2785.45,Garden,11/16/2023,Inactive
ACC0472,CUS0003,29758.8,Service,14/05/2023,Active
ACC0473,CUS0007,5087.79,Capital,2023-07-03,Inactive
ACC0474,CUS0014,18431.1,Resource,04-08-2023,Active
ACC0475,CUS0005,40869.51,Win,2022-09-20,Active
ACC0476,CUS0004,16200.56,Able,03/07/2023,Active
ACC0477,CUS0019,28808.58,Pm,09/26/2022,Frozen
ACC0478,CUS0011,36905.21,She,2024-01-13,Active
ACC0479,CUS0006,1999.01,Industry,2022-03-18,Frozen
ACC0480,CUS0015,40181.44,Hot,21-06-2024,Active
ACC0481,CUS0017,23455.02,Today,20/06/2024,Inactive
ACC0482,CUS0008,45483.21,House,06/29/2022,Active
ACC0483,CUS0006,12032.22,Too,22/02/2022,Inactive
ACC0484,CUS0012,11096.92,Site,14/03/2024,Inactive
ACC0485,CUS0017,41141.95,Certainly,08/04/2023,Active
ACC0486,CUS0018,,Police,03-01-2022,Frozen
ACC0487,CUS0017,12736.84,About,2022-11-01,Frozen
ACC0488,CUS9999,19822.11,Give,2023-10-25,Inactive
ACC0372,CUS0004,7805.41,Book,07/11/2024,Active
ACC0490,CUS0005,Twenty Five Thousand,Door,08/14/2023,Inactive
ACC0491,CUS0007,46927.46,Ball,05/09/2024,Active
ACC0492,CUS0019,19551.44,Product,01/06/2022,Frozen
ACC0063,CUS0004,47927.26,Administration,16-03-2024,Frozen
ACC0494,CUS0009,18337.82,Number,2022-02-16,FROZEN
ACC0495,CUS0009,33060.45,Attorney,2022-05-09,Frozen
ACC0496,CUS0012,24676.93,Lot,2023-07-03,Inactive
ACC0497,CUS0010,Ten Thousand,Item,02/03/2022,Active
ACC0498,CUS9999,25462.64,Head,12/06/2023,Frozen
ACC0499,CUS0012,16406.79,Control,2024-10-15,Inactive
ACC0500,CUS0010,17560.28,Across,2023-07-27,Active
ACC0501,CUS0001,19035.03,Relate,10/01/2022,Frozen
ACC0400,CUS0010,28148.52,Suffer,24/09/2024,Inactive
ACC0503,CUS0013,20591.99,Across,12/08/2022,Inactive
INVALID_22,CUS0012,17915.65,Tend,2024-09-09,Active
ACC0505,CUS0015,22595.69,Three,25-05-2023,Active
ACC0506,CUS0018,7232.34,Carry,2022-06-09,Active
ACC0507,CUS0015,41072.17,Think,2024-11-17,Active
ACC0508,CUS0005,1533.97,Analysis,04/30/2022,Active
ACC0509,CUS9999,22517.5,Rise,16-06-2022,Frozen
ACC0510,CUS0016,34481.92,Smile,29/07/2023,Inactive
ACC0511,CUS0009,31412.19,All,02/05/2023,Inactive
ACC0512,CUS0016,23652.63,Professor,09/10/2024,Frozen
ACC0513,CUS0005,3076.54,Scene,03-04-2024,Active
ACC0514,CUS0011,28856.15,Him,2024-02-05,Frozen
ACC0515,CUS0014,18804.52,Pull,29-04-2023,Inactive
ACC0516,CUS0001,0,Wait,21-05-2024,Frozen
ACC0517,CUS0014,37579.15,Clear,11/25/2022,Frozen
ACC0518,CUS0007,41909.87,Specific,29/12/2022,Frozen
ACC0519,CUS0015,10989.51,Number,22/11/2022,Inactive
ACC0520,CUS9999,13736.8,North,12/02/2024,FROZEN
ACC0521,CUS0018,,Amount,2023-08-15,Active
ACC0522,CUS0013,39108.65,Series,26-03-2024,Frozen
ACC0523,CUS0015,15274.95,Sing,04-10-2022,Active
ACC0524,CUS0012,27459.73,Successful,2023-11-15,Frozen
ACC0525,CUS0007,9148.91,Protect,11/06/2024,Inactive
ACC0526,CUS0015,40386.11,Blood,10/04/2022,Frozen
ACC0527,CUS0002,26031.54,Investment,2022-04-09,Frozen
ACC0528,CUS0018,29517.39,Ago,09/10/2024,inactive
ACC0529,CUS0006,14450.77,Water,2023-03-09,Frozen
ACC0530,CUS0020,47302.01,Once,08/17/2023,Active
ACC0531,CUS0008,18088.82,There,03/08/2023,Frozen
ACC0532,CUS0013,27827.31,Myself,2022-12-17,Active
ACC0533,CUS0006,46187.07,Include,03/10/2022,Active
ACC0534,CUS0009,38821.02,Lead,20-08-2024,Inactive
ACC0535,CUS0009,43713.3,Question,05/04/2023,Frozen
ACC0536,CUS0012,40935.49,Policy,08-09-2022,Inactive
ACC0537,CUS0015,26562.47,Happy,07/08/2023,Inactive
ACC0538,CUS0010,10532.29,Throughout,25/04/2024,Frozen
ACC0539,CUS0018,20497.33,Speech,03-03-2023,Inactive
ACC0540,CUS0003,37466.06,Southern,2024-11-22,Inactive
ACC0541,CUS0014,29847.96,Wide,2022-12-19,Inactive
ACC0542,CUS0011,,Public,2022-04-26,Inactive
ACC0543,CUS0020,11529.05,Most,05/08/2024,Inactive
ACC0544,CUS0003,17613.85,Size,30/01/2023,Active
ACC0545,CUS0017,34753.12,Term,05/07/2022,Active
ACC0546,CUS0020,34422.48,Point,06-06-2022,Frozen
ACC0547,CUS0013,35269.94,Anyone,2024-10-16,Active
ACC0548,CUS0001,14888.8,Evidence,03/15/2024,Frozen
ACC0549,CUS0017,0,Line,2024-06-02,Active
ACC0550,CUS0002,-3716.75,Let,19/01/2023,Active
INVALID_48,CUS0015,17819.73,Think,19/01/2022,FROZEN
ACC0552,CUS0012,46104.02,Care,15-06-2022,Frozen
ACC0553,CUS0004,31088.59,Catch,02/23/2022,frozen
ACC0554,CUS0018,3734.22,Challenge,2024-06-25,Inactive
ACC0555,CUS0019,Twenty Five Thousand,Goal,06/21/2023,Inactive
ACC0556,CUS0003,8695.85,Crime,2023-10-06,Active
ACC0557,CUS0016,-497.11,Support,05-03-2023,Frozen
ACC0558,CUS0002,18840.26,Finally,13/04/2022,Frozen
ACC0559,CUS0016,-2932.28,Condition,2023-06-09,Active
ACC0560,CUS0007,2369.46,Strategy,02/06/2023,Inactive
ACC0561,CUS0014,7883.2,Together,2024-11-22,Active
ACC0562,CUS0017,43808.75,Face,04/05/2024,Active
ACC0563,CUS0008,45349.09,Themselves,2024-10-17,Frozen
ACC0564,CUS0002,49069.1,Change,09-02-2022,Inactive
ACC0565,CUS0014,1261.93,Media,22/03/2024,Inactive
ACC0566,CUS0008,34187.71,Store,2024-10-18,Active
ACC0567,CUS9999,22419.72,Manager,07/10/2024,Active
ACC0568,CUS0009,-3138.7,Statement,2022-09-21,Active
ACC0569,CUS0018,,Sport,24/12/2023,Inactive
ACC0570,CUS0017,37047.7,Their,17-02-2024,Frozen
ACC0571,CUS0015,4281.45,Let,06/04/2023,Frozen
ACC0572,CUS0008,3815.88,Support,2023-01-30,INACTIVE
ACC0573,CUS9999,36821.22,Successful,2022-09-14,Frozen
ACC0574,CUS0012,0,Soldier,31-05-2023,Active
ACC0575,CUS0003,12651.31,Factor,11/24/2024,ACTIVE
ACC0576,CUS0004,22961.42,Finally,2023-10-17,Frozen
ACC0577,CUS0020,14367.9,Single,02/23/2022,Inactive
ACC0578,CUS0008,,Not,26-03-2023,Frozen
ACC0579,CUS0003,27345.99,Enter,07-12-2023,Inactive
ACC0580,CUS9999,,Could,09-10-2023,Inactive
ACC0581,CUS0020,21785.15,House,2022-06-02,Active
ACC0582,CUS0017,36969.74,Record,05/12/2023,Active
ACC0583,CUS0015,44763.43,Read,18/07/2023,Frozen
ACC0584,CUS0002,Ten Thousand,Future,2022-10-24,Frozen
ACC0585,CUS0008,16025.29,Two,20/05/2022,Inactive
ACC0586,CUS0007,33854.57,Rich,27-12-2023,frozen
ACC0587,CUS0007,34473.8,Stand,2023-11-16,Frozen
ACC0588,CUS0019,19948.62,Budget,2022-03-10,Frozen
ACC0589,CUS0006,40904.23,But,2024-09-27,Frozen
ACC0590,CUS0015,6658.22,Lose,2023-10-28,Active
ACC0591,CUS0017,27205.56,Administration,12-02-2022,Active
ACC0592,CUS0017,15455.86,Town,26-09-2023,Frozen
ACC0593,CUS0002,Twenty Five Thousand,Contain,2022-06-08,Frozen
ACC0594,CUS0011,29688.22,Whether,2022-02-02,active
ACC0595,CUS0009,,Lot,09/21/2023,Active
ACC0596,CUS0019,8279.04,Hear,2022-04-20,Active
ACC0597,CUS0006,31596.86,Too,2023-04-07,Frozen
ACC0598,CUS0019,4200.39,Close,30-01-2022,Frozen
ACC0599,CUS0012,23767.61,Be,16-06-2022,frozen
ACC0600,CUS0001,30983.51,Appear,08/10/2024,Inactive
ACC0601,CUS0002,32392.16,Music,04-04-2024,Frozen
ACC0602,CUS0011,46087.21,Or,07/04/2022,Active
ACC0603,CUS0009,3000.85,Imagine,04/19/2022,Active
ACC0604,CUS0015,7948.21,Like,28/10/2024,Inactive
ACC0605,CUS0014,19237.76,West,12-11-2024,Frozen
ACC0606,CUS0010,13086.18,Form,29/08/2022,Inactive
ACC0607,CUS0004,-981.93,Street,26/07/2023,Inactive
ACC0608,CUS0017,40655.58,Here,10/11/2024,INACTIVE
ACC0173,CUS0008,2293.37,Evening,2023-10-03,Frozen
INVALID_41,CUS0008,27499.6,Of,18/02/2024,inactive
ACC0611,CUS0001,46305.74,Pressure,14/04/2022,Active
ACC0612,CUS0016,4895.82,Past,21-11-2022,Active
ACC0613,CUS0020,13943.92,Other,09/29/2023,Frozen
ACC0614,CUS0002,21890.62,Check,11/12/2023,Frozen
ACC0352,CUS0009,10363.89,Maintain,08/22/2023,INACTIVE
ACC0616,CUS0001,13147.27,Just,29/10/2024,Frozen
ACC0617,CUS0002,33426.05,Son,10/25/2022,Inactive
ACC0618,CUS0003,31173.51,Speak,11/06/2022,Frozen
ACC0619,CUS0019,25360.05,Few,29/07/2022,Active
ACC0620,CUS0009,31046.34,Class,28-05-2022,Inactive
ACC0621,CUS0016,43865.0,Kitchen,29/01/2024,Frozen
ACC0622,CUS0006,29216.23,Present,04/05/2024,Frozen
ACC0623,CUS0016,30166.97,Production,30/10/2022,Frozen
ACC0624,CUS0007,49818.22,Indeed,2024-08-02,Active
ACC0625,CUS0011,1467.82,High,01-02-2023,Frozen
ACC0626,CUS0004,33053.59,President,18/11/2023,Frozen
ACC0627,CUS0006,8775.51,Much,19/09/2024,Inactive
ACC0628,CUS0010,26261.41,Street,10-07-2023,Inactive
ACC0629,CUS0017,-1163.19,Degree,2024-09-02,frozen
ACC0630,CUS0015,45243.52,They,24/02/2022,Active
INVALID_9,CUS0019,45417.36,Particular,24/01/2023,Inactive
ACC0632,CUS0008,41189.79,Here,13/04/2024,Inactive
ACC0526,CUS0015,31485.47,Century,2024-03-29,Inactive
ACC0634,CUS0008,15790.32,Performance,2022-02-14,Frozen
ACC0635,CUS0008,35802.42,Leave,2024-10-06,Frozen
ACC0636,CUS0009,,House,2024-06-16,Frozen
ACC0637,CUS0016,0,Western,02/14/2022,Active
ACC0638,CUS0004,32522.59,Through,02/17/2022,FROZEN
ACC0639,CUS0019,16198.67,Then,11/10/2024,Active
ACC0640,CUS0010,22356.12,Save,01/12/2022,Frozen
ACC0641,CUS0006,3662.01,Show,01/13/2022,Active
ACC0642,CUS0014,25287.15,Draw,10/05/2024,Frozen
ACC0643,CUS0002,5306.72,Run,02/11/2023,Active
ACC0644,CUS0016,39322.08,Issue,12/25/2024,Frozen
ACC0645,CUS0018,14809.21,Work,12/12/2024,Inactive
ACC0646,CUS0019,48529.39,Charge,26/04/2023,Inactive
ACC0647,CUS0014,34407.64,Seat,02-06-2024,Inactive
ACC0648,CUS0008,19786.13,Couple,26-06-2022,Active
INVALID_95,CUS0012,13008.25,Address,01/10/2022,Active
ACC0650,CUS0007,31527.16,Well,20-12-2024,Frozen
ACC0651,CUS0012,5672.68,Free,02/01/2024,Frozen
ACC0652,CUS0003,33779.14,Note,08/11/2022,active
ACC0653,CUS0020,38004.7,Camera,12/18/2023,Frozen
ACC0654,CUS0007,15140.02,Several,01/29/2024,Inactive
ACC0655,CUS0015,49206.22,Perhaps,07/19/2022,Frozen
ACC0656,CUS0017,34229.35,Audience,02/09/2024,Frozen
ACC0657,CUS0002,26949.62,Behind,07-10-2023,Frozen
ACC0658,CUS0018,10739.52,Civil,09/21/2024,Frozen
ACC0659,CUS9999,32146.84,Fund,19-11-2023,INACTIVE
ACC0660,CUS0015,1991.31,Activity,11-08-2024,Frozen
ACC0661,CUS0002,23563.39,Nice,01/22/2024,Inactive
INVALID_56,CUS0012,2164.81,Door,15-05-2024,Inactive
ACC0070,CUS0005,-2599.55,Significant,2022-05-23,Inactive
ACC0664,CUS0016,26767.94,Side,04/15/2024,Inactive
ACC0665,CUS0013,6690.86,Notice,10/04/2022,Frozen
ACC0666,CUS0011,49412.95,Seem,02/14/2022,Frozen
ACC0661,CUS0010,18298.14,Sell,09/30/2024,Inactive
ACC0668,CUS0004,20985.15,Soon,23-10-2024,Inactive
ACC0669,CUS0008,,Wall,08/07/2023,Frozen
ACC0670,CUS0006,37808.34,North,25/12/2023,Frozen
ACC0671,CUS0005,14243.25,Prove,21/12/2022,Active
ACC0672,CUS0006,26371.29,Community,2022-08-02,Active
ACC0673,CUS0015,21859.9,Home,12/26/2023,Frozen
ACC0674,CUS0019,32488.71,Hope,28-11-2023,Active
ACC0675,CUS0008,40138.65,Full,2022-07-14,Frozen
ACC0676,CUS0002,5650.51,Marriage,07/19/2022,Frozen
ACC0677,CUS0010,,Born,07-05-2023,Active
ACC0678,CUS0008,32559.77,Capital,2024-06-09,Inactive
ACC0679,CUS0009,6550.43,Activity,15-12-2024,inactive
ACC0680,CUS0017,,Create,2023-10-28,Inactive
ACC0681,CUS0012,21815.49,Paper,2022-12-09,Inactive
ACC0682,CUS0004,13690.06,Second,17-01-2024,Frozen
ACC0683,CUS0005,27619.93,Recognize,13-05-2022,Active
ACC0684,CUS0015,6242.3,Single,24-06-2022,Active
ACC0685,CUS0008,27335.72,Degree,29-03-2023,Active
ACC0686,CUS0015,7659.99,Country,09/10/2024,Frozen
ACC0687,CUS0001,20665.11,Push,2023-05-10,Active
ACC0688,CUS0011,29380.65,Guess,12-02-2024,Inactive
ACC0689,CUS0018,34698.51,Every,04/04/2024,Frozen
ACC0690,CUS0002,2933.38,Total,2024-01-11,Frozen
ACC0691,CUS0008,31774.32,Concern,15/11/2024,FROZEN
INVALID_85,CUS0008,28393.12,Everybody,03/26/2022,Inactive
ACC0693,CUS0020,15441.82,Pressure,01/06/2022,Frozen
ACC0449,CUS0011,21634.57,Father,01/22/2023,Frozen
ACC0695,CUS0001,21879.0,Present,2022-10-07,Active
ACC0696,CUS0015,33046.66,Art,20/10/2022,Inactive
ACC0697,CUS0007,Ten Thousand,Agree,03/27/2024,Active
ACC0698,CUS0015,1967.88,Assume,06/04/2023,Active
ACC0699,CUS0002,10203.0,Most,08/03/2024,active
ACC0700,CUS9999,23646.78,Air,10-07-2024,Inactive
ACC0701,CUS0019,22659.3,Everything,2022-10-27,Inactive
ACC0702,CUS0013,,Condition,2023-03-02,Frozen
ACC0703,CUS0005,27041.07,Third,07-01-2024,Inactive
ACC0704,CUS0012,46455.11,Try,17-03-2023,Active
ACC0705,CUS0019,17539.92,Space,2024-02-28,Inactive
ACC0706,CUS0018,,Moment,12/19/2022,Active
ACC0707,CUS0002,46911.01,Manage,05-01-2022,Inactive
ACC0708,CUS0001,16041.87,Mouth,2024-05-14,Active
ACC0709,CUS0010,13245.98,Great,11/08/2023,Inactive
ACC0710,CUS0015,39286.57,Foot,08/18/2023,Inactive
ACC0711,CUS0004,-1926.69,Own,03/13/2024,Inactive
ACC0712,CUS0019,8065.49,Test,03-01-2024,Frozen
ACC0713,CUS0020,34880.11,Art,09/10/2024,frozen
ACC0714,CUS0019,Twenty Five Thousand,Save,01/19/2024,Frozen
ACC0715,CUS0003,1156.67,Organization,03/09/2023,Active
ACC0716,CUS0003,1305.55,Head,28/01/2024,Active
INVALID_94,CUS0018,20073.98,Future,10/10/2022,Active
ACC0718,CUS0015,36712.61,Billion,31-05-2022,Active
ACC0719,CUS0002,29405.7,Despite,01/01/2024,Active
ACC0170,CUS0006,4236.07,Left,12/05/2023,INACTIVE
ACC0721,CUS0010,38109.69,Something,02-02-2022,Frozen
ACC0722,CUS0009,43724.31,Study,2024-12-14,Frozen
ACC0723,CUS0013,27958.0,Rest,2024-03-21,Frozen
ACC0724,CUS0018,49475.81,Change,03/23/2023,Frozen
ACC0725,CUS0006,4491.7,Hundred,05/20/2022,ACTIVE
ACC0726,CUS0017,47705.19,Lose,05/01/2024,Frozen
ACC0727,CUS0009,7505.08,Trouble,09-12-2022,Active
ACC0728,CUS0012,Five Hundred,Provide,01-01-2022,Inactive
ACC0729,CUS0005,47102.22,Seven,02-01-2023,Frozen
ACC0730,CUS0003,42859.66,Much,2024-02-15,Inactive
ACC0731,CUS0015,48675.78,Skin,03/19/2023,Active
ACC0732,CUS0006,6644.05,Food,09/10/2022,Inactive
ACC0733,CUS0001,15922.16,Rest,09-11-2022,Frozen
ACC0734,CUS0009,49509.02,Responsibility,07/05/2023,Frozen
ACC0735,CUS0001,28345.0,All,10/07/2023,Frozen
ACC0736,CUS0017,41251.35,Inside,23-05-2023,Inactive
ACC0737,CUS0005,10829.71,Know,28/02/2022,Active
ACC0738,CUS0012,28526.13,Speak,24/05/2023,ACTIVE
ACC0739,CUS0012,19371.03,Opportunity,16/04/2022,Frozen
ACC0740,CUS0017,26206.03,Think,02/21/2022,Inactive
ACC0741,CUS0013,20884.72,Second,2022-11-17,Active
ACC0742,CUS0011,42114.6,Very,03/18/2023,Frozen
ACC0743,CUS9999,34267.35,Newspaper,05/09/2022,Inactive
ACC0744,CUS0010,23290.43,Deal,08/24/2024,Active
ACC0745,CUS0014,24290.14,Size,01/19/2022,Inactive
ACC0746,CUS0015,44011.33,Model,16/04/2024,Active
ACC0747,CUS0006,11021.39,Stay,06/01/2024,Frozen
ACC0748,CUS0020,16999.89,Author,26/05/2023,Frozen
ACC0749,CUS0002,45498.87,Skill,03/24/2024,Active
ACC0750,CUS0009,4575.06,Five,2024-03-07,Active
ACC0751,CUS0011,4340.68,Question,11/22/2022,Frozen
ACC0752,CUS0001,0,Control,27/10/2022,Frozen
ACC0753,CUS0016,22927.02,Knowledge,11/03/2024,Inactive
ACC0754,CUS0013,8396.71,Next,07/02/2023,Frozen
ACC0755,CUS0020,33473.91,Edge,07/11/2023,Frozen
ACC0756,CUS0011,14001.88,Technology,2023-08-24,inactive
ACC0757,CUS0008,43218.81,Site,08/08/2024,Active
ACC0758,CUS0011,9344.88,Daughter,11/12/2022,FROZEN
ACC0759,CUS0013,30066.99,Participant,05/03/2023,Frozen
ACC0760,CUS0018,38902.62,Effect,10/14/2024,INACTIVE
ACC0761,CUS0006,11374.81,More,2022-05-17,Inactive
ACC0762,CUS0016,24774.69,Pattern,02/04/2022,Active
ACC0763,CUS0004,29112.44,Speech,26/12/2024,Active
ACC0764,CUS0001,31030.68,Entire,21/05/2022,Inactive
ACC0765,CUS0016,37244.6,Staff,2022-03-15,Inactive
ACC0766,CUS0013,38680.25,Management,12/25/2023,Active
ACC0767,CUS0008,2150.88,Control,14-11-2022,Frozen
ACC0768,CUS0008,26530.98,We,04/11/2022,Inactive
ACC0769,CUS0014,4008.93,Play,23-07-2023,Frozen
ACC0770,CUS0014,6537.12,Instead,04/15/2022,Inactive
ACC0771,CUS0007,38473.4,Government,02/28/2024,Inactive
ACC0772,CUS0018,5961.29,Year,09/22/2023,Inactive
ACC0773,CUS0016,26763.19,Health,03/01/2022,Frozen
ACC0774,CUS0015,30291.93,Seat,07/10/2023,Frozen
ACC0775,CUS0013,3694.99,Little,04/08/2024,Inactive
ACC0776,CUS0002,4923.23,Talk,27-05-2022,inactive
ACC0777,CUS0017,14490.45,Environmental,07/11/2023,Frozen
ACC0778,CUS0018,16694.48,Free,2022-12-15,Frozen
ACC0779,CUS0020,32673.82,Performance,06-12-2024,Frozen
ACC0780,CUS0017,7173.36,Trouble,27-10-2022,Frozen
ACC0781,CUS0013,14349.07,Garden,02/16/2024,Active
ACC0782,CUS0007,,Democrat,25/03/2023,Active
ACC0783,CUS0005,11799.31,Building,16-07-2023,Active
ACC0784,CUS0012,45409.06,Town,22-11-2022,Frozen
ACC0785,CUS0010,22757.0,Account,14/11/2024,Frozen
ACC0786,CUS0016,41070.58,Treat,2022-11-26,Inactive
ACC0787,CUS0001,17592.89,Upon,06/09/2022,ACTIVE
ACC0788,CUS0011,3914.94,Reality,09/30/2023,Active
ACC0789,CUS0012,8581.22,Economic,2024-12-24,Frozen
ACC0790,CUS0014,3490.77,Share,2023-12-31,Inactive
INVALID_94,CUS0015,27295.53,Imagine,2022-06-24,Frozen
ACC0792,CUS0013,31489.6,Center,10-07-2022,Inactive
ACC0793,CUS0019,29697.93,Bag,16/12/2023,Frozen
ACC0379,CUS0010,25056.2,Me,25/04/2023,Active
ACC0795,CUS0007,42079.46,Notice,12-03-2024,Inactive
ACC0796,CUS0001,31038.51,Relationship,02/04/2024,Inactive
ACC0797,CUS0014,Twenty Five Thousand,Guy,03/19/2023,Frozen
ACC0798,CUS0012,1436.01,Window,2023-10-01,Inactive
ACC0799,CUS0008,19438.09,School,03-04-2024,Inactive
ACC0800,CUS0005,2177.96,Whom,10/07/2023,Frozen
ACC0801,CUS0018,41474.93,Room,09/22/2023,Active
ACC0802,CUS0013,Five Hundred,Property,10-09-2024,Inactive
ACC0803,CUS0020,33603.34,Least,18-11-2023,Frozen
ACC0804,CUS0002,,Lead,18/01/2023,Active
ACC0805,CUS0019,-243.76,Front,26-07-2023,Inactive
ACC0806,CUS0009,32475.45,Live,2024-01-16,Active
ACC0807,CUS0013,39733.7,Center,31/10/2022,Frozen
ACC0808,CUS0008,13397.9,Total,03/04/2022,Active
ACC0809,CUS0012,,When,11/12/2023,Active
ACC0810,CUS0003,2312.59,Among,09/12/2023,Active
ACC0811,CUS0019,21126.74,Everybody,09/14/2022,Inactive
ACC0812,CUS0014,-2210.3,Serious,24-01-2023,Active
ACC0813,CUS0015,0,Consider,03/15/2024,Active
ACC0814,CUS0018,11889.03,Fire,08/24/2024,Inactive
ACC0815,CUS0001,7821.79,Measure,2022-03-09,Inactive
ACC0816,CUS0016,46551.79,Close,10/04/2023,Inactive
ACC0817,CUS0001,12262.12,Trip,21/04/2023,Active
ACC0818,CUS0015,12128.77,Board,18/11/2022,Active
ACC0819,CUS9999,15890.9,Air,08/10/2022,Inactive
ACC0820,CUS0008,48997.01,She,03/13/2024,Active
ACC0821,CUS0018,40033.64,Bad,2024-02-22,Active
ACC0822,CUS0004,4535.66,Case,13/10/2022,Frozen
ACC0823,CUS0001,24532.76,Hold,30-11-2022,Active
ACC0824,CUS0005,2354.05,Suffer,10-04-2022,Frozen
ACC0825,CUS0014,48558.05,Value,19-08-2022,Active
ACC0826,CUS0015,40445.99,Today,31/03/2023,Active
ACC0827,CUS0011,19720.19,Front,2023-01-11,Active
ACC0828,CUS0015,41886.89,Final,05/26/2024,Inactive
ACC0829,CUS0003,47461.02,Cultural,07/28/2024,Inactive
ACC0830,CUS0013,10280.28,Research,06-02-2022,Frozen
ACC0831,CUS0014,2511.65,Goal,2023-02-16,Active
ACC0832,CUS0004,40948.01,Well,06-10-2024,Active
ACC0833,CUS0015,24874.94,Within,21/04/2023,Frozen
ACC0834,CUS0008,8053.92,Buy,05/27/2024,Frozen
ACC0835,CUS9999,18678.89,Per,2024-07-03,Active
ACC0836,CUS0010,26248.7,Per,20-11-2023,Frozen
ACC0837,CUS0019,,Or,28/03/2022,Frozen
ACC0838,CUS0016,34819.44,Fact,03/22/2022,Inactive
ACC0839,CUS0006,38396.29,Office,20/11/2023,Active
ACC0840,CUS0009,12966.4,If,11/03/2023,Frozen
ACC0560,CUS0017,1785.56,The,2022-04-26,Frozen
ACC0842,CUS0008,29664.7,Company,03/22/2022,Active
ACC0843,CUS0005,12057.72,Center,08-07-2022,Active
ACC0844,CUS0004,-4724.48,Least,2024-07-14,Frozen
ACC0845,CUS0013,47131.37,Next,12/10/2023,Active
ACC0846,CUS0012,39399.18,Laugh,07/06/2023,Frozen
ACC0847,CUS0016,26092.15,Toward,14-05-2022,Frozen
ACC0848,CUS0017,0,Well,12/06/2022,inactive
ACC0849,CUS0004,3066.87,Claim,2024-06-29,Frozen
ACC0850,CUS0009,44266.15,Plant,30-01-2023,Active
ACC0851,CUS0004,29755.23,Put,2024-05-11,Frozen
ACC0852,CUS0019,14401.3,Opportunity,09/25/2023,Frozen
ACC0853,CUS0020,13393.67,Relationship,24-02-2023,Inactive
ACC0854,CUS0019,18527.88,Religious,12-06-2022,INACTIVE
ACC0855,CUS0004,20758.59,Economic,11/15/2022,Frozen
ACC0856,CUS0003,19042.18,End,09-02-2024,Inactive
INVALID_59,CUS0016,38821.54,Staff,10/03/2023,Active
ACC0858,CUS0008,41622.16,Possible,12/19/2024,Frozen
ACC0859,CUS0019,49630.48,Decision,2022-06-15,Frozen
ACC0860,CUS0018,34660.27,Order,11/10/2024,Inactive
ACC0861,CUS0020,35237.88,Ask,2023-08-08,Frozen
ACC0862,CUS0017,36240.69,Low,05/06/2024,Active
ACC0863,CUS0006,23124.02,Use,07/05/2024,Inactive
ACC0864,CUS0010,28603.1,Answer,2022-06-03,Frozen
ACC0865,CUS0001,41083.84,Recent,2024-05-02,Inactive
ACC0866,CUS0011,42700.67,Alone,03-03-2022,Active
ACC0867,CUS0020,18725.28,Likely,11/03/2024,Frozen
ACC0365,CUS0020,21556.91,Age,11/23/2022,Inactive
ACC0869,CUS0010,Five Hundred,Those,19/12/2024,Active
ACC0870,CUS0016,6770.1,Recently,12/03/2023,Active
ACC0871,CUS0019,3175.64,Available,29/09/2023,Inactive
ACC0872,CUS0006,23753.26,Student,12-08-2022,Active
ACC0873,CUS0011,46183.88,Best,30-03-2022,Active
ACC0874,CUS0008,40483.95,Research,08/31/2024,Frozen
ACC0450,CUS0020,9770.77,With,09/07/2023,Frozen
ACC0876,CUS0018,15419.32,Up,15/07/2024,FROZEN
