LoanID,CustomerID,LoanType,LoanAmount,InterestRate,StartDate,Status
LOA0392,CUS0011,Personal,23188.73,15351.54,27-09-2024,Win
LOA0393,CUS0008,Home,,9767.23,2023-09-01,Not
LOA0394,CUS0003,Personal,,3496.46,2024-12-28,Appear
LOA0395,CUS0019,Car,21003.03,47971.68,2022-07-23,Way
LOA0249,CUS0004,Car,44022.36,14833.36,2024-03-18,Science
LOA0397,CUS0002,Car,15389.43,29428.69,03/28/2022,Them
LOA0167,CUS9999,Car,34345.59,-2853.55,14-12-2024,Store
LOA0399,CUS0004,CAR,1887.59,31695.15,04-11-2023,Success
LOA0400,CUS0012,Personal,13227.22,3714.23,14/12/2023,Series
LOA0401,CUS0002,Education,7396.26,13419.75,10/05/2024,Husband
LOA0402,CUS0015,Home,17809.86,34790.45,2022-02-09,Upon
LOA0403,CUS0016,Education,23420.39,33583.71,05/25/2024,Environmental
LOA0404,CUS0001,Home,17250.3,-647.66,06/30/2022,Career
INVALID_6,CUS0006,Personal,44140.32,-1717.9,08/05/2023,Start
LOA0406,CUS0010,Home,29675.73,13410.09,19/09/2023,Population
LOA0407,CUS0004,Personal,46143.21,16151.14,19/06/2022,Several
INVALID_82,CUS0013,Home,42012.14,9337.35,2022-05-24,Option
LOA0409,CUS0013,Personal,14969.45,25488.51,23/10/2024,Democratic
LOA0410,CUS0015,Car,29746.78,17259.94,2023-10-13,Loss
LOA0278,CUS0015,Home,12196.18,30946.79,10/11/2024,Allow
LOA0412,CUS0004,Personal,48015.85,8100.75,05/08/2022,Very
LOA0413,CUS0013,Home,19526.62,47230.74,2023-04-03,Much
LOA0414,CUS0020,Education,24560.18,16184.81,16-05-2024,Let
LOA0415,CUS0017,Car,10250.45,39135.63,2024-09-04,Some
LOA0416,CUS0002,Education,1904.41,6552.74,12/03/2022,Environment
LOA0417,CUS0006,Car,2181.61,49517.07,12/08/2023,Difficult
LOA0418,CUS0020,Education,7932.48,21105.89,2022-12-21,Food
LOA0419,CUS0004,Home,4283.23,31937.2,10-10-2023,Bag
LOA0420,CUS0004,Education,44743.27,6006.04,2024-08-21,Strong
LOA0421,CUS0001,Home,32046.94,13538.02,06/10/2024,Marriage
LOA0422,CUS0017,Home,21231.31,15386.0,01-04-2023,Other
LOA0423,CUS0008,Home,10974.29,7311.35,05/03/2023,Late
LOA0424,CUS0007,Car,37105.51,37164.21,2022-11-01,Idea
LOA0425,CUS0003,Home,13650.56,31565.73,20-04-2024,Professional
LOA0426,CUS0003,Home,10113.84,9320.11,20-06-2022,Available
LOA0427,CUS0001,Home,43028.95,5739.81,2024-02-14,Spring
LOA0428,CUS0017,Home,37043.88,11382.15,2022-11-26,Important
LOA0429,CUS0008,Home,39410.14,30188.66,2022-04-01,Line
LOA0430,CUS0016,Car,43225.67,29988.71,09-12-2022,Future
LOA0431,CUS0001,Car,25610.8,48203.43,05-11-2024,Congress
LOA0432,CUS0009,Home,2100.52,45853.01,05/06/2024,These
LOA0433,CUS0007,Home,49172.86,42338.46,10/04/2024,Either
LOA0434,CUS0013,Education,21473.76,13666.38,17/01/2023,Develop
LOA0435,CUS0008,Car,40364.96,30866.9,2022-11-13,Miss
LOA0436,CUS0009,Car,40389.87,43964.88,30-04-2023,Everything
LOA0437,CUS0007,Education,13924.88,6070.09,23-09-2022,Politics
LOA0395,CUS0019,Education,42714.39,38932.51,29/04/2023,Become
LOA0439,CUS0001,Education,48059.45,,12-06-2022,Color
LOA0440,CUS0014,Home,10426.78,5715.65,11/24/2024,Have
LOA0441,CUS0003,Education,42392.35,31730.3,30-09-2024,Which
LOA0442,CUS0010,Personal,13656.13,536.38,2023-05-06,Recognize
LOA0443,CUS0003,Car,43397.82,26378.2,02/15/2023,Usually
LOA0444,CUS0001,Home,41285.44,47284.78,02/01/2022,Likely
LOA0445,CUS0006,Car,37191.95,48458.33,05/22/2022,Although
LOA0446,CUS0008,Car,32320.82,4462.23,2024-01-23,Agency
LOA0447,CUS0002,Personal,34122.59,Ten Thousand,2022-06-21,Start
LOA0448,CUS0012,Home,6096.64,7214.55,18/06/2022,Bill
LOA0449,CUS0016,Home,29315.7,41812.6,08-04-2024,Will
LOA0450,CUS9999,Home,13760.1,15681.51,11-01-2024,Today
LOA0451,CUS0005,Car,33083.38,27435.68,11/03/2024,Scene
LOA0452,CUS0002,Education,1013.11,48736.75,01-08-2024,Wonder
LOA0453,CUS0017,Home,31393.57,-3910.11,2024-11-30,But
LOA0454,CUS0017,Personal,32747.02,-292.35,2022-10-12,Commercial
LOA0455,CUS0005,Car,Ten Thousand,29376.07,18/09/2024,Trip
LOA0456,CUS0013,home,22332.82,28658.11,2023-10-09,Movie
LOA0457,CUS0016,HOME,5418.46,8006.01,08/03/2022,Full
LOA0458,CUS0018,Personal,27040.87,13199.69,06/06/2022,Pick
LOA0413,CUS0014,Home,29042.77,40367.92,10/10/2024,Network
LOA0460,CUS0016,Personal,29491.68,34283.66,17/06/2022,Half
LOA0461,CUS0008,Education,16945.16,35990.44,10/25/2024,No
LOA0462,CUS0001,Car,42477.32,Ten Thousand,04/27/2023,Once
LOA0463,CUS0015,Car,20283.91,17485.27,11/24/2022,Hold
LOA0464,CUS0003,Home,17275.8,15228.64,02-06-2023,Especially
LOA0465,CUS0012,Personal,17909.83,46382.31,07/25/2023,Feel
LOA0466,CUS0015,Education,37808.43,17696.58,19/02/2023,Truth
INVALID_60,CUS0015,Education,25732.81,13462.51,08/15/2022,Large
LOA0468,CUS0014,Personal,2306.98,4969.36,03/06/2023,Police
LOA0469,CUS0016,Car,47676.64,20324.69,25-02-2023,Front
LOA0470,CUS0001,Car,47249.77,42790.24,2022-11-16,My
LOA0471,CUS0005,Home,42375.03,0,12/11/2024,Everyone
LOA0472,CUS0007,Personal,37261.86,8829.13,09-01-2022,Visit
LOA0473,CUS0019,Education,40191.45,40482.71,2023-12-31,Mind
LOA0069,CUS0012,Home,42037.47,38623.41,2024-04-24,Source
LOA0475,CUS0011,Personal,3930.75,1917.31,02/18/2024,Thus
LOA0476,CUS0002,Home,30376.33,37535.33,18/12/2023,Fall
LOA0477,CUS9999,Education,15877.08,36090.24,14/10/2024,Order
LOA0478,CUS0008,Education,38222.61,40532.2,2024-07-16,Relationship
INVALID_32,CUS0018,Home,21664.09,0,31/07/2022,Left
LOA0480,CUS0007,Home,33025.55,2945.26,01/03/2024,Others
LOA0481,CUS0010,Education,44136.33,10229.67,23-10-2023,Stock
LOA0482,CUS0002,car,44633.57,3640.07,2023-06-18,Recent
LOA0483,CUS0014,Car,39715.86,22526.88,2022-07-14,Possible
INVALID_84,CUS0006,Personal,28732.83,47094.2,06/07/2022,Wonder
LOA0485,CUS0004,car,25040.73,186.7,03/05/2022,Take
LOA0486,CUS0013,Home,Five Hundred,36799.92,2022-10-07,Skin
LOA0487,CUS0005,Car,48343.28,32965.42,2022-11-17,Task
LOA0488,CUS0010,Car,12354.3,-4139.06,10/11/2022,Weight
LOA0489,CUS0016,Personal,16716.81,20868.93,2022-03-27,Present
LOA0490,CUS0012,Personal,18021.08,41494.56,31/07/2023,Ahead
LOA0491,CUS0018,Car,1567.9,18021.96,08/01/2024,Impact
LOA0492,CUS0005,Car,17417.99,14042.71,03/07/2022,Democrat
LOA0493,CUS0017,Personal,16738.32,17536.92,23-02-2022,Either
LOA0494,CUS0017,Home,25981.36,,2024-01-16,Laugh
LOA0495,CUS0020,HOME,21419.76,6887.56,08/22/2024,Soon
LOA0496,CUS0009,Car,18909.8,6734.73,22/12/2023,Energy
LOA0497,CUS0010,Education,10203.17,48913.36,11/16/2023,Husband
LOA0498,CUS0002,Car,1245.79,45455.03,2023-11-30,Again
LOA0370,CUS0018,Personal,13204.69,Five Hundred,19/04/2024,Should
LOA0173,CUS0020,Education,2447.61,28875.06,09/06/2022,Feeling
LOA0501,CUS0005,Car,48245.73,34996.31,09/17/2023,Fish
LOA0502,CUS0016,Car,4716.09,13608.5,2023-02-09,Goal
LOA0503,CUS0014,Home,25538.68,16358.77,20-09-2024,Under
LOA0481,CUS0006,Car,26896.12,0,05/25/2024,Left
LOA0505,CUS0017,Personal,31428.62,46965.86,21-08-2022,Foot
LOA0506,CUS9999,Home,3995.19,24698.06,02-10-2023,Win
LOA0507,CUS0002,Home,7803.16,47544.32,15/10/2024,Improve
LOA0508,CUS0002,Personal,31092.13,35731.96,02/06/2022,Effort
LOA0509,CUS0018,Personal,,38913.39,27-06-2024,Sure
INVALID_63,CUS0005,Car,31691.67,5561.86,2024-03-24,Ahead
LOA0511,CUS0006,Personal,39275.65,19499.24,02-01-2022,Rock
LOA0512,CUS0008,Personal,16439.66,2600.07,01/08/2024,Away
LOA0513,CUS0013,Personal,24122.29,40130.3,19/07/2023,Floor
LOA0514,CUS0008,Home,29288.89,22097.3,07-05-2024,Interest
LOA0515,CUS0005,Education,48762.09,Twenty Five Thousand,2023-08-31,Rich
LOA0516,CUS0013,Personal,28449.24,4014.1,03-07-2023,Particular
LOA0517,CUS0016,Home,40987.53,10227.94,27-06-2023,Write
LOA0518,CUS0015,Car,38799.11,42211.69,08/22/2023,Close
LOA0519,CUS0019,Home,47843.0,49316.79,2023-10-29,Room
LOA0520,CUS0009,car,5156.67,26905.77,03/03/2023,Kid
LOA0521,CUS0005,Home,9960.9,3278.96,03/26/2024,Shake
LOA0522,CUS0002,Personal,36392.69,34367.06,19-05-2022,Fast
LOA0523,CUS0005,Home,31700.26,26894.63,10/29/2023,Water
LOA0524,CUS0017,Home,20052.56,41236.25,09/03/2022,Buy
LOA0525,CUS0009,Education,46304.55,21976.53,12/10/2023,College
LOA0300,CUS0007,Education,27253.91,46485.68,06-05-2023,Blood
LOA0527,CUS0006,Education,27742.09,23151.21,24/12/2023,Certain
LOA0528,CUS0008,Personal,18085.36,-2504.02,07/12/2022,Produce
LOA0529,CUS9999,Education,13564.03,29033.37,05/25/2023,Low
LOA0530,CUS0018,Personal,21142.41,47342.15,2023-07-07,Tell
LOA0531,CUS0006,Car,48121.67,34885.22,2022-01-01,Near
LOA0532,CUS0016,Education,39041.68,20171.25,2022-05-12,Number
LOA0533,CUS0019,Personal,9681.4,18246.11,24/02/2024,Word
LOA0534,CUS0017,Personal,7452.6,0,13-12-2022,At
LOA0535,CUS0010,Personal,16022.32,33103.94,04/03/2024,Policy
LOA0408,CUS0015,personal,-4445.91,6497.38,02/23/2023,Commercial
LOA0537,CUS0007,Home,34449.13,48018.25,24-01-2023,Bit
LOA0538,CUS0008,Car,6780.56,5567.56,2022-07-07,Last
LOA0539,CUS0002,Personal,9637.75,17307.02,25-09-2023,Opportunity
LOA0540,CUS9999,Education,31274.92,48492.68,22-11-2022,Money
LOA0541,CUS0004,Home,0,0,18/10/2024,Take
LOA0542,CUS0004,Car,23656.16,43947.75,11/06/2022,Fire
LOA0543,CUS0005,Education,12246.3,4106.95,2023-04-09,Name
LOA0544,CUS0001,Car,48775.53,Ten Thousand,23/09/2024,Step
LOA0545,CUS0007,Education,2912.33,38398.97,2024-03-24,Radio
LOA0546,CUS0019,Car,1166.86,10836.21,2023-09-10,Positive
LOA0547,CUS0006,Education,4528.18,17432.47,11/05/2022,Number
LOA0229,CUS0001,Car,45396.56,37755.18,2022-02-21,Hit
LOA0549,CUS0007,Personal,28068.73,16462.61,02/07/2023,Surface
LOA0550,CUS0018,Education,15086.82,12892.78,16-02-2023,Full
LOA0551,CUS0013,Car,10012.86,36041.46,19-01-2023,Guess
LOA0552,CUS0004,Home,39496.75,29154.91,27-12-2022,Reduce
LOA0553,CUS0003,Education,38385.41,364.08,13-11-2022,Now
LOA0554,CUS0005,Home,10842.95,15803.27,30/01/2024,Particularly
LOA0555,CUS0006,Car,8740.14,38753.0,18-02-2024,Current
LOA0556,CUS0018,Car,11052.11,41075.54,21-02-2024,Treat
LOA0557,CUS0017,Education,,40852.95,2022-07-21,Certain
LOA0558,CUS9999,Education,27403.85,47439.06,2024-06-11,While
LOA0540,CUS0019,PERSONAL,46540.35,47372.57,19-07-2023,Great
LOA0560,CUS0011,Personal,19756.99,45121.42,24-02-2022,Charge
LOA0561,CUS9999,Education,1929.74,7437.18,11/07/2022,Soldier
LOA0562,CUS0016,Personal,3551.63,,15/12/2023,Ok
LOA0563,CUS0002,Education,23697.29,43312.81,04/22/2023,Picture
LOA0564,CUS0009,Personal,9321.77,2862.42,10/17/2024,Television
LOA0565,CUS0001,Home,3965.47,47319.55,2022-10-26,Him
LOA0566,CUS0020,Car,43107.33,29576.96,2022-11-03,Approach
LOA0567,CUS0018,Home,4707.0,36999.14,2024-08-03,Talk
LOA0568,CUS0005,Personal,12735.12,34445.94,06/06/2023,Require
LOA0569,CUS0012,Education,49311.96,30836.31,21-07-2023,Leave
LOA0570,CUS0013,Education,8855.3,19427.12,29/06/2022,Week
LOA0571,CUS0004,Car,41382.72,0,31/03/2022,Drive
LOA0572,CUS0016,Home,9201.97,47554.82,03-10-2022,Science
LOA0573,CUS0020,education,,10635.13,08/10/2023,Thought
LOA0574,CUS0018,Personal,24745.76,17161.24,2022-02-03,Relate
LOA0575,CUS0002,Home,17796.54,35791.4,02/03/2023,Travel
LOA0206,CUS0019,Car,34547.34,3773.11,28-08-2022,Town
LOA0577,CUS0016,Personal,4763.75,18272.93,04/25/2022,Read
LOA0578,CUS0003,Home,33832.69,14001.17,2022-10-05,Stand
LOA0579,CUS0017,Education,,8889.26,09-12-2022,Occur
LOA0580,CUS0014,Car,1553.01,5076.68,05/05/2022,Majority
LOA0581,CUS0006,Home,29873.63,16640.06,2024-10-29,Look
LOA0582,CUS0017,Education,9051.86,25993.62,02/28/2022,Represent
LOA0583,CUS0001,Personal,35019.66,35102.49,01/08/2023,Positive
LOA0584,CUS0020,Car,35203.94,-4978.11,01/11/2022,Stuff
LOA0585,CUS0002,Home,47174.56,38746.93,21/05/2023,Audience
LOA0586,CUS0001,Personal,16915.36,18779.64,25/10/2022,Effect
INVALID_41,CUS0020,Education,49071.27,19455.05,2024-05-14,Yet
LOA0588,CUS0001,Personal,31146.11,43631.92,15-05-2022,Down
LOA0589,CUS0001,Personal,38126.05,25250.97,18/12/2023,Figure
LOA0590,CUS0019,Education,8551.45,47487.61,16/07/2022,Put
LOA0591,CUS0017,Car,20504.33,35469.39,11-11-2024,Pm
LOA0592,CUS0007,Education,25210.58,44672.04,30-04-2024,Special
LOA0593,CUS0018,Personal,Twenty Five Thousand,-1139.33,20-12-2022,Including
LOA0594,CUS0007,Car,41176.0,26482.35,2022-08-13,Ten
LOA0595,CUS0010,Education,25795.75,2938.03,28/12/2023,Current
INVALID_22,CUS0002,Education,47349.56,21715.08,01/03/2022,Phone
LOA0597,CUS0016,Home,23932.51,26415.46,05/06/2024,Again
LOA0598,CUS0003,EDUCATION,37064.58,Five Hundred,11/13/2024,Exist
LOA0599,CUS0018,Home,35602.69,32780.55,2023-03-02,Religious
LOA0600,CUS0012,Education,41262.61,Five Hundred,03/29/2022,Month
LOA0601,CUS0004,Education,18646.19,,07/03/2022,Any
LOA0573,CUS0007,Home,48583.84,9302.33,2023-03-30,Read
LOA0603,CUS0006,Personal,4512.41,2352.24,2024-05-27,Forward
LOA0604,CUS0006,Personal,6802.36,32615.03,06/29/2023,Throughout
LOA0605,CUS0020,Personal,26319.38,9646.09,21/05/2022,Reveal
LOA0606,CUS0013,Car,3865.41,45410.28,2024-03-11,Ok
LOA0607,CUS0014,Education,38465.34,29447.14,2023-09-04,Amount
LOA0608,CUS0015,Personal,2408.26,30390.0,05/24/2022,Response
LOA0609,CUS0008,Home,11299.29,6801.68,08/11/2022,Left
LOA0610,CUS0006,Car,13066.1,Ten Thousand,2022-08-26,Feel
LOA0611,CUS0006,Home,31082.67,9456.59,05-01-2024,Evening
LOA0612,CUS0019,Car,17853.12,13559.35,28/05/2023,Charge
LOA0613,CUS0019,Home,0,16027.31,09/02/2023,Court
LOA0614,CUS0017,Personal,18897.93,,2022-07-19,And
LOA0615,CUS0011,Education,44129.65,0,07/12/2023,Single
LOA0616,CUS0005,Car,14089.2,38771.88,2024-01-31,Help
LOA0617,CUS0014,Personal,4137.52,36665.82,11-03-2024,Safe
LOA0618,CUS0017,PERSONAL,46193.49,42633.64,17-07-2024,The
LOA0619,CUS0007,Home,13300.94,23749.15,29-07-2022,Short
LOA0620,CUS0007,Car,Twenty Five Thousand,13948.13,06/07/2022,Alone
LOA0621,CUS0014,Car,9749.7,,03-05-2022,Again
LOA0622,CUS0004,Education,44918.17,16912.77,05/29/2022,Mother
LOA0623,CUS0020,Home,49235.46,11698.24,21/10/2023,How
LOA0624,CUS0010,Personal,14543.57,2347.16,2023-11-30,Describe
LOA0625,CUS0013,Car,7540.46,45322.68,14-09-2022,Someone
LOA0626,CUS0012,Education,27085.29,0,06/10/2023,Skill
LOA0627,CUS0008,Education,,15510.65,09/22/2024,Explain
LOA0628,CUS0014,Personal,19830.29,48273.68,06/12/2023,Century
LOA0629,CUS0003,Home,8288.17,14177.07,2022-10-01,Prepare
LOA0630,CUS0008,Home,32529.56,27477.68,17/11/2023,Structure
LOA0631,CUS0008,EDUCATION,33108.4,44355.83,2023-11-09,Low
LOA0632,CUS0015,Education,10213.01,22003.84,08-08-2022,World
LOA0256,CUS0003,Home,25343.81,9538.69,08/15/2023,Certain
LOA0634,CUS0002,Personal,5606.67,12614.52,2023-11-02,Night
LOA0635,CUS0007,Education,1668.39,42267.36,09/13/2022,After
LOA0636,CUS0002,Home,45636.0,48174.03,15/04/2024,Help
INVALID_70,CUS0018,Home,48865.53,46122.14,2022-05-25,Onto
LOA0638,CUS0015,Education,19431.07,31945.76,28/10/2023,Away
LOA0639,CUS0018,EDUCATION,21265.74,34959.58,12-01-2023,Someone
LOA0640,CUS0016,PERSONAL,24721.38,43349.66,2023-07-02,Environment
LOA0641,CUS0016,Education,6158.0,,09-04-2024,Appear
LOA0642,CUS0011,Education,33388.69,39196.66,2024-05-24,Economic
LOA0643,CUS0011,HOME,2027.23,,2022-05-21,Treat
LOA0644,CUS0003,Home,25705.53,13407.51,2024-12-16,Study
LOA0645,CUS0013,Personal,4176.13,36291.84,08/20/2024,Nature
LOA0646,CUS0008,Education,14716.14,38310.54,2022-03-14,Risk
LOA0647,CUS0014,Personal,48460.34,9623.51,04-08-2024,Agency
INVALID_8,CUS9999,Personal,10629.68,6503.68,07/29/2023,Treatment
LOA0649,CUS0017,Home,17104.96,29463.52,06/14/2024,Scene
LOA0650,CUS0002,Home,0,29694.69,21/11/2022,Add
LOA0651,CUS0018,Car,34345.51,49693.1,02/21/2023,Treatment
LOA0652,CUS0005,Personal,37512.36,5459.17,02/14/2024,Sense
LOA0653,CUS0017,Home,23806.53,11443.1,25/11/2022,Style
LOA0654,CUS0013,Personal,33869.33,8688.5,2023-10-04,Matter
LOA0655,CUS0012,Home,31166.03,Twenty Five Thousand,11/10/2024,Student
LOA0656,CUS0020,Education,19680.36,0,2023-09-09,Environment
LOA0657,CUS0015,Education,15252.67,48336.05,06/11/2022,Them
LOA0658,CUS0008,Home,39229.68,48389.45,10/04/2024,Benefit
LOA0063,CUS0011,Personal,16481.13,,25-01-2022,Capital
LOA0660,CUS0014,CAR,32202.47,17509.4,27-07-2024,Character
LOA0661,CUS0005,Personal,Ten Thousand,20590.94,08-11-2024,Road
LOA0662,CUS0011,car,0,11086.97,2022-08-17,Six
INVALID_19,CUS0008,Home,29621.9,42477.68,06/29/2022,Themselves
LOA0664,CUS0003,Home,32246.5,41269.85,07/08/2022,Perform
LOA0665,CUS0019,Car,30345.31,12732.11,16/08/2023,Throw
LOA0666,CUS0007,Car,31294.66,41117.13,12-03-2023,Me
LOA0667,CUS0005,Education,26655.9,40015.19,2023-01-13,Evidence
LOA0668,CUS0012,Home,15392.2,48516.45,05/09/2022,Physical
LOA0669,CUS0015,Home,8973.61,29848.1,11-09-2022,Under
LOA0670,CUS0003,Car,14247.3,22380.15,21/02/2022,Quite
LOA0671,CUS0001,Home,16338.3,-2379.88,2022-09-05,Policy
LOA0672,CUS0008,Personal,15849.35,1349.54,24/03/2023,Congress
LOA0673,CUS0009,Education,48009.74,37893.22,06-12-2023,Animal
LOA0674,CUS0007,CAR,35380.89,42292.95,01/31/2024,Right
LOA0675,CUS0017,Education,28970.74,17799.74,07/06/2023,Someone
LOA0676,CUS0005,Home,,16792.13,2024-04-28,Must
LOA0136,CUS0018,Personal,47183.32,5763.02,2023-12-08,Always
LOA0678,CUS0009,Education,19019.25,25063.09,09/01/2022,Off
LOA0679,CUS0018,Personal,23230.87,42267.58,2022-12-14,Politics
LOA0680,CUS0006,Education,-965.55,22502.79,2023-08-19,Between
LOA0681,CUS0017,Personal,16367.36,12862.29,05-04-2023,Cup
LOA0682,CUS0020,Education,33614.83,18698.08,2023-11-25,Research
LOA0683,CUS0013,Car,0,48888.36,03/31/2023,Forget
LOA0684,CUS0006,CAR,29511.47,38588.52,10/14/2023,Something
LOA0685,CUS0010,Home,Twenty Five Thousand,44405.71,2022-12-30,Street
LOA0686,CUS0019,Personal,1145.93,37623.71,2024-09-04,Area
INVALID_56,CUS0011,Education,23854.46,24010.83,05/05/2024,Marriage
LOA0688,CUS9999,Car,Ten Thousand,20829.09,10/19/2023,Letter
LOA0689,CUS0016,Education,2286.78,9730.06,15-07-2024,Program
LOA0690,CUS0002,Personal,38360.89,17390.93,29/06/2022,Ok
LOA0691,CUS0018,Home,43987.18,36908.98,2023-12-10,This
LOA0692,CUS0019,Personal,31894.65,24647.76,25/10/2023,Special
LOA0693,CUS0014,Education,Ten Thousand,1544.86,02-02-2024,Pretty
LOA0694,CUS0015,Personal,24167.61,43796.8,04-05-2022,Better
LOA0695,CUS0019,Personal,12856.63,3147.18,20-04-2022,Debate
LOA0154,CUS0009,Education,48473.96,3796.95,30/08/2024,Life
LOA0697,CUS0006,Personal,44398.64,16408.46,14-02-2024,Involve
LOA0698,CUS0018,Education,41921.49,22606.5,21-10-2023,Account
LOA0699,CUS0012,Home,2370.18,665.44,10-08-2023,Since
LOA0700,CUS0005,Personal,-916.78,23006.91,2022-08-04,Purpose
LOA0701,CUS0007,Car,29927.05,10456.5,01/04/2024,Condition
LOA0702,CUS0002,Personal,34951.93,36512.67,02/25/2022,Whose
LOA0703,CUS0012,Education,36632.61,25556.85,07/02/2023,Wife
LOA0704,CUS0014,Education,28276.54,45749.31,2024-12-17,Draw
LOA0705,CUS0007,Personal,25667.75,17391.78,2023-03-26,Family
LOA0706,CUS9999,Home,36466.7,47943.6,02/08/2022,Onto
LOA0707,CUS0006,Personal,2678.16,4695.74,2023-09-18,Your
LOA0708,CUS0017,Education,18821.68,41127.8,11-12-2024,Series
LOA0709,CUS0006,Education,-2641.34,,05-12-2023,Think
LOA0710,CUS0017,Home,22324.45,33204.56,19-12-2022,Success
LOA0711,CUS0018,Personal,2224.65,9933.6,10/14/2022,Part
LOA0712,CUS0007,Education,Five Hundred,6023.13,06-07-2024,Prevent
LOA0713,CUS0013,Education,47998.45,12402.66,28-12-2022,Above
LOA0714,CUS0003,Personal,24881.53,32496.12,18-02-2023,Cover
LOA0715,CUS0017,Home,12550.97,48569.44,09/25/2023,Wish
LOA0716,CUS0019,Personal,29175.83,45496.88,20-04-2024,Nor
LOA0717,CUS0013,Education,19243.17,23916.04,2023-08-18,Understand
LOA0718,CUS0013,Home,4001.22,37418.25,08/11/2024,Read
LOA0719,CUS0001,Car,24385.52,40526.93,06/22/2022,Finally
LOA0720,CUS0020,Car,39546.26,11930.07,08/05/2022,Threat
LOA0721,CUS0018,Education,38598.62,47703.03,2024-11-17,Allow
LOA0722,CUS0015,Personal,39765.17,17949.42,11/23/2022,Everyone
LOA0723,CUS0011,Home,6040.73,18667.36,2024-12-14,Budget
LOA0724,CUS0004,Personal,38331.05,29274.08,08/23/2022,System
LOA0725,CUS0014,Personal,2307.96,38228.22,09-02-2023,Much
LOA0726,CUS0010,Home,28099.92,18150.73,02/14/2023,No
INVALID_42,CUS0010,Car,8569.9,1084.17,09-01-2023,Name
LOA0728,CUS0006,Education,,44913.67,2024-06-02,Usually
LOA0729,CUS0010,Home,49629.51,,23-12-2022,Early
LOA0176,CUS0009,Education,11564.34,12137.71,2024-02-12,Again
LOA0731,CUS0019,Home,35325.66,23855.34,2024-12-25,Director
LOA0732,CUS0017,Education,10873.46,9561.06,13-11-2022,Money
LOA0733,CUS0008,Car,17565.07,38224.72,2024-08-11,Trip
LOA0734,CUS0014,Home,37965.5,26416.9,2022-04-02,Together
LOA0735,CUS0013,Home,0,29196.02,02/10/2022,Woman
LOA0736,CUS0016,EDUCATION,10219.95,24736.72,19/11/2023,Cut
LOA0737,CUS0007,Home,41489.65,18437.65,03/09/2023,Paper
LOA0738,CUS0009,Education,8886.47,,07/06/2024,Message
LOA0739,CUS0011,Personal,,49003.64,2023-12-02,Nothing
LOA0740,CUS0002,Car,-886.39,0,11/16/2023,Ability
LOA0741,CUS0009,Car,5083.59,Five Hundred,28/04/2022,We
LOA0320,CUS0017,Personal,18573.88,544.53,20/04/2023,Where
LOA0743,CUS0013,Car,30301.24,32655.3,28-09-2023,Everyone
LOA0744,CUS0011,Education,23649.96,8003.73,08/08/2022,Model
LOA0745,CUS0006,Home,24745.28,Twenty Five Thousand,2024-02-12,Another
LOA0746,CUS0015,Education,8039.57,3537.71,10/15/2023,Speak
LOA0747,CUS9999,Car,9959.04,17432.93,03-04-2023,Who
LOA0748,CUS0008,Car,13763.91,37045.36,2024-08-03,Exactly
LOA0749,CUS0009,Home,-3732.96,39848.34,03/04/2024,Start
LOA0022,CUS0015,Education,28996.15,28823.11,06/16/2024,Office
LOA0751,CUS0005,Personal,22401.92,12973.36,15-10-2023,Individual
LOA0752,CUS0014,Education,47818.27,,15/11/2022,Young
LOA0753,CUS0007,Education,37915.45,17699.46,2022-01-02,Pattern
LOA0625,CUS0007,Education,12017.35,22676.35,2023-12-07,Agency
LOA0755,CUS0016,Car,20268.59,41036.97,2024-02-13,Gun
LOA0756,CUS0001,Car,14567.64,30497.32,2023-06-15,Worker
LOA0757,CUS0002,Education,49313.76,2748.24,20/08/2023,Hot
LOA0758,CUS0004,Personal,,12133.53,13/06/2022,Father
LOA0759,CUS0011,Education,42252.75,15770.7,08-12-2023,Reach
LOA0760,CUS0016,Personal,11652.91,23284.33,05/20/2023,Parent
LOA0761,CUS0005,car,26727.68,27743.3,2022-10-27,State
LOA0762,CUS0012,Home,46840.24,5556.06,2023-05-26,Character
LOA0763,CUS0007,personal,20168.88,11408.26,05/30/2024,Late
LOA0764,CUS9999,Personal,17307.5,30419.48,10/05/2024,Leave
LOA0765,CUS0019,Home,16627.66,19480.67,22-01-2024,Radio
LOA0766,CUS0018,Education,,42042.16,09-09-2024,Area
LOA0767,CUS0005,Personal,47436.13,13347.67,2023-09-09,Certain
LOA0768,CUS0010,Home,19486.84,10903.52,2024-12-15,Indeed
