TxnID|AccountID|TxnDate|Amount|TxnType|Channel|Status
TRA0386|ACC0011|20-04-2024|44534.62|Credit|Plan|Likely
TRA0387|ACC0001|11/12/2024|22116.59|Withdrawal|Notice|Buy
TRA0187|ACC0005|2024-06-17|34609.92|Credit|Memory|Clearly
TRA0389|ACC0015|29/04/2023|31253.21|Withdrawal|Class|Send
TRA0390|ACC0006|2022-09-08||Withdrawal|Red|Able
TRA0391|ACC0011|04-03-2023|25758.19|Debit|Science|Its
TRA0392|ACC0011|23-03-2023|38017.12|Transfer|Team|This
TRA0393|ACC0008|2023-04-01|23780.67|Debit|Production|Once
TRA0394|ACC0013|27-12-2023|6613.61|Debit|Relate|Professional
TRA0395|ACC0005|2023-09-17|2492.63|Withdrawal|Support|Score
TRA0396|ACC0005|28-06-2024|34186.52|Debit|Rise|Spend
TRA0397|ACC0003|23/09/2023|24772.7|Debit|Condition|Recognize
TRA0398|ACC0011|07/12/2023|13826.29|Transfer|Where|Her
TRA0008|ACC0013|23-02-2024|Twenty Five Thousand|Withdrawal|Tonight|Home
TRA0400|ACC0007|29/11/2022|31933.77|Transfer|Republican|Common
TRA0401|ACC0014|19-04-2023|6270.84|Withdrawal|Measure|Sometimes
TRA0402|ACC0010|26/03/2022||Credit|This|Pressure
TRA0403|ACC0020|10/21/2024|35754.15|credit|Never|Have
TRA0404|ACC0016|2022-11-11|30911.39|TRANSFER|Enjoy|Box
TRA0405|ACC0011|18/05/2022|13532.96|Debit|Hundred|Own
TRA0406|ACC0018|2022-08-11|36530.62|Debit|Yet|Goal
TRA0407|ACC0008|2022-05-14|16872.12|Debit|Might|Show
TRA0408|ACC0006|08/11/2024|18250.53|Transfer|Building|Talk
TRA0409|ACC0017|2022-02-22|28928.8|Transfer|See|Different
TRA0410|ACC0003|12/09/2023|10480.11|Transfer|Nature|Card
TRA0411|ACC0008|2024-05-16|32848.29|Debit|Become|Lead
TRA0412|ACC0009|2024-04-10|Five Hundred|Withdrawal|Home|Mouth
TRA0413|ACC0007|2024-03-17|41555.56|Withdrawal|Line|Nation
TRA0414|ACC0006|13/12/2022|44593.58|credit|What|Risk
TRA0415|ACC0004|2023-08-05||Transfer|At|Serious
TRA0416|ACC0019|2024-06-15|37397.39|Credit|Describe|Forward
TRA0417|ACC0004|28-03-2022|26372.11|Withdrawal|Toward|Its
TRA0418|ACC0017|11/22/2022|-2892.86|Transfer|Training|Impact
TRA0419|ACC0013|06/27/2024|45393.05|Debit|Institution|Window
TRA0420|ACC0006|2022-03-11|33365.34|withdrawal|So|Detail
TRA0421|ACC0020|07/28/2024|16455.17|Debit|Say|Interesting
TRA0422|ACC0004|31-10-2022|27074.82|Debit|Think|Miss
TRA0423|ACC0012|24/01/2023|Five Hundred|Debit|Close|Certainly
INVALID_77|ACC0002|26/04/2023|1879.69|Withdrawal|Family|These
TRA0425|ACC0020|12/09/2023|34998.28|Credit|Spend|Force
TRA0426|ACC0003|11/20/2023|31586.22|Transfer|Stock|Tend
TRA0427|ACC0006|24-09-2024|36242.74|Withdrawal|Current|City
TRA0428|ACC0012|2023-12-28|33011.58|Withdrawal|First|Experience
TRA0429|ACC0019|2023-02-27||TRANSFER|Lose|Order
TRA0430|ACC0014|2022-02-09|18936.15|Debit|Writer|Worry
TRA0431|ACC0014|2023-11-26|48638.89|Credit|Tend|Including
TRA0432|ACC0015|12-01-2022|39416.19|Transfer|Who|I
TRA0433|ACC0007|02/27/2023|38888.35|Credit|Full|Around
TRA0434|ACC0008|2022-09-25|4012.5|Credit|Community|Current
TRA0435|ACC0010|2024-11-01|26297.4|Transfer|Wonder|Foot
TRA0436|ACC9999|10-10-2023|45914.84|DEBIT|Act|Our
TRA0437|ACC0014|21/07/2023|36672.37|Withdrawal|At|Standard
TRA0438|ACC0009|07/06/2024|31352.7|Transfer|Cover|Method
TRA0439|ACC0004|04/11/2023|48828.44|Withdrawal|Task|Author
TRA0440|ACC0005|2024-11-29|19317.72|Withdrawal|Environmental|Enough
TRA0441|ACC0012|07-05-2023|23104.05|Credit|Mention|Above
TRA0442|ACC0006|16/08/2022|Twenty Five Thousand|Debit|Although|Property
TRA0443|ACC0020|06-12-2023||Transfer|Sing|Dog
TRA0444|ACC0010|28-02-2024||Withdrawal|While|Quite
TRA0445|ACC0010|19-09-2024|14659.24|Transfer|Standard|American
TRA0446|ACC0005|04/30/2022|14755.41|Debit|Positive|Street
TRA0447|ACC0017|12-01-2023|48349.03|Debit|Administration|Beyond
TRA0448|ACC0001|03/04/2024|35699.68|Debit|Either|Everything
TRA0449|ACC0009|20/06/2023|18162.79|Debit|Chair|Share
TRA0450|ACC0008|02-05-2024|4828.88|Debit|Hit|Pay
TRA0451|ACC0010|26/01/2024|11284.72|Credit|Between|World
TRA0452|ACC0011|05/30/2022|13472.23|Debit|Late|Focus
TRA0453|ACC0010|15-01-2022|18440.7|WITHDRAWAL|Catch|Produce
TRA0454|ACC0007|04-12-2023|39238.77|Debit|Bar|Three
TRA0455|ACC0002|2022-07-23|28082.3|Withdrawal|Office|Foot
INVALID_79|ACC0009|29/10/2023|-354.03|Transfer|Case|Material
TRA0457|ACC0007|12/10/2022|5462.75|Credit|All|Director
TRA0458|ACC0016|29/02/2024|29783.56|Withdrawal|Later|Positive
TRA0459|ACC0005|06/15/2024|29845.63|Debit|Soldier|Individual
TRA0460|ACC0005|01/10/2023|22397.85|Withdrawal|Ball|Ready
TRA0461|ACC0008|08/21/2024|36928.22|Withdrawal|Son|Build
TRA0462|ACC0020|03/03/2022|49922.94|Credit|Bar|Rate
TRA0463|ACC0012|22/05/2023|20512.25|Transfer|Address|Product
TRA0464|ACC0005|07-11-2022|49946.26|Debit|Fear|Back
TRA0465|ACC0011|2023-05-18|26476.32|Transfer|Interview|Participant
TRA0466|ACC0019|2024-03-26|16549.87|Withdrawal|Others|Western
TRA0467|ACC0003|06/02/2024|42370.25|Credit|Recently|Peace
TRA0468|ACC0011|30/05/2024|44810.22|Transfer|Father|Meet
TRA0469|ACC0016|04/28/2023|37102.84|Credit|Behind|Adult
TRA0470|ACC0019|30-04-2023|4519.31|Transfer|Take|Program
TRA0471|ACC0010|03-11-2023|0|Credit|Property|Those
TRA0472|ACC0001|11-03-2023|16425.34|Withdrawal|End|Imagine
TRA0473|ACC0019|04/12/2022|21693.15|Credit|Development|View
TRA0474|ACC0020|03/09/2022|49161.63|Withdrawal|Century|Job
TRA0475|ACC0009|09-01-2023|38680.78|Withdrawal|Just|Stay
TRA0476|ACC0018|14/02/2022|47552.12|DEBIT|Manage|Arm
TRA0477|ACC9999|11/27/2022|-3743.65|Withdrawal|Per|Recently
TRA0478|ACC0011|12/12/2022|20436.89|Withdrawal|Oil|May
TRA0479|ACC0010|2022-09-06|49833.86|Withdrawal|Cell|True
TRA0480|ACC0012|08-04-2024|20617.13|Debit|Media|Look
TRA0481|ACC0002|04-05-2024|23216.72|Debit|Course|Coach
INVALID_45|ACC0008|09/09/2022|45840.18|Debit|Whatever|Ask
TRA0483|ACC0008|29/12/2023|34265.95|Debit|What|Experience
TRA0484|ACC0011|2024-11-08|14870.09|Debit|North|Apply
TRA0485|ACC0003|2024-04-15|14052.95|Withdrawal|Responsibility|Just
TRA0486|ACC0016|06-07-2022|38646.79|Transfer|Interview|Cause
TRA0487|ACC0012|27/11/2022|3475.17|Withdrawal|Agreement|Life
TRA0386|ACC0014|2023-04-21|39332.03|Credit|Argue|Operation
TRA0489|ACC0020|2023-09-20|24984.91|Debit|Research|Shake
TRA0490|ACC0017|2024-05-04|44147.46|Debit|Democratic|Be
TRA0491|ACC0017|20-04-2024|38825.36|Credit|Clearly|Little
TRA0492|ACC0001|2022-11-19|20794.55|Credit|Pattern|Here
TRA0493|ACC0009|2022-11-16|24033.5|debit|Yourself|Water
TRA0093|ACC0001|2022-07-11|32169.7|Credit|Hundred|Risk
TRA0495|ACC0008|31-03-2023|9091.73|Debit|Up|Family
TRA0496|ACC0010|06/04/2022|39507.05|Transfer|Price|Officer
TRA0497|ACC0008|05-02-2024|37482.3|Debit|Back|Really
TRA0498|ACC0004|20/11/2024|44882.1|Withdrawal|Such|Environment
TRA0499|ACC0019|29-02-2024|26059.35|Credit|Network|Point
TRA0500|ACC0019|2023-11-21|32480.19|Transfer|Early|Common
TRA0501|ACC0005|03/03/2024|5443.15|Withdrawal|Blood|Evening
TRA0502|ACC0012|2023-07-28|4567.93|Withdrawal|Morning|Page
TRA0503|ACC0002|21-02-2024||Withdrawal|Between|Morning
INVALID_61|ACC0008|30-04-2023|15165.5|Credit|Table|Suddenly
TRA0505|ACC0017|02/24/2023|21465.93|Credit|Building|Catch
TRA0321|ACC0011|12-06-2024|49693.32|Transfer|Case|Control
TRA0507|ACC0014|05/05/2024|15999.4|Transfer|Including|Officer
TRA0508|ACC0020|13-05-2024|18781.3|Debit|Candidate|About
TRA0509|ACC9999|22/01/2024|18752.01|Credit|Lot|Operation
INVALID_72|ACC0001|16-10-2022|49344.25|Transfer|Know|Production
TRA0511|ACC0010|17/09/2024|5590.88|Withdrawal|Traditional|Above
TRA0512|ACC9999|12/26/2023|27077.21|Credit|Try|Budget
TRA0513|ACC0005|15/07/2024|19875.92|Transfer|Crime|Thing
TRA0514|ACC0005|02/04/2023|12845.43|Withdrawal|South|Charge
TRA0515|ACC0013|2023-09-04||Transfer|Knowledge|Others
TRA0516|ACC0001|09/10/2023|40403.69|Transfer|Question|Policy
TRA0517|ACC0020|09/19/2023|45917.59|Debit|Still|Actually
TRA0518|ACC0014|04/22/2023|16400.26|Debit|According|Exactly
TRA0519|ACC0002|23/10/2023|16752.46|Transfer|These|Without
TRA0520|ACC0005|01-08-2023|24189.24|Transfer|School|Part
TRA0521|ACC0001|25-10-2023|1206.46|Withdrawal|Open|Always
TRA0522|ACC0007|09/07/2024|5634.75|Transfer|Throw|Color
TRA0523|ACC0017|22/04/2023|10175.88|Transfer|Church|Air
TRA0524|ACC0012|2024-02-10|45664.19|Debit|Five|Discuss
TRA0525|ACC0019|24-03-2023|42421.98|Transfer|Actually|Fund
TRA0526|ACC0016|2023-08-23|40251.55|Withdrawal|Stay|Three
TRA0527|ACC0001|17-02-2024|11890.99|Debit|Every|Us
TRA0528|ACC0014|2022-10-25|14491.29|TRANSFER|Let|True
TRA0529|ACC0012|08/13/2024|7644.11|Transfer|Control|Short
TRA0530|ACC0014|2022-11-08|1706.81|Debit|Drug|Rest
TRA0531|ACC0008|31-03-2022|7491.21|Transfer|Focus|Necessary
TRA0532|ACC0009|08/07/2022|8939.89|Debit|Reach|Condition
TRA0533|ACC0010|09-01-2022|31476.6|Debit|West|Money
TRA0534|ACC0008|03/06/2022|8763.41|Transfer|Project|Seat
TRA0535|ACC0020|05-05-2022|8365.39|Debit|Common|Figure
TRA0536|ACC0015|05/18/2023|6594.76|Debit|Consider|Speak
TRA0537|ACC0008|05/25/2023|25842.12|Transfer|Dog|Agent
TRA0538|ACC0013|04/12/2022|1629.74|Credit|Pattern|In
TRA0539|ACC0015|11/01/2023|20696.19|Debit|Part|Listen
TRA0540|ACC0006|20-02-2022|32828.02|Debit|Official|Citizen
TRA0541|ACC0016|01/07/2023|-4055.25|Debit|Than|Current
TRA0542|ACC0004|03/08/2023|40128.47|Transfer|Tonight|Throughout
TRA0543|ACC0004|03-11-2023|47213.96|Transfer|Just|Prove
TRA0544|ACC0013|26-03-2022|4847.78|Debit|Lose|Partner
TRA0545|ACC0005|11/03/2022|15785.21|Withdrawal|Lose|Like
TRA0546|ACC0001|2024-09-07|13739.73|Withdrawal|Tend|Control
TRA0547|ACC0009|22-12-2024|39103.59|Withdrawal|Return|Stage
TRA0548|ACC0018|2024-10-04|14068.44|Transfer|Again|Imagine
TRA0549|ACC0011|11-04-2024|24409.24|Credit|Whether|Before
TRA0550|ACC0005|26/01/2024|6965.36|Credit|National|Owner
TRA0551|ACC0008|07-05-2022|30407.09|transfer|Leader|Follow
TRA0552|ACC0010|02/05/2023|45597.3|Transfer|Various|Hear
TRA0553|ACC0016|2022-06-18|46480.27|Credit|Main|Plant
TRA0554|ACC0001|01-02-2024|29360.89|Withdrawal|Every|Tv
TRA0555|ACC9999|2024-08-16|3282.21|Transfer|Police|Day
TRA0556|ACC0005|11/29/2022|43425.21|transfer|Rest|Over
TRA0557|ACC0006|09/03/2022|37578.64|Transfer|Respond|Accept
TRA0558|ACC0017|2022-07-04|39439.21|Withdrawal|Better|Day
INVALID_56|ACC0018|2024-10-22|36054.62|Withdrawal|Yeah|Level
TRA0560|ACC0003|03/07/2023|10429.24|WITHDRAWAL|Vote|Knowledge
TRA0561|ACC0012|17-08-2024|25241.09|Debit|Glass|Bring
TRA0562|ACC0004|2024-09-11||Debit|Treat|Walk
TRA0563|ACC0012|07/11/2023|Twenty Five Thousand|Debit|Data|Suggest
TRA0564|ACC0013|11-09-2022|Five Hundred|Transfer|Certainly|Seven
TRA0565|ACC0019|2023-10-02|27290.89|Credit|Produce|Interesting
TRA0566|ACC0020|07/13/2024|8297.99|Transfer|Available|Miss
TRA0567|ACC0018|04/12/2024|36337.34|Transfer|Positive|Stay
TRA0568|ACC0003|14-01-2022|16131.88|Debit|Apply|Simply
TRA0569|ACC0010|05-09-2023|48148.16|withdrawal|Growth|Every
TRA0570|ACC0009|08-05-2023|30765.16|Withdrawal|Finally|Mind
TRA0571|ACC0006|09/03/2022|43420.47|Debit|Within|Place
TRA0572|ACC0010|02/18/2024|17890.58|TRANSFER|Its|Color
TRA0573|ACC0017|21/11/2022|24253.2|Credit|Student|Than
TRA0574|ACC0018|03/01/2024||Debit|Professor|Technology
TRA0575|ACC0020|2022-11-07|44434.57|Withdrawal|One|Bit
TRA0576|ACC0008|22/04/2024|47030.77|Debit|Government|Because
TRA0577|ACC0004|28/01/2023|22883.72|Debit|Design|Pay
TRA0578|ACC0001|2024-11-19|38194.19|Withdrawal|Manage|During
TRA0579|ACC0002|2023-10-24|35836.37|Withdrawal|Approach|Mean
TRA0580|ACC0017|18-08-2023|9168.06|Debit|Look|Anything
TRA0581|ACC0016|02/11/2024|10741.83|Credit|War|Real
TRA0582|ACC0020|09/26/2022|20382.42|Transfer|Down|Walk
TRA0583|ACC0002|08-01-2023|34444.53|Transfer|Bank|Production
TRA0584|ACC0013|01-10-2022|26132.25|Transfer|Own|Happy
TRA0585|ACC0019|22/04/2024|36631.46|Debit|Well|Conference
TRA0586|ACC0011|17/09/2022|18077.04|Credit|Social|Each
TRA0587|ACC0005|19/04/2022|30815.91|Debit|Wife|Cultural
TRA0588|ACC0004|03/28/2022|9427.07|Credit|Cut|Myself
TRA0589|ACC0015|10-12-2022|15182.77|Transfer|Window|Official
TRA0590|ACC0005|11/14/2024|14485.26|DEBIT|Billion|Resource
TRA0591|ACC0016|2022-07-18|34166.7|Transfer|Skin|Lead
TRA0592|ACC0010|04/02/2024|25295.69|Credit|Nice|Summer
TRA0593|ACC0015|24-11-2023|38147.98|Credit|Wait|Role
TRA0594|ACC0017|23/08/2023|3512.67|Debit|Matter|Most
TRA0595|ACC0009|2023-10-27|43652.32|Debit|Data|Theory
TRA0596|ACC0020|08/18/2022|4695.7|Transfer|Money|Care
TRA0597|ACC0003|2024-04-30|17040.75|Transfer|Would|Economy
TRA0598|ACC0016|08/04/2023|17253.93|Withdrawal|Health|Produce
TRA0599|ACC0012|02/03/2023|10128.87|Credit|Half|Set
TRA0600|ACC0008|31/03/2022|19271.51|Withdrawal|Individual|Toward
TRA0601|ACC0002|02/05/2022|36965.54|Withdrawal|Blue|Professor
TRA0602|ACC0018|01/03/2022|19139.24|Withdrawal|Role|Politics
TRA0603|ACC0001|19/09/2022||Transfer|Past|Matter
TRA0604|ACC0006|2023-08-22|9493.42|Withdrawal|Wind|So
TRA0605|ACC0010|2022-08-07|12302.03|Transfer|Page|Prepare
TRA0606|ACC0006|2024-09-15|Five Hundred|Transfer|Ten|Building
TRA0607|ACC0020|05-08-2024|23408.16|Transfer|Design|Ahead
TRA0375|ACC0006|02/01/2024|45044.82|Withdrawal|Of|Discussion
TRA0609|ACC0015|15/05/2022|26823.56|Withdrawal|Improve|Need
TRA0610|ACC0016|03/23/2023|21941.03|Withdrawal|Real|Ask
TRA0611|ACC0001|17-05-2022|46226.39|Transfer|Outside|Likely
TRA0612|ACC9999|2022-12-14|28806.15|Debit|Partner|You
TRA0613|ACC0010|22/11/2022|8237.29|Debit|Half|Bag
TRA0397|ACC0012|2023-12-14|1516.11|Credit|Set|Film
TRA0615|ACC0018|11/01/2023|14236.13|Credit|Society|Gun
TRA0616|ACC0004|2022-01-26|2742.47|Transfer|Unit|Everyone
TRA0617|ACC0020|29/05/2022|42529.2|Withdrawal|Human|Performance
TRA0618|ACC0015|26/09/2024|0|Credit|Concern|White
TRA0619|ACC0015|05/26/2022|2248.34|transfer|Yet|Few
TRA0620|ACC0010|27/04/2023|24794.64|Debit|Mean|Peace
TRA0621|ACC0009|17/03/2023|6260.23|Withdrawal|Practice|Friend
TRA0622|ACC0010|10/28/2024|0|Debit|Four|Deal
TRA0623|ACC0016|2023-05-17|24239.76|Debit|Size|Road
TRA0624|ACC0004|25/03/2023|9972.7|Credit|Matter|Raise
TRA0625|ACC0012|13/09/2022|47123.5|Withdrawal|Tonight|To
TRA0626|ACC0011|2023-05-27|Five Hundred|Transfer|Training|Fast
TRA0627|ACC0012|2022-11-06|46560.55|Withdrawal|Either|Subject
TRA0628|ACC0018|12/06/2022|2830.68|Withdrawal|Under|Play
TRA0629|ACC0011|2023-06-20|33764.35|Transfer|Attention|Possible
TRA0630|ACC0005|29/12/2023||Debit|Choose|People
TRA0631|ACC0010|06-06-2022|42821.69|Debit|Soon|Lead
TRA0632|ACC0019|22/04/2022|31008.37|Debit|Child|Station
TRA0633|ACC0005|18/09/2023|4647.86|Withdrawal|Yard|Language
TRA0634|ACC0015|29-12-2022|15170.15|Transfer|Get|See
TRA0635|ACC0006|08/09/2024|26501.82|Transfer|Open|Base
TRA0636|ACC0013|03/31/2022|33208.72|Debit|Call|Show
TRA0637|ACC0010|13/10/2023|44007.2|Debit|Onto|Heart
TRA0638|ACC0001|11/11/2023|23273.74|Transfer|Play|Behind
TRA0639|ACC0013|08/08/2022|44522.44|Transfer|Determine|Simple
TRA0640|ACC0002|2024-06-11|38692.0|Withdrawal|Social|Program
TRA0641|ACC0003|03/26/2024|42531.55|Withdrawal|Memory|Respond
TRA0642|ACC0005|2023-10-30|45768.56|Debit|Interest|Simple
TRA0643|ACC0008|02/02/2023|Five Hundred|Withdrawal|Body|Report
TRA0644|ACC0015|24/09/2022|5689.68|Debit|Study|Mother
TRA0645|ACC0011|2023-08-06|6301.2|DEBIT|Day|Or
TRA0646|ACC0007|04/30/2023|14949.81|Debit|Option|Attack
TRA0647|ACC0011|12/10/2023|20942.12|Withdrawal|North|Year
TRA0648|ACC0003|19-10-2022|3241.62|Withdrawal|Tv|You
TRA0649|ACC0002|2024-08-20|1301.85|Debit|Up|Better
TRA0650|ACC0009|17/12/2023|27434.1|credit|Beat|Without
TRA0651|ACC0005|2024-02-15|33529.12|Debit|Part|Summer
TRA0652|ACC0009|2022-03-25|42341.22|Debit|Power|Sea
TRA0653|ACC0011|29/09/2023|31901.32|Withdrawal|Available|One
TRA0654|ACC0004|28/12/2024|22423.99|Withdrawal|Condition|Opportunity
TRA0655|ACC0010|09/16/2022|22417.74|Transfer|Budget|Though
INVALID_79|ACC0014|12/10/2024|43479.48|Transfer|Real|Somebody
TRA0657|ACC0019|16-08-2023|4833.54|Credit|Money|Care
TRA0658|ACC0013|09/14/2023|38012.82|Debit|Peace|Court
TRA0659|ACC0002|11/02/2023|18777.84|Withdrawal|Similar|Weight
TRA0660|ACC0015|2024-11-03|40541.68|Withdrawal|Success|Born
TRA0661|ACC0002|26-07-2022|2495.94|withdrawal|Science|Spring
TRA0662|ACC0019|05/03/2024|-3610.71|Transfer|Public|Experience
TRA0663|ACC0013|06/27/2022|35875.83|Debit|Agreement|Just
TRA0664|ACC0017|08-10-2022|18026.29|Withdrawal|Drop|Generation
TRA0665|ACC0002|2024-08-25|12042.28|Debit|Lawyer|Five
TRA0666|ACC0009|04-10-2022|31239.25|Debit|Prevent|State
TRA0667|ACC0002|18/08/2024|3642.03|Debit|Skin|Rule
TRA0668|ACC0007|05/06/2023||Debit|Next|State
TRA0669|ACC0007|28/12/2024||Debit|Bed|Hot
TRA0670|ACC0004|2023-09-14||Credit|Occur|Goal
TRA0671|ACC0016|06-10-2024|23032.39|Withdrawal|Hear|Wrong
TRA0672|ACC0017|22-06-2022|19265.78|Credit|Throughout|Manage
INVALID_86|ACC0009|2023-01-29|0|Credit|Moment|Reflect
TRA0674|ACC0017|22/01/2022|1531.6|Credit|Style|Style
TRA0675|ACC0019|01/17/2023|19566.56|Withdrawal|Nearly|Term
TRA0676|ACC0015|29/10/2024|8391.21|Withdrawal|Wrong|Have
INVALID_99|ACC0009|09/13/2023|13345.64|Debit|Arm|Skin
TRA0678|ACC0009|04-04-2022|9267.85|Withdrawal|Better|Rest
TRA0679|ACC0005|03/03/2024|13626.94|WITHDRAWAL|Range|Rest
TRA0680|ACC0002|28-11-2024||Debit|Job|Three
INVALID_56|ACC0005|2024-02-23|3665.68|Credit|Third|Tax
TRA0682|ACC0002|27-07-2022|37816.82|Credit|Almost|Certain
TRA0683|ACC0020|10/04/2023||Credit|Less|Price
TRA0684|ACC0020|2022-07-10|10052.63|Credit|Live|Century
TRA0685|ACC0020|03/14/2023|15401.8|Credit|Interest|Box
TRA0686|ACC0019|14-02-2022|Twenty Five Thousand|Debit|Home|People
TRA0687|ACC0004|23-09-2024|9194.86|Credit|Mr|Stop
TRA0688|ACC0011|08/13/2022|8956.69|Credit|Court|Arrive
TRA0689|ACC0002|16/03/2023|47826.39|Withdrawal|Eight|Price
TRA0690|ACC0010|2024-03-16|17459.33|Transfer|Price|Especially
TRA0691|ACC0002|05/08/2023|30963.95|Withdrawal|Him|Knowledge
TRA0692|ACC0007|04/07/2022|12717.36|Withdrawal|Relationship|Employee
TRA0693|ACC0003|24/03/2023|36285.17|Debit|Between|National
TRA0694|ACC0011|06/14/2024|30605.67|Transfer|Available|Quality
TRA0695|ACC0004|2023-09-03|17702.74|Credit|Crime|Government
TRA0696|ACC0012|2023-08-24|6406.41|Debit|Star|Enter
TRA0697|ACC0008|2024-05-03|40287.05|Credit|I|Blood
TRA0698|ACC0012|2022-01-14|15518.46|Withdrawal|Student|Surface
TRA0699|ACC0010|24-12-2024|36334.14|Transfer|Difficult|Song
TRA0700|ACC0017|20-09-2023|42172.91|Credit|Within|Before
TRA0701|ACC0015|2023-07-08|8171.28|Credit|Response|Meet
TRA0702|ACC0014|14/08/2023|11998.03|Transfer|Control|Grow
TRA0703|ACC0019|2022-06-25|30963.99|Withdrawal|Great|Simply
TRA0704|ACC0019|2024-08-04||Credit|Theory|Clearly
TRA0705|ACC0017|07/03/2023|42946.4|Debit|All|Group
TRA0706|ACC0019|2022-06-09|47368.49|TRANSFER|Lay|Spend
TRA0707|ACC0011|24/01/2023|13647.32|credit|Next|Prove
TRA0708|ACC0018|26/03/2022|26341.71|Credit|Around|National
TRA0709|ACC0020|30/07/2022|12492.96|Withdrawal|Program|Smile
TRA0710|ACC0017|02/24/2023|1911.68|Credit|Security|Same
TRA0711|ACC0015|12/31/2023|24433.71|Debit|Five|Expect
TRA0712|ACC0002|24/03/2023|7994.91|Credit|Full|Way
TRA0713|ACC9999|21/10/2024|22971.03|Debit|Across|Director
TRA0469|ACC0005|18/09/2022||Transfer|Service|Democratic
TRA0715|ACC0014|2024-10-15|35217.37|Debit|Teach|Arm
TRA0716|ACC0011|08/20/2024|44649.42|Debit|Project|Decide
TRA0717|ACC0012|18-08-2022|21475.37|Withdrawal|One|Increase
TRA0718|ACC0010|03-07-2024|45593.31|Debit|Reflect|Agent
TRA0719|ACC0005|2024-11-12|41921.57|Debit|Party|Role
TRA0720|ACC0007|24-08-2023|5745.34|Debit|Wonder|Coach
TRA0721|ACC0008|2023-07-12|3355.87|WITHDRAWAL|Within|Whole
TRA0722|ACC0001|2024-04-17|47206.19|Withdrawal|Leader|Think
TRA0723|ACC0014|08/27/2024|12849.21|Transfer|Consider|Tv
TRA0724|ACC0012|10/14/2024|3612.45|Credit|Sister|Find
TRA0725|ACC0004|05-07-2022|47151.11|debit|Second|Good
TRA0726|ACC0007|07/02/2022|22729.21|Debit|Six|Very
TRA0727|ACC0009|21/01/2023|Twenty Five Thousand|Debit|Day|Major
TRA0728|ACC0014|06-11-2024|45053.63|Debit|Cultural|Crime
TRA0729|ACC0014|31/01/2024|45378.59|Transfer|Under|Against
TRA0730|ACC0013|19-09-2023|37072.94|Withdrawal|Decide|Contain
TRA0731|ACC0002|08/09/2023|46624.0|Debit|Big|Though
TRA0732|ACC0014|01/07/2024|9673.05|Credit|Try|Front
TRA0733|ACC0019|15-07-2024|49045.49|Withdrawal|Again|Room
TRA0734|ACC0008|24/01/2022|49624.69|Transfer|Off|Treat
TRA0735|ACC0004|21/11/2024|0|Debit|Fill|Available
TRA0736|ACC0013|2022-05-07|1425.78|Credit|Key|Economic
TRA0737|ACC0013|12-07-2024|30964.0|Transfer|Century|Discover
TRA0738|ACC0018|21-07-2024|15000.22|Transfer|Exist|Let
TRA0739|ACC0008|01-07-2022|9237.18|Debit|Low|Hour
TRA0740|ACC0017|22/11/2023|3816.63|CREDIT|Find|Catch
TRA0741|ACC0019|03/08/2023|16910.56|Debit|Project|About
INVALID_89|ACC0020|08/07/2024|23473.37|Withdrawal|Report|Serious
TRA0743|ACC0017|16/05/2023|18540.23|Debit|Us|Move
TRA0744|ACC0008|04/29/2022|8425.68|Credit|Society|Moment
TRA0745|ACC9999|2024-08-22|36259.22|WITHDRAWAL|Threat|Magazine
TRA0746|ACC0017|18-04-2023|26837.11|Debit|Carry|Director
TRA0747|ACC0016|02-05-2023|27163.14|withdrawal|Else|Response
TRA0748|ACC0016|12/16/2023|14407.42|Transfer|Born|Very
TRA0749|ACC0017|07-02-2023|29396.92|Credit|Why|Fly
TRA0750|ACC0015|29-06-2022|37287.79|Withdrawal|Leg|Service
TRA0751|ACC0012|2023-05-14|34233.44|Debit|Certainly|Think
TRA0752|ACC9999|11-10-2022|1417.53|Transfer|Box|Leave
TRA0753|ACC0004|2024-05-07|3860.87|Debit|Area|Clearly
TRA0754|ACC0004|02/03/2024|7033.36|Withdrawal|Without|Peace
TRA0755|ACC0016|16-03-2024|45817.73|Withdrawal|Start|Later
TRA0756|ACC0009|03/06/2023|49006.63|Withdrawal|The|Executive
TRA0757|ACC0007|22/10/2024|0|Credit|Almost|Near
TRA0758|ACC0011|2024-02-03||Credit|Week|Tv
TRA0759|ACC0015|07/23/2022|11783.09|Credit|Drop|Special
TRA0760|ACC0001|09/03/2023|27274.48|Debit|Spring|Road
TRA0625|ACC0010|2024-07-31|10526.65|Transfer|Figure|Wide
TRA0015|ACC0005|2024-09-19|3671.51|Transfer|Wind|Community
TRA0061|ACC0006|2023-01-19|5725.3|Debit|Ten|Bank
TRA0764|ACC0011|05/18/2024|6138.59|Transfer|Any|Ground
TRA0765|ACC0003|28-10-2024|37355.42|Debit|Gas|Series
TRA0766|ACC0007|2023-11-21|9441.45|Credit|Generation|Bad
TRA0767|ACC0015|05/20/2024|49384.71|Credit|Subject|Explain
TRA0768|ACC0009|2023-10-10|10235.12|Debit|Dream|Left
TRA0769|ACC0009|22/06/2024|18946.54|Credit|Study|Analysis
TRA0770|ACC0019|2024-02-27|23439.56|Debit|Campaign|Year
TRA0771|ACC0011|2024-08-13|22486.44|WITHDRAWAL|Control|Cause
TRA0772|ACC0006|05-07-2024|31296.35|Withdrawal|Six|Concern
TRA0773|ACC0001|2022-07-12|22378.96|Debit|Discuss|Memory
