CourseID,CourseName,Department,Credits,FacultyID
COU0649,Various,Computer Science,98,FAC0015
COU0650,Law,Arts,246,FAC0014
COU0651,Almost,Physics,189,FAC0012
COU0652,Author,Engineering,84,FAC0011
COU0653,Anything,Engineering,92,FAC0011
COU0654,Sell,Computer Science,164,FAC0016
COU0655,Move,Mathematics,123,FAC0013
COU0656,Two,Business,295,FAC9999
COU0657,Cup,Engineering,263,FAC0004
COU0658,Make,Computer Science,249,FAC0010
COU0552,Even,Computer Science,193,FAC0013
COU0660,Like,Physics,55,FAC0018
COU0661,Million,Business,299,FAC0003
COU0662,Couple,Mathematics,180,FAC0015
COU0492,Use,Mathematics,-1,FAC0004
COU0664,Loss,Business,83,FAC0007
COU0665,Commercial,Mathematics,83,FAC0019
COU0666,Believe,Business,247,FAC0003
COU0667,Focus,engineering,265,FAC0004
COU0668,Item,Computer Science,108,FAC0011
COU0669,Use,Engineering,195,FAC0017
COU0670,Down,Mathematics,124,FAC0005
COU0671,Race,Mathematics,266,FAC0009
COU0672,Everyone,Business,148,FAC0018
COU0673,True,Computer Science,49,FAC0019
COU0674,Race,Physics,297,FAC0019
COU0675,Blood,mathematics,228,FAC0007
COU0676,Market,Physics,298,FAC0003
COU0573,Current,Physics,113,FAC0004
COU0678,Morning,Engineering,282,FAC0009
COU0679,Student,Physics,175,FAC0009
COU0680,Including,Mathematics,157,FAC0001
COU0681,Foreign,Physics,148,FAC0008
COU0682,Travel,Arts,123,FAC0013
COU0683,Unit,Physics,223,FAC0001
COU0684,Anyone,Business,143,FAC0004
COU0685,Manage,Arts,113,FAC0016
INVALID_11,Actually,Engineering,5,FAC0002
COU0687,One,Engineering,51,FAC0005
COU0688,Heavy,Computer Science,46,FAC0018
COU0689,Country,engineering,240,FAC0017
COU0690,Moment,Arts,124,FAC0007
COU0691,Early,Business,32,FAC0013
COU0692,Long,mathematics,49,FAC0012
COU0693,Our,Mathematics,207,FAC0014
COU0694,Meet,Arts,117,FAC0009
COU0695,Measure,Engineering,93,FAC0006
COU0696,Dog,Physics,288,FAC0012
COU0697,Her,Business,178,FAC0004
COU0698,Direction,Computer Science,171,FAC0004
COU0699,Make,Computer Science,281,FAC0013
COU0700,Group,Mathematics,281,FAC0003
COU0701,World,Arts,18,FAC0015
COU0702,School,Arts,67,FAC0020
COU0703,Field,Computer Science,202,FAC0020
COU0704,Low,Arts,256,FAC0001
COU0705,Cause,Mathematics,266,FAC0018
COU0706,Truth,Engineering,161,FAC0009
COU0707,Language,MATHEMATICS,195,FAC0001
COU0708,Use,Arts,205,FAC0020
COU0709,Would,Arts,20,FAC0016
COU0710,Through,Physics,242,FAC0009
COU0711,Rate,Mathematics,291,FAC0017
COU0712,Take,Physics,181,FAC0001
COU0713,Continue,Physics,111,FAC0004
COU0714,Popular,Physics,5,FAC0011
COU0715,During,MATHEMATICS,64,FAC0002
COU0716,Late,Mathematics,252,FAC0010
COU0717,Indeed,Engineering,99,FAC0004
COU0718,Oil,Physics,29,FAC0013
COU0719,Cover,Physics,60,FAC0017
COU0720,Fish,Mathematics,90,FAC9999
COU0721,Close,Physics,242,FAC0002
COU0722,Across,Physics,193,FAC0013
COU0723,Few,Computer Science,250,FAC0019
COU0724,Bag,Arts,202,FAC0016
INVALID_92,Money,Engineering,300,FAC0014
COU0726,Learn,Computer Science,139,FAC0017
COU0499,Color,Arts,194,FAC0020
COU0728,Myself,Business,84,FAC0015
COU0729,Ground,Physics,228,FAC0005
COU0730,Affect,Engineering,11,FAC0004
COU0731,Personal,Engineering,140,FAC0011
COU0732,Finish,computer science,187,FAC0005
COU0733,Doctor,Physics,8,FAC0011
COU0734,History,Computer Science,63,FAC0002
COU0735,Far,Mathematics,72,FAC0008
COU0736,Often,Computer Science,99,FAC0002
COU0737,Culture,Computer Science,269,FAC0012
COU0738,Over,Business,166,FAC0015
COU0739,Subject,Arts,213,FAC0005
COU0740,Hand,Physics,131,FAC0006
COU0093,Parent,Computer Science,190,FAC0017
COU0742,Sense,Arts,155,FAC0003
COU0743,Politics,Engineering,56,FAC0019
COU0744,Up,Mathematics,16,FAC0015
COU0745,Senior,Mathematics,217,FAC0009
COU0746,Control,Mathematics,223,FAC0017
COU0747,Do,Engineering,9,FAC0015
COU0748,Many,Computer Science,230,FAC0019
COU0749,Test,Computer Science,287,FAC0006
COU0750,News,Arts,131,FAC0010
COU0751,Floor,Engineering,142,FAC0012
COU0752,Material,Mathematics,296,FAC0016
COU0753,Forward,Arts,57,FAC0003
COU0754,Decade,Arts,159,FAC0020
COU0755,Whom,Business,67,FAC0014
COU0756,Member,Computer Science,138,FAC0013
COU0757,Church,Computer Science,240,FAC0005
COU0758,Modern,Mathematics,295,FAC0019
COU0759,Of,Business,130,FAC0004
COU0760,Sure,Computer Science,45,FAC9999
COU0761,Take,Engineering,208,FAC0002
COU0762,Wish,Business,116,FAC0015
COU0763,As,ENGINEERING,48,FAC0005
COU0764,Maybe,Physics,0,FAC0007
COU0765,Pattern,COMPUTER SCIENCE,239,FAC0011
COU0766,Inside,Physics,236,FAC0010
COU0767,City,Physics,31,FAC0018
COU0768,Music,Business,57,FAC0006
COU0769,Yeah,Engineering,-1,FAC0010
COU0770,Their,Business,253,FAC0002
COU0771,Alone,Arts,145,FAC0014
COU0772,His,Arts,173,FAC0003
COU0773,Size,Engineering,22,FAC0017
COU0774,Card,Business,262,FAC0018
COU0775,Fight,Arts,62,FAC0002
COU0776,Early,Arts,196,FAC9999
COU0777,Stuff,Computer Science,215,FAC0008
COU0778,Care,Computer Science,263,FAC0003
COU0779,Different,Arts,277,FAC0012
COU0780,Property,Business,17,FAC0012
COU0781,Tv,Arts,112,FAC0002
COU0782,Drop,Engineering,216,FAC0007
COU0783,Water,Computer Science,-1,FAC0012
COU0784,Suggest,computer science,25,FAC0003
COU0785,Later,Computer Science,-1,FAC0009
COU0786,Coach,Business,109,FAC0004
COU0787,Listen,Engineering,-1,FAC0020
COU0788,Include,Computer Science,81,FAC0007
COU0789,Available,Engineering,173,FAC0012
COU0790,Design,Business,158,FAC0007
COU0791,His,Mathematics,76,FAC0003
COU0792,Federal,Mathematics,130,FAC0011
COU0793,Use,Physics,287,FAC0016
COU0794,That,Computer Science,157,FAC0009
COU0795,Right,Physics,61,FAC0003
COU0796,Quickly,computer science,156,FAC0004
COU0797,Result,Business,-1,FAC0005
COU0798,Bar,Business,0,FAC0016
COU0799,Black,Engineering,98,FAC0009
COU0800,Hard,Physics,286,FAC0011
COU0801,Feeling,Business,223,FAC0011
COU0405,Must,Arts,241,FAC0011
COU0803,Half,Business,120,FAC0006
COU0804,Focus,Business,101,FAC0015
COU0805,Us,Business,55,FAC0014
COU0806,Recent,Arts,200,FAC0015
COU0807,Bill,Mathematics,-1,FAC0012
COU0808,Career,Physics,156,FAC0016
COU0809,Mr,Arts,103,FAC0004
COU0810,Why,Arts,143,FAC0009
COU0811,World,Physics,91,FAC0018
COU0812,The,Engineering,122,FAC0012
COU0813,Unit,Arts,241,FAC0007
COU0814,Serious,Engineering,220,FAC0006
COU0815,President,Engineering,29,FAC0009
COU0816,Could,Computer Science,229,FAC0007
COU0817,Apply,Business,202,FAC0019
COU0818,Item,Mathematics,80,FAC0019
COU0244,Someone,Mathematics,277,FAC0019
COU0820,Week,Business,15,FAC0005
COU0821,East,Computer Science,9999,FAC0011
COU0822,Create,BUSINESS,243,FAC0005
COU0823,Two,Physics,53,FAC0011
INVALID_30,Against,Arts,247,FAC0009
COU0825,Bank,Physics,31,FAC0018
COU0826,Somebody,Computer Science,62,FAC0006
COU0827,Already,Computer Science,28,FAC0015
COU0023,Operation,Arts,200,FAC0015
COU0829,Camera,business,199,FAC0013
COU0830,Way,Mathematics,227,FAC0017
COU0831,Range,Physics,249,FAC9999
COU0832,Force,Arts,38,FAC0018
COU0833,Garden,Engineering,162,FAC0012
COU0834,Game,Mathematics,0,FAC0006
COU0835,So,Arts,88,FAC0014
COU0836,City,Arts,270,FAC0007
INVALID_62,Money,Arts,203,FAC0012
COU0838,Mean,Engineering,148,FAC0006
COU0839,Language,Business,96,FAC0006
COU0840,Forget,Business,166,FAC0001
COU0841,Such,Mathematics,31,FAC0013
COU0842,What,Arts,32,FAC0002
COU0843,Specific,Business,94,FAC0001
COU0844,History,Engineering,163,FAC0018
COU0845,Specific,computer science,89,FAC0018
COU0846,Base,Computer Science,160,FAC0002
COU0847,Idea,Business,110,FAC0019
COU0359,Under,Engineering,250,FAC0019
COU0849,Amount,Mathematics,298,FAC0008
COU0850,Phone,Mathematics,271,FAC0006
COU0851,Important,Physics,297,FAC0017
COU0852,Beautiful,Business,172,FAC0012
COU0853,Body,Arts,293,FAC0001
COU0854,Success,Business,31,FAC0017
COU0855,Pass,Physics,219,FAC0008
COU0856,South,Computer Science,134,FAC0013
COU0857,Soon,Business,146,FAC0017
COU0858,Capital,Mathematics,147,FAC0018
COU0361,Article,Mathematics,189,FAC0016
COU0860,Child,Business,69,FAC0011
INVALID_24,Site,Computer Science,103,FAC0005
COU0862,Consider,Physics,140,FAC0011
COU0863,Success,Engineering,111,FAC0006
COU0864,Pm,Business,100,FAC0020
COU0865,Yourself,Business,222,FAC0003
COU0416,Industry,Arts,281,FAC0009
COU0867,Eight,Computer Science,274,FAC0001
COU0868,Full,Business,120,FAC0001
COU0830,Old,Physics,181,FAC0002
COU0870,Political,Computer Science,8,FAC0015
COU0871,Of,Arts,256,FAC0013
COU0872,Long,Business,287,FAC0009
COU0873,Hit,MATHEMATICS,5,FAC0008
COU0874,Debate,Computer Science,136,FAC0019
COU0875,Real,Physics,210,FAC0020
COU0876,Able,Mathematics,0,FAC9999
COU0877,Find,Business,0,FAC0013
COU0878,Either,Arts,224,FAC0001
COU0879,Rate,Arts,27,FAC0012
COU0880,Recently,Mathematics,239,FAC0013
COU0881,Method,Engineering,54,FAC0015
COU0882,Night,Engineering,236,FAC9999
COU0883,Police,Engineering,95,FAC0018
COU0884,Mr,Business,281,FAC0009
COU0885,Unit,Computer Science,190,FAC0020
COU0886,Friend,Arts,120,FAC0007
COU0887,Current,Arts,107,FAC0013
INVALID_75,These,BUSINESS,177,FAC0017
COU0889,Story,computer science,9,FAC0008
COU0890,Smile,Mathematics,172,FAC0001
COU0891,Open,Arts,161,FAC0012
COU0892,High,Arts,266,FAC0009
COU0893,Adult,Arts,137,FAC0006
COU0894,Thought,Engineering,163,FAC0006
COU0895,Against,Arts,103,FAC0014
COU0896,Peace,Mathematics,77,FAC0003
COU0897,Whom,Arts,287,FAC0010
COU0898,Another,Physics,285,FAC0008
COU0899,Notice,Computer Science,72,FAC0019
COU0900,Official,Physics,151,FAC0016
COU0901,Yourself,Computer Science,129,FAC0005
COU0180,Tv,Business,293,FAC0019
COU0903,Red,Physics,218,FAC0002
COU0904,Growth,arts,250,FAC0019
COU0905,She,Arts,249,FAC9999
COU0906,Instead,Computer Science,114,FAC0009
COU0907,Direction,Arts,9999,FAC0015
COU0908,Oil,Mathematics,158,FAC0011
COU0909,Bit,Mathematics,63,FAC0014
COU0910,Wife,Arts,8,FAC0020
COU0911,However,Computer Science,130,FAC0017
COU0912,Economic,Business,137,FAC0009
COU0913,Assume,Mathematics,280,FAC0016
COU0914,Bar,Arts,25,FAC0013
COU0915,Writer,Computer Science,230,FAC0008
COU0916,Amount,Mathematics,66,FAC0016
COU0917,Political,Engineering,54,FAC0004
COU0918,Or,Business,136,FAC0020
COU0919,Relationship,Arts,114,FAC0019
COU0920,Across,Mathematics,285,FAC0016
COU0921,Learn,Physics,178,FAC0003
COU0922,All,Mathematics,170,FAC0010
COU0923,Seven,Business,42,FAC0002
COU0924,Bit,Arts,196,FAC0009
COU0925,Affect,Physics,52,FAC0003
COU0926,Town,Arts,212,FAC0013
COU0927,Science,Arts,41,FAC0005
COU0928,Determine,Mathematics,2,FAC0002
COU0929,Forget,Computer Science,95,FAC0016
COU0930,Simple,Computer Science,129,FAC0001
COU0931,Discussion,Mathematics,249,FAC0003
COU0932,Glass,Physics,79,FAC0018
COU0933,Trial,Engineering,224,FAC0009
COU0934,Herself,Mathematics,80,FAC0010
COU0935,Both,Computer Science,8,FAC0012
COU0936,Natural,Arts,19,FAC0011
COU0937,Reflect,Physics,0,FAC0015
COU0938,Fast,Computer Science,224,FAC0007
COU0939,Decision,Business,238,FAC0005
INVALID_6,Purpose,Engineering,16,FAC0006
INVALID_8,Growth,Mathematics,247,FAC0001
COU0942,Specific,Engineering,162,FAC0001
COU0943,Number,Engineering,114,FAC9999
COU0944,Card,Arts,176,FAC0009
COU0945,Audience,Arts,242,FAC0003
COU0946,Television,Computer Science,143,FAC0008
COU0947,Then,Mathematics,55,FAC0014
COU0948,Region,Physics,277,FAC0014
COU0949,Economy,Arts,163,FAC0020
COU0950,Government,Business,28,FAC0010
COU0951,Trip,Engineering,271,FAC0002
COU0952,Police,Computer Science,268,FAC0019
COU0953,Probably,Mathematics,84,FAC0019
COU0954,Apply,Mathematics,268,FAC0013
COU0955,Spend,Arts,82,FAC0007
COU0956,Heavy,Engineering,290,FAC0013
COU0957,Space,Engineering,275,FAC0001
INVALID_35,Hold,Computer Science,71,FAC0015
COU0959,Candidate,Engineering,158,FAC0020
INVALID_93,Possible,Arts,185,FAC0002
COU0752,Environment,Physics,203,FAC0002
COU0962,Fact,Engineering,180,FAC0008
COU0963,Try,Physics,150,FAC0009
COU0964,Work,Engineering,158,FAC0006
COU0965,Turn,Mathematics,95,FAC0020
COU0966,Industry,Business,252,FAC0017
COU0967,Contain,Computer Science,4,FAC0003
COU0968,Present,Computer Science,156,FAC0018
COU0155,Executive,Arts,261,FAC0018
COU0970,Might,Mathematics,275,FAC0006
COU0971,Under,Arts,194,FAC0009
COU0972,Statement,Business,226,FAC0018
COU0973,Suddenly,Engineering,104,FAC0017
COU0974,Mention,Arts,226,FAC0007
COU0975,Institution,Physics,162,FAC0014
COU0976,Weight,Mathematics,130,FAC0015
COU0977,Poor,Arts,225,FAC9999
COU0978,Education,arts,254,FAC0006
COU0979,Responsibility,Mathematics,88,FAC0020
COU0980,Art,Physics,121,FAC0019
COU0981,Near,Engineering,296,FAC0008
COU0982,Bar,Engineering,252,FAC0006
COU0983,Individual,Arts,123,FAC0001
COU0984,Nature,Physics,82,FAC9999
COU0985,Everyone,Computer Science,270,FAC0013
COU0986,Image,Business,9999,FAC0011
COU0987,Body,Business,11,FAC0012
COU0988,Recognize,Arts,63,FAC0009
COU0989,Much,Arts,44,FAC0007
COU0990,Street,Engineering,22,FAC0016
COU0991,News,Business,160,FAC0018
COU0992,Hot,Physics,64,FAC0012
COU0993,Board,Arts,203,FAC0014
COU0994,Cultural,Arts,285,FAC0003
COU0995,Run,Mathematics,218,FAC0004
COU0996,Wind,Physics,103,FAC0017
COU0997,Key,COMPUTER SCIENCE,238,FAC0006
COU0998,Allow,Arts,142,FAC0007
COU0999,Foot,Engineering,11,FAC0008
COU1000,Design,Physics,290,FAC0019
COU1001,Particularly,Physics,78,FAC0007
COU1002,Thank,Engineering,71,FAC0016
COU1003,Light,Computer Science,217,FAC9999
COU1004,Far,Arts,220,FAC0013
COU1005,Person,Engineering,31,FAC0008
COU1006,Result,Business,49,FAC0001
COU1007,Discussion,Arts,113,FAC0002
COU1008,Responsibility,Arts,143,FAC0017
COU1009,Box,Physics,45,FAC0010
COU1010,Worker,COMPUTER SCIENCE,130,FAC0012
COU1011,At,Mathematics,238,FAC0013
COU1012,Executive,Mathematics,259,FAC0010
COU1013,Major,Engineering,138,FAC0014
COU1014,Federal,Physics,70,FAC0008
COU1015,Task,Physics,89,FAC0010
COU1016,Mission,computer science,33,FAC0010
COU1017,Fall,Arts,36,FAC0011
COU1018,When,Arts,140,FAC0020
COU1019,Job,Business,103,FAC0018
COU1020,Trouble,Computer Science,2,FAC0007
COU1021,Nearly,Computer Science,206,FAC0002
COU1022,Significant,Arts,47,FAC0008
COU1023,Building,ARTS,74,FAC0008
COU1024,Knowledge,Physics,126,FAC0014
COU1025,Itself,Business,297,FAC0010
COU1026,Official,Computer Science,12,FAC0019
COU1027,Control,Mathematics,28,FAC0008
COU1028,Major,Business,81,FAC0017
COU1029,Partner,Computer Science,1,FAC0002
COU1030,Away,Computer Science,160,FAC0002
COU0734,Industry,ARTS,92,FAC0017
COU1032,Money,Physics,0,FAC0001
COU1033,Culture,ENGINEERING,220,FAC0010
COU1034,Heart,Physics,252,FAC0007
COU1035,Rock,Engineering,66,FAC0007
COU1036,Rest,Computer Science,155,FAC0007
COU1037,Certain,Physics,270,FAC0010
COU1038,Space,Computer Science,87,FAC0002
COU1039,Morning,Mathematics,123,FAC0004
COU1040,And,Business,156,FAC0018
COU1041,Organization,Business,22,FAC9999
COU1042,Training,Business,79,FAC0020
COU1043,Pick,Arts,133,FAC0014
COU1044,Eight,Mathematics,3,FAC0002
COU1045,Check,Physics,288,FAC0013
COU1046,World,Business,160,FAC0006
COU0497,Feeling,physics,280,FAC0007
COU1048,Various,Mathematics,236,FAC0017
COU1049,With,Business,92,FAC0016
COU1050,Effect,Engineering,245,FAC0018
COU1051,Call,Computer Science,179,FAC0011
COU1052,Night,Mathematics,45,FAC0016
COU1053,Serious,Business,222,FAC0002
COU1054,Yeah,Mathematics,90,FAC0019
INVALID_87,Mother,Business,175,FAC0001
COU1056,Old,physics,299,FAC0007
COU1057,Positive,Engineering,289,FAC0009
COU1058,Strategy,Arts,49,FAC0010
COU1059,Management,Arts,2,FAC0020
COU1060,Week,Arts,243,FAC0019
COU1061,She,Business,299,FAC0016
COU1062,Under,Computer Science,246,FAC0018
COU1063,Wind,Mathematics,182,FAC0018
COU1064,Name,Physics,0,FAC0007
COU1065,Discover,Engineering,164,FAC0020
COU1066,Degree,Business,282,FAC0015
COU1067,Fill,Physics,146,FAC0016
COU1068,Particular,Engineering,132,FAC0008
COU1069,Quite,Mathematics,92,FAC0006
COU1070,Party,Computer Science,22,FAC0005
COU1071,Shoulder,Business,208,FAC0009
COU0234,Class,Arts,52,FAC0013
COU1073,Investment,Physics,275,FAC0020
COU1074,Some,Physics,65,FAC9999
COU1075,Town,Physics,114,FAC0003
COU1076,Tell,Mathematics,206,FAC0016
COU1077,Ten,Arts,28,FAC0006
COU1078,Cause,Physics,295,FAC0017
COU1079,Or,Arts,257,FAC0015
COU1080,Network,arts,10,FAC0003
COU1081,More,Mathematics,197,FAC0004
COU1082,Prepare,Arts,278,FAC0016
COU1083,Idea,Business,291,FAC0013
COU1084,And,ARTS,91,FAC0016
COU1085,Site,Business,178,FAC0005
COU1086,Whose,Arts,154,FAC0002
COU1087,Attack,Mathematics,276,FAC0011
COU1088,Debate,Mathematics,261,FAC0004
COU1089,Remain,Mathematics,245,FAC0007
COU1090,How,Arts,93,FAC0002
COU1091,Region,Business,5,FAC0006
COU1092,Surface,Mathematics,282,FAC0005
COU1093,Brother,physics,287,FAC0011
COU1094,Century,Physics,263,FAC0015
COU1095,Particularly,COMPUTER SCIENCE,138,FAC0018
COU1096,Range,Business,9999,FAC0009
COU1097,Interest,Arts,114,FAC0003
COU1098,Authority,Arts,150,FAC0005
COU1099,Little,Mathematics,67,FAC9999
COU1100,Effort,Engineering,243,FAC0005
COU1101,Successful,Mathematics,286,FAC0017
COU1102,Particular,Mathematics,193,FAC0006
COU1103,Course,Engineering,237,FAC0011
COU1104,Consumer,Physics,142,FAC0001
COU1105,Whether,Computer Science,173,FAC0006
COU1106,Impact,Arts,57,FAC0011
COU1107,Collection,Business,65,FAC0003
COU1108,Which,Arts,164,FAC0013
COU1109,Animal,Business,280,FAC0004
INVALID_89,Box,Physics,52,FAC0006
COU1111,Friend,Computer Science,297,FAC0018
COU1112,South,Engineering,240,FAC0013
COU1113,Voice,Mathematics,135,FAC0001
COU1114,Exactly,Business,246,FAC0014
COU1115,End,Mathematics,26,FAC0003
COU1116,Arrive,Mathematics,34,FAC0015
COU1117,Where,Mathematics,129,FAC0020
COU1118,As,Arts,140,FAC0009
COU1119,Play,Physics,84,FAC0007
COU1120,Know,Business,271,FAC0018
COU1121,Her,Mathematics,21,FAC0013
COU1122,Local,Arts,256,FAC0014
COU1123,Different,Computer Science,93,FAC0006
INVALID_92,Site,Physics,217,FAC0003
COU1125,We,Business,237,FAC0015
COU1126,Together,Computer Science,282,FAC0016
COU1127,Pretty,Physics,243,FAC0007
COU1128,Well,Arts,4,FAC0013
COU1129,Maintain,Engineering,256,FAC0013
COU1130,Major,ENGINEERING,132,FAC0001
COU1131,Store,Arts,209,FAC0017
COU1132,You,Physics,267,FAC0014
COU1133,Painting,Business,169,FAC9999
COU1134,Early,Mathematics,192,FAC0018
COU1135,Our,Computer Science,121,FAC0007
COU1136,Put,Physics,298,FAC0016
COU1137,Candidate,Engineering,255,FAC0016
COU1138,Turn,Computer Science,266,FAC0020
COU1139,Stuff,physics,236,FAC0016
COU1140,Involve,Computer Science,28,FAC0020
COU1141,Raise,Arts,213,FAC0010
COU1142,Fly,Computer Science,115,FAC0010
COU1143,Other,Engineering,60,FAC0012
COU1144,Forget,Mathematics,84,FAC0003
COU1145,Different,Physics,133,FAC0007
COU1146,Partner,Engineering,240,FAC0015
COU1147,Lay,Engineering,-1,FAC9999
COU1148,Center,Computer Science,6,FAC0012
COU1149,Such,Computer Science,239,FAC0014
COU1150,Include,ENGINEERING,11,FAC0004
COU1151,Fly,Physics,195,FAC0006
COU1152,Training,Computer Science,265,FAC0017
COU1153,Such,business,177,FAC0020
COU1154,Local,Engineering,286,FAC0004
COU1155,Market,Arts,223,FAC0017
COU1156,Large,Mathematics,271,FAC0003
COU1157,Piece,Business,96,FAC0003
COU1158,Really,Computer Science,228,FAC0010
COU1159,General,Engineering,290,FAC0006
COU1160,Serve,Mathematics,41,FAC0017
COU1161,Society,Business,104,FAC0017
COU1162,Quickly,PHYSICS,295,FAC0009
COU1163,Consumer,Engineering,238,FAC0013
COU1164,Wrong,Engineering,48,FAC0002
COU1165,Event,Mathematics,296,FAC0001
COU1166,Will,Business,218,FAC0015
COU1167,Organization,Engineering,242,FAC0003
COU1168,Think,Business,98,FAC0001
COU1169,Site,Mathematics,268,FAC0013
COU1170,Computer,Business,91,FAC0016
COU1171,Might,Arts,-1,FAC0010
COU1172,She,Computer Science,121,FAC0019
COU1173,Statement,Mathematics,193,FAC0009
COU1174,Character,Physics,84,FAC0012
INVALID_54,Have,Mathematics,259,FAC0011
COU1176,Rest,Engineering,297,FAC0014
COU1177,Brother,Computer Science,277,FAC0018
COU1178,Large,Engineering,16,FAC0016
COU1179,Inside,Engineering,280,FAC0019
COU1180,Break,ARTS,288,FAC0012
COU1181,Congress,Arts,132,FAC0012
COU1182,Discover,Business,272,FAC0010
COU1183,Capital,Business,122,FAC0004
COU1184,Allow,Business,184,FAC0011
COU1185,Physical,physics,235,FAC0013
COU1186,Red,Physics,151,FAC0020
COU1187,Move,Business,297,FAC0002
COU1188,Nothing,Business,163,FAC0003
COU1189,Lay,Arts,146,FAC0001
COU1190,Room,Physics,232,FAC0011
COU1191,Group,Mathematics,281,FAC0017
COU1192,Three,Mathematics,67,FAC0016
COU1193,Fire,physics,88,FAC0001
COU1194,Win,Mathematics,190,FAC0010
