ExamID|StudentID|CourseID|ExamDate|Score|Grade|Status
EXA0295|STU0017|COU0007|2024-08-28|14014.92|D|Positive
EXA0417|STU9999|COU0007|03/05/2024||D|Whole
EXA0418|STU0002|COU0011|09/09/2023|38738.75|A|Four
EXA0419|STU0009|COU0007|14/12/2023|38032.34|C|High
EXA0420|STU0009|COU0017|2022-09-16|40864.55|C|Kind
EXA0421|STU0016|COU0005|2023-10-31|42124.49|A|War
EXA0422|STU0020|COU0014|27-07-2022|11858.27|F|Beautiful
EXA0423|STU0007|COU0003|2024-08-08|31003.55|D|Week
EXA0424|STU0019|COU0013|11/19/2023|41017.42|B|Entire
EXA0425|STU0013|COU9999|17/12/2022|7631.51|B|Other
EXA0426|STU0019|COU0017|01/02/2024|23937.07|C|Blue
INVALID_53|STU0018|COU0016|07/23/2022|39338.32|F|Material
EXA0428|STU0009|COU0004|2024-05-08|24863.64|C|Option
EXA0429|STU0004|COU0016|05/15/2022|-3241.9|D|Story
EXA0430|STU9999|COU0007|2023-03-14|46973.52|C|Bring
EXA0431|STU0019|COU0011|2022-03-03|42860.88|C|Explain
EXA0432|STU0001|COU0002|21/07/2024|38485.57|A|Political
EXA0433|STU0015|COU0015|05-04-2024|4341.59|B|Daughter
EXA0434|STU0006|COU0012|19-01-2023|46097.73|D|Month
EXA0435|STU0018|COU0015|2022-12-30||A|Citizen
EXA0436|STU0017|COU0015|25-10-2023|44410.67|B|Property
EXA0437|STU0012|COU0002|2023-10-05|8978.86|C|Make
EXA0438|STU0017|COU0019|12/20/2024|Five Hundred|F|Main
EXA0439|STU0014|COU0014|07/17/2024|1234.84|A|Work
EXA0440|STU0012|COU0018|12/06/2023|1241.99|A|Order
EXA0441|STU0004|COU0005|2024-07-26|11748.31|C|Nice
EXA0442|STU0018|COU0001|11/11/2024|41527.91|c|Operation
EXA0443|STU0016|COU0009|06/30/2023|27860.0|D|Age
EXA0444|STU0009|COU0004|13/11/2022|36964.6|D|Necessary
EXA0445|STU0005|COU0007|19/07/2024|47656.85|A|Wall
EXA0446|STU0017|COU0009|12/10/2023|10620.3|B|Close
EXA0447|STU0015|COU0005|2023-06-23|1580.81|C|Forget
EXA0448|STU0017|COU0009|2023-01-25|32094.52|D|Down
EXA0449|STU0016|COU0020|2023-05-15|18917.3|B|Child
EXA0450|STU0001|COU0013|24-06-2023|12088.5|B|Image
EXA0451|STU0015|COU0010|12-11-2023|11490.75|C|Various
EXA0452|STU0012|COU0005|11/12/2022|49227.12|A|Fly
EXA0453|STU0020|COU0002|2024-01-23|40363.12|D|Enough
EXA0454|STU0013|COU0020|28-11-2023|49815.98|A|Adult
EXA0455|STU0017|COU0011|11/29/2024|6899.22|D|Since
INVALID_80|STU0013|COU0007|2023-01-27|0|c|Just
EXA0457|STU0015|COU0014|2023-06-02|10240.01|B|Themselves
EXA0458|STU0014|COU0018|06/03/2024|32088.66|F|Structure
EXA0459|STU0014|COU0015|01/06/2023|44899.82|F|So
EXA0460|STU0001|COU0009|03/20/2023|15617.71|C|Material
EXA0461|STU0011|COU0003|03/14/2022|40021.36|C|Camera
EXA0462|STU0012|COU0020|26-04-2024|34576.98|D|Beat
EXA0463|STU0007|COU0002|2022-08-30|38346.12|A|Television
EXA0464|STU0006|COU0008|10/11/2024|42497.75|c|Thus
EXA0465|STU0005|COU0003|03-02-2022|40061.41|F|Account
EXA0365|STU0020|COU0002|18-05-2024|25645.67|F|Difference
EXA0467|STU0008|COU0017|2022-03-11|37483.18|C|Suddenly
EXA0468|STU0006|COU0013|27-03-2023|10659.95|D|Staff
EXA0469|STU0012|COU0006|29/07/2024|1317.77|D|Else
EXA0470|STU0018|COU0005|03/04/2024|45666.38|B|Job
EXA0471|STU0001|COU0013|19-02-2024|16562.13|F|Join
EXA0472|STU0010|COU0014|09/24/2024|27584.48|B|Congress
EXA0473|STU0020|COU0002|11/04/2022|43021.38|F|Dream
EXA0474|STU0005|COU0017|22-01-2022|23224.55|B|Democrat
EXA0475|STU0005|COU0002|10/08/2023|12943.84|A|Kitchen
INVALID_36|STU0002|COU0013|19-03-2024|12286.17|D|Fast
EXA0477|STU0020|COU0020|29/08/2022|45218.89|a|Care
EXA0478|STU0008|COU0020|02/08/2023|48044.36|A|Common
EXA0479|STU9999|COU0018|03-02-2022|38527.82|F|Bring
EXA0480|STU0011|COU9999|03/04/2022|-2259.79|F|Seat
EXA0481|STU0011|COU0008|06/02/2022|29586.37|D|Impact
EXA0482|STU0010|COU0009|30-09-2023|30270.22|B|Nature
EXA0483|STU0011|COU0015|2023-09-18|19712.28|D|Prove
EXA0484|STU0016|COU0015|29/02/2024|35468.16|A|Recent
EXA0485|STU0011|COU0020|03/02/2024|44324.14|C|Protect
EXA0127|STU0015|COU0015|09/20/2023|15662.12|D|Notice
EXA0487|STU0002|COU0019|10/18/2023|9157.79|B|Treatment
EXA0488|STU0016|COU0012|10-12-2024|13558.06|A|Lawyer
EXA0243|STU0001|COU0010|18-12-2022|16298.07|B|Without
EXA0490|STU0011|COU0004|17-09-2024|22462.58|C|Happy
EXA0491|STU0016|COU0015|21-02-2023|39623.88|B|Let
EXA0492|STU0008|COU0008|17/02/2022|4775.61|D|Health
EXA0493|STU0009|COU0006|2023-08-04|40844.34|D|Plant
EXA0494|STU0017|COU0005|12/07/2023|28557.89|A|Close
EXA0495|STU0011|COU0017|07/05/2023|14958.8|F|Clear
EXA0496|STU0003|COU0013|21-04-2022|1701.59|C|Through
EXA0497|STU0009|COU0016|26/04/2023|5525.61|B|Move
EXA0498|STU0016|COU0017|25/11/2024|17926.49|B|Check
EXA0499|STU0011|COU0013|2024-04-15|4663.1|A|Size
EXA0500|STU0011|COU0003|24/09/2024|2821.52|A|Site
EXA0501|STU0018|COU0019|02/15/2022|9979.19|F|Evening
EXA0502|STU0015|COU0019|06/02/2024|9259.51|A|Those
EXA0503|STU0017|COU0005|15-09-2022||C|Feeling
EXA0504|STU0008|COU0004|25-08-2023|40998.12|D|Price
EXA0505|STU0015|COU0019|08/15/2023|42223.73|D|Until
EXA0506|STU0009|COU0004|03/08/2024|46200.79|C|About
EXA0507|STU0004|COU0017|04/18/2022|37937.95|A|Word
EXA0508|STU0003|COU0009|14-06-2024|29975.47|A|Voice
EXA0509|STU0009|COU0017|20-08-2022|-1493.77|F|He
EXA0510|STU0006|COU0020|25/01/2024|33005.16|D|Share
EXA0511|STU0020|COU0008|19/08/2022|-1778.74|A|Leg
EXA0512|STU0002|COU0014|17/11/2022|29577.18|B|Miss
EXA0513|STU0007|COU0010|2022-05-13|31430.47|F|Focus
EXA0514|STU0011|COU0006|03/28/2024|48513.76|B|Education
EXA0515|STU0013|COU0002|17-10-2024||C|Nature
EXA0516|STU0006|COU0016|06/17/2022|36712.72|C|Down
EXA0517|STU0006|COU0019|03-09-2024|31380.16|C|Carry
EXA0518|STU0020|COU0003|2022-07-27|23698.86|D|Real
EXA0519|STU0007|COU0016|30/04/2023|22839.45|D|Certain
INVALID_55|STU0009|COU0020|29-05-2024|37772.59|B|Son
EXA0521|STU0003|COU0009|09/04/2022|4009.88|F|Trial
EXA0522|STU0016|COU0017|11-06-2024|Twenty Five Thousand|D|Arm
EXA0523|STU0010|COU0013|01-03-2022|27796.49|B|Guess
EXA0524|STU0015|COU0001|15/01/2024|47930.58|C|Nor
EXA0525|STU0014|COU0016|2023-12-24|9680.26|C|Affect
EXA0526|STU0008|COU9999|14/10/2024|34370.49|A|Include
EXA0527|STU0015|COU0020|2023-02-14|13015.36|F|Their
EXA0528|STU0017|COU0007|25-12-2023|10486.3|D|Kitchen
EXA0529|STU0007|COU0013|02/02/2024|11130.43|D|Position
EXA0530|STU0007|COU0018|11/01/2023|46760.61|B|Hundred
EXA0531|STU0006|COU0011|06/24/2022|23052.04|D|Instead
EXA0532|STU0013|COU0010|20/09/2024|5957.68|B|He
EXA0533|STU0006|COU0010|2024-07-18|32618.03|d|Hair
EXA0534|STU0003|COU0004|08/04/2023|4377.05|B|Conference
EXA0535|STU0014|COU0003|03/02/2022|40918.71|D|Break
EXA0536|STU0019|COU0012|2022-03-23|40178.49|C|Reveal
EXA0537|STU0008|COU0003|2024-05-03|19195.09|A|Similar
EXA0538|STU0011|COU0015|11/12/2023|11885.08|A|Thousand
EXA0191|STU0018|COU0008|23/04/2022||B|Ahead
EXA0540|STU0009|COU0018|10/02/2022|0|A|Start
EXA0541|STU0018|COU0010|08/01/2022|46369.67|C|Agency
EXA0542|STU0016|COU0009|2022-12-23|42727.7|D|Whose
EXA0543|STU0003|COU0002|2022-03-24|45028.64|a|Director
EXA0544|STU0005|COU0008|01-11-2022|14946.32|A|Natural
EXA0545|STU0003|COU0015|14-09-2024|33907.46|B|Yeah
EXA0546|STU0004|COU0004|07/07/2024|2856.2|F|Force
EXA0547|STU0007|COU0002|02/05/2022|-2613.68|D|Case
EXA0548|STU0005|COU0001|2024-01-03|39349.32|C|Them
EXA0549|STU0015|COU0013|2023-10-28|31278.89|B|Growth
EXA0550|STU0006|COU0006|02/09/2024|-4248.9|D|Sound
EXA0551|STU0019|COU0011|2024-12-11|Ten Thousand|B|Analysis
EXA0552|STU0020|COU0001|22/06/2023|9942.11|D|Write
EXA0553|STU0009|COU0019|21/05/2024|13501.57|F|Office
EXA0554|STU9999|COU0018|17-09-2023|40561.13|D|Model
EXA0555|STU0007|COU0017|06/25/2022|23899.27|A|Another
EXA0556|STU0005|COU0014|10/13/2023|30766.54|B|Kitchen
EXA0557|STU9999|COU0018|2023-01-12|35707.22|B|Toward
EXA0558|STU0010|COU0017|18/10/2022|6126.32|D|Six
EXA0441|STU0011|COU0008|2023-12-18|0|B|Once
EXA0560|STU0006|COU0004|06-08-2022|15248.37|B|Community
EXA0561|STU0006|COU0008|2022-11-28|2945.39|B|Off
EXA0562|STU0002|COU0019|06/01/2024|49425.55|A|Difference
EXA0563|STU0003|COU0020|2023-09-01|32263.99|D|Without
EXA0564|STU0002|COU0002|02/02/2024|14474.1|C|Sound
EXA0565|STU0020|COU0005|26/10/2024|35942.98|B|Significant
EXA0566|STU0005|COU0018|18/10/2024|15624.13|D|Over
EXA0567|STU0006|COU0005|26/01/2023|36034.21|D|Certainly
EXA0568|STU0005|COU0014|12/09/2022|17049.76|C|Daughter
EXA0569|STU0011|COU0010|21/07/2022|24314.61|C|Travel
EXA0367|STU0014|COU0016|09/28/2023|20488.81|F|Tough
EXA0571|STU0019|COU0020|24/07/2022|36721.08|A|Stock
EXA0572|STU0004|COU0016|15/01/2022|8917.56|A|Fact
EXA0573|STU0013|COU0012|2024-12-11|-4935.51|D|Guess
EXA0574|STU0008|COU0003|2024-12-25|25977.14|D|Professor
EXA0575|STU0018|COU0008|28/08/2022|7481.53|A|Result
EXA0576|STU0019|COU0016|20/02/2022|28539.26|C|Effort
EXA0577|STU0009|COU0017|08/07/2024|37635.97|A|Shoulder
EXA0578|STU0012|COU0004|2024-01-24|Five Hundred|D|On
EXA0579|STU0007|COU0007|05/10/2024|5362.34|F|Take
EXA0580|STU0016|COU0011|23/09/2022|37004.01|F|Write
EXA0581|STU0010|COU0010|05/22/2024|40996.36|F|Account
EXA0582|STU0010|COU0018|07/20/2024|39565.54|B|Create
EXA0583|STU0019|COU0007|25-07-2024|17610.41|C|Story
EXA0584|STU0015|COU0007|2023-02-26|39054.62|F|World
EXA0585|STU0019|COU0012|18-02-2024|22323.35|B|Against
EXA0586|STU0020|COU0007|2024-01-14|42339.77|F|Agency
EXA0587|STU0018|COU0012|08/11/2024|24308.7|D|Town
EXA0588|STU0001|COU0018|2022-12-12|38723.12|D|Identify
EXA0589|STU0009|COU0014|18-03-2022|18112.62|B|Mission
EXA0590|STU0004|COU0001|18-04-2023|17407.85|A|Oil
EXA0591|STU0016|COU0015|28-09-2024|17601.04|C|Let
EXA0592|STU0009|COU0003|18/10/2024|44150.15|F|Help
EXA0593|STU0017|COU0016|2022-03-17|5380.95|F|Weight
EXA0594|STU0016|COU9999|26/07/2024|-4052.87|B|Major
EXA0595|STU0020|COU0015|22/11/2024|1166.01|B|Issue
EXA0596|STU0004|COU0004|2024-06-27|37412.85|B|Foot
EXA0597|STU0016|COU9999|09/26/2023|22517.88|A|Address
EXA0598|STU0002|COU0020|16/08/2022|43251.35|D|Trouble
EXA0599|STU0004|COU0011|23-11-2022|23571.54|B|Technology
EXA0266|STU0007|COU0004|2023-01-07|41069.2|D|Make
EXA0601|STU0008|COU0007|30-10-2023|39983.26|D|Machine
EXA0602|STU0018|COU0003|31-03-2024|33613.58|F|Word
EXA0603|STU0012|COU0006|2022-05-17|2426.77|B|Kind
EXA0604|STU0020|COU0010|01/28/2024|20584.0|A|Building
EXA0605|STU0017|COU0008|2022-09-05|24027.32|A|Culture
EXA0606|STU0019|COU0019|24-03-2023|17045.53|B|Nor
EXA0607|STU0003|COU0013|2024-08-27|33319.06|c|Character
EXA0016|STU0010|COU0011|24-08-2023|43768.1|D|Attack
EXA0609|STU0003|COU0016|06/12/2023|48016.01|C|Indicate
EXA0610|STU0011|COU0018|08/24/2024|8027.45|D|Whatever
EXA0611|STU0002|COU0003|21-12-2022||B|Friend
EXA0548|STU0005|COU0015|2024-04-08|32111.05|A|Season
EXA0613|STU0004|COU0017|01/19/2023|5913.98|D|Turn
EXA0614|STU0015|COU0020|05/03/2023|7257.95|F|Store
EXA0615|STU0020|COU0008|21/11/2024|0|F|Especially
EXA0616|STU0013|COU0018|10-12-2023|13890.98|A|Father
EXA0617|STU0007|COU0006|2023-10-13|-1486.16|C|Current
EXA0618|STU0018|COU0005|07-05-2024|19008.06|C|I
INVALID_98|STU0012|COU0018|2022-05-04|Five Hundred|D|Add
EXA0620|STU0016|COU0011|19/03/2024|16457.7|B|Own
EXA0621|STU0004|COU0017|13/12/2024|11508.36|C|In
EXA0060|STU9999|COU0004|08/15/2022|27846.42|F|Research
EXA0623|STU0016|COU0020|04/13/2024|18248.79|A|Stay
EXA0624|STU0004|COU0018|02-03-2022|16460.66|D|Open
EXA0625|STU0012|COU0008|15-02-2022|27865.05|A|Stuff
EXA0626|STU0016|COU0009|2023-09-19|8607.82|D|We
EXA0627|STU0011|COU0009|30-05-2023|19581.73|D|Out
EXA0628|STU0013|COU0009|2022-12-29|8383.3|D|Recent
EXA0272|STU0017|COU0009|2024-05-02|0|D|Course
EXA0630|STU0013|COU9999|07/01/2023|36963.4|A|Sure
EXA0575|STU0014|COU0006|26-02-2023|14338.08|A|Administration
EXA0632|STU0018|COU0018|08/07/2022|41503.9|C|Care
EXA0633|STU0018|COU0019|25/07/2022|20557.42|B|Deep
EXA0634|STU0012|COU0017|04/02/2022|47874.88|A|Material
EXA0635|STU0004|COU0014|02/16/2024|11750.37|C|Cover
EXA0636|STU0006|COU0009|10/01/2023|24703.49|B|Almost
EXA0637|STU0010|COU0004|2022-04-30|18099.57|D|Receive
EXA0638|STU0010|COU0007|28/01/2023|39809.78|F|Job
EXA0639|STU0008|COU9999|02-05-2024|27528.89|A|Four
EXA0640|STU0016|COU0004|2022-06-11|38157.21|B|Test
EXA0641|STU0008|COU0003|2024-04-30|44261.11|B|Talk
EXA0642|STU0003|COU0003|30/01/2023|32623.33|D|Several
EXA0643|STU0001|COU0002|2024-07-29|16771.81|F|Offer
EXA0644|STU0010|COU0015|12/05/2024|18935.96|F|North
EXA0645|STU0007|COU0017|06/06/2023|13558.44|A|Age
EXA0646|STU0011|COU0008|21-07-2023|45022.18|A|Popular
EXA0647|STU0019|COU0014|08/23/2022|7767.3|D|Population
EXA0648|STU0015|COU0010|01-05-2022|29145.72|A|Better
EXA0649|STU0019|COU9999|10-07-2024|41442.78|B|Expert
EXA0650|STU0013|COU0011|20/01/2023|13926.57|C|Fill
EXA0651|STU0019|COU0003|12/05/2022|31116.9|f|People
EXA0652|STU0016|COU0009|18/05/2022|Ten Thousand|C|How
EXA0653|STU0018|COU0008|05/14/2024||C|Sit
EXA0654|STU0001|COU0010|23-04-2024|3935.27|C|Officer
EXA0380|STU0004|COU0002|12/22/2022|40426.01|C|Follow
EXA0656|STU0001|COU0005|17-05-2022|0|A|Join
EXA0537|STU0011|COU0020|29/04/2023|5025.76|A|Camera
EXA0658|STU0001|COU0007|28-09-2024|26333.06|C|Sometimes
EXA0659|STU0014|COU0019|2023-12-06|19779.79|F|For
EXA0660|STU0001|COU0020|03/06/2024|40904.81|C|Model
EXA0661|STU0020|COU0015|04-10-2024|45492.39|F|None
EXA0662|STU0008|COU0016|2024-02-20|4574.36|F|With
EXA0663|STU0015|COU0010|22/07/2023|4527.38|B|Town
EXA0664|STU0003|COU0019|08/13/2024|16984.81|d|Actually
EXA0665|STU0009|COU0007|04/05/2022|31563.88|d|We
EXA0666|STU0018|COU0004|19/01/2024|0|A|Second
EXA0667|STU0017|COU0016|15/04/2023|34549.71|F|Realize
EXA0668|STU0003|COU0019|2024-03-25|5444.48|F|Build
EXA0669|STU0015|COU0004|18-02-2024|39244.99|A|Realize
EXA0670|STU0020|COU0017|25-05-2023|31272.74|C|Eye
EXA0671|STU0004|COU0007|04/06/2022|43179.96|D|Continue
EXA0672|STU0007|COU0019|01/02/2022|5325.95|C|Whose
EXA0673|STU9999|COU0020|03/04/2022|Five Hundred|C|Partner
EXA0674|STU0003|COU0015|07/08/2023|37817.88|B|Program
EXA0675|STU0003|COU0018|2022-01-05|22209.67|F|Accept
EXA0676|STU0012|COU0010|27/03/2022|33452.29|F|Someone
EXA0677|STU0013|COU0001|2024-11-02|12481.13|F|Maintain
EXA0678|STU0014|COU0013|03/02/2022|36392.75|C|Power
EXA0679|STU0011|COU0009|12/12/2023|7086.99|C|Bank
EXA0680|STU0003|COU0012|05-10-2022|27763.35|B|Car
EXA0681|STU0011|COU0002|2023-04-30|34086.45|a|Not
EXA0682|STU0020|COU0002|14-07-2022|44504.75|C|Brother
INVALID_27|STU0001|COU0020|2023-06-26|42559.33|A|She
EXA0684|STU0010|COU0012|2022-10-26|35494.61|A|Drive
EXA0685|STU0006|COU0006|04/07/2023|39907.76|F|Your
EXA0686|STU0016|COU0009|25/03/2024|34989.18|D|Leg
EXA0687|STU0002|COU0004|20-10-2022|15477.25|D|Nor
EXA0688|STU0004|COU0001|17-12-2023|10802.69|D|Bad
EXA0689|STU0006|COU0020|2023-07-27|11396.06|B|Green
EXA0690|STU0011|COU0011|07/17/2022|26634.47|B|Member
EXA0691|STU0011|COU0002|03/03/2024|35677.07|A|Bed
EXA0692|STU9999|COU0010|07/24/2022|8542.66|B|Available
EXA0693|STU0018|COU0012|02/14/2022|33975.31|A|Human
EXA0694|STU0009|COU0018|29-04-2024||A|Peace
EXA0695|STU0004|COU0004|02/05/2022|4069.84|F|Service
EXA0696|STU0001|COU0016|24/08/2022||C|Suddenly
EXA0697|STU0015|COU0004|2024-03-26|16080.02|C|Analysis
EXA0698|STU0006|COU0003|2023-01-08|26097.68|A|Safe
EXA0699|STU0009|COU0002|22/06/2023|44696.78|A|Strategy
EXA0700|STU0019|COU0003|07/13/2022|23905.82|A|Authority
EXA0701|STU0017|COU0013|2024-04-06|21606.97|C|Read
EXA0702|STU0004|COU0013|2024-07-19|1571.15|B|Store
EXA0703|STU0013|COU0013|23/06/2023|11248.1|F|Fill
EXA0704|STU0003|COU9999|2022-10-15|7864.12|B|Heart
EXA0705|STU0020|COU0015|03/05/2022|24121.29|C|Far
EXA0706|STU0005|COU0004|11/18/2024||A|Mission
EXA0707|STU0008|COU0015|25-09-2024||A|Help
EXA0708|STU0011|COU0016|24-05-2024|10964.37|B|Eye
EXA0709|STU0007|COU0015|2024-12-14|26053.89|c|Fund
EXA0710|STU0013|COU0015|2022-03-01|9157.78|C|Pay
EXA0711|STU0009|COU0006|08/01/2023|2237.05|D|Year
EXA0712|STU0014|COU9999|11/02/2023|34634.55|B|Imagine
EXA0713|STU0013|COU0004|12/10/2022|11653.09|A|Sure
EXA0714|STU0015|COU0020|2022-09-11|Twenty Five Thousand|B|Option
EXA0715|STU0012|COU0014|2022-07-26|7306.62|C|Performance
EXA0716|STU0013|COU0007|2022-07-09|25588.59|C|Right
EXA0717|STU0006|COU0015|05/07/2023|14480.46|F|Who
EXA0718|STU0012|COU0001|02/12/2024|6718.12|D|Event
EXA0719|STU0011|COU0001|2022-06-07|42994.6|C|Sound
EXA0720|STU0018|COU0013|22/01/2023|47777.47|C|Ability
EXA0721|STU9999|COU0010|12/24/2024|-3063.94|A|Position
EXA0722|STU0003|COU0014|26-01-2023||C|Baby
EXA0723|STU0010|COU0014|20/02/2023|46474.18|F|Face
EXA0724|STU0014|COU0013|08-12-2022|23577.36|A|Feeling
EXA0725|STU0016|COU0005|12/14/2022||A|Herself
EXA0726|STU0006|COU0010|17/06/2023|20173.52|A|If
EXA0727|STU0001|COU0004|2024-01-18|32448.14|A|Suggest
EXA0728|STU0016|COU0002|04/29/2024||F|Arrive
EXA0729|STU0019|COU0013|09/18/2024|5810.75|D|Lawyer
EXA0730|STU0018|COU0003|2023-03-27|18565.35|F|Some
EXA0731|STU0007|COU0014|06/18/2022|13066.97|C|Power
EXA0732|STU0005|COU0016|12/03/2023|3596.88|C|Trip
EXA0733|STU0017|COU0006|18-01-2022|4191.95|B|Receive
EXA0734|STU0018|COU0004|2024-10-28|48517.43|C|Collection
EXA0735|STU0016|COU0014|03/22/2023|-2714.06|b|Speech
EXA0736|STU0015|COU0016|2022-03-07|-2435.01|A|Catch
EXA0737|STU0020|COU0010|26-02-2023|45755.67|C|Authority
EXA0738|STU0005|COU0011|07/01/2024|0|B|Produce
EXA0739|STU0011|COU0011|18/10/2022|25980.16|B|Offer
EXA0740|STU0014|COU0020|03/10/2022|1980.99|F|Performance
EXA0741|STU0009|COU0014|2024-01-27|1749.09|F|Store
EXA0742|STU9999|COU0008|18/07/2023|3861.5|D|Certain
EXA0743|STU0001|COU0007|05/21/2022||C|Environmental
EXA0744|STU0020|COU0011|01-07-2023|21014.6|c|Argue
EXA0745|STU0010|COU0019|22-03-2022|13613.77|C|Teacher
EXA0746|STU0013|COU0008|08-08-2023|38037.44|A|Also
EXA0747|STU0018|COU0002|2024-10-19|18435.95|F|Mind
EXA0748|STU0002|COU0020|04/08/2022|41278.86|B|Low
EXA0749|STU0003|COU0008|09/14/2023|47105.03|D|Really
EXA0242|STU0001|COU0012|21-07-2023|16385.57|f|Yeah
EXA0751|STU0007|COU0015|2022-11-17|31944.22|C|High
EXA0752|STU0007|COU0018|26-05-2022|35543.46|B|Staff
EXA0753|STU0001|COU0020|2023-12-15|3464.54|B|Lose
EXA0754|STU0016|COU0010|08/02/2022|32558.27|B|Simple
EXA0755|STU0010|COU0008|2022-03-13|11753.99|D|Sound
EXA0756|STU0015|COU0013|09/10/2024|33111.67|B|Be
EXA0757|STU0006|COU0020|2023-04-24|18386.08|B|Machine
EXA0758|STU0018|COU0018|12-06-2022|46817.98|B|Cut
EXA0759|STU0017|COU9999|07-04-2022|15494.77|A|Hundred
EXA0760|STU0009|COU0011|01/04/2023|30327.82|D|Trade
EXA0761|STU0009|COU0016|04/08/2022|34212.62|F|Across
EXA0762|STU0020|COU0013|06/14/2022|13227.64|F|Table
EXA0763|STU0002|COU0018|02/02/2022|4811.8|D|Conference
EXA0764|STU0013|COU0015|06/19/2023|13117.04|D|Training
EXA0765|STU0001|COU0004|20-01-2022|46295.57|C|Tough
EXA0766|STU0019|COU0005|11/18/2024|35982.66|C|Safe
EXA0767|STU0013|COU0019|06/22/2022|37754.43|C|Single
EXA0768|STU0017|COU0013|2024-11-06|24119.21|F|Open
EXA0769|STU0010|COU0012|04-03-2023|6566.08|D|Short
EXA0770|STU0017|COU0008|03/03/2022|11734.31|A|Member
EXA0771|STU0015|COU0014|24-07-2023|Ten Thousand|D|Program
EXA0772|STU0006|COU0003|2022-05-20|18462.8|D|Able
EXA0773|STU0019|COU0001|02/03/2022|44699.13|B|Follow
EXA0774|STU0010|COU0004|28/05/2022|38152.49|D|Various
EXA0126|STU0020|COU0016|05-11-2022|4461.04|D|Boy
EXA0776|STU0014|COU0005|09/07/2024|27997.51|A|Ten
EXA0777|STU0015|COU0011|15-07-2024|43393.86|A|Entire
EXA0778|STU0002|COU0007|22/01/2023|6181.21|B|Size
EXA0779|STU0018|COU0005|15/11/2022|5838.97|F|Rise
EXA0780|STU0008|COU0020|2022-09-27|33417.01|A|Dream
EXA0781|STU0020|COU0003|2023-11-18|3455.19|D|Partner
EXA0782|STU0002|COU0017|31/07/2022|2483.96|A|It
EXA0783|STU0004|COU0016|01/07/2024|43249.15|C|Always
EXA0302|STU0020|COU0004|10-12-2023|34532.42|C|Ground
EXA0785|STU0007|COU0004|2023-03-27|20908.62|F|Court
EXA0068|STU0020|COU0014|06-05-2022|8126.56|F|Those
EXA0495|STU0017|COU0004|21/08/2024|18875.62|f|Nothing
EXA0788|STU0015|COU0001|01-05-2023|38042.13|F|Often
EXA0789|STU0019|COU0015|2024-05-08|11424.86|C|Key
EXA0790|STU0013|COU0001|01/19/2024|7353.4|F|Happy
EXA0791|STU0010|COU0004|27/08/2023|43283.76|B|Develop
EXA0792|STU0005|COU0008|06-08-2024|Ten Thousand|F|Director
EXA0793|STU0004|COU0016|2022-03-14|0|C|Exist
EXA0794|STU0010|COU0013|01/31/2023|27889.99|C|We
EXA0795|STU0019|COU0007|09/07/2022|22541.29|C|Despite
EXA0796|STU0020|COU0009|09-07-2022|9069.96|A|Girl
EXA0797|STU0011|COU0006|21-12-2022|-467.62|C|Note
EXA0798|STU0016|COU9999|13/01/2022|43898.22|A|Also
EXA0799|STU0010|COU0011|10/10/2022|24701.34|A|Hear
EXA0800|STU0003|COU0007|28/01/2024|34935.35|C|Three
EXA0801|STU0008|COU0019|30-11-2023|13421.69|D|War
EXA0802|STU0012|COU0020|30-04-2023|4846.67|C|Three
EXA0803|STU0020|COU0014|2022-11-03|28430.4|F|My
EXA0804|STU0017|COU0011|27-03-2023|11213.32|C|Collection
EXA0805|STU0004|COU0012|2022-11-18|32581.8|B|Behind
EXA0806|STU0006|COU0012|05-11-2022|37155.82|F|Rate
EXA0807|STU0006|COU0017|2022-04-29|34170.16|C|Majority
EXA0808|STU0008|COU0011|16/02/2022|0|A|Skill
EXA0809|STU0009|COU0020|2023-12-07|32089.07|C|Feeling
EXA0810|STU0018|COU0005|18/01/2024|34180.74|C|Thought
EXA0811|STU0014|COU0009|06/11/2022|1914.56|C|Common
EXA0812|STU0004|COU0003|14/10/2023|35575.21|A|Key
EXA0813|STU0018|COU0010|31/07/2024|6907.47|F|Year
EXA0814|STU0020|COU0017|27/10/2024|44709.42|F|Yard
EXA0815|STU0019|COU0001|20/02/2023|23216.32|C|Test
EXA0816|STU0010|COU9999|04/28/2024|1247.12|F|Moment
EXA0817|STU0008|COU0019|12/08/2023|3649.11|B|Imagine
EXA0818|STU0017|COU0011|17/02/2024|33494.94|C|Great
EXA0819|STU0018|COU0004|06/22/2024|39343.11|D|Offer
EXA0820|STU0003|COU0018|01-09-2022|13668.45|C|Threat
EXA0821|STU0009|COU0020|12/11/2022|14169.88|F|Decide
EXA0822|STU0013|COU0019|29-08-2024|43649.01|F|Part
EXA0823|STU0006|COU0008|2024-07-01|15911.07|F|Doctor
EXA0824|STU0006|COU0020|04-02-2022|40842.89|A|Call
EXA0825|STU0020|COU0017|2024-05-30|9097.42|D|Reach
EXA0826|STU0014|COU0016|10-04-2023|34322.3|C|American
EXA0827|STU0019|COU0008|2023-06-20|36516.71|F|Now
EXA0828|STU0018|COU0001|02/09/2023|30468.77|C|Building
INVALID_19|STU0001|COU0018|10-05-2024|45353.06|d|Cultural
EXA0830|STU0001|COU0019|10/29/2024|14879.42|D|Money
EXA0831|STU0010|COU0012|28-09-2023|5205.5|B|Staff
EXA0832|STU0007|COU0017|04/19/2024|45266.39|A|Theory
