OrderID|CustomerID|ProductID|OrderDate|Quantity|TotalAmount|Status
ORD0381|CUS0009|PRO0007|31/05/2023|291|32786.14|Pending
ORD0382|CUS0020|PRO0009|04/10/2022|251|Five Hundred|Delivered
ORD0383|CUS0002|PRO9999|11-06-2023|199|-240.44|Cancelled
ORD0384|CUS0004|PRO0015|01-09-2022|96|21621.18|Delivered
ORD0385|CUS0006|PRO0015|27-08-2022|234|34818.3|Delivered
ORD0386|CUS0005|PRO0001|11/07/2023|253|5228.54|Cancelled
ORD0387|CUS0010|PRO0017|23-10-2023|147|Five Hundred|Delivered
ORD0388|CUS0018|PRO0006|2023-11-16|256|43181.43|Pending
ORD0389|CUS0013|PRO0020|21-12-2024|200|Five Hundred|Cancelled
ORD0390|CUS0007|PRO0020|04-09-2023|106|7961.27|Returned
ORD0391|CUS0003|PRO0004|04/19/2022|282|Twenty Five Thousand|Cancelled
INVALID_21|CUS0002|PRO0018|16-01-2024|17|42373.61|Pending
ORD0393|CUS0004|PRO0006|18/03/2023|266|-966.35|Pending
ORD0394|CUS0011|PRO0001|10/03/2023|268|16926.57|RETURNED
ORD0395|CUS0001|PRO0013|2024-06-05|278|47610.34|Returned
ORD0396|CUS0020|PRO0002|2022-02-02|141|4616.44|Delivered
ORD0397|CUS0019|PRO0004|07/04/2023|297||Pending
ORD0398|CUS0001|PRO0004|2022-08-02|23|22449.57|Cancelled
ORD0399|CUS0001|PRO0013|2022-07-21|276|28343.23|Delivered
ORD0010|CUS0012|PRO0002|2024-02-02|249|23662.8|Cancelled
ORD0401|CUS0002|PRO0007|09/23/2022|227|24561.15|Cancelled
ORD0402|CUS0014|PRO0011|16-09-2024|113|Twenty Five Thousand|Returned
ORD0403|CUS0009|PRO0006|12/03/2024|256||Delivered
ORD0404|CUS0004|PRO0013|02/07/2023|109|5684.07|RETURNED
ORD0405|CUS0011|PRO0014|10-10-2024|86|36699.37|Returned
ORD0406|CUS0005|PRO0013|29-08-2023|279|23658.29|PENDING
ORD0407|CUS0005|PRO0013|2023-09-03|58|26106.5|Pending
ORD0408|CUS0006|PRO0018|19-08-2022|230|5775.45|PENDING
ORD0409|CUS0006|PRO0001|12-02-2024|219|23409.05|Delivered
ORD0410|CUS0001|PRO0019|25-02-2023|139|42067.84|Pending
ORD0411|CUS0009|PRO0014|13-06-2023|27|34455.4|delivered
ORD0412|CUS0017|PRO0005|10/22/2023|16|40718.08|Returned
ORD0413|CUS9999|PRO0005|08/10/2024|286|29767.16|Returned
ORD0414|CUS0007|PRO0019|19-04-2022|214|31493.2|Returned
ORD0415|CUS0004|PRO0020|28/08/2023|35|29410.01|Pending
ORD0416|CUS0006|PRO0005|12/08/2023|67|46828.55|Pending
ORD0417|CUS0002|PRO0018|21/01/2022|145|7122.06|Pending
ORD0418|CUS0018|PRO0019|14/09/2022|220|17423.14|Returned
ORD0419|CUS0014|PRO0010|13/06/2023|299|44310.93|Cancelled
ORD0160|CUS0014|PRO0007|11/22/2024|162|39210.4|DELIVERED
ORD0421|CUS0015|PRO0013|31-10-2022|64|27661.69|Cancelled
ORD0422|CUS0008|PRO0004|2022-01-22|93|45395.93|Returned
INVALID_57|CUS0016|PRO0019|06/26/2024|263|20554.7|Cancelled
ORD0424|CUS0008|PRO0004|2024-03-28|0|47129.47|Returned
ORD0425|CUS0009|PRO0004|06-01-2024|47|49263.13|Returned
ORD0426|CUS0012|PRO0005|17/02/2022|160|24643.96|Pending
ORD0427|CUS0002|PRO0003|2023-01-18|86||Returned
ORD0428|CUS0018|PRO0014|11/11/2022|16|27396.89|Delivered
ORD0429|CUS0020|PRO0016|26/02/2022|72|19316.87|Pending
ORD0430|CUS0002|PRO0001|2022-11-22|65|Five Hundred|Delivered
ORD0431|CUS9999|PRO0014|27-07-2022|7|22912.83|Delivered
ORD0432|CUS0001|PRO0004|04/10/2023|33|20525.2|Delivered
ORD0433|CUS0016|PRO0010|02/14/2024|130|23901.38|Returned
ORD0434|CUS0010|PRO0011|06/29/2022|266|2816.46|Cancelled
ORD0435|CUS0014|PRO0014|05/07/2024|289|41714.75|Delivered
ORD0436|CUS0018|PRO0016|2022-09-26|79|32099.81|Returned
ORD0437|CUS0002|PRO0011|19/07/2023|74|25073.55|Cancelled
ORD0438|CUS0014|PRO0008|02/11/2022|268|49891.35|Cancelled
ORD0439|CUS0016|PRO0010|09/23/2022|280|0|Pending
ORD0440|CUS0006|PRO0018|20/07/2024|200|17254.41|Cancelled
ORD0441|CUS0015|PRO0014|08/13/2024|125|30806.92|Cancelled
ORD0442|CUS0008|PRO0017|2022-02-28|36|7374.45|Returned
ORD0443|CUS0004|PRO0016|2023-03-14|294|23821.57|Returned
ORD0357|CUS0018|PRO0014|2024-07-12|98|41335.69|Delivered
ORD0445|CUS0009|PRO9999|10/19/2023|109|23561.38|Delivered
ORD0176|CUS0012|PRO0007|05-06-2024|175|30803.25|Returned
ORD0447|CUS0014|PRO0001|2024-10-07|168|9039.49|Delivered
ORD0448|CUS0015|PRO0009|26/03/2022|44|34348.25|Delivered
ORD0449|CUS0002|PRO0002|25-02-2022|68|32308.62|Pending
ORD0450|CUS0009|PRO0015|05-04-2024|75|11239.76|Returned
ORD0451|CUS0019|PRO0004|17-08-2023|258|15484.89|Returned
ORD0452|CUS0005|PRO0016|07/01/2022|57|9079.12|Delivered
ORD0453|CUS9999|PRO0012|17-11-2023|155|49172.0|Pending
ORD0454|CUS0006|PRO0019|03/27/2023|118|48500.11|Returned
ORD0455|CUS0001|PRO0003|2022-11-29|238|49771.12|Cancelled
ORD0456|CUS0012|PRO0002|21-09-2022|216|6394.9|Pending
ORD0457|CUS0004|PRO0010|18-04-2022|110|32838.21|Returned
ORD0458|CUS0008|PRO0014|09/08/2023|167|25784.37|Delivered
ORD0459|CUS0005|PRO0015|03-11-2023|172|33489.0|Returned
ORD0460|CUS0014|PRO0009|2024-10-04|61|16995.67|Pending
ORD0009|CUS0003|PRO0002|2024-12-11|13|7674.56|Cancelled
ORD0462|CUS0013|PRO0017|09/16/2023|58|6676.01|Delivered
ORD0463|CUS0006|PRO0001|15/03/2023|187|47328.09|Cancelled
ORD0464|CUS0011|PRO0015|06-07-2023|280|27428.35|Pending
ORD0465|CUS0004|PRO0013|08-06-2023|144|48474.17|Pending
ORD0466|CUS0017|PRO0010|16-09-2022|290|11639.16|Delivered
ORD0467|CUS0016|PRO0020|2022-04-02|235|5171.93|Delivered
ORD0468|CUS0005|PRO0006|2023-11-28|46|14970.11|Pending
ORD0056|CUS0001|PRO0014|05-01-2024|26|45609.16|Returned
ORD0470|CUS0011|PRO0008|29-09-2024|64|45387.96|Returned
ORD0471|CUS0015|PRO0017|28-01-2022|197|37878.86|Returned
ORD0472|CUS0016|PRO0001|10/25/2024|272|38207.36|Cancelled
ORD0473|CUS0013|PRO0002|17/04/2022|123|32108.81|Cancelled
ORD0474|CUS0010|PRO0001|02/05/2022|101|37892.03|Pending
ORD0475|CUS0016|PRO0015|02/05/2023|33|34682.54|Delivered
ORD0476|CUS0007|PRO0019|02/19/2023|162|9110.46|Delivered
ORD0477|CUS0019|PRO0013|09/21/2023|75|49069.32|Returned
ORD0478|CUS9999|PRO0008|11-01-2022|111|9940.79|Returned
ORD0479|CUS0011|PRO0020|04-06-2023|249|11378.39|Cancelled
ORD0480|CUS0011|PRO0002|13/10/2023|34|23339.29|PENDING
ORD0481|CUS0006|PRO0011|2022-09-15|32|23187.42|Returned
ORD0482|CUS0014|PRO0017|2024-08-17|202|37077.1|Delivered
ORD0483|CUS0004|PRO0010|06-12-2024|160|43413.37|Returned
ORD0484|CUS0001|PRO0008|05/11/2024|251|4195.57|Delivered
ORD0485|CUS0018|PRO0014|2023-04-19|206|12806.03|Delivered
ORD0486|CUS0014|PRO0009|13/08/2022|165|44157.11|Pending
ORD0487|CUS0010|PRO0003|2023-04-20|119|34345.84|Pending
ORD0488|CUS0018|PRO0016|08/04/2023|39|14435.42|Cancelled
ORD0489|CUS0018|PRO0004|11/16/2023|90|34924.29|pending
ORD0370|CUS0005|PRO0018|2024-01-04|148|18389.56|cancelled
ORD0491|CUS0019|PRO0019|12/06/2022|57|30983.68|Cancelled
ORD0492|CUS0006|PRO0011|26/08/2022|79|6960.7|Returned
ORD0493|CUS0010|PRO9999|13/01/2022|283|0|Pending
ORD0494|CUS0009|PRO0004|24/08/2022|249|15686.27|Cancelled
ORD0495|CUS0008|PRO0016|19/07/2024|233|32566.63|Pending
ORD0496|CUS0012|PRO0016|04/10/2023|135|0|Cancelled
ORD0497|CUS0015|PRO9999|10/07/2022|281|13726.61|Delivered
ORD0129|CUS0010|PRO0017|13/02/2024|178|26140.08|Cancelled
ORD0499|CUS0012|PRO0016|20-02-2024|200|48705.24|cancelled
ORD0500|CUS0002|PRO0004|2024-11-11|181|6771.32|Returned
ORD0501|CUS0014|PRO0015|11-04-2022|65|31412.66|Delivered
ORD0502|CUS0019|PRO0012|08-11-2023|0|35423.43|Returned
ORD0503|CUS0011|PRO0009|06/10/2024|27|8437.37|Returned
ORD0504|CUS0008|PRO0004|2022-04-08|180|46474.62|Pending
ORD0505|CUS0004|PRO0007|09/01/2022|118|31186.9|Returned
ORD0127|CUS0011|PRO0002|06/20/2024|176||Pending
ORD0507|CUS0008|PRO0019|07/17/2022|203|13014.04|Cancelled
ORD0508|CUS0001|PRO0004|2023-02-08|9999|45237.16|Pending
ORD0509|CUS0006|PRO0003|24/05/2023|138|20726.84|Returned
ORD0510|CUS0009|PRO0001|20-05-2024|170|0|Returned
ORD0511|CUS0010|PRO0012|02/29/2024|176|Twenty Five Thousand|Pending
ORD0512|CUS0015|PRO0004|23-05-2022|31|10633.12|Delivered
ORD0513|CUS0009|PRO0005|09/19/2023|160|42750.23|Cancelled
ORD0514|CUS0015|PRO0018|07/09/2023|186|6077.84|Returned
ORD0515|CUS0015|PRO0018|01-01-2023|7|30967.92|Pending
ORD0516|CUS0004|PRO9999|10-06-2022|9|7369.36|Delivered
ORD0258|CUS0020|PRO0010|2022-01-17|191|7462.68|Pending
ORD0518|CUS0005|PRO0011|09/10/2023|258|10540.27|Returned
ORD0519|CUS0015|PRO0009|11/11/2024|65|34898.29|Cancelled
ORD0520|CUS0011|PRO0006|2024-05-03|133|33683.87|Pending
ORD0521|CUS0013|PRO0013|05-11-2023|241|18452.0|Cancelled
ORD0522|CUS0002|PRO0011|06-03-2023|124|6341.01|Pending
ORD0523|CUS0019|PRO0015|25/01/2023|91|46566.41|Returned
ORD0524|CUS0012|PRO0005|06/09/2024|163|32394.64|Delivered
ORD0525|CUS0007|PRO0018|2023-11-19|12|12197.28|Cancelled
ORD0526|CUS0006|PRO0016|08/20/2023|116|32483.06|Cancelled
ORD0527|CUS0006|PRO0016|07/20/2022|140|8967.73|Cancelled
ORD0528|CUS0012|PRO0003|26/10/2024|153|49142.57|Pending
ORD0529|CUS0012|PRO0015|2024-01-15|127|29488.4|Cancelled
ORD0530|CUS0010|PRO0011|07/04/2024|13|41731.62|Cancelled
ORD0531|CUS0008|PRO0019|20-04-2022|75||RETURNED
ORD0532|CUS0003|PRO0012|12/09/2023|49|20223.07|Returned
ORD0533|CUS0004|PRO0004|17-12-2022|9|9268.79|Pending
ORD0534|CUS0008|PRO0005|2022-09-11|263|19727.87|Delivered
ORD0535|CUS0002|PRO0004|2022-05-13|177||Cancelled
ORD0536|CUS0016|PRO0018|03-02-2023|241|14802.26|Returned
ORD0537|CUS0013|PRO0005|2022-05-08|96|28797.71|Delivered
INVALID_80|CUS0020|PRO0019|2023-04-20|120|47089.38|Pending
ORD0010|CUS0013|PRO0015|03/02/2024|60|7037.35|Cancelled
ORD0540|CUS0009|PRO0006|2022-06-25|273|22704.68|Cancelled
ORD0541|CUS0006|PRO0019|05/03/2022|106|47889.29|Delivered
ORD0542|CUS0001|PRO0015|18/05/2024|223|19550.25|Pending
ORD0543|CUS0015|PRO0017|11/09/2022|255|16211.11|Pending
ORD0544|CUS0013|PRO0004|29/01/2023|289|9661.83|Returned
ORD0545|CUS0017|PRO0006|07/17/2022|100|21981.51|PENDING
ORD0546|CUS0018|PRO0009|24/09/2024|146|17809.93|Delivered
ORD0547|CUS0018|PRO0017|03/04/2022|288|16299.95|Returned
INVALID_22|CUS0017|PRO0013|23-04-2023|176|45990.77|Pending
INVALID_68|CUS0020|PRO9999|27-07-2023|62|28593.64|Cancelled
ORD0550|CUS0002|PRO0006|30-07-2023|252|23506.33|Pending
ORD0551|CUS0002|PRO0003|12/11/2023|232|24325.6|Returned
ORD0552|CUS0014|PRO0011|27/06/2023|276|38969.69|Returned
ORD0553|CUS0013|PRO0003|09/04/2024|48|7282.51|Pending
ORD0554|CUS0004|PRO0019|30/03/2024|213|32054.04|Cancelled
ORD0555|CUS0008|PRO0003|02/07/2023|75|46383.41|Pending
ORD0556|CUS0001|PRO0005|15/10/2023|281|7952.75|Pending
ORD0557|CUS0019|PRO0005|20/08/2022|61|23780.5|Returned
ORD0558|CUS0018|PRO0001|02/07/2023|287|12504.03|Cancelled
ORD0559|CUS0013|PRO0017|24-05-2023|225|46430.52|Returned
ORD0560|CUS0012|PRO0006|03/12/2023|163|22702.71|Returned
ORD0561|CUS0018|PRO0005|23-04-2024|282|8186.33|Returned
ORD0562|CUS0014|PRO0001|04-06-2024|85|10180.94|Pending
ORD0563|CUS0003|PRO0012|2022-09-15|236|14115.02|Delivered
ORD0564|CUS0002|PRO0012|22/09/2022|130|5241.67|Returned
ORD0553|CUS0002|PRO0013|2024-07-09|210|5500.64|Returned
ORD0566|CUS0001|PRO0001|02/07/2023|162|35009.7|Cancelled
ORD0567|CUS9999|PRO0017|30/10/2023|197|47094.82|Delivered
ORD0568|CUS0002|PRO0010|10/20/2023|245|11370.65|Delivered
ORD0569|CUS0002|PRO0012|11/16/2024|147|26082.84|Delivered
ORD0570|CUS0020|PRO0018|27-01-2022|98|39937.34|Returned
ORD0571|CUS0002|PRO0015|2024-08-05|174|9080.12|Delivered
ORD0453|CUS0005|PRO0008|2024-10-21|151|11910.87|Delivered
ORD0573|CUS0016|PRO9999|24/08/2024|227|24590.91|Delivered
ORD0574|CUS0010|PRO0010|27/03/2022|288|13558.67|Delivered
ORD0575|CUS0007|PRO0011|02/27/2024|70|29271.18|Pending
ORD0576|CUS0008|PRO0010|23/11/2023|171|32974.12|Pending
ORD0577|CUS0019|PRO0006|2024-07-19|89|14417.52|Pending
INVALID_11|CUS0019|PRO0004|16-09-2024|108|46689.81|Delivered
ORD0579|CUS0014|PRO0013|28-07-2022|153|32883.1|Returned
ORD0580|CUS0005|PRO0010|2022-05-13|30|17017.11|Cancelled
ORD0581|CUS0002|PRO0006|09/06/2024|144||Delivered
ORD0582|CUS0002|PRO0012|09-03-2022|215|21374.15|Pending
ORD0583|CUS0005|PRO0004|2022-08-15|87|19405.91|Pending
ORD0584|CUS0013|PRO0011|13/09/2023|287|19552.26|delivered
ORD0585|CUS9999|PRO0012|02/05/2024|16|22408.21|Cancelled
ORD0586|CUS0005|PRO0003|2023-05-09|171|48593.9|Returned
ORD0587|CUS0008|PRO0020|2022-07-21|90|0|Delivered
ORD0588|CUS0014|PRO0004|2022-09-29|65|32673.74|Cancelled
ORD0589|CUS0020|PRO0016|12/30/2023|69|32810.61|Cancelled
ORD0590|CUS0006|PRO0005|2024-11-05|266|14192.2|Cancelled
ORD0591|CUS0005|PRO0020|27/09/2023|24|28706.62|Pending
ORD0592|CUS0007|PRO0008|12/20/2024|3||Pending
ORD0593|CUS0019|PRO0003|14/01/2022|229|29202.96|Returned
ORD0594|CUS0006|PRO0011|2022-09-17|203|2030.63|Returned
ORD0595|CUS0007|PRO0006|11-07-2024|26|22528.72|Returned
ORD0596|CUS0020|PRO0005|16/06/2024|102|6101.03|Cancelled
ORD0597|CUS0004|PRO0018|2023-02-14|285|15565.23|Pending
ORD0598|CUS0019|PRO0012|2023-08-28|35|4216.3|Delivered
ORD0599|CUS0002|PRO0019|11/21/2022|168|2694.42|Pending
ORD0254|CUS0019|PRO0019|2023-06-11|144|44105.91|Delivered
ORD0601|CUS0015|PRO0002|23/08/2024|74|45008.97|Cancelled
ORD0602|CUS0008|PRO0005|02-11-2024|0|45068.41|Returned
ORD0603|CUS0020|PRO0006|06/17/2023|91|45305.53|Delivered
ORD0604|CUS0011|PRO0004|12/08/2022|199|13561.4|DELIVERED
ORD0605|CUS0010|PRO0018|26/11/2022|81|44827.8|Pending
ORD0606|CUS0005|PRO0011|08/05/2024|57|2533.67|Pending
ORD0607|CUS0006|PRO0020|05/07/2022|91|3150.3|Pending
ORD0608|CUS0010|PRO0007|2022-08-29|199|30379.04|Returned
ORD0609|CUS0004|PRO0012|19/03/2024|101|40141.87|DELIVERED
ORD0610|CUS9999|PRO0012|20/06/2022|70|43005.13|Cancelled
ORD0611|CUS0007|PRO0018|04-04-2022|132|43516.47|Delivered
INVALID_14|CUS0018|PRO0001|2023-06-05|280|2642.03|Cancelled
ORD0613|CUS0019|PRO0012|2023-07-27|275|40833.34|Returned
ORD0614|CUS0014|PRO0016|21-12-2022|130|13869.12|Pending
ORD0615|CUS0018|PRO0001|05-01-2024|160|28953.09|Returned
ORD0616|CUS0001|PRO9999|03/15/2024|184|30664.77|Cancelled
ORD0617|CUS0001|PRO0018|18-12-2024|28|11531.19|Returned
ORD0618|CUS0010|PRO0006|08/29/2024|198|25026.38|Returned
ORD0619|CUS0001|PRO0015|09/03/2022|84|23556.76|Pending
ORD0620|CUS0009|PRO0020|19-04-2023|282|1322.52|Cancelled
ORD0621|CUS0018|PRO0008|20/09/2024|75|40000.57|Pending
ORD0622|CUS0019|PRO0004|30-11-2022|231|8485.74|Returned
ORD0623|CUS0011|PRO0012|16/12/2022|184|7434.65|Cancelled
ORD0624|CUS0014|PRO0009|28-01-2023|251|7600.68|Cancelled
ORD0625|CUS0020|PRO0017|09/13/2023|247|46973.09|Cancelled
ORD0626|CUS0005|PRO0010|08/10/2022|9999|31640.11|CANCELLED
ORD0627|CUS0016|PRO0015|22-02-2023|171|12794.68|Cancelled
ORD0628|CUS0015|PRO0010|2023-04-02|80|34535.9|Returned
ORD0629|CUS0013|PRO0012|03/16/2022|49|9834.92|Cancelled
ORD0630|CUS0011|PRO0013|29-10-2023|128|46192.28|Delivered
ORD0631|CUS0002|PRO0005|21/10/2022|221|27883.63|Returned
ORD0632|CUS0004|PRO9999|2023-06-13|197|12211.29|Pending
ORD0633|CUS0002|PRO0003|06/30/2022|168|5928.21|Cancelled
ORD0634|CUS0019|PRO0003|10-11-2022|261|21658.33|Pending
ORD0635|CUS0020|PRO0006|08/09/2024|272|44998.49|Returned
ORD0636|CUS0013|PRO0014|2022-08-22|262|4018.33|Cancelled
ORD0637|CUS0016|PRO0015|04/17/2023|227|49582.17|Returned
ORD0638|CUS0016|PRO0013|2023-12-06|203|41471.31|Delivered
ORD0639|CUS0001|PRO0004|2023-12-11|258|27643.22|Pending
ORD0640|CUS0013|PRO0019|15-02-2024|300|2698.88|returned
ORD0641|CUS0009|PRO0019|07/16/2024|173|28918.12|Returned
ORD0642|CUS0017|PRO0016|2022-02-17|250|17050.88|Delivered
ORD0643|CUS0016|PRO0006|2022-01-03|31|10124.95|Pending
ORD0644|CUS0019|PRO0014|06/11/2024|28||Cancelled
ORD0645|CUS0007|PRO0013|2023-03-10|274|23424.2|Pending
ORD0646|CUS0019|PRO0014|2024-09-26|224|22480.99|Cancelled
ORD0647|CUS0006|PRO0008|2023-02-01|102|5856.87|Delivered
ORD0648|CUS0017|PRO0001|19/09/2024|259||Pending
ORD0649|CUS0012|PRO0018|07-06-2024|221|0|Pending
ORD0650|CUS0003|PRO0020|2023-08-03|122|16327.64|Returned
ORD0651|CUS0007|PRO0020|2024-06-13|43|16581.25|Returned
ORD0652|CUS0018|PRO0017|04/02/2023|138|13310.59|Returned
ORD0653|CUS0020|PRO0006|2023-09-14|71|24229.45|Returned
ORD0654|CUS0001|PRO0015|09-08-2023|50|14403.17|Delivered
ORD0655|CUS0003|PRO0016|07/27/2023|140|2985.64|Returned
ORD0138|CUS0008|PRO0018|30-12-2022|241|8782.23|Pending
ORD0657|CUS0008|PRO0006|22-05-2023|4|35179.19|Pending
INVALID_48|CUS0012|PRO0001|08-01-2024|97|8075.39|Delivered
ORD0659|CUS0020|PRO9999|01-07-2023|17|23676.23|Cancelled
ORD0660|CUS0003|PRO0001|06/02/2023|211|10137.83|Cancelled
ORD0661|CUS0004|PRO0019|09/08/2023|110|41142.29|Delivered
ORD0662|CUS0011|PRO0013|26-03-2022|229|38067.52|Pending
INVALID_86|CUS9999|PRO0014|17-05-2023|209|33914.55|returned
ORD0664|CUS0004|PRO0013|2022-05-31|80|18124.12|Delivered
ORD0665|CUS0009|PRO0008|10/07/2023|268||Delivered
ORD0666|CUS0017|PRO0002|2024-03-13|169|19744.22|Pending
INVALID_77|CUS0006|PRO0003|2022-07-18|28|35611.69|Delivered
ORD0668|CUS0010|PRO0011|03-02-2024|37|0|Cancelled
ORD0669|CUS0015|PRO0020|04/26/2022|60|27458.31|Returned
ORD0670|CUS0016|PRO0020|2023-10-26|123|40456.08|Pending
ORD0671|CUS0003|PRO0003|13/07/2024|93|37151.98|DELIVERED
ORD0672|CUS0011|PRO0005|31-01-2024|102|33691.27|Delivered
ORD0673|CUS0018|PRO0003|04/03/2024|228|43049.58|Delivered
ORD0674|CUS0009|PRO0009|24/10/2023|204|28062.97|Pending
ORD0675|CUS0010|PRO0002|29-04-2024|202|7704.89|Pending
ORD0676|CUS0006|PRO0002|13-09-2023|241|13603.74|returned
ORD0677|CUS0017|PRO0015|2024-07-20|277|2392.29|Cancelled
ORD0678|CUS0018|PRO0017|08-09-2024|258|7509.46|Pending
ORD0679|CUS0007|PRO0003|09/15/2022|201|0|Returned
ORD0680|CUS0016|PRO0013|01/24/2023|196|43174.79|Delivered
ORD0681|CUS0011|PRO9999|02/02/2023|85|2237.57|Cancelled
ORD0682|CUS0010|PRO0004|2024-05-08|66|Five Hundred|Pending
ORD0683|CUS0020|PRO0016|28-01-2024|127|34225.35|RETURNED
ORD0684|CUS0011|PRO0016|02-07-2023|141|43373.33|Cancelled
ORD0685|CUS0014|PRO0001|29/05/2024|295|22371.87|Returned
ORD0686|CUS0017|PRO0014|31/05/2024|0|24145.72|Delivered
ORD0687|CUS0015|PRO0006|28/04/2022|285|20793.0|Returned
ORD0688|CUS0007|PRO0001|25/05/2023|51|9009.83|Returned
ORD0689|CUS0016|PRO0013|28-09-2023|196|13845.73|Returned
ORD0690|CUS0004|PRO0008|03/14/2022|126|3756.15|Returned
ORD0691|CUS0002|PRO0006|09/04/2022|92|32188.09|Cancelled
ORD0692|CUS0003|PRO0005|25-08-2023|218|49073.37|Cancelled
ORD0693|CUS0005|PRO0019|11/11/2023|241|42398.21|Cancelled
ORD0694|CUS0002|PRO0010|2023-10-15|177|15786.64|Returned
ORD0695|CUS0010|PRO0014|22-03-2023|160|40016.8|Cancelled
INVALID_31|CUS0009|PRO9999|15-01-2022|203|10736.86|Cancelled
ORD0697|CUS0018|PRO0001|02/10/2022|44|22087.18|Pending
ORD0698|CUS0008|PRO0007|26-03-2022|254|24632.08|Returned
INVALID_13|CUS0015|PRO0014|12-11-2023|5|10579.95|Cancelled
ORD0700|CUS0014|PRO0016|16-12-2022|109|11265.39|Delivered
ORD0701|CUS0008|PRO0013|08/24/2022|207|-2155.1|Pending
ORD0702|CUS0010|PRO0020|2022-01-11|290|21208.18|Returned
ORD0703|CUS0001|PRO0003|13-03-2024|38|24423.93|Returned
ORD0704|CUS0008|PRO0009|27/10/2023|294|15794.23|Cancelled
ORD0705|CUS0003|PRO0016|2022-06-10|61|24787.12|Delivered
ORD0706|CUS0018|PRO0007|2023-05-11|207|25165.62|Returned
ORD0707|CUS0014|PRO0019|2023-07-19|216||Pending
ORD0708|CUS0015|PRO0015|05/31/2023|156|49771.94|Returned
ORD0709|CUS0009|PRO0008|12-07-2023|70|25322.16|Delivered
ORD0710|CUS0017|PRO0001|29-12-2023|44|33936.46|Returned
ORD0711|CUS0017|PRO0006|02/04/2024|26|16525.3|Cancelled
INVALID_55|CUS0015|PRO0016|27-08-2024|124|49162.35|Cancelled
ORD0713|CUS0004|PRO0004|26-08-2024|67|28922.53|Delivered
ORD0714|CUS9999|PRO0015|07/21/2023|150||Delivered
ORD0715|CUS0007|PRO0007|09/24/2023|66|36605.58|CANCELLED
ORD0716|CUS0010|PRO0014|04/25/2024|188||Cancelled
ORD0397|CUS9999|PRO0002|09/16/2022|50|32307.73|Pending
ORD0718|CUS0002|PRO0002|2024-03-06|295|13488.97|Cancelled
ORD0719|CUS0014|PRO0018|21/07/2022|273|36434.93|Cancelled
ORD0720|CUS0002|PRO0012|27/05/2023|9999|23524.42|Returned
ORD0689|CUS0013|PRO0016|14/12/2024|83||CANCELLED
ORD0722|CUS0010|PRO0014|01/27/2022|254|30873.28|Delivered
ORD0723|CUS0013|PRO0002|02-03-2022|285|4766.74|DELIVERED
ORD0724|CUS0001|PRO0019|11/04/2024|99|20266.64|Returned
ORD0725|CUS0010|PRO0018|2022-11-25|116|25580.73|Returned
ORD0726|CUS0015|PRO0008|01/15/2022|228|35525.51|Delivered
ORD0727|CUS0004|PRO0004|27/05/2022|-1||Cancelled
ORD0728|CUS0007|PRO0007|09/01/2024|121|1572.95|CANCELLED
ORD0729|CUS0001|PRO0016|07/02/2024|49|2169.15|Returned
ORD0495|CUS0007|PRO0002|14-10-2024|204|30991.63|Cancelled
ORD0731|CUS0012|PRO0002|31-12-2022|57|Twenty Five Thousand|Returned
ORD0732|CUS0020|PRO0014|10/10/2024|252|39505.39|Cancelled
ORD0733|CUS0008|PRO0013|09/03/2023|74|25498.91|Pending
ORD0734|CUS0008|PRO0014|26/01/2023|176|28850.6|Cancelled
ORD0735|CUS0004|PRO0010|18/04/2024|192|29278.48|Returned
ORD0736|CUS0001|PRO0013|16-12-2023|241|25928.88|Pending
ORD0737|CUS0001|PRO0015|18-08-2022|149|8768.36|Returned
ORD0738|CUS0016|PRO0019|07/08/2024|280|42585.64|Returned
ORD0739|CUS9999|PRO0004|05/03/2024|20|8298.01|Returned
ORD0740|CUS0017|PRO0015|04/05/2024|228|43110.19|Delivered
ORD0741|CUS0011|PRO0018|08/10/2024|220|20370.03|Cancelled
ORD0742|CUS0008|PRO0006|2024-03-04|216|44673.27|Cancelled
ORD0743|CUS0013|PRO0018|11-12-2022|246|28240.14|Returned
ORD0744|CUS0010|PRO0002|31-05-2022|190|14732.31|Cancelled
ORD0745|CUS0011|PRO0008|01/01/2024|42|16839.42|Returned
ORD0746|CUS0013|PRO0012|08/15/2022|297|47158.75|Returned
ORD0747|CUS0001|PRO0009|05/11/2024|120|45890.95|Cancelled
ORD0748|CUS0018|PRO0008|06-02-2023|156|28740.36|Cancelled
ORD0749|CUS0009|PRO0001|2022-06-04|70|42946.64|Delivered
ORD0750|CUS0004|PRO0015|08-04-2022|124|26748.33|Cancelled
ORD0751|CUS0002|PRO0004|17/10/2022|151|31777.61|Delivered
ORD0752|CUS0015|PRO0018|06-05-2022|249|33117.37|Returned
ORD0753|CUS0004|PRO0015|09-05-2024|27|20913.1|Pending
ORD0754|CUS0009|PRO0003|23/06/2022|145|17558.91|Cancelled
ORD0755|CUS0010|PRO0018|2023-07-13|296|46033.63|Cancelled
ORD0756|CUS0009|PRO0007|05/06/2024|34|7836.02|Pending
ORD0757|CUS0020|PRO0015|2023-05-28|5|31451.93|Cancelled
ORD0758|CUS0019|PRO0002|2023-10-10|0|13175.93|Pending
ORD0759|CUS0002|PRO0009|29-10-2022|51|17698.83|Delivered
ORD0760|CUS0012|PRO0015|03/30/2022|199|2223.86|Cancelled
