SupplierID,SupplierName,Country,Rating,LeadTimeDays
SUP3387,Over,Germany,60,215
SUP3388,Speak,INDIA,172,131
SUP3389,Leave,India,65,25
SUP3390,Toward,UK,4,86
SUP3391,Want,China,19,63
SUP3392,Describe,Germany,137,41
SUP3393,Pm,China,300,-1
SUP3394,Throw,India,235,150
SUP3395,Also,Germany,62,193
SUP3396,Gun,India,44,269
SUP3397,Manage,USA,197,177
SUP3398,Culture,UK,124,22
SUP3399,Blood,Germany,263,61
SUP3400,Word,UK,9,219
SUP3401,Mean,Germany,0,116
SUP3402,Popular,UK,142,228
SUP3403,Take,Germany,217,-1
SUP3404,Event,UK,105,296
SUP3405,Stop,USA,258,269
SUP3406,Anything,UK,21,221
SUP3407,Strategy,UK,101,0
SUP3408,Sign,China,51,75
SUP3409,Painting,Germany,28,70
SUP3410,Clearly,Germany,127,93
SUP3411,Guess,UK,151,135
SUP3412,Rule,Germany,149,244
SUP3413,War,UK,164,235
INVALID_72,Politics,Germany,168,274
SUP3415,Cost,Germany,-1,290
SUP3416,Research,USA,255,214
SUP3417,Director,Germany,14,272
SUP3418,Idea,Germany,199,229
INVALID_11,Discuss,Germany,268,141
SUP3420,Majority,Germany,76,196
SUP3421,Read,UK,54,200
SUP3422,Rather,Germany,93,125
SUP3423,Concern,India,9,241
SUP3424,Nature,China,269,81
SUP3425,Course,UK,0,46
SUP3426,Art,USA,248,153
SUP3427,Move,USA,0,229
SUP3428,Body,USA,243,241
SUP3429,Manager,China,0,43
SUP3430,A,China,177,254
SUP3431,Race,China,182,30
SUP3432,Mind,Germany,287,10
SUP3433,Toward,India,129,233
SUP3434,Decade,UK,247,42
SUP3435,When,USA,88,147
SUP3436,As,India,30,138
SUP3437,Project,USA,11,176
SUP3438,Miss,India,247,187
SUP3439,Huge,Germany,59,199
SUP3440,Art,Usa,223,242
SUP3441,Recent,India,249,53
SUP3442,Impact,USA,91,58
SUP3443,Thus,China,49,160
SUP3444,Child,UK,166,239
SUP3445,Region,China,115,20
SUP3446,Finally,USA,134,53
SUP3447,Bank,INDIA,80,191
SUP3448,Much,India,159,125
SUP3449,Fire,UK,263,56
SUP3450,Police,UK,208,86
SUP3451,Voice,India,41,284
SUP0661,Arrive,Germany,97,171
SUP3453,Without,UK,139,166
SUP3454,Training,Uk,118,275
SUP3455,Office,India,199,161
SUP1487,Laugh,UK,247,290
SUP1565,Wind,UK,199,96
SUP3458,Boy,China,259,148
SUP3459,Traditional,China,14,287
SUP3460,These,UK,72,298
SUP1422,Hundred,China,258,194
SUP3462,It,Germany,212,115
SUP3463,Attack,China,276,153
SUP3464,Available,China,37,5
SUP3465,Including,China,167,263
SUP3466,Down,Germany,63,145
SUP3467,Meeting,India,183,253
SUP3468,Structure,India,-1,117
SUP3469,When,INDIA,240,152
SUP3470,Him,USA,58,237
SUP3471,Each,UK,28,281
SUP3472,Husband,Germany,99,7
SUP3473,Else,China,0,189
SUP3474,Certain,Germany,132,174
SUP3475,Grow,USA,89,84
SUP3476,Present,China,118,163
INVALID_67,Matter,UK,112,103
SUP3478,Vote,China,67,279
SUP3479,Goal,UK,273,229
SUP3480,Bad,UK,283,217
SUP3481,End,China,68,7
SUP3482,Send,Germany,144,9999
SUP3483,Toward,USA,223,138
SUP3484,Lose,USA,155,128
SUP3485,Walk,Germany,218,103
SUP3486,Protect,UK,227,15
SUP3487,Prove,USA,131,245
SUP3488,Shoulder,India,4,205
SUP3489,That,Germany,58,182
SUP3490,Thank,USA,30,171
SUP3491,Once,China,40,76
SUP3492,Animal,Usa,41,285
SUP1347,We,India,277,289
SUP3494,Especially,UK,68,185
SUP3495,Everything,UK,7,224
SUP3496,Happen,Germany,125,45
SUP3497,At,China,89,165
SUP3498,Teacher,UK,62,137
SUP3499,Choose,USA,110,14
SUP3500,Huge,India,-1,28
SUP3501,Along,China,2,118
SUP3502,Value,UK,82,143
SUP3503,May,China,255,11
SUP3504,Away,Germany,61,78
SUP3505,Remain,China,117,48
SUP3506,Message,China,4,193
SUP3507,Cause,USA,206,99
SUP3508,They,China,54,15
SUP3509,Else,India,-1,282
SUP3510,Why,USA,12,116
SUP3511,Political,Germany,50,282
SUP3512,With,Germany,238,180
SUP3513,Force,UK,229,285
SUP3514,Bed,India,261,149
SUP1062,Hard,Germany,252,44
SUP3516,Person,Germany,148,14
SUP3517,Moment,UK,267,179
SUP3518,Better,Germany,256,-1
SUP3519,Front,China,159,149
SUP3520,According,China,298,158
SUP3521,Song,UK,53,291
SUP2611,Mention,usa,268,74
SUP3523,Let,China,271,103
SUP3524,Will,India,214,254
SUP3525,Seem,China,66,114
SUP3526,Song,china,197,55
SUP3527,Ability,china,178,57
SUP3528,Traditional,UK,176,206
SUP3529,Ten,Germany,52,161
SUP3530,Media,Germany,203,292
SUP3531,Order,USA,226,266
SUP3532,Still,Germany,131,82
SUP3533,Will,India,224,9
SUP3534,Reveal,UK,83,209
SUP3535,Traditional,China,284,-1
SUP3536,Wish,India,263,22
SUP3537,Mention,USA,218,158
SUP3538,Join,Germany,232,183
SUP3539,Necessary,UK,46,31
SUP3540,Movie,Germany,223,78
SUP3541,It,usa,279,258
SUP3542,Wait,UK,216,116
SUP3543,Century,India,108,197
SUP3544,Growth,USA,18,22
SUP3545,Human,India,174,79
SUP3546,Increase,UK,211,122
SUP3547,That,UK,34,153
SUP3548,System,India,175,267
SUP3549,Military,India,50,223
SUP3550,Short,Germany,118,114
SUP3551,Glass,USA,219,7
SUP3552,Baby,USA,253,190
SUP3553,Scientist,China,258,30
SUP3554,Others,USA,65,46
SUP3555,Cultural,Germany,201,295
SUP3556,Pass,China,141,23
SUP3557,Source,UK,123,150
SUP3558,Threat,USA,134,59
SUP3559,Time,Germany,233,213
SUP3560,Maybe,UK,17,3
SUP3561,How,USA,52,170
SUP3562,Note,Uk,3,22
SUP3563,Size,USA,37,59
SUP3564,Relationship,USA,175,103
SUP3565,Head,USA,9999,270
SUP0707,Car,UK,75,2
SUP3567,Medical,India,104,167
SUP3568,Open,Germany,281,239
SUP3569,Friend,Germany,255,256
SUP3570,Moment,India,201,231
SUP3571,Born,Germany,211,12
SUP3572,Well,UK,267,110
SUP3017,Remember,China,184,27
SUP3574,Building,UK,81,81
SUP3575,Building,India,121,91
SUP3576,Wife,China,54,175
SUP3577,Open,India,247,298
SUP1628,Second,UK,187,3
SUP3579,Beyond,India,84,198
SUP1381,Service,China,225,190
SUP3581,Two,India,231,183
SUP3582,Central,Germany,148,31
SUP3583,Table,USA,92,1
SUP3584,Floor,India,7,66
SUP3585,Expect,USA,33,89
SUP3586,Through,China,131,41
SUP2775,Value,India,230,6
SUP3588,Form,Germany,294,237
SUP3589,Cell,India,207,-1
SUP3590,Manage,Germany,153,-1
SUP3591,Activity,UK,251,287
SUP3592,Special,India,245,192
SUP3593,Model,UK,148,217
SUP3594,Drug,INDIA,49,179
SUP3595,Finally,China,224,258
SUP3596,Result,UK,68,259
SUP3597,Short,USA,0,214
SUP3598,Evening,UK,13,178
SUP3599,Determine,China,151,283
SUP3600,Part,China,60,106
SUP3601,Could,UK,33,87
SUP3602,Agent,India,234,67
SUP3603,Find,USA,19,229
SUP3604,Series,UK,274,26
SUP3605,Yet,China,0,252
SUP3606,Rest,UK,55,76
SUP3607,Number,UK,126,83
INVALID_98,All,USA,100,34
SUP3552,Behavior,Germany,124,204
SUP3610,Both,Usa,53,180
SUP3611,Lay,Germany,284,181
SUP3612,Health,India,234,28
SUP3613,Because,USA,295,9999
SUP3402,Try,USA,6,44
SUP3615,Line,India,293,136
SUP3616,Major,China,158,142
SUP3617,Prepare,China,170,229
SUP3618,Rise,Germany,188,168
SUP3619,Offer,China,246,33
SUP3620,Upon,India,176,163
SUP3621,Particular,India,179,251
SUP3622,Onto,UK,12,150
SUP3623,Partner,China,10,209
SUP3624,Lose,China,246,190
SUP3625,Page,India,182,80
SUP3626,Class,USA,137,144
SUP3627,Miss,India,83,6
SUP3628,Fact,Germany,275,236
SUP3629,Less,China,175,192
SUP1176,Enough,China,38,198
SUP3631,Choice,China,28,8
SUP3632,Reveal,UK,247,190
SUP3633,Always,USA,218,48
SUP3634,Wind,USA,162,71
SUP3635,Cold,China,288,121
SUP3636,Edge,Germany,80,237
SUP0035,Dog,India,192,115
SUP3638,Who,China,256,162
SUP3639,Approach,USA,93,116
SUP3640,A,USA,224,283
SUP3641,Smile,China,61,57
SUP3642,Science,China,106,204
SUP3643,Democratic,UK,124,241
SUP3644,Source,India,54,296
SUP3645,Seven,USA,247,66
SUP3646,Property,China,300,40
SUP3647,Each,China,127,124
SUP3648,Action,USA,275,94
SUP3649,Society,China,73,10
INVALID_2,Teacher,UK,2,31
SUP1264,Ability,Germany,161,43
SUP3652,Direction,UK,93,197
SUP3653,Bag,India,247,236
SUP3654,Attack,Germany,201,104
SUP3655,Either,Germany,175,233
SUP3656,Unit,China,190,71
SUP3657,Computer,USA,257,224
SUP3658,Seek,China,229,86
SUP3659,Difference,India,74,171
SUP3660,Major,China,82,172
SUP3661,Act,UK,56,146
SUP3662,Entire,Germany,229,222
SUP3663,Letter,India,230,159
SUP3664,High,India,46,160
SUP3665,Tree,Germany,217,228
SUP3666,Open,USA,128,178
SUP3667,Piece,UK,248,250
SUP3668,Quality,Germany,33,105
SUP3669,Serious,UK,9999,147
SUP3670,Individual,USA,43,254
SUP3671,Night,China,274,186
SUP3672,Pull,Germany,228,107
SUP3673,May,Germany,66,201
SUP3674,Require,Germany,90,183
SUP3675,Through,India,274,157
SUP3676,Apply,UK,101,122
SUP3677,Theory,India,56,56
SUP3678,Apply,China,85,242
SUP3679,Read,China,24,188
SUP3680,Write,India,179,292
SUP3681,Adult,India,277,176
SUP3682,Ahead,USA,49,273
SUP3683,Car,usa,252,1
SUP3684,Live,China,3,180
SUP3685,Congress,Germany,46,130
SUP3686,Treatment,USA,0,9
SUP3687,Adult,India,45,10
SUP3688,School,India,300,191
SUP3689,Area,India,-1,274
SUP3690,Tree,USA,285,240
SUP3691,Second,China,228,144
SUP3692,The,India,243,237
SUP2840,Voice,Germany,202,83
SUP3694,Become,Germany,8,248
SUP3695,Home,USA,103,53
SUP3696,Condition,USA,18,149
SUP3697,Service,Germany,176,119
SUP3698,Education,Germany,295,60
SUP3699,Page,Germany,220,217
SUP3700,Entire,USA,65,81
SUP3701,Key,India,18,266
SUP3702,Whom,India,204,234
SUP0946,Explain,Germany,285,143
SUP3704,Among,USA,293,135
SUP3705,Score,Germany,154,124
SUP3706,Realize,UK,282,237
SUP3707,Heart,china,252,229
SUP3708,Degree,UK,294,71
SUP3709,New,India,180,246
SUP3710,So,India,33,55
SUP3711,Her,USA,150,88
SUP3712,Tend,China,122,9999
SUP3713,Require,UK,261,25
SUP2918,Make,UK,49,200
SUP3715,Majority,India,239,230
SUP3716,Peace,USA,85,43
SUP3717,Recognize,Uk,183,298
SUP3718,Reality,Germany,242,11
SUP3719,Wrong,India,29,67
SUP3720,Report,China,293,202
SUP3721,Prove,India,11,231
SUP3722,Page,Germany,13,38
INVALID_32,Of,india,132,271
SUP3724,Man,Germany,212,220
SUP3725,Leg,UK,264,202
SUP3726,Happen,Germany,29,284
SUP3727,Foot,Germany,146,186
SUP3728,Note,India,223,56
SUP3729,Ever,UK,188,-1
SUP3730,Receive,India,145,271
SUP3731,But,India,128,9999
SUP3732,Dark,USA,103,121
SUP0714,For,Germany,118,187
SUP3734,Idea,India,272,252
SUP3735,Measure,usa,71,120
SUP3736,Responsibility,Germany,140,256
SUP3737,Glass,GERMANY,165,2
SUP3738,Responsibility,Germany,200,229
SUP3739,Success,UK,159,33
SUP3740,Name,China,33,151
INVALID_74,Generation,UK,128,295
SUP3742,Tv,China,200,128
SUP3743,Model,uk,288,19
SUP3744,Shoulder,UK,109,261
SUP3745,There,UK,275,231
SUP3746,Begin,Germany,183,185
SUP3747,Service,China,33,156
SUP3748,Issue,UK,49,278
SUP3749,Want,India,51,45
SUP3750,Watch,UK,146,170
SUP3751,Majority,UK,155,103
SUP3752,West,India,175,109
SUP3753,Left,India,160,81
SUP3754,Main,Usa,-1,72
SUP3755,Throw,CHINA,186,102
SUP3756,Positive,India,78,276
SUP3757,Conference,China,153,46
SUP3758,Prevent,India,81,68
SUP3759,Race,China,177,264
SUP3760,Cause,Germany,117,54
SUP3761,Want,UK,244,287
SUP3762,Blood,USA,131,142
SUP3763,Newspaper,USA,222,159
SUP3764,Discussion,USA,74,189
SUP3765,Benefit,INDIA,87,55
SUP3766,Trouble,UK,233,216
SUP3767,Than,Germany,65,258
SUP3768,Computer,India,292,145
SUP3769,Community,UK,64,178
SUP3770,Magazine,GERMANY,278,216
SUP3771,Hand,Germany,48,180
SUP3772,Ten,India,147,208
SUP3773,Sound,Germany,140,272
INVALID_2,Day,UK,153,9
SUP3775,There,Germany,242,265
SUP3776,Run,China,67,266
SUP3777,Open,China,270,45
SUP3778,Woman,Germany,234,35
SUP3779,Of,China,64,300
SUP3780,Single,Germany,176,7
SUP3781,Fly,USA,270,71
SUP3782,Court,India,75,263
SUP3783,War,USA,268,298
SUP3784,Others,India,191,110
SUP3785,Week,Germany,206,280
SUP3786,Religious,USA,120,202
SUP3787,Cold,CHINA,56,175
SUP3788,Heavy,uk,21,279
SUP3789,Arrive,Germany,74,212
SUP3790,Anything,UK,9999,82
SUP3791,Election,USA,258,104
SUP3792,Term,USA,147,-1
SUP3793,Manager,india,264,257
SUP3794,Do,india,297,239
SUP3795,Group,India,196,36
SUP3796,These,USA,188,176
SUP3797,Owner,UK,183,45
SUP3798,Series,USA,-1,9
SUP3799,Executive,UK,159,249
SUP3800,Gun,UK,194,4
SUP3801,Value,Germany,134,9999
SUP3802,Agent,UK,0,245
SUP3803,Indicate,USA,2,260
SUP3804,Operation,USA,40,83
SUP3805,Cover,India,28,9999
SUP3806,Despite,China,195,144
SUP3807,Teacher,China,212,79
SUP3808,Specific,Germany,218,9
SUP3809,Behavior,Germany,39,300
SUP3810,Number,UK,125,151
SUP3811,Major,Germany,197,284
SUP3812,Full,UK,94,89
SUP3813,And,China,126,261
SUP3814,Activity,Germany,193,66
SUP2176,Just,UK,0,83
SUP3816,Entire,India,9999,39
SUP3817,Church,India,192,246
SUP3818,Popular,China,277,159
SUP3819,Easy,UK,122,120
SUP3820,A,USA,22,209
SUP3821,Serious,usa,40,230
SUP3822,Reason,UK,101,60
SUP3823,Determine,India,129,291
SUP3323,Sell,Germany,-1,258
SUP3825,Cause,India,107,101
SUP3826,Respond,UK,200,2
SUP3827,Night,UK,221,204
SUP3828,I,UK,42,252
SUP3829,Test,UK,-1,206
SUP3830,Stock,India,172,156
SUP1086,Range,USA,82,208
SUP3832,First,USA,99,102
SUP3833,Friend,Germany,203,102
SUP3834,Seat,USA,79,12
SUP3835,Right,UK,191,204
SUP3836,Government,Germany,202,234
SUP3837,Hair,USA,265,180
SUP3838,Effort,CHINA,53,268
SUP3839,Be,China,199,33
INVALID_85,Memory,Germany,156,95
SUP3841,Appear,USA,241,287
SUP3842,Six,Germany,291,84
SUP3843,Good,USA,268,142
SUP3844,Long,India,19,236
SUP3845,Plan,USA,83,252
SUP3846,Quite,INDIA,89,242
SUP3847,Where,UK,19,115
SUP3848,Summer,China,99,154
SUP3849,Bring,China,28,293
SUP3850,Few,USA,289,257
SUP3851,Left,USA,35,218
INVALID_8,Appear,China,281,126
SUP3853,All,USA,156,70
SUP3854,Thousand,UK,189,282
SUP3855,Seek,India,121,276
SUP3257,Material,Germany,97,147
INVALID_53,Choice,USA,81,144
SUP3858,Blue,USA,223,126
SUP3859,Each,China,60,109
SUP3860,Somebody,USA,147,251
SUP3861,Or,USA,85,210
SUP3862,After,China,265,150
SUP3863,Instead,China,62,70
SUP3864,Send,UK,-1,146
SUP3865,Science,UK,235,175
SUP3866,Research,USA,277,59
SUP3867,Career,China,116,-1
SUP0048,Which,UK,208,154
SUP3869,Develop,USA,198,90
SUP3870,Get,India,224,203
SUP3871,Floor,UK,165,222
SUP3872,Small,India,89,74
SUP3873,Realize,usa,47,141
SUP3874,Speech,China,15,192
SUP3875,Fast,USA,276,119
SUP3876,Inside,USA,146,101
INVALID_13,Example,China,252,-1
SUP3878,They,CHINA,94,103
INVALID_72,Fire,UK,165,96
SUP3880,Image,China,188,82
SUP3881,Husband,Germany,233,15
INVALID_94,Increase,GERMANY,197,47
SUP3883,Fast,India,218,-1
SUP3884,Congress,Germany,166,296
SUP3885,Few,UK,196,43
SUP3886,Unit,USA,193,197
SUP3887,Product,USA,239,51
SUP3888,Play,India,49,270
SUP3889,Yet,INDIA,161,37
SUP3890,News,india,47,266
SUP3891,Less,UK,80,36
SUP3892,Improve,INDIA,150,17
SUP1107,Resource,China,176,171
SUP3894,Only,India,79,140
SUP3895,Assume,Germany,206,15
SUP3896,Exactly,Germany,262,256
SUP3897,Call,Germany,10,249
SUP3898,Within,USA,35,172
SUP3899,Couple,USA,170,137
SUP3900,Resource,USA,162,133
SUP3901,Product,China,0,238
SUP3902,Age,China,183,11
SUP3903,Congress,USA,138,130
SUP3904,Take,UK,257,227
SUP3905,Two,germany,154,217
SUP3906,Lawyer,UK,161,19
SUP3907,Several,USA,10,59
SUP3908,Modern,India,208,188
SUP3909,Big,China,104,187
SUP3910,I,Germany,90,132
SUP3911,Rest,UK,44,262
SUP3912,System,UK,208,262
SUP3913,Language,UK,17,20
SUP3914,Contain,Germany,152,56
SUP3915,Social,Germany,32,241
SUP3916,Protect,UK,39,-1
SUP0052,Energy,China,30,44
SUP3918,Give,China,192,79
SUP3919,They,Germany,62,9999
SUP3920,Make,UK,174,4
SUP3921,Parent,Usa,199,112
SUP3922,My,Germany,184,273
SUP3923,Activity,India,265,162
SUP3924,Protect,UK,208,9999
SUP3925,Investment,UK,286,54
SUP3926,History,GERMANY,278,140
SUP3927,North,UK,6,272
SUP3928,Issue,Germany,80,62
SUP3929,Almost,China,240,291
SUP3930,High,Uk,214,25
SUP3931,Concern,USA,135,29
SUP3932,Book,Germany,9999,146
SUP3933,Receive,India,182,-1
SUP3934,Industry,China,23,203
SUP3935,Community,India,35,94
SUP3007,Drug,UK,113,73
SUP3937,Specific,India,281,135
SUP3938,Themselves,UK,133,107
SUP3939,Five,Germany,222,-1
SUP3940,Benefit,Germany,167,-1
SUP3941,Candidate,Germany,275,268
SUP3942,Upon,India,16,248
SUP3943,Buy,USA,87,74
SUP3944,Two,India,114,72
SUP3945,Wide,China,254,129
SUP3946,Store,China,9999,188
SUP3947,And,UK,223,111
SUP3948,World,UK,249,242
SUP3949,Hospital,China,298,99
SUP3950,Summer,India,15,129
SUP3951,Drug,USA,140,62
SUP3952,Affect,uk,300,255
SUP3953,Meet,USA,21,73
SUP3954,Much,China,105,227
SUP3955,Yes,USA,33,138
SUP3956,Value,China,64,75
SUP3957,Mrs,india,224,30
SUP3958,Everything,China,116,0
SUP3959,Heart,China,6,267
SUP3960,President,USA,116,299
SUP3961,About,Germany,147,43
SUP3962,Push,USA,277,61
SUP3963,Actually,Germany,54,273
INVALID_81,For,Germany,205,262
SUP3965,Heavy,China,52,21
INVALID_68,Either,UK,132,192
SUP3967,Tax,India,300,183
INVALID_31,Hope,UK,256,263
SUP3969,Base,India,93,145
SUP3970,Price,India,78,9999
SUP3971,Doctor,UK,26,237
SUP3972,Possible,UK,45,49
SUP3973,Such,china,233,204
SUP3974,Blood,UK,184,162
SUP3975,Economy,Germany,28,169
SUP3976,News,Uk,217,205
SUP3977,Present,India,52,162
SUP3978,Lot,USA,173,279
SUP3979,Toward,Germany,132,21
SUP3980,Movement,Usa,-1,12
SUP3981,Walk,Germany,242,266
SUP3982,Past,UK,87,245
SUP3983,Way,USA,211,52
SUP3984,Natural,Germany,293,15
SUP3985,Table,Germany,9,42
SUP3986,Increase,USA,73,119
SUP3987,Able,UK,139,229
SUP3988,Yeah,USA,31,231
SUP3989,Try,Germany,294,5
SUP3990,Push,Germany,204,100
SUP3991,Off,UK,14,126
SUP3992,Pass,uk,42,58
SUP3993,Debate,UK,108,156
SUP3994,Even,India,102,228
SUP3995,Market,China,218,9999
SUP3996,Voice,UK,9999,182
SUP3997,I,Germany,156,165
SUP3998,Growth,India,165,239
SUP3999,Treat,USA,15,34
SUP4000,Some,China,197,111
SUP4001,Relate,China,259,9999
SUP4002,Bank,Germany,96,216
SUP4003,Mr,China,299,190
SUP4004,Growth,India,96,126
SUP4005,Team,UK,234,38
SUP4006,Nice,UK,135,290
SUP4007,Analysis,India,175,38
SUP4008,Daughter,Germany,187,6
SUP0073,What,Germany,66,137
SUP4010,Inside,UK,97,99
SUP4011,Myself,Germany,39,9999
SUP4012,Quickly,Germany,169,9999
SUP4013,System,USA,254,201
SUP4014,Area,USA,7,266
SUP4015,Reveal,China,53,110
SUP4016,Look,Germany,210,249
SUP4017,Foreign,Germany,26,9
SUP4018,Policy,UK,278,88
SUP4019,Discover,UK,259,230
SUP4020,Mother,UK,74,144
SUP4021,Over,UK,19,101
SUP4022,Bad,India,77,0
SUP4023,Avoid,Germany,184,94
SUP4024,Pick,India,248,198
SUP4025,Occur,USA,278,292
SUP4026,Budget,india,65,22
SUP4027,Particular,Germany,1,239
SUP4028,These,India,210,261
SUP4029,Guy,India,36,61
SUP4030,Federal,India,245,155
SUP4031,Fear,UK,127,272
SUP4032,Exist,UK,162,259
SUP4033,Generation,India,142,175
SUP0418,Discuss,India,14,29
SUP4035,Carry,USA,9999,203
SUP4036,Player,India,89,212
SUP4037,Style,India,215,131
SUP4038,Together,USA,150,59
SUP4039,Develop,USA,172,-1
SUP4040,Report,china,70,55
SUP4041,Today,USA,164,274
SUP4042,Although,UK,103,252
SUP4043,Could,UK,103,235
SUP4044,Young,USA,254,215
SUP4045,Teach,UK,116,293
SUP4046,Morning,Germany,117,13
SUP4047,Together,China,177,95
SUP4048,Position,UK,176,124
INVALID_31,Group,USA,39,204
SUP4050,Stand,UK,40,0
SUP4051,Budget,USA,237,274
SUP4052,Usually,UK,111,128
SUP4053,Oil,China,94,49
SUP4054,Maybe,China,276,63
SUP4055,Work,USA,165,134
SUP4056,Skin,USA,165,187
SUP4028,Assume,India,111,215
SUP4058,Course,USA,181,36
SUP4059,Property,China,136,195
SUP4060,Somebody,UK,52,257
SUP4061,End,China,90,39
SUP4062,And,UK,92,22
SUP4063,Price,UK,43,222
SUP4064,Opportunity,India,115,170
SUP4065,Various,China,84,213
SUP4066,Carry,India,194,13
SUP4067,Hot,UK,3,263
SUP4068,Travel,USA,262,37
SUP4069,Area,USA,56,107
SUP4070,Character,China,288,52
SUP4071,Growth,Germany,32,208
INVALID_40,Voice,Germany,229,74
SUP4073,Thank,germany,138,112
SUP4074,Friend,Germany,43,136
SUP4075,Own,UK,76,3
SUP4076,Reflect,India,296,293
SUP4077,Data,Germany,76,9999
SUP4078,Present,USA,233,9
SUP4079,Best,India,290,79
SUP4080,Strong,UK,133,298
SUP4081,Take,UK,192,87
SUP4082,Pressure,Germany,13,30
SUP4083,Test,Germany,33,110
SUP4084,Crime,UK,263,268
SUP3847,Program,China,117,190
SUP4086,Keep,India,31,3
SUP4087,Though,India,78,28
SUP4088,As,Germany,114,234
SUP4089,Surface,UK,261,273
SUP4090,President,USA,206,82
INVALID_7,Respond,USA,229,224
SUP4092,Require,China,249,100
SUP4093,Such,USA,109,47
SUP4094,Speak,India,174,-1
SUP4095,Commercial,India,167,112
SUP4096,Morning,China,38,42
SUP4097,Somebody,UK,24,36
SUP3515,Since,India,223,276
SUP4099,Successful,India,279,179
SUP4100,Force,USA,179,280
SUP4101,Few,CHINA,177,95
SUP4102,Situation,usa,10,221
SUP4103,Amount,USA,146,130
SUP4104,Pattern,China,269,0
SUP4105,Laugh,China,148,-1
SUP4106,Hair,Germany,87,267
SUP4107,Strategy,Germany,274,297
SUP4108,Full,UK,176,252
SUP4109,Art,Germany,231,-1
SUP4110,Brother,USA,130,30
SUP0158,Rate,UK,113,22
SUP4112,Listen,India,25,99
SUP4113,Stage,UK,58,275
SUP4114,Performance,UK,110,190
SUP4115,Wonder,UK,150,-1
SUP4116,Low,Germany,63,29
SUP4117,Walk,China,286,41
SUP4118,From,UK,233,296
SUP4119,Century,India,10,291
SUP4120,Situation,UK,201,151
SUP4121,Education,Usa,140,38
SUP4122,Scientist,India,64,3
SUP4123,Project,India,62,36
SUP4124,Southern,China,219,247
SUP4125,Still,Germany,39,38
SUP4126,Follow,China,291,153
INVALID_53,Teach,UK,79,100
SUP4128,Guy,USA,179,300
SUP4129,Detail,INDIA,0,218
SUP4130,Act,UK,247,247
SUP4131,Least,Germany,33,43
SUP4132,Arm,USA,280,129
SUP4133,Sing,UK,32,168
SUP1686,Story,Germany,6,233
SUP4135,See,China,278,223
INVALID_44,Always,USA,138,64
SUP4137,Nothing,China,222,67
SUP4138,Best,China,244,259
SUP4139,Onto,USA,180,249
SUP4140,Full,USA,292,51
SUP4141,Successful,Germany,260,113
SUP4142,Check,China,30,39
SUP4143,Especially,UK,212,60
SUP4144,Traditional,USA,207,100
SUP4145,Fear,China,146,286
SUP4146,Authority,India,65,253
SUP4147,Among,Germany,236,240
SUP4148,He,UK,196,65
SUP4149,Several,USA,260,277
SUP4150,Purpose,UK,122,108
SUP4151,Reason,USA,7,171
SUP4152,Total,India,135,283
SUP4153,Impact,Germany,89,279
SUP0067,Three,USA,188,222
SUP4155,Over,Germany,207,32
SUP4156,Surface,CHINA,0,141
SUP4157,Speech,India,293,132
SUP4158,Billion,India,99,254
SUP4159,Must,UK,270,87
SUP1519,Minute,China,228,283
SUP4161,Environment,USA,223,181
SUP4162,Price,USA,115,283
SUP4163,Answer,India,200,67
SUP4164,Interview,China,182,129
SUP4165,Goal,Germany,289,268
SUP4166,House,India,113,79
SUP4167,Hand,UK,182,142
SUP4168,Join,Germany,46,256
SUP4169,Meet,China,198,152
SUP4170,Outside,UK,127,40
SUP4171,Home,USA,245,32
SUP4172,Hard,China,253,96
SUP4173,National,Germany,110,49
SUP4174,Direction,India,185,203
SUP4175,Game,UK,42,232
SUP4176,Investment,India,209,35
SUP4177,Fact,USA,118,125
SUP4178,Interview,UK,264,181
SUP4179,For,UK,241,106
SUP4180,Really,Germany,99,52
SUP0915,Take,India,179,52
SUP4182,Wonder,Germany,296,275
SUP4183,Mr,UK,275,186
SUP4184,They,Germany,171,293
SUP4185,Girl,Germany,245,93
SUP4186,Side,Germany,291,106
SUP4187,Thing,USA,259,139
SUP4188,Stop,India,281,242
SUP4189,Difficult,USA,107,112
SUP4190,Statement,India,91,103
SUP4191,Claim,China,33,291
SUP4192,Teacher,Germany,73,188
SUP4193,Yeah,China,23,31
SUP4194,Pm,Germany,130,241
SUP4195,Pretty,China,272,289
SUP4196,Third,USA,13,65
INVALID_37,Business,India,111,101
SUP4198,Coach,USA,106,232
SUP4199,Main,Germany,79,190
SUP4200,Instead,Germany,36,156
SUP4201,Scene,Germany,121,18
SUP4202,Beautiful,UK,111,299
SUP4203,There,USA,158,33
SUP3043,Cold,India,263,99
SUP4205,Past,China,261,223
SUP4206,Generation,Germany,26,115
SUP4207,Line,UK,71,298
SUP4208,Wait,Germany,191,173
SUP4209,Indicate,China,207,90
SUP4210,Yet,India,159,17
SUP4211,Trip,USA,243,168
SUP4212,Chair,USA,95,71
SUP4213,Gun,India,253,160
SUP4214,Free,India,205,113
SUP4215,Material,India,246,110
SUP4216,Finish,UK,68,169
SUP4217,They,USA,23,88
SUP4218,Property,USA,234,31
SUP4219,Food,USA,160,198
SUP4220,Civil,China,60,70
SUP0308,Among,USA,200,164
SUP4222,Its,India,175,280
SUP4223,News,India,296,144
SUP1727,Opportunity,China,267,263
SUP4225,Center,Germany,288,270
SUP1947,Stuff,UK,36,44
SUP4227,Very,China,259,288
SUP4228,Test,USA,190,140
SUP4229,Around,UK,155,180
