ProductID,ProductName,Category,Price,StockQty,SupplierID,Status,ExtraColumn
PRO0304,Jeremy Allen,Books,37933.38,158,SUP0002,Case,EXTRA_DATA
PRO0305,  Stacy Carroll  ,Grocery,31298.6,244,SUP0007,Cut,EXTRA_DATA
PRO0306,Elizabeth Erickson,Sports,45952.33,216,SUP0004,Say,EXTRA_DATA
PRO0307,Angela Price,Clothing,45951.26,229,SUP0010,Apply,EXTRA_DATA
PRO0308,Jennifer Arnold,Clothing,16273.19,28,SUP0011,Never,EXTRA_DATA
PRO0309,Danielle Blackwell,Electronics,2203.73,268,SUP0014,Spend,EXTRA_DATA
PRO0310,  Michelle Horton  ,Books,11030.35,43,SUP0004,Item,EXTRA_DATA
PRO0311,Joe Miller,Furniture,,23,SUP0012,Third,EXTRA_DATA
PRO0312,Jessica Austin,Clothing,21271.75,118,SUP0007,Enjoy,EXTRA_DATA
PRO0313,Carrie Pierce,Books,9092.8,264,SUP0005,Low,EXTRA_DATA
PRO0314,Christopher Garcia,Books,Five Hundred,200,SUP0005,Computer,EXTRA_DATA
PRO0315,Angela Gordon,Grocery,14296.24,203,SUP0002,Recent,EXTRA_DATA
PRO0316,Carlos Stephens,Furniture,1885.91,208,SUP0005,People,EXTRA_DATA
PRO0317,John Rivera,Clothing,29801.38,292,SUP0019,Sea,EXTRA_DATA
PRO0318,Catherine Lane,Grocery,-4543.59,92,SUP0008,Piece,EXTRA_DATA
PRO0319,Heidi Graham,Books,39752.06,167,SUP0010,Sign,EXTRA_DATA
PRO0320,Daniel Martin,Books,48815.48,38,SUP0012,Among,EXTRA_DATA
PRO0321,Mary Lucas,Furniture,42645.26,-1,SUP0001,Effect,EXTRA_DATA
INVALID_3,William Martin,Sports,-1505.23,70,SUP0008,Speak,EXTRA_DATA
PRO0323,Tony Miller,Sports,16699.29,228,SUP0006,Room,EXTRA_DATA
PRO0324,Tammy Ramirez,furniture,46812.4,9999,SUP0002,Recently,EXTRA_DATA
PRO0325,Tina Wells,Grocery,42217.12,123,SUP0007,Body,EXTRA_DATA
PRO0326,Ashley Bradley,Furniture,3582.12,74,SUP0001,Business,EXTRA_DATA
PRO0327,Tina Boyer,Books,17988.33,0,SUP0016,Now,EXTRA_DATA
PRO0328,Amber Wallace,Books,49140.75,266,SUP0020,Seven,EXTRA_DATA
PRO0329,Sarah Fox,Electronics,32115.97,223,SUP0004,Sense,EXTRA_DATA
PRO0330,  Neil Hunter  ,Furniture,29541.29,101,SUP0001,Form,EXTRA_DATA
PRO0035,Annette Cruz,Electronics,31648.81,147,SUP0005,Call,EXTRA_DATA
PRO0332,Marie Ritter,Books,35325.71,300,SUP0006,He,EXTRA_DATA
PRO0333,Thomas Russell,Grocery,48970.82,290,SUP0007,Rich,EXTRA_DATA
PRO0334,  April Warner  ,Electronics,-1155.68,12,SUP0015,Practice,EXTRA_DATA
INVALID_10,Traci White,Clothing,14032.59,116,SUP0019,Kid,EXTRA_DATA
PRO0336,Gabriel Casey,books,Twenty Five Thousand,63,SUP0013,Its,EXTRA_DATA
PRO0337,Frank Sullivan,Grocery,22468.47,211,SUP0001,Fact,EXTRA_DATA
PRO0338,Jeremy Barnett,grocery,2284.24,97,SUP0020,See,EXTRA_DATA
PRO0339,Stephen Crawford,Sports,15746.0,246,SUP0007,Door,EXTRA_DATA
PRO0340,Billy Mooney,Books,29847.67,139,SUP0010,Ready,EXTRA_DATA
PRO0341,Austin Williams,Furniture,5713.23,38,SUP0002,Appear,EXTRA_DATA
PRO0342,Michael Lee,Electronics,32434.79,249,SUP0016,Think,EXTRA_DATA
PRO0343,Nicole Wu,Books,19254.85,114,SUP0016,National,EXTRA_DATA
PRO0344,Jason Rodriguez,Grocery,-4040.87,257,SUP0008,Head,EXTRA_DATA
PRO0345,Justin Young,Grocery,37984.04,125,SUP0020,Big,EXTRA_DATA
PRO0346,Kathy Kelly,Books,32285.66,205,SUP0013,Partner,EXTRA_DATA
PRO0347,Megan Parker,Electronics,49940.88,240,SUP0014,Film,EXTRA_DATA
PRO0348,Dylan Brown,Furniture,40497.79,194,SUP0001,Six,EXTRA_DATA
PRO0349,Debra Ray,Books,10678.34,220,SUP0019,Purpose,EXTRA_DATA
PRO0350,Hannah Smith,Clothing,34913.95,254,SUP0016,None,EXTRA_DATA
PRO0351,Christina Henderson,Sports,34045.66,100,SUP0005,Long,EXTRA_DATA
PRO0352,Gina Sweeney,Grocery,12181.9,16,SUP0014,Final,EXTRA_DATA
PRO0353,  Raymond Lopez  ,Furniture,7557.5,294,SUP0014,Along,EXTRA_DATA
PRO0354,Daniel Best,Grocery,20315.62,223,SUP0019,Carry,EXTRA_DATA
PRO0355,Crystal Campbell,Furniture,35187.54,62,SUP0018,Pattern,EXTRA_DATA
PRO0356,Sandra Hess,Electronics,36816.62,210,SUP0007,Happen,EXTRA_DATA
PRO0357,Sean Torres,Sports,44632.82,51,SUP0007,Resource,EXTRA_DATA
PRO0358,Jeffrey Gallagher,Electronics,37572.63,173,SUP0009,Out,EXTRA_DATA
PRO0359,Amy Flowers,Clothing,46270.64,13,SUP0008,Sit,EXTRA_DATA
PRO0360,Martin Nelson,Furniture,25675.5,134,SUP0010,Increase,EXTRA_DATA
PRO0361,  Derrick Ellis  ,Sports,,251,SUP0001,Return,EXTRA_DATA
PRO0362,Justin Beck,Furniture,33171.36,121,SUP0015,Single,EXTRA_DATA
PRO0363,Lauren Mccarthy,Sports,13591.84,13,SUP0011,Although,EXTRA_DATA
PRO0335,Frank Smith,Books,12687.05,281,SUP9999,Type,EXTRA_DATA
PRO0365,Susan Arnold,Electronics,11253.99,138,SUP0018,Rather,EXTRA_DATA
PRO0271,Jason Ferguson,Furniture,24425.7,174,SUP0016,Inside,EXTRA_DATA
PRO0367,Pamela Smith,SPORTS,17580.77,214,SUP0018,Bill,EXTRA_DATA
PRO0368,Virginia Mckinney,Books,26549.34,145,SUP0014,Sea,EXTRA_DATA
PRO0369,James Brown,Furniture,2442.27,71,SUP0020,Everybody,EXTRA_DATA
PRO0370,Caitlin Wheeler,Sports,31625.18,135,SUP0012,Challenge,EXTRA_DATA
PRO0371,Katherine Anderson,Books,15909.01,-1,SUP0005,Which,EXTRA_DATA
PRO0372,  Jesse Harrison  ,Grocery,31516.63,32,SUP0020,Often,EXTRA_DATA
PRO0373,Seth Bell,Furniture,9815.67,5,SUP0012,Hot,EXTRA_DATA
PRO0374,  Donald Mitchell  ,Grocery,20151.14,87,SUP0019,Hot,EXTRA_DATA
PRO0375,William Smith,Books,13368.26,89,SUP0020,Traditional,EXTRA_DATA
PRO0376,Thomas Jackson,Books,8014.95,246,SUP0006,International,EXTRA_DATA
PRO0377,Corey Nolan,Electronics,41712.94,275,SUP0002,American,EXTRA_DATA
PRO0378,Carrie Morrow,Clothing,26412.28,0,SUP0013,Blue,EXTRA_DATA
PRO0379,Justin Peterson,Electronics,43323.3,282,SUP0009,Happy,EXTRA_DATA
PRO0380,Amanda Russell,SPORTS,,83,SUP0016,Prevent,EXTRA_DATA
PRO0381,  Gabriel Pierce  ,Sports,33287.38,0,SUP0004,Turn,EXTRA_DATA
INVALID_62,Tyler Clark,Furniture,0,-1,SUP0017,House,EXTRA_DATA
PRO0383,Rachel Harmon,FURNITURE,40175.06,3,SUP0004,Can,EXTRA_DATA
PRO0384,Stephanie Bradley,Books,17999.49,104,SUP0013,Already,EXTRA_DATA
PRO0385,Lindsay Haley,Books,45258.73,285,SUP0004,Brother,EXTRA_DATA
PRO0112,Sergio Graves,Electronics,21413.45,169,SUP0020,Physical,EXTRA_DATA
PRO0387,Tyler Gallagher,GROCERY,38064.61,25,SUP0011,Concern,EXTRA_DATA
INVALID_64,Robert Adams,Sports,39186.08,260,SUP0011,Finally,EXTRA_DATA
PRO0389,Andre Jones,Grocery,45610.34,271,SUP0003,Manager,EXTRA_DATA
PRO0390,Beth Warner,Grocery,16577.69,9999,SUP0011,Loss,EXTRA_DATA
PRO0391,Lindsey Nguyen,Furniture,38757.84,293,SUP0020,Owner,EXTRA_DATA
PRO0392,James Hudson,Clothing,46127.08,60,SUP0019,Develop,EXTRA_DATA
PRO0393,Scott Bautista,Sports,34268.99,116,SUP0005,Turn,EXTRA_DATA
PRO0394,Katrina Harris,Books,14300.84,79,SUP0013,Whom,EXTRA_DATA
PRO0395,Alexis Richard,Grocery,,221,SUP0006,Or,EXTRA_DATA
PRO0396,Sarah Hogan,Furniture,38548.53,37,SUP0001,Production,EXTRA_DATA
PRO0397,  Kimberly Allen  ,Sports,,54,SUP0013,Husband,EXTRA_DATA
PRO0398,Andrew Graves,GROCERY,26127.54,221,SUP0002,Car,EXTRA_DATA
PRO0399,Antonio Lopez,Furniture,16407.31,146,SUP0002,Service,EXTRA_DATA
PRO0400,Michael Melton,Books,17663.63,137,SUP0016,Art,EXTRA_DATA
PRO0401,  Timothy Norman  ,Grocery,21537.2,257,SUP0001,Out,EXTRA_DATA
PRO0402,Christine Combs,Furniture,30042.78,54,SUP0017,Much,EXTRA_DATA
PRO0403,Jessica Rivera,Clothing,2330.86,9999,SUP0019,Experience,EXTRA_DATA
PRO0404,  Michael Matthews  ,Books,19386.01,156,SUP0014,Woman,EXTRA_DATA
PRO0405,Allen Williams,Grocery,44839.64,237,SUP0013,Similar,EXTRA_DATA
PRO0406,David Ortega,Sports,29428.15,299,SUP0003,Career,EXTRA_DATA
PRO0407,Isaac Johnston,Grocery,1505.46,219,SUP0002,Beyond,EXTRA_DATA
PRO0408,Andrea Pace,Furniture,39341.08,262,SUP0016,Stay,EXTRA_DATA
PRO0409,Michael Taylor,Grocery,39766.91,97,SUP0010,Factor,EXTRA_DATA
PRO0410,Jasmine Serrano,Clothing,38877.19,200,SUP0007,Alone,EXTRA_DATA
PRO0411,Melissa James,Books,4119.68,299,SUP0014,Majority,EXTRA_DATA
PRO0412,Lee Kidd,Sports,48948.75,214,SUP0017,Single,EXTRA_DATA
PRO0413,Vincent Shaw,Furniture,7730.8,9999,SUP0019,Land,EXTRA_DATA
PRO0414,Jennifer Sanchez,Electronics,31883.65,159,SUP0017,Now,EXTRA_DATA
PRO0415,Breanna Taylor,Electronics,2527.74,92,SUP0004,Move,EXTRA_DATA
PRO0416,Frances Nelson,Furniture,39456.56,273,SUP0017,Court,EXTRA_DATA
PRO0417,Patricia Johnson,Grocery,8995.91,295,SUP0004,Foreign,EXTRA_DATA
PRO0418,Tyler Lopez,Furniture,34570.8,192,SUP0013,When,EXTRA_DATA
PRO0419,  Melissa Maldonado  ,Clothing,27784.93,94,SUP0014,Situation,EXTRA_DATA
PRO0420,Ashley Harper,Sports,23789.73,222,SUP0020,Thousand,EXTRA_DATA
PRO0421,Alexa Young,Grocery,26056.2,120,SUP0009,Least,EXTRA_DATA
PRO0422,Amy Johnson,Furniture,0,295,SUP0019,Seek,EXTRA_DATA
PRO0423,Ashley Wade,Books,1138.37,49,SUP0016,Put,EXTRA_DATA
PRO0424,Courtney Walker,Electronics,10947.49,141,SUP0013,When,EXTRA_DATA
PRO0425,Andrew Robinson,Clothing,12822.5,9999,SUP0002,Thing,EXTRA_DATA
PRO0426,  Megan Valencia  ,Grocery,3999.52,151,SUP0009,Market,EXTRA_DATA
PRO0427,Brandon Castro,Books,43629.11,184,SUP0010,While,EXTRA_DATA
PRO0428,Kaitlyn Sanchez,Clothing,,-1,SUP0002,Show,EXTRA_DATA
PRO0429,Megan Cook,Sports,25418.97,75,SUP0017,Doctor,EXTRA_DATA
PRO0430,Scott Smith,Furniture,Ten Thousand,18,SUP0005,Particularly,EXTRA_DATA
PRO0100,  Jonathan Gates  ,Books,23760.68,241,SUP0015,Go,EXTRA_DATA
PRO0432,Nicholas Murphy,Grocery,31394.94,28,SUP0003,Almost,EXTRA_DATA
PRO0433,Dale Duran,Books,31793.03,195,SUP0020,Meeting,EXTRA_DATA
PRO0434,Connie White,Furniture,44080.91,179,SUP0019,Either,EXTRA_DATA
PRO0435,Collin Anderson,Clothing,46971.82,122,SUP0017,Late,EXTRA_DATA
PRO0436,  Jaclyn Rodriguez  ,Sports,4538.54,116,SUP0019,Model,EXTRA_DATA
PRO0437,Juan Cobb,Grocery,10564.23,212,SUP0016,Positive,EXTRA_DATA
PRO0438,Diana Robinson,Furniture,29488.07,207,SUP0004,Since,EXTRA_DATA
PRO0439,David Beard,Sports,18759.65,233,SUP0005,Conference,EXTRA_DATA
PRO0440,Elizabeth Wong,Electronics,49486.77,125,SUP0002,Prevent,EXTRA_DATA
PRO0441,Heather Smith,Electronics,6034.68,267,SUP0008,Boy,EXTRA_DATA
PRO0442,Catherine Ballard,Furniture,Ten Thousand,69,SUP0014,Radio,EXTRA_DATA
PRO0443,Ashley Hart,Grocery,49105.46,110,SUP0009,Stop,EXTRA_DATA
PRO0444,Margaret Meyer,Sports,15054.52,219,SUP0015,Sure,EXTRA_DATA
PRO0445,Richard Smith,Furniture,40492.98,75,SUP0017,Center,EXTRA_DATA
PRO0446,Jerry Carroll,Clothing,46419.49,263,SUP0004,Describe,EXTRA_DATA
PRO0447,Lauren Bryan,BOOKS,13262.87,235,SUP0015,Try,EXTRA_DATA
PRO0448,  Tracey Williamson  ,Books,6871.68,107,SUP0020,Still,EXTRA_DATA
PRO0449,Ronald Young,Grocery,29169.01,209,SUP0016,Sit,EXTRA_DATA
PRO0450,Alicia Brewer,Sports,44910.36,-1,SUP0006,Instead,EXTRA_DATA
PRO0451,Nicholas Bray,Electronics,38516.21,-1,SUP0005,Program,EXTRA_DATA
PRO0452,  Matthew Wright  ,Electronics,10922.13,112,SUP0008,Despite,EXTRA_DATA
PRO0453,Michael Goodwin,Furniture,44733.18,23,SUP0004,Century,EXTRA_DATA
PRO0454,  Sharon White  ,Sports,,298,SUP0002,Be,EXTRA_DATA
PRO0455,Timothy Rivera,Books,17085.54,7,SUP0004,Method,EXTRA_DATA
PRO0456,Christopher Carney,Electronics,24779.23,127,SUP0008,One,EXTRA_DATA
PRO0457,Daniel Walker,Electronics,24422.55,33,SUP0010,He,EXTRA_DATA
PRO0458,Angela Stone,Grocery,5310.9,283,SUP9999,Prove,EXTRA_DATA
PRO0459,Paula Contreras,Sports,,269,SUP9999,Everything,EXTRA_DATA
PRO0460,Sierra Middleton,Books,35246.87,102,SUP0013,Bad,EXTRA_DATA
PRO0461,  Thomas Keller  ,Grocery,18839.08,199,SUP0020,Make,EXTRA_DATA
PRO0462,Valerie Burke,Grocery,13601.89,146,SUP0003,Stay,EXTRA_DATA
PRO0463,Chelsea Coleman,Sports,,268,SUP0015,His,EXTRA_DATA
PRO0464,Lori Duncan,Books,8360.73,143,SUP0002,Ok,EXTRA_DATA
PRO0465,Joshua Martinez,Grocery,Five Hundred,274,SUP0004,Car,EXTRA_DATA
PRO0466,Zachary Thompson,BOOKS,43365.62,36,SUP0012,Article,EXTRA_DATA
PRO0467,Chase Young,Electronics,,71,SUP0017,Occur,EXTRA_DATA
PRO0468,Heather Garner,Books,26415.65,160,SUP0010,Occur,EXTRA_DATA
PRO0469,Vickie Tucker,Grocery,33160.72,6,SUP0014,Black,EXTRA_DATA
PRO0470,Michael Rivera,Clothing,12725.2,41,SUP0010,Listen,EXTRA_DATA
PRO0471,Christopher Martinez,Electronics,44725.44,123,SUP0008,Want,EXTRA_DATA
PRO0472,Timothy Barnett,Furniture,16106.17,113,SUP0007,Understand,EXTRA_DATA
PRO0473,Thomas Potter,grocery,4326.45,116,SUP0020,Support,EXTRA_DATA
PRO0474,  Shannon Pitts  ,Grocery,42027.03,261,SUP0019,Mr,EXTRA_DATA
PRO0141,Jorge Spence,Furniture,38600.88,183,SUP0009,Rise,EXTRA_DATA
PRO0476,Brittany Wilkins,Electronics,16736.9,284,SUP0003,Back,EXTRA_DATA
PRO0477,Bobby Johnson,Grocery,26487.88,202,SUP0007,Family,EXTRA_DATA
PRO0478,Wendy Olson,Electronics,27037.36,294,SUP0009,Easy,EXTRA_DATA
PRO0479,Shawn Dean,Furniture,18717.61,272,SUP0020,Their,EXTRA_DATA
PRO0480,Michael Gray,Grocery,15402.9,295,SUP0009,Last,EXTRA_DATA
PRO0481,  Mary Burke  ,Electronics,0,297,SUP0002,Baby,EXTRA_DATA
PRO0482,  Tonya Golden  ,Clothing,,65,SUP0004,Pull,EXTRA_DATA
PRO0483,  Ronald Clark  ,Clothing,31457.17,1,SUP0011,Choose,EXTRA_DATA
PRO0484,Eric Howard,Books,14850.27,256,SUP0001,Charge,EXTRA_DATA
PRO0485,Michael Becker,Books,3145.93,224,SUP0003,Want,EXTRA_DATA
PRO0486,Yvonne Schwartz,Electronics,0,74,SUP0006,Often,EXTRA_DATA
PRO0421,Robert Nixon,Grocery,20912.39,140,SUP0015,Special,EXTRA_DATA
PRO0488,Jamie Cox,Clothing,49650.57,75,SUP0008,Culture,EXTRA_DATA
PRO0489,Jacob Tanner,Furniture,6170.24,47,SUP0010,President,EXTRA_DATA
PRO0490,Jessica Williams,Electronics,10074.85,236,SUP0014,Herself,EXTRA_DATA
PRO0491,Sherri Leonard,Clothing,12136.05,192,SUP0018,Ever,EXTRA_DATA
PRO0492,Thomas Wilkins,Books,49164.04,187,SUP0017,Specific,EXTRA_DATA
PRO0493,Nicole Higgins,Grocery,26680.11,41,SUP0005,Positive,EXTRA_DATA
PRO0494,Jason Barnett,Grocery,47493.38,272,SUP0019,Author,EXTRA_DATA
PRO0495,Jaclyn Lopez,Electronics,42471.48,9999,SUP0010,Moment,EXTRA_DATA
PRO0496,Candace Kelly,Grocery,35360.35,197,SUP0005,Member,EXTRA_DATA
PRO0497,  Cameron Davis  ,Furniture,36811.19,264,SUP0018,Science,EXTRA_DATA
PRO0498,Lauren Roy,Grocery,8212.48,70,SUP0014,Big,EXTRA_DATA
PRO0499,John Decker,Sports,44623.14,195,SUP0013,Stuff,EXTRA_DATA
PRO0500,Michelle Yang,Furniture,35041.18,55,SUP0017,Under,EXTRA_DATA
PRO0039,James Perez,Grocery,18290.04,87,SUP0005,To,EXTRA_DATA
PRO0502,  Herbert Oneal  ,books,16831.07,179,SUP0013,I,EXTRA_DATA
PRO0503,Frank Hansen,Furniture,48226.32,202,SUP0016,Law,EXTRA_DATA
PRO0504,  Chad Coleman  ,Furniture,36782.3,11,SUP0007,Wait,EXTRA_DATA
PRO0505,Elizabeth Ortiz,Furniture,45048.28,217,SUP0007,Teach,EXTRA_DATA
PRO0506,Michael Mckenzie,Grocery,,261,SUP0001,Service,EXTRA_DATA
PRO0507,Melissa Coleman,Clothing,17977.4,99,SUP0013,Her,EXTRA_DATA
PRO0508,  Wendy Neal  ,BOOKS,11524.33,169,SUP0011,Capital,EXTRA_DATA
PRO0509,Michelle Romero,Clothing,34327.71,179,SUP0002,Number,EXTRA_DATA
INVALID_62,  David Hardy  ,Electronics,21254.48,20,SUP0009,Kitchen,EXTRA_DATA
PRO0511,Cynthia Young,Sports,-1856.31,110,SUP0017,Follow,EXTRA_DATA
PRO0512,Charles Hill,Grocery,35438.56,206,SUP0009,Look,EXTRA_DATA
PRO0513,Belinda Ramirez,Electronics,,286,SUP0010,Action,EXTRA_DATA
PRO0514,Ashley Woods,Electronics,44349.52,183,SUP0013,Focus,EXTRA_DATA
PRO0515,Cynthia Roy,Sports,32208.28,188,SUP0003,Specific,EXTRA_DATA
PRO0516,Clinton Stanley,Sports,39523.07,132,SUP0009,Best,EXTRA_DATA
PRO0517,  James Sanchez  ,Grocery,48757.1,131,SUP0020,Game,EXTRA_DATA
PRO0518,Brenda Carter,Books,37773.87,29,SUP0016,Star,EXTRA_DATA
PRO0519,  Tiffany Strong  ,Grocery,6739.33,230,SUP0011,Out,EXTRA_DATA
PRO0520,Heather Garcia,Sports,6083.09,289,SUP0006,Technology,EXTRA_DATA
PRO0521,Dawn Payne,Sports,35179.51,179,SUP0014,Many,EXTRA_DATA
PRO0522,  Michael Meyers  ,Furniture,49091.88,288,SUP9999,Join,EXTRA_DATA
PRO0523,Daniel Jenkins,GROCERY,0,42,SUP0009,Body,EXTRA_DATA
PRO0524,Bruce Allen,Books,-1314.16,147,SUP0008,Left,EXTRA_DATA
INVALID_18,Mark Bass,SPORTS,47154.83,43,SUP0011,Few,EXTRA_DATA
PRO0526,Richard Stevenson,Sports,37962.63,153,SUP0019,Meeting,EXTRA_DATA
PRO0527,Michele Smith,Grocery,-4740.66,283,SUP0017,Significant,EXTRA_DATA
PRO0528,Ashley Young,Grocery,36755.78,126,SUP0002,Get,EXTRA_DATA
PRO0529,John Hernandez,Electronics,,12,SUP0019,Management,EXTRA_DATA
PRO0530,Thomas Smith,Books,12581.09,235,SUP0013,Open,EXTRA_DATA
PRO0531,Tammy Hill,Furniture,44506.6,95,SUP0013,Argue,EXTRA_DATA
INVALID_6,Yolanda Bridges,Sports,10100.68,86,SUP0012,Ok,EXTRA_DATA
PRO0264,Devin Fritz,Grocery,42417.65,268,SUP0011,Bar,EXTRA_DATA
PRO0534,Veronica Holland,Books,-4565.12,232,SUP0014,Option,EXTRA_DATA
PRO0535,Mary Murphy,Books,-2315.34,222,SUP0015,Degree,EXTRA_DATA
PRO0536,John Miller,Furniture,26064.73,223,SUP0013,Turn,EXTRA_DATA
PRO0537,Joshua Brady,Electronics,44702.44,294,SUP0008,Pull,EXTRA_DATA
PRO0538,David Beasley,Furniture,22294.66,161,SUP0007,Social,EXTRA_DATA
PRO0539,Gabriel Montoya,Books,28904.32,210,SUP0013,Exactly,EXTRA_DATA
PRO0540,Jennifer Hubbard,Furniture,40018.22,229,SUP0016,Will,EXTRA_DATA
PRO0541,  Kirk Rodriguez  ,Grocery,35315.92,239,SUP0005,Management,EXTRA_DATA
PRO0542,James Murray,Clothing,44357.39,41,SUP0015,Such,EXTRA_DATA
PRO0543,Amanda Koch,Books,12341.53,49,SUP0003,Quickly,EXTRA_DATA
PRO0544,Justin Keller,Furniture,46542.45,139,SUP0005,Friend,EXTRA_DATA
PRO0545,Patricia Flores,Furniture,38883.65,206,SUP0017,Probably,EXTRA_DATA
PRO0546,Jerry Johnson,Electronics,34782.08,181,SUP0019,Scientist,EXTRA_DATA
PRO0547,Sheena Hernandez,Clothing,33123.35,19,SUP0013,Mother,EXTRA_DATA
PRO0548,Justin Thompson,Clothing,39799.6,184,SUP0001,Blood,EXTRA_DATA
PRO0426,Susan Wilson,Sports,,107,SUP0011,Cell,EXTRA_DATA
PRO0550,Jonathan Yang,Clothing,38824.92,297,SUP0010,Choose,EXTRA_DATA
PRO0551,Gina Brown,Books,17408.34,91,SUP0016,Something,EXTRA_DATA
PRO0552,Jessica Haas,Sports,43028.47,225,SUP9999,Already,EXTRA_DATA
PRO0553,Heidi Williams,Electronics,-2894.3,76,SUP0010,Hour,EXTRA_DATA
PRO0554,Brad Christensen,Clothing,29365.46,98,SUP0002,Example,EXTRA_DATA
INVALID_72,Isabel Williams,Books,17087.84,178,SUP0020,Outside,EXTRA_DATA
PRO0556,Julia Pham,ELECTRONICS,34378.78,233,SUP0010,Fact,EXTRA_DATA
PRO0557,Christopher Baker,Clothing,27341.5,78,SUP0009,Management,EXTRA_DATA
PRO0558,Yolanda Holloway,Clothing,42084.73,180,SUP0013,Suddenly,EXTRA_DATA
PRO0559,John Olson,Sports,20530.3,31,SUP9999,Task,EXTRA_DATA
PRO0560,Todd Little,electronics,18968.71,27,SUP0018,Business,EXTRA_DATA
PRO0561,Mary White,Grocery,0,237,SUP0015,Outside,EXTRA_DATA
PRO0562,Jennifer Price,Sports,1302.21,215,SUP0009,Table,EXTRA_DATA
INVALID_60,  Michael Watson  ,Grocery,21312.84,183,SUP0013,Many,EXTRA_DATA
PRO0564,  James Adams  ,Clothing,25867.02,43,SUP0004,Billion,EXTRA_DATA
PRO0565,Brian Lang,Sports,9757.48,266,SUP0013,Everybody,EXTRA_DATA
PRO0566,Christopher Oneal,Electronics,34775.09,275,SUP0018,New,EXTRA_DATA
PRO0567,Rebecca Christensen,clothing,38994.94,15,SUP0001,Standard,EXTRA_DATA
PRO0568,Daniel Kelley,Books,-1227.29,114,SUP0009,West,EXTRA_DATA
PRO0569,Kayla Johnson,Electronics,Five Hundred,254,SUP0012,Range,EXTRA_DATA
PRO0570,Julie Hebert,Electronics,21355.55,213,SUP0015,Memory,EXTRA_DATA
PRO0571,Anthony Foster,Sports,5268.44,56,SUP0013,Off,EXTRA_DATA
PRO0572,Laurie Dean,Electronics,0,50,SUP9999,Special,EXTRA_DATA
PRO0573,Patricia Miller,Furniture,26540.05,9,SUP0001,Section,EXTRA_DATA
PRO0574,Taylor Foster,Electronics,25571.15,58,SUP0003,Family,EXTRA_DATA
PRO0575,Kelly Randall,Electronics,9429.77,170,SUP0012,Water,EXTRA_DATA
PRO0576,Nicole Hensley,Clothing,49785.47,228,SUP0019,Manage,EXTRA_DATA
PRO0577,  Harold Rosales  ,Electronics,16100.0,154,SUP0019,Small,EXTRA_DATA
PRO0578,James Sanford,Clothing,17665.31,193,SUP0003,Coach,EXTRA_DATA
PRO0579,Michael Porter,Grocery,39983.96,159,SUP0012,Middle,EXTRA_DATA
PRO0580,Cody May,Grocery,38362.69,81,SUP0004,Report,EXTRA_DATA
PRO0581,Elizabeth Baker,Clothing,33858.14,140,SUP0020,Close,EXTRA_DATA
PRO0582,Terri Phillips,Clothing,21271.59,7,SUP0002,More,EXTRA_DATA
PRO0583,Christine Ferrell,Sports,49669.59,35,SUP0012,International,EXTRA_DATA
PRO0584,Amanda Mann,Books,24962.14,17,SUP0009,Push,EXTRA_DATA
PRO0585,  Douglas Cooper  ,Grocery,40468.05,184,SUP0001,Necessary,EXTRA_DATA
PRO0586,Michael Watson,Grocery,29746.9,61,SUP0020,See,EXTRA_DATA
PRO0587,Dawn Jackson,Grocery,Twenty Five Thousand,36,SUP0002,Man,EXTRA_DATA
PRO0588,Jaime Fry,Grocery,28581.55,244,SUP0005,Foot,EXTRA_DATA
PRO0589,Jennifer Beck,Grocery,33175.56,73,SUP0019,Congress,EXTRA_DATA
PRO0590,  Kristen Eaton  ,Books,0,213,SUP0010,Activity,EXTRA_DATA
PRO0591,Jeffrey Pierce,Books,8096.39,34,SUP0014,Authority,EXTRA_DATA
PRO0592,Christopher Stevens,Sports,31847.53,110,SUP0002,Need,EXTRA_DATA
PRO0593,Dawn Rodriguez,Electronics,17521.46,169,SUP0007,Read,EXTRA_DATA
PRO0594,Christopher Bennett,Clothing,20907.33,61,SUP0015,Participant,EXTRA_DATA
PRO0595,Jessica Rios,Clothing,2381.05,2,SUP0019,Day,EXTRA_DATA
PRO0596,Bianca Reyes,Furniture,10156.63,155,SUP0010,Story,EXTRA_DATA
PRO0597,Jason Austin,Furniture,8881.43,162,SUP0016,Long,EXTRA_DATA
PRO0598,Spencer Decker,Clothing,32871.95,283,SUP0005,Us,EXTRA_DATA
PRO0599,Elizabeth Ingram,Clothing,14765.08,27,SUP0013,Identify,EXTRA_DATA
PRO0600,  Christopher Nichols  ,Sports,40046.88,198,SUP0002,Step,EXTRA_DATA
PRO0601,Morgan Edwards,Furniture,3902.85,147,SUP0020,Black,EXTRA_DATA
PRO0602,Marcus Howard,Books,38093.3,278,SUP0008,Environmental,EXTRA_DATA
PRO0603,  Grant Gregory  ,Clothing,15584.55,116,SUP0014,His,EXTRA_DATA
PRO0604,Yvette Salazar,Electronics,46899.58,179,SUP0012,Participant,EXTRA_DATA
PRO0605,Ronald Mcguire,Grocery,31043.99,259,SUP0010,Economic,EXTRA_DATA
PRO0606,Ronald Cummings,Grocery,29689.36,137,SUP0019,Especially,EXTRA_DATA
PRO0607,  Katherine Suarez  ,Books,49947.75,76,SUP0010,Painting,EXTRA_DATA
PRO0608,Ashley Berry,Grocery,29523.15,3,SUP0003,Movie,EXTRA_DATA
PRO0609,Evan Johnson,Electronics,18343.08,193,SUP0010,Drug,EXTRA_DATA
