RouteID|Origin|Destination|DistanceKM|EstimatedHrs|RouteType
INVALID_48|The|Shake|Five Hundred|40922.84|Mixed
ROU0526|Head|Air|10595.7|12974.09|Highway
ROU0527|Threat|Reach|25692.96|-1465.75|Mixed
ROU0528|Three|Capital|-2370.15|36882.52|City
ROU0529|Machine|Heavy|38178.97|502.04|Highway
ROU0486|For|Issue|36601.75|28298.4|City
ROU0531|Me|Two|14442.32|29782.63|Mixed
ROU0532|Generation|Unit|26752.75|7911.88|Highway
ROU0533|One|Throughout|33539.44|35491.44|Highway
ROU0534|First|Rise|48083.26|9078.41|Highway
ROU0535|Coach|Structure|6890.75|-3716.16|City
ROU0536|Strong|Particular|17946.57|12911.23|Mixed
ROU0537|Clear|Radio|2432.68|49868.49|Highway
ROU0538|Detail|Happy|4709.93|41880.3|Mixed
ROU0539|Who|Budget|25564.94|8729.6|Mixed
ROU0540|Even|Scientist|41075.9|20049.07|HIGHWAY
ROU0541|Find|Style|14438.91|14240.78|Mixed
ROU0542|Adult|Maybe|Ten Thousand|29081.48|Mixed
ROU0543|Watch|Traditional|37082.86|18416.96|Mixed
ROU0544|Maintain|At|15783.33|14128.95|Highway
ROU0545|Cut|Real|11290.58|18202.09|Mixed
ROU0546|Represent|Much|22343.84|44394.97|Mixed
ROU0547|Say|Must|43921.11|38320.52|City
ROU0548|Here|Dog|22043.54|26872.73|City
ROU0549|Money|Prove|40534.29|24349.9|City
ROU0550|Particularly|Recently|44921.16|25532.93|Highway
ROU0551|Hair|This|24142.01|7606.39|City
INVALID_26|Back|Inside|32896.03|29659.64|City
ROU0553|Require|Both|37162.52|49086.09|Mixed
ROU0554|Interesting|Spring|25041.15|-1755.8|Mixed
ROU0555|Campaign|Position|12726.07|49477.3|Mixed
ROU0556|Relate|Hot|0|18432.59|mixed
ROU0557|On|Morning|39774.73|11986.08|Mixed
ROU0558|Arm|Short|36307.67|11329.15|Mixed
ROU0559|Class|Pull|23483.41|36658.22|City
ROU0560|Conference|Foot|28056.78|23017.24|City
ROU0561|Kind|Green||35530.77|City
ROU0562|Church|Turn|43315.69|30316.26|City
ROU0563|Available|Like||-1677.55|Mixed
ROU0564|Total|Position|23453.66|3661.43|City
ROU0565|Wait|Enter|28220.37|38042.22|Mixed
ROU0025|Nation|Society|28775.91|21716.04|Highway
INVALID_72|Clear|Paper|45529.01|25316.46|Mixed
ROU0568|Throughout|Let|29709.03|0|Mixed
ROU0569|Exactly|Art|20185.56|16588.78|HIGHWAY
ROU0570|Article|Keep|34694.68|4274.98|Mixed
ROU0571|Relationship|Song|27701.19|6964.41|Mixed
ROU0572|Skin|Control|Twenty Five Thousand|32529.65|Highway
ROU0573|Yard|Those|43361.14|24126.05|Highway
ROU0574|When|Talk|27976.42|6043.13|Mixed
ROU0047|Give|Sell|37455.1|27243.8|City
ROU0576|Break|East|1723.27|11813.42|Highway
ROU0577|Middle|Agent|23848.38|798.61|City
ROU0578|Amount|Marriage|4718.95|11873.9|City
ROU0579|Everyone|He|36634.51|29747.14|Mixed
ROU0580|Fly|Act|10414.76|22153.83|City
ROU0581|Can|Thing|40370.25|11406.98|HIGHWAY
ROU0582|Seem|Eight|8999.03|39085.03|City
ROU0583|Tv|Teach||26729.62|Mixed
ROU0584|Somebody|Among|31295.19|22115.77|Mixed
ROU0585|Edge|Ready|30828.17|29532.12|Highway
ROU0586|Suggest|Author|29601.18|18841.8|Highway
ROU0587|Parent|Eat|Five Hundred|33730.67|City
ROU0588|Friend|Gas|41153.63|24094.33|Highway
ROU0589|Huge|Stay|3928.86|5340.74|City
ROU0590|Seat|Drop|29940.95|47272.84|City
ROU0591|Require|Firm|31123.0|27945.92|City
ROU0267|Spring|Man|24037.95|45706.8|mixed
ROU0593|Business|Enough|6706.73|-1442.0|Mixed
ROU0213|Program|Fast|41382.89|11865.94|Highway
ROU0595|Yourself|Young|7003.04|20697.54|Mixed
ROU0596|Compare|Notice|10287.08|0|City
ROU0597|Most|Receive|Twenty Five Thousand|2799.54|Mixed
ROU0598|Probably|Firm|36632.48|48129.42|Mixed
ROU0599|Design|Inside|17552.06|12302.4|Mixed
ROU0600|Agency|Never|47960.62|-4200.12|City
ROU0601|Already|Stay|20068.33|27418.1|Mixed
ROU0602|Five|Step|49316.44|34654.16|City
ROU0603|Themselves|Candidate|26281.38|8742.39|City
ROU0604|Include|Choice|11080.48|36119.58|Mixed
ROU0605|Compare|Thing|25367.08|42784.86|Mixed
ROU0606|True|Plant|33907.17|42750.89|City
ROU0607|Art|Tell||17370.81|City
ROU0608|But|Relate|40061.23||Mixed
ROU0609|Black|Ready|38625.96|12826.44|Highway
ROU0610|Treat|Car|-4507.95|40205.85|Highway
ROU0611|Rule|Understand|32543.73|43037.06|Mixed
ROU0529|Early|Federal|47709.38|0|mixed
ROU0613|Exist|Sing|17570.67|17054.24|City
ROU0614|Various|Consider|14835.89|15378.35|Highway
ROU0615|Man|Record|20198.33|10944.68|City
ROU0616|Discussion|Leg|43640.08|35153.34|Mixed
ROU0617|Staff|Thought|16976.54|14958.74|Highway
ROU0618|System|Goal|8206.01|47202.41|Highway
ROU0619|But|Choice|1802.63|24892.9|Highway
ROU0620|Trouble|Whose|39405.36||Highway
ROU0621|Moment|Computer|25052.97|3263.83|Mixed
ROU0622|Site|Early|29912.34|8688.21|Highway
ROU0623|Daughter|Candidate|18476.27|47302.13|City
ROU0624|Health|Step|21773.37|13378.05|City
ROU0625|Loss|Build|39929.13|18665.56|Mixed
ROU0626|Present|Month|38040.86|25148.79|City
ROU0627|Course|Mouth|46964.9|656.73|Mixed
ROU0628|Especially|Try|44382.83|27448.78|City
ROU0629|Example|Apply|20442.28|9272.75|Highway
ROU0630|When|Bit|3767.51|42678.7|Mixed
ROU0631|Practice|Good|20038.86|31457.28|Mixed
ROU0632|Section|Newspaper|40969.93|23220.44|City
INVALID_26|Bed|Join|14331.62|11018.46|Highway
ROU0634|Also|Cup|18043.45|5144.82|Highway
ROU0635|Allow|Actually|35961.16|37588.13|City
ROU0636|Push|Get|28354.14|23758.51|Mixed
ROU0637|With|Size|30448.99|40191.67|Highway
ROU0638|House|Light|30483.61|26339.15|City
ROU0639|Money|Who|43924.83||Mixed
ROU0640|Share|Guess|26767.52|558.3|City
ROU0641|Particularly|Fast|||Highway
ROU0642|Day|Focus|39257.05|3740.35|Highway
ROU0460|Husband|Enter|28634.22|35187.29|City
ROU0644|Usually|Republican|44081.87|42046.22|Mixed
ROU0645|Drop|Spend|46542.3|20099.91|City
ROU0646|Ground|Visit|13739.5|42789.68|Highway
ROU0647|Including|Low|22989.5|5346.29|City
ROU0648|Necessary|Kitchen|22526.96|2915.9|City
ROU0649|Any|Raise|27328.98|22446.76|Mixed
ROU0650|Have|Determine|38249.54|49229.51|Mixed
ROU0651|Will|Trade|48211.21|14466.29|Mixed
ROU0652|Investment|Race|43798.54|33486.71|Highway
ROU0653|Great|Onto|15899.49|4292.42|Mixed
ROU0353|Evidence|Bring|12175.74|29152.12|City
ROU0655|Player|Laugh|9109.31|13554.9|Highway
ROU0656|Stop|Floor|10219.38|35148.92|Highway
ROU0657|Ball|Reflect|29542.04|2700.73|City
ROU0658|Decade|Begin|35997.32|35030.8|City
ROU0659|Thus|Those|38005.87|42768.69|Highway
ROU0660|Collection|Upon|8649.88|9383.25|Highway
ROU0661|Husband|Direction|-4785.09|239.51|City
ROU0662|That|Many|17309.64|38614.78|Highway
INVALID_97|Operation|Fish|2969.17|20227.37|Mixed
ROU0664|Source|Thousand|30040.62|0|City
ROU0665|Six|Quickly|41309.28|10449.86|HIGHWAY
ROU0666|Upon|Run|23030.88|36289.59|HIGHWAY
ROU0667|Land|Use|21394.09|Ten Thousand|City
ROU0668|Pass|Strong|28934.7|2363.88|City
INVALID_86|Central|Vote|19728.14|3243.68|Highway
ROU0670|Base|Once|27992.44|43422.31|Highway
INVALID_41|Difference|Sit|19272.82||City
ROU0672|Player|Difference|29579.01|34130.67|City
ROU0673|Growth|Half|20971.97|44272.22|Mixed
ROU0674|Forward|Drive|34903.06|14910.47|Mixed
ROU0675|Clearly|Its|8850.0|0|highway
ROU0676|Stage|Town|Twenty Five Thousand|40600.5|Highway
ROU0213|Church|Memory|15316.83|21743.63|Mixed
ROU0678|Maybe|Middle|19758.32|14352.28|Highway
ROU0679|Small|Hand|17505.04|-3810.17|City
ROU0323|Hold|Daughter|4437.65|19289.26|Highway
ROU0681|Represent|Always|10643.99|Twenty Five Thousand|Mixed
ROU0682|Defense|Manager|48496.59|12865.43|City
ROU0683|Difficult|Measure|24298.74|7178.95|City
ROU0684|Current|Stage|27562.69|-2625.26|City
ROU0685|So|Over|31670.78|28882.32|highway
ROU0447|Final|Price|14721.45|25083.31|Mixed
ROU0687|Carry|Policy|2852.93|7641.15|City
ROU0688|Tv|Most|9489.49|18842.07|MIXED
ROU0689|First|Anyone|45908.06|48553.88|Highway
ROU0690|Image|Song|16999.17|35577.89|City
ROU0691|Pressure|Speak|9767.84|39073.27|Mixed
ROU0692|Realize|Partner|12770.64|34000.45|City
ROU0693|Speech|Play|4006.62|7679.36|Highway
ROU0694|Fact|Recently|9867.88|22099.9|City
ROU0695|Fund|Turn|36737.3|29426.66|City
ROU0696|Main|Ready|0|12814.22|City
ROU0697|Offer|Identify|3046.97|5195.71|City
ROU0698|Trade|Time|28965.87||City
ROU0699|Sit|Provide|45828.29|21815.02|City
ROU0700|On|Chance|39595.72|6353.11|Highway
ROU0701|Wait|Together|21865.57|25514.5|Highway
ROU0702|Under|Unit|18108.52|27719.32|City
ROU0703|Cell|Create|8924.89|1955.27|Mixed
ROU0704|Message|Try|2712.42|47573.86|Mixed
ROU0705|Condition|Best|49866.88|30627.73|Highway
ROU0706|Your|My|19457.87|42108.95|Highway
ROU0707|Compare|My|17270.14|15631.82|Highway
ROU0708|Perform|Author|29453.5|3195.09|City
ROU0709|Former|Them|11608.87|9551.84|Mixed
ROU0710|North|Serious|42798.32|42307.57|City
ROU0711|Tend|Thank|16837.01|48345.12|City
ROU0712|Think|Husband|26758.1|-2470.91|Highway
ROU0713|Read|Future|36081.59|46396.3|City
ROU0714|Knowledge|Check|42716.64|46348.4|City
ROU0637|Along|Find|32735.93|1918.48|City
ROU0716|Suggest|Miss|32833.59|20281.31|City
ROU0717|Major|Memory|19187.56|21776.03|City
ROU0718|Onto|Gas|17278.93|7183.28|Highway
INVALID_80|Market|Plan|23275.62|22613.41|City
ROU0720|Thus|Thing|16750.79|35194.77|Mixed
ROU0721|Peace|Discuss|13573.74|19600.74|city
ROU0722|Compare|Street|8690.47|49285.66|Mixed
ROU0723|Organization|Kind|43785.17|38529.34|City
ROU0724|World|Throughout|49483.62|16359.0|Mixed
ROU0725|Rock|Professional|9395.5|23599.45|City
ROU0726|Down|Foreign|46174.11||Highway
ROU0727|Receive|Successful|-4563.56|19425.03|Mixed
ROU0728|Wall|Far|23997.14|9099.07|Mixed
ROU0729|Better|South|8302.1|27407.74|Highway
ROU0730|List|Every|1658.62|49116.26|Mixed
ROU0233|Occur|Each|9120.48|24355.45|Mixed
ROU0732|Choice|Across|2789.88|46329.71|Mixed
ROU0733|Yourself|Box|48462.52|45511.23|Mixed
ROU0734|Material|Agency|21309.42|43030.5|Mixed
ROU0735|Central|Drive|35125.34|1049.44|Mixed
ROU0736|How|Share|22713.07|41877.78|Highway
ROU0737|Event|Position|37315.53|14233.08|City
ROU0738|Building|Successful|32827.41|8529.07|Mixed
ROU0739|Game|Theory|9682.53|45722.43|City
ROU0740|Me|Then|16281.22|48236.57|Mixed
ROU0741|Common|Strategy|24090.98|34832.57|mixed
ROU0742|Project|Know|44713.83|Twenty Five Thousand|MIXED
ROU0743|Federal|Modern|46398.09|49774.46|Mixed
ROU0744|Yeah|Product|28620.37|8054.01|City
ROU0745|Measure|That|26832.77|24992.22|Highway
ROU0746|Reality|Deep|32888.64|-4151.13|Highway
ROU0747|Not|Forward|6722.28|15375.38|Mixed
ROU0748|Send|Top|20989.43|28555.12|Highway
ROU0749|Mother|Practice|Five Hundred|12801.42|Highway
ROU0750|Put|Hospital|46502.94|37765.97|City
ROU0751|Account|Production|5936.11|46419.5|Mixed
ROU0752|Light|Point|1153.59|16195.35|City
ROU0245|Purpose|Computer|-3343.08|49037.53|Mixed
ROU0754|Late|Science|21784.31|23224.18|Mixed
ROU0755|Simply|Identify|14828.03|41926.33|City
ROU0756|Economic|Site|44936.56|16787.69|City
ROU0757|Within|Matter|28445.52|40217.21|City
ROU0758|How|Fast|19482.71|20479.07|City
ROU0759|Possible|Appear||22297.99|City
ROU0760|Kitchen|Either|27237.22|10463.12|Mixed
ROU0761|Now|Audience|5004.93|13361.05|Highway
ROU0762|Increase|Series|1434.89|45288.75|City
ROU0763|Close|You|31965.7|41836.61|Mixed
ROU0764|Pm|Yes|4354.1|44436.95|Mixed
ROU0765|People|Worry|39978.97|45075.27|Highway
ROU0766|Face|Water|Twenty Five Thousand|37679.44|Mixed
ROU0767|Education|Industry|46358.36|0|Mixed
ROU0768|Production|Side|37827.31|49931.34|MIXED
ROU0769|During|Mr|46339.33|2740.47|Highway
ROU0770|Past|Three|43911.65|32195.7|Highway
ROU0771|Focus|Whose|44941.79|33004.78|City
ROU0065|Sea|Politics|44109.98|4697.4|Mixed
ROU0773|Worker|Smile|2148.74|18974.65|City
ROU0774|Cell|Certainly|26658.92|19526.28|Highway
ROU0775|Modern|Son|34011.57|23036.89|Mixed
ROU0776|Month|Account|22147.13|29282.28|City
ROU0777|Day|Sister|9736.86|33182.22|City
ROU0778|House|Push|10578.79|33456.75|Mixed
ROU0779|Under|Investment|5339.53|25119.33|Highway
ROU0780|Close|Arm|28733.78|45623.26|Mixed
ROU0781|Garden|Beat|43930.48|43883.3|Highway
ROU0782|Radio|Consider|41133.43|7729.02|mixed
ROU0783|Statement|Blood|41443.7|8951.2|Mixed
ROU0784|May|Treatment|17534.66|18265.44|City
ROU0785|Surface|Recognize|28127.4|415.16|City
ROU0786|Woman|Which|Five Hundred|Five Hundred|Highway
ROU0787|Election|Suddenly|25752.49|-1286.09|Mixed
ROU0788|Response|Successful|5165.23|35226.02|City
ROU0789|Measure|Spend|16306.73|398.27|City
ROU0790|Western|Pattern|44998.35|17849.83|City
ROU0710|Both|Last|8322.04|14443.73|Mixed
ROU0792|Win|Color|47307.15|5636.38|Mixed
ROU0793|Imagine|Spring|5020.37|21563.06|City
ROU0794|Now|North|43590.51|19002.23|Mixed
ROU0795|Benefit|These|29206.79|1737.99|Highway
ROU0796|Station|Reduce|-204.51|15247.13|Highway
ROU0797|Speak|Phone|21719.99|697.68|Mixed
ROU0798|Understand|Around|7079.84|35579.87|Mixed
ROU0799|Recognize|Mother|47152.43|29596.2|Highway
ROU0800|Source|Section|7027.6|6703.6|City
ROU0801|Himself|Matter|12220.9|2301.22|Highway
ROU0802|Soldier|Indeed|6785.67|17517.83|Highway
ROU0803|Over|Couple|1422.96|39007.09|MIXED
ROU0804|Evidence|Recognize|28976.71|15785.02|City
ROU0805|Bad|Final|19651.89|6921.94|Highway
ROU0806|Debate|Smile|13231.74|39274.92|Mixed
ROU0807|Stage|Carry|19564.44|10146.24|Highway
ROU0808|Think|Choice|39058.02|20421.75|Highway
ROU0809|Central|Visit|0|44042.95|City
ROU0810|Toward|Which|36171.73|2937.39|Mixed
ROU0811|Across|In|38929.99|19603.32|City
ROU0812|Often|Price|9521.6|Ten Thousand|Mixed
ROU0813|Argue|Only|31856.23|33138.25|Mixed
ROU0814|While|Mrs|12965.19|31729.44|City
ROU0815|Actually|Science|38655.74||Highway
ROU0816|Whom|Until|11105.91|29737.53|Mixed
ROU0817|What|Reach|7024.86|42037.71|City
ROU0818|Moment|Yes|47948.62|0|Mixed
ROU0819|From|Today|20982.12|21218.34|Mixed
ROU0820|Rise|Agree|13238.95|26831.64|Highway
ROU0821|Treatment|Where|30404.18|12021.79|Mixed
ROU0822|Specific|Explain|39202.65|31430.27|Mixed
ROU0823|Water|Rock|Twenty Five Thousand|1986.96|City
ROU0824|Population|Local|36167.7|2362.03|highway
ROU0825|Receive|Age|2472.63|29808.98|Highway
ROU0826|Simple|Value|14814.12|10584.63|City
ROU0827|Government|Beat|38811.36|Twenty Five Thousand|CITY
ROU0828|Positive|Record|29974.47|29585.96|Mixed
ROU0829|According|Military|33156.52|46967.51|Highway
ROU0830|Blue|None|-1069.79|47543.12|Highway
ROU0831|Movement|Send|10116.58|-1366.08|Highway
ROU0261|Rock|Cover|23063.58|32383.78|City
ROU0833|Structure|Floor|40594.14|32590.78|Mixed
ROU0834|Way|Court|Ten Thousand|45643.6|Mixed
ROU0835|Finally|Try|43073.97|20433.14|Mixed
ROU0836|Determine|List|15896.59|21138.96|City
ROU0837|Effort|During|2281.31|41424.41|Highway
ROU0838|Upon|Leader|9424.16|25505.0|City
ROU0839|Garden|Fast|12096.29|2496.89|Mixed
ROU0840|Chance|Sell|41856.44|17602.76|Mixed
ROU0841|Bank|Decision|18136.87|17781.66|Highway
ROU0842|Kitchen|Act|4256.35|20509.62|Highway
ROU0776|Girl|Order|18760.57|26606.55|City
ROU0844|Can|Name|16649.74|10442.88|Mixed
ROU0845|Mission|Face|48796.46|2406.37|Mixed
ROU0846|Myself|Middle|3937.16|38697.68|Highway
ROU0847|City|Change|22473.14|3519.65|City
ROU0848|Mission|Degree|Twenty Five Thousand|25248.96|Highway
ROU0849|Apply|Care|Twenty Five Thousand|32817.63|Mixed
ROU0850|Admit|Develop|48213.93|0|Mixed
ROU0851|Entire|Computer|18750.48|20023.84|City
ROU0852|Air|Pattern|20612.26|15610.06|Mixed
ROU0853|Trade|Mention|32075.29|30875.72|City
ROU0854|Environmental|Ask|3112.23|39050.24|City
ROU0855|Consumer|Yard|15589.37|33340.13|Mixed
INVALID_65|Easy|Maintain|20300.5|46963.84|Mixed
ROU0857|Way|Rich|31907.98|3514.9|Highway
ROU0532|Tonight|Inside|31307.72|10619.53|Highway
ROU0859|Look|Late|7191.01|33203.08|Highway
ROU0860|Focus|Him|13532.78|19186.04|Highway
ROU0861|Idea|If|10965.8|44766.72|City
ROU0862|Give|End|47605.15|35277.64|Highway
ROU0863|Country|Attorney|42211.59|Ten Thousand|Mixed
ROU0864|Return|Anyone|31272.31|3478.74|Mixed
ROU0865|Run|Across|7610.89|39392.61|Mixed
ROU0866|Quite|Bad|16551.5|49592.19|Mixed
ROU0867|Bed|Party|30512.94|1323.75|Mixed
ROU0868|Beyond|Him|42493.59|21877.64|Mixed
ROU0869|Tv|All|6534.29|3697.6|Mixed
ROU0870|Top|White|25472.69|30963.47|City
ROU0458|Walk|Yeah|Ten Thousand|4927.04|highway
ROU0872|Hit|Perform|24305.3|7277.44|Mixed
ROU0873|Draw|Together|18698.88|8586.45|City
ROU0874|Call|Travel|38975.94|40601.67|City
ROU0875|He|Whole|19866.68|48628.1|Mixed
ROU0876|It|Clearly|11156.72|16110.94|Highway
ROU0877|Black|Cover|27396.04|Twenty Five Thousand|City
ROU0878|Somebody|Produce|17106.35|37787.54|Mixed
ROU0879|Treatment|Would|2266.52|11871.6|City
ROU0880|Hear|Natural|49627.12|-3686.06|Highway
ROU0881|Everything|Everyone|38216.59|29190.11|Highway
ROU0882|Important|Traditional|20091.46|37343.28|City
ROU0006|Serve|Father|41782.03||City
ROU0884|Specific|Style|3657.83|31984.96|Highway
ROU0885|Out|Goal|19768.27|9724.66|City
ROU0886|Year|Hear|22530.04|44738.41|MIXED
ROU0887|Easy|Talk|42010.33||Highway
ROU0888|Do|Yet|28837.86|36286.71|Mixed
ROU0889|Character|Age|18888.27|20155.01|Highway
ROU0890|Turn|Fact|22857.77|28934.55|Mixed
ROU0891|Tell|With|6297.84|44913.06|City
ROU0892|Relate|Institution|34783.13|17368.66|Highway
ROU0893|Five|Visit|21363.02|25090.33|Mixed
ROU0894|Social|Direction|32731.46|24297.59|Mixed
ROU0895|Able|Bit|22571.89|2746.56|Highway
ROU0896|Catch|Goal|26094.03|7889.79|Highway
ROU0897|Month|Full|12787.65|2794.41|HIGHWAY
ROU0898|Physical|Believe|41360.35|Five Hundred|highway
ROU0899|Others|Nation||32376.84|Highway
ROU0900|Fish|When|4789.47|44925.84|Mixed
ROU0901|Contain|Do|34556.73|35883.8|Mixed
ROU0902|Others|Age|29611.39|443.61|City
ROU0903|Training|Us|7682.05|15979.94|City
ROU0904|Old|Operation|21780.98||Highway
ROU0905|Resource|Sure|16623.17|30778.41|City
ROU0906|Fine|Especially|34170.8|10329.74|mixed
ROU0907|Race|None|8364.66|44990.43|City
ROU0908|And|Support|0|11176.12|Mixed
ROU0909|During|Walk|15642.94|17371.25|City
ROU0910|Change|Go|48218.62|11010.73|Highway
ROU0911|Treatment|Yes|30124.79|24508.52|City
ROU0912|Brother|Wife|4440.2|20060.95|Mixed
ROU0913|Medical|Sometimes|7150.53|8474.04|Mixed
ROU0914|Seven|Rest|20928.66|30607.96|Mixed
ROU0915|International|Maybe|16833.38|2661.59|Highway
ROU0916|Ready|Case|35325.53|Five Hundred|Highway
ROU0917|Option|Democrat|15135.97|16697.34|CITY
ROU0918|Rather|Computer|30914.75|38965.87|Mixed
ROU0919|How|Ready|44634.37|37154.94|City
ROU0920|Argue|Make|16303.22|19708.99|Mixed
ROU0921|These|Development|9049.55|29992.91|City
ROU0922|Should|Site|4795.18|45381.08|Highway
ROU0923|Kind|Catch|20270.76|41653.78|Mixed
ROU0924|Ready|Defense|42001.58|25189.21|Highway
ROU0925|Capital|Magazine|42796.61|4317.39|Mixed
ROU0926|Rather|Network|5602.46|29788.1|Mixed
ROU0370|Lot|End|25740.23|11118.03|Mixed
ROU0928|Son|Study|44132.23|6513.2|City
ROU0929|See|Wear|36015.78|48761.6|Mixed
ROU0930|Color|Animal||39999.68|City
ROU0931|Offer|Mission||37122.82|Highway
ROU0932|Over|Hard|42061.55|Twenty Five Thousand|City
ROU0933|Wife|End|28798.47|15035.72|Mixed
ROU0934|Market|Process|49519.22|5644.08|Mixed
ROU0935|Trial|Military|15037.18|783.24|highway
ROU0936|Tax|Himself|39504.04|9444.51|mixed
ROU0937|Present|Vote|45920.32|31702.47|Mixed
ROU0938|Through|Have|32282.03|31037.76|Highway
ROU0939|Charge|Upon|39350.01|7201.17|Mixed
ROU0940|One|Country|5968.4|12420.81|Mixed
ROU0941|Pattern|Their|17998.58|15716.83|City
ROU0942|Report|Woman|Five Hundred|Ten Thousand|Mixed
ROU0943|Pattern|Camera|28400.73|15862.07|CITY
ROU0944|Much|War|46498.84|39883.65|Highway
ROU0945|Whose|Movie|19634.66|38799.6|City
ROU0946|Kind|Rock|4033.57|42471.28|Highway
ROU0947|Throw|Season|7941.56|6267.63|Highway
ROU0948|Sister|Look|32428.2||City
ROU0949|Back|Brother|33678.46|12011.07|Mixed
ROU0950|Reduce|News|45050.82|36555.65|Highway
INVALID_10|Share|President|26943.03|43952.0|Highway
ROU0952|Decade|Foreign|4808.61|41425.09|MIXED
ROU0953|Continue|Career||26799.06|City
ROU0954|Fast|Door|41644.44|1915.38|City
ROU0955|Finally|Stage|30089.52|43980.15|City
ROU0956|Fear|Travel|21723.81|5615.74|Mixed
ROU0957|Assume|Painting|33336.08|48497.34|Mixed
ROU0958|Thousand|Move|25722.11|21863.66|Mixed
ROU0959|Culture|Cost|45241.15|48079.56|MIXED
ROU0960|Beyond|Light|33323.94|37076.5|Highway
ROU0961|Especially|Traditional|38777.19|5152.26|City
ROU0962|Technology|It|40212.37|22756.51|City
ROU0101|Republican|Join|29005.77|1126.81|Highway
ROU0964|Become|Human|19990.07|5084.08|mixed
ROU0965|Song|Rule|30038.33|30802.58|Highway
ROU0966|Happy|Across|45279.62|14220.12|Mixed
ROU0967|Office|Bill|24964.04|315.7|mixed
ROU0968|Here|Leg|12316.89|6292.36|Highway
ROU0969|Hot|Size|29566.21|6823.61|Highway
ROU0970|Experience|Around|46410.77|10850.21|City
ROU0971|Mean|Reduce|12994.64|-263.25|City
ROU0972|Paper|Improve|11179.42|35122.28|Mixed
ROU0973|Seat|Technology|4711.78|922.49|Highway
ROU0974|Page|Politics|14306.66|14289.33|Highway
ROU0975|Create|Approach|3052.78||City
ROU0976|Once|West|13662.48||Mixed
ROU0977|Social|Character|18280.44|8878.96|Highway
ROU0978|Rate|More|37070.74|12289.53|Highway
ROU0979|Rich|True|8157.04|1921.45|City
ROU0980|Wall|College|41108.46|33504.0|Highway
ROU0981|Painting|And|46091.11|47846.5|Mixed
ROU0982|Top|Administration|21409.56|21821.86|Mixed
ROU0983|Leader|Sport|33978.38|7011.94|Mixed
ROU0984|Can|Lawyer|34705.48|31010.21|City
ROU0985|Arm|Oil|3794.49|16943.46|Highway
ROU0986|Each|Able|30426.93|979.59|City
ROU0987|Suffer|Director|13683.36|23276.03|MIXED
ROU0988|Explain|Same|5652.02|21516.94|City
