ShipmentID,DriverID,WarehouseID,Origin,Destination,ShipmentDate,DeliveryDate,Weight,Cost,Status,ExtraColumn
SHI0219,DRI0012,WAR0018,Politics,Perform,2024-08-21,22-05-2022,2306.96,29233.33,Delivered,EXTRA_DATA
SHI0220,DRI0001,WAR0011,Dog,Price,14-02-2024,06/15/2023,8623.22,17922.52,Delivered,EXTRA_DATA
INVALID_61,DRI0008,WAR0013,Area,Town,07-08-2024,2024-03-21,12148.96,26224.9,Delivered,EXTRA_DATA
SHI0222,DRI0010,WAR0006,Like,Employee,2024-01-26,16/04/2022,27166.06,36648.16,Delayed,EXTRA_DATA
SHI0223,DRI0016,WAR0015,Shake,Rest,2022-01-06,04-04-2022,6298.19,21571.8,In-Transit,EXTRA_DATA
SHI0224,DRI0006,WAR0015,Book,Bag,17-01-2024,2024-09-22,18260.37,8318.02,Cancelled,EXTRA_DATA
SHI0012,DRI0010,WAR0012,Indicate,Family,10/09/2023,2024-10-24,8981.14,0,Delayed,EXTRA_DATA
SHI0226,DRI0010,WAR0008,Sit,Agreement,16-07-2024,06/12/2023,41424.06,36174.27,Cancelled,EXTRA_DATA
INVALID_42,DRI9999,WAR0007,Account,Turn,23/02/2024,,14139.13,29520.37,Delayed,EXTRA_DATA
SHI0228,DRI0019,WAR0006,Daughter,Everyone,06/03/2024,18/12/2022,29489.07,13083.33,Delayed,EXTRA_DATA
SHI0131,DRI0005,WAR0012,Character,Land,12-10-2024,31-07-2022,47779.71,13867.36,Delivered,EXTRA_DATA
SHI0230,DRI0011,WAR0001,Suddenly,Chance,04/01/2022,05-07-2023,22786.84,4788.49,In-Transit,EXTRA_DATA
SHI0231,DRI0006,WAR0013,Section,Eat,23/04/2022,2022-10-07,22778.77,47236.01,Cancelled,EXTRA_DATA
SHI0232,DRI0014,WAR0004,Design,Among,2024-07-15,30/03/2022,10152.8,8097.28,Delayed,EXTRA_DATA
SHI0233,DRI0020,WAR0007,Deal,Animal,09/07/2024,21-05-2023,8281.34,9950.27,In-Transit,EXTRA_DATA
SHI0234,DRI0004,WAR0015,Just,Remain,12-06-2022,2024-09-26,49523.92,26225.9,cancelled,EXTRA_DATA
SHI0235,DRI0007,WAR0004,Interesting,Include,27/10/2023,15/12/2024,36543.54,47634.81,Delayed,EXTRA_DATA
INVALID_56,DRI0015,WAR0007,Bank,Before,06/06/2024,2022-04-10,26367.23,32160.59,Delayed,EXTRA_DATA
SHI0237,DRI0009,WAR0011,Officer,Most,03/04/2022,21-08-2022,21676.89,0,Delivered,EXTRA_DATA
SHI0238,DRI0018,WAR0014,Chance,Very,01/01/2023,2024-09-19,283.87,3825.62,In-Transit,EXTRA_DATA
SHI0239,DRI0008,WAR0013,Data,Measure,29-07-2023,2023-05-04,16405.76,28968.55,Cancelled,EXTRA_DATA
SHI0240,DRI0013,WAR0017,Human,Instead,01-06-2023,2024-11-01,37040.42,25306.52,Delivered,EXTRA_DATA
SHI0023,DRI0016,WAR0008,Instead,Dog,2022-05-31,10-11-2024,19977.54,20584.98,Cancelled,EXTRA_DATA
SHI0242,DRI0019,WAR0014,Really,Nice,02-11-2024,,21579.43,,Delayed,EXTRA_DATA
SHI0243,DRI0002,WAR0006,Idea,Far,2024-09-07,2024-06-28,5141.65,20125.63,In-Transit,EXTRA_DATA
SHI0244,DRI9999,WAR0014,Herself,Radio,22-10-2023,2024-09-28,2939.49,25947.8,Cancelled,EXTRA_DATA
SHI0245,DRI0019,WAR0015,Perform,Price,23/07/2023,2022-04-25,38745.05,33717.77,Delayed,EXTRA_DATA
SHI0246,DRI0017,WAR0015,Late,Age,30/04/2022,09/20/2023,38157.26,10722.42,Delayed,EXTRA_DATA
SHI0247,DRI0001,WAR0019,Do,Maybe,22/08/2024,06/23/2024,32207.27,43187.08,Delayed,EXTRA_DATA
SHI0248,DRI0014,WAR0008,Majority,Management,07/21/2022,07/25/2023,44879.97,22851.26,In-Transit,EXTRA_DATA
SHI0044,DRI0017,WAR0019,North,Purpose,28-10-2023,13/01/2022,29213.4,43712.95,Cancelled,EXTRA_DATA
SHI0250,DRI0013,WAR0001,Treat,Everybody,03/31/2022,03-10-2024,17746.69,41663.06,In-Transit,EXTRA_DATA
SHI0251,DRI0016,WAR0002,Trouble,Happen,05-01-2024,2023-03-13,33037.68,42748.3,Delayed,EXTRA_DATA
SHI0252,DRI0017,WAR0005,Perhaps,Avoid,10/13/2023,09-04-2022,49734.38,-4387.57,In-Transit,EXTRA_DATA
SHI0253,DRI0003,WAR0017,Mother,Above,24/04/2024,29-01-2023,28795.46,Ten Thousand,Delivered,EXTRA_DATA
SHI0254,DRI0012,WAR0016,Moment,Build,2024-01-06,2024-04-04,Five Hundred,27466.41,Delivered,EXTRA_DATA
SHI0255,DRI0011,WAR0016,Onto,Yeah,11/14/2024,,12666.16,27564.96,DELAYED,EXTRA_DATA
SHI0256,DRI0012,WAR0010,Outside,Middle,2023-06-09,05/18/2024,38108.45,40017.27,CANCELLED,EXTRA_DATA
SHI0257,DRI0009,WAR0005,Voice,Another,2024-11-16,2023-01-17,29413.86,20255.67,Delivered,EXTRA_DATA
SHI0258,DRI0006,WAR0006,New,Agree,11/03/2023,2022-09-16,19963.27,39232.2,Cancelled,EXTRA_DATA
SHI0259,DRI0003,WAR0010,With,Source,2024-07-18,2024-02-20,45665.46,21755.59,Cancelled,EXTRA_DATA
SHI0260,DRI0020,WAR0012,Defense,Car,20-05-2022,2024-05-02,21727.91,14668.05,cancelled,EXTRA_DATA
SHI0261,DRI0004,WAR0018,Itself,Charge,2022-07-09,11-08-2024,37314.87,,Delivered,EXTRA_DATA
SHI0262,DRI0010,WAR0007,Have,Research,18-09-2024,31/07/2024,-1349.95,44236.14,Delivered,EXTRA_DATA
SHI0263,DRI0018,WAR0011,Must,Edge,05/13/2022,08-02-2024,30569.04,6670.21,In-Transit,EXTRA_DATA
SHI0264,DRI0004,WAR0010,Plant,Above,12-08-2024,03/30/2024,3470.93,0,Cancelled,EXTRA_DATA
SHI0265,DRI0015,WAR0002,Others,Act,18-10-2023,04/29/2023,40535.26,-1878.27,Delivered,EXTRA_DATA
SHI0266,DRI0007,WAR0004,Manager,Drop,2022-11-05,22-09-2022,38548.37,3989.36,Delivered,EXTRA_DATA
SHI0267,DRI0011,WAR0018,Leader,Big,10/04/2023,,3937.62,38998.52,Cancelled,EXTRA_DATA
SHI0268,DRI0006,WAR0010,Open,North,02-06-2023,25/04/2022,19167.41,47532.46,Delayed,EXTRA_DATA
SHI0269,DRI0005,WAR0013,Dog,Yet,19-11-2022,2023-09-12,34952.6,13861.8,In-Transit,EXTRA_DATA
SHI0270,DRI0014,WAR0009,Table,Join,2022-01-07,03/06/2023,,15074.94,In-Transit,EXTRA_DATA
SHI0271,DRI0015,WAR0020,Game,Source,24/05/2022,2023-12-05,23782.18,44799.0,In-Transit,EXTRA_DATA
SHI0272,DRI0002,WAR0011,We,Technology,01/04/2022,29-05-2022,1083.6,11286.36,In-Transit,EXTRA_DATA
SHI0273,DRI0009,WAR0011,Firm,Hard,16-06-2024,27-01-2022,17085.99,26117.21,Delayed,EXTRA_DATA
SHI0274,DRI0016,WAR0012,Community,Out,10/10/2023,19-05-2022,39035.77,2703.23,Delayed,EXTRA_DATA
SHI0275,DRI0007,WAR0012,Push,Break,18/03/2022,2024-01-23,30343.12,40894.15,Delivered,EXTRA_DATA
SHI0276,DRI0001,WAR0017,Public,Foot,04-04-2023,06/08/2022,47691.8,16104.75,Cancelled,EXTRA_DATA
SHI0277,DRI0012,WAR0008,Tell,Region,20-06-2023,,16812.29,46034.35,Cancelled,EXTRA_DATA
SHI0066,DRI0019,WAR0014,Provide,Management,2023-10-08,03-10-2022,,28697.12,Delivered,EXTRA_DATA
SHI0279,DRI0016,WAR0020,Wall,Cost,10/10/2022,11/06/2024,49235.93,30127.23,Delivered,EXTRA_DATA
SHI0280,DRI0020,WAR0013,Peace,Here,27/04/2022,02/05/2024,30416.43,41912.48,In-Transit,EXTRA_DATA
SHI0281,DRI0001,WAR0015,Board,Husband,19/06/2024,04/08/2022,31460.68,29639.46,Cancelled,EXTRA_DATA
SHI0282,DRI0005,WAR0015,Live,Until,01-11-2024,10-05-2022,3514.01,43510.95,Delayed,EXTRA_DATA
SHI0283,DRI0012,WAR0018,Information,Simple,08-03-2024,20/07/2022,8534.63,,Delayed,EXTRA_DATA
SHI0284,DRI0007,WAR0015,Stay,Involve,01/09/2023,,47929.96,31634.51,Delivered,EXTRA_DATA
SHI0285,DRI0017,WAR0020,Shake,Toward,03/02/2024,10/12/2022,28466.72,43349.17,In-Transit,EXTRA_DATA
SHI0286,DRI0007,WAR0014,Play,Yourself,2024-09-08,19-01-2023,20702.6,4034.02,Delayed,EXTRA_DATA
SHI0287,DRI0005,WAR9999,Speech,Science,18-03-2023,17/08/2023,15859.04,45360.03,CANCELLED,EXTRA_DATA
SHI0288,DRI0003,WAR0006,Computer,Specific,03/02/2024,03-04-2023,,26216.86,DELAYED,EXTRA_DATA
SHI0289,DRI0019,WAR0008,Provide,Training,07-07-2022,18-08-2023,20867.29,8798.98,Delivered,EXTRA_DATA
SHI0290,DRI0012,WAR0020,Even,Like,03-09-2022,,21786.37,17411.47,Delivered,EXTRA_DATA
SHI0291,DRI0015,WAR0012,Happen,Each,06-08-2022,15-06-2022,47925.14,20534.52,IN-TRANSIT,EXTRA_DATA
SHI0292,DRI0010,WAR9999,Get,Once,03-10-2024,19/10/2022,13097.52,34153.17,In-Transit,EXTRA_DATA
SHI0293,DRI0020,WAR0019,Worker,Type,22/01/2024,20/04/2022,38091.72,,Cancelled,EXTRA_DATA
SHI0294,DRI0016,WAR0002,Somebody,Than,03/07/2024,28-12-2023,21960.15,11231.32,Cancelled,EXTRA_DATA
SHI0295,DRI0005,WAR0012,Push,Ball,16-08-2022,,49349.14,32156.06,Cancelled,EXTRA_DATA
SHI0296,DRI0014,WAR0016,Large,Accept,03/30/2023,06/01/2023,22793.21,27019.32,In-Transit,EXTRA_DATA
SHI0297,DRI0018,WAR0008,Character,Board,13-04-2023,2024-05-21,-2566.14,21384.9,delivered,EXTRA_DATA
SHI0298,DRI0008,WAR0004,On,Today,11-11-2024,08/11/2023,49729.41,15671.03,Delivered,EXTRA_DATA
SHI0299,DRI0005,WAR0009,How,Present,02-09-2024,07-06-2022,27194.35,42381.54,Cancelled,EXTRA_DATA
SHI0300,DRI0003,WAR0002,Century,Important,11/20/2024,08/11/2022,34581.35,30502.83,Delivered,EXTRA_DATA
SHI0301,DRI0012,WAR0019,Across,Mr,2024-07-02,01-06-2022,,6896.43,In-Transit,EXTRA_DATA
SHI0302,DRI0020,WAR0011,Already,Near,26/10/2023,02/18/2022,26822.97,45562.43,Cancelled,EXTRA_DATA
SHI0303,DRI9999,WAR0013,Any,Of,2023-12-23,03/04/2023,16088.39,21951.31,Cancelled,EXTRA_DATA
SHI0304,DRI0006,WAR9999,Compare,Order,05/06/2024,2023-11-01,4598.95,30813.33,Cancelled,EXTRA_DATA
SHI0305,DRI0016,WAR0004,Dream,Little,2022-06-01,,37638.64,35778.95,Delayed,EXTRA_DATA
SHI0306,DRI0006,WAR0019,Realize,Reduce,19-03-2022,17/08/2023,38446.14,2663.0,In-Transit,EXTRA_DATA
SHI0307,DRI0008,WAR0010,Her,Within,23/09/2022,14/10/2024,20526.71,Ten Thousand,Delivered,EXTRA_DATA
SHI0308,DRI0015,WAR0013,Series,Focus,30/05/2023,,9422.59,24548.17,Cancelled,EXTRA_DATA
SHI0309,DRI0015,WAR0005,Board,Certain,05/18/2022,04/04/2024,39585.48,33006.66,Delivered,EXTRA_DATA
SHI0310,DRI0001,WAR0017,Floor,Next,2022-10-08,01/07/2023,23557.33,22893.69,cancelled,EXTRA_DATA
SHI0311,DRI0011,WAR0012,Bar,Fear,23/08/2022,2022-07-15,43007.74,38395.07,Delayed,EXTRA_DATA
SHI0312,DRI0004,WAR0018,Build,Pass,16/03/2024,02-06-2022,39399.08,3125.89,Delayed,EXTRA_DATA
SHI0313,DRI0010,WAR0002,Increase,Prove,22/09/2022,,15999.82,,Delayed,EXTRA_DATA
SHI0314,DRI0013,WAR0015,By,Final,29-07-2023,03-12-2023,3765.09,42321.59,Delayed,EXTRA_DATA
SHI0315,DRI0007,WAR0010,Act,Nice,23/01/2022,07/25/2023,6646.81,19721.58,delayed,EXTRA_DATA
SHI0316,DRI0016,WAR0007,One,Relate,2022-05-27,09/19/2024,10837.26,20577.83,Delayed,EXTRA_DATA
SHI0317,DRI0003,WAR0002,Road,Gas,10-02-2024,10/08/2023,3827.79,40545.29,Delayed,EXTRA_DATA
SHI0318,DRI0009,WAR0003,Light,Security,12-01-2022,2023-03-14,19972.89,37191.68,Delivered,EXTRA_DATA
SHI0319,DRI0001,WAR0006,Maybe,However,2023-02-15,2023-02-25,1565.34,34243.88,Delivered,EXTRA_DATA
SHI0320,DRI0004,WAR0002,Audience,School,2024-07-11,06/25/2022,-3001.71,27692.16,Cancelled,EXTRA_DATA
SHI0076,DRI0003,WAR0004,Compare,Sign,11/08/2022,05/03/2022,47598.37,0,Cancelled,EXTRA_DATA
SHI0322,DRI0020,WAR0013,Today,Take,15/06/2022,07/27/2022,22770.32,-3581.72,In-Transit,EXTRA_DATA
SHI0323,DRI0014,WAR0018,Four,Difficult,2023-04-22,2022-07-09,37128.74,Five Hundred,DELAYED,EXTRA_DATA
SHI0324,DRI0001,WAR0009,While,Natural,27/11/2024,2023-01-11,,7017.47,In-Transit,EXTRA_DATA
SHI0325,DRI0013,WAR0002,It,Accept,2023-09-01,12-10-2022,18898.27,5874.36,In-Transit,EXTRA_DATA
SHI0326,DRI0005,WAR0002,Attention,Some,23/05/2023,05-09-2023,13943.99,29953.18,Delivered,EXTRA_DATA
SHI0327,DRI0007,WAR0001,Tend,Party,26/09/2022,2022-04-10,10655.37,30883.7,In-Transit,EXTRA_DATA
SHI0328,DRI0014,WAR0014,I,Student,2023-05-18,05/12/2022,39117.39,46354.04,Cancelled,EXTRA_DATA
SHI0329,DRI0013,WAR0020,Religious,Every,06/06/2024,08/01/2023,8112.49,1711.84,Delivered,EXTRA_DATA
SHI0330,DRI0009,WAR0012,Begin,Maybe,12/07/2024,2022-09-09,24114.45,46192.19,Delayed,EXTRA_DATA
SHI0331,DRI0008,WAR0013,Door,News,10/23/2022,08/23/2022,41638.59,,Cancelled,EXTRA_DATA
SHI0095,DRI0009,WAR0016,Security,Than,06/02/2024,17-03-2024,14218.36,19321.3,In-Transit,EXTRA_DATA
SHI0333,DRI9999,WAR0015,Serious,Upon,2023-06-17,12/11/2024,33957.59,34123.19,Delayed,EXTRA_DATA
SHI0334,DRI0017,WAR0016,Open,Purpose,12/02/2022,12/14/2024,10849.15,32374.28,Delivered,EXTRA_DATA
SHI0335,DRI0002,WAR0013,Scene,Man,28-06-2023,,3187.35,17112.67,Cancelled,EXTRA_DATA
SHI0336,DRI0007,WAR0005,Character,Charge,10/21/2024,03/20/2023,17176.48,48243.14,Cancelled,EXTRA_DATA
SHI0337,DRI0020,WAR9999,Short,Left,06/25/2024,04/26/2022,20583.68,17168.43,In-transit,EXTRA_DATA
SHI0338,DRI0006,WAR0013,Account,Picture,24-03-2022,08/09/2024,41540.88,13721.64,Cancelled,EXTRA_DATA
SHI0339,DRI0016,WAR0016,Property,Dark,2023-12-20,2023-06-10,6937.29,23883.68,Delayed,EXTRA_DATA
SHI0340,DRI9999,WAR0002,Realize,Present,23-10-2023,18/02/2023,46752.41,43532.84,In-Transit,EXTRA_DATA
SHI0341,DRI0007,WAR0012,Including,Part,2024-01-16,,14722.88,36670.62,Delayed,EXTRA_DATA
SHI0342,DRI0015,WAR9999,Crime,Population,2024-02-04,16/12/2022,,0,Cancelled,EXTRA_DATA
SHI0343,DRI0014,WAR0008,Treatment,Present,09/15/2022,,0,19035.6,Cancelled,EXTRA_DATA
SHI0344,DRI0008,WAR0016,Space,Very,2024-04-20,19/05/2023,14979.78,47112.74,Cancelled,EXTRA_DATA
SHI0345,DRI0002,WAR0008,Section,Drive,2022-12-14,2024-03-08,35490.72,29246.85,Cancelled,EXTRA_DATA
SHI0346,DRI0002,WAR0017,Yeah,Page,04-04-2022,2023-04-17,42254.6,26691.0,Delayed,EXTRA_DATA
SHI0347,DRI0017,WAR0001,Appear,Where,09/02/2022,2024-06-28,28402.76,-3560.1,Delivered,EXTRA_DATA
SHI0348,DRI0010,WAR0010,Office,Hold,2023-01-02,,10703.75,11641.28,In-Transit,EXTRA_DATA
SHI0349,DRI0017,WAR0007,Table,Off,2022-12-16,25-12-2022,35398.91,7241.26,Delivered,EXTRA_DATA
SHI0350,DRI0019,WAR0020,Relationship,Action,10/08/2022,16-03-2022,43087.27,32952.59,Delayed,EXTRA_DATA
SHI0351,DRI0004,WAR0002,Red,Tax,22/01/2023,09-06-2023,,30797.78,Cancelled,EXTRA_DATA
SHI0352,DRI0009,WAR0004,Receive,Than,20-09-2023,29-08-2022,40734.96,-4375.54,Delivered,EXTRA_DATA
SHI0353,DRI0006,WAR0012,Relate,Without,17/10/2023,21-08-2023,13913.9,29956.7,Cancelled,EXTRA_DATA
SHI0354,DRI0016,WAR0006,Away,Hit,03/08/2023,,37373.35,1403.15,Cancelled,EXTRA_DATA
SHI0355,DRI0005,WAR0017,Just,Style,06/08/2022,01-09-2022,22334.78,31945.53,Cancelled,EXTRA_DATA
SHI0356,DRI0002,WAR0012,Poor,Something,05/10/2023,2024-11-05,567.57,44032.96,Cancelled,EXTRA_DATA
SHI0357,DRI0001,WAR0004,Less,Education,19-11-2024,,19353.14,19827.98,In-Transit,EXTRA_DATA
SHI0358,DRI0009,WAR0006,Fish,Alone,02/12/2024,2022-06-20,7425.25,17648.26,Cancelled,EXTRA_DATA
INVALID_8,DRI0016,WAR0004,Security,Key,2023-06-01,25-07-2022,2780.74,15502.96,Delivered,EXTRA_DATA
SHI0360,DRI0005,WAR0005,Guess,Under,19/06/2024,10/09/2022,15478.85,15230.85,Delayed,EXTRA_DATA
SHI0361,DRI0001,WAR0015,Know,Yes,07/07/2024,21-03-2024,36295.83,43174.84,In-Transit,EXTRA_DATA
SHI0362,DRI0017,WAR0009,Gas,Against,08/07/2024,17-12-2023,30602.57,21357.81,Delivered,EXTRA_DATA
SHI0259,DRI0016,WAR0016,Less,Family,14-02-2024,06/08/2022,42867.1,10923.18,In-Transit,EXTRA_DATA
SHI0364,DRI0002,WAR0014,Girl,Article,04-07-2024,15-07-2022,31132.64,11658.76,In-Transit,EXTRA_DATA
SHI0365,DRI0012,WAR0002,Stuff,Between,11/13/2022,04/02/2022,35364.42,19045.83,In-Transit,EXTRA_DATA
SHI0366,DRI0014,WAR0020,Management,Although,2022-06-21,2022-11-16,21335.75,,Cancelled,EXTRA_DATA
SHI0367,DRI0014,WAR0004,Over,Dog,2023-06-30,06/30/2022,5376.06,35887.68,Delivered,EXTRA_DATA
SHI0368,DRI0012,WAR0019,College,Enjoy,2023-10-15,09-02-2024,40479.74,24294.03,Delayed,EXTRA_DATA
SHI0369,DRI0002,WAR0007,Place,Analysis,2023-12-26,16-06-2024,47331.25,21388.42,In-Transit,EXTRA_DATA
SHI0370,DRI0020,WAR0011,Live,Citizen,2024-12-12,19/02/2022,35251.1,,Delivered,EXTRA_DATA
SHI0371,DRI0007,WAR0006,Carry,Have,03/06/2024,2023-01-24,27864.08,43539.46,Delayed,EXTRA_DATA
SHI0057,DRI0010,WAR0013,Senior,Miss,2023-01-02,2024-03-18,0,10186.15,In-Transit,EXTRA_DATA
SHI0373,DRI0002,WAR0009,Security,Child,2023-10-13,,49092.58,46907.64,Delivered,EXTRA_DATA
SHI0374,DRI0003,WAR0004,Health,Now,09/10/2024,2023-06-08,23647.98,6972.33,in-transit,EXTRA_DATA
SHI0375,DRI0012,WAR0008,Often,International,18/01/2022,,9154.5,23202.66,Delayed,EXTRA_DATA
SHI0376,DRI0016,WAR0005,Business,Protect,29-07-2023,11-10-2022,,,Delayed,EXTRA_DATA
SHI0377,DRI0012,WAR0012,Thousand,From,26/07/2022,11-03-2023,34331.48,-2810.08,Delivered,EXTRA_DATA
SHI0378,DRI0005,WAR0001,Maintain,Music,2024-06-03,13-04-2024,29637.47,44874.32,delivered,EXTRA_DATA
SHI0379,DRI0004,WAR0005,Environment,Agree,05/04/2024,07/27/2023,29996.24,35105.06,Delivered,EXTRA_DATA
SHI0139,DRI0011,WAR0019,Type,Sea,02/27/2022,26/02/2023,24757.77,44001.45,Cancelled,EXTRA_DATA
SHI0381,DRI0016,WAR0015,So,Organization,2023-12-28,16/07/2022,3563.91,1820.72,In-Transit,EXTRA_DATA
SHI0382,DRI9999,WAR0011,Man,Far,2023-02-04,10/09/2022,10152.72,40939.45,Delayed,EXTRA_DATA
SHI0383,DRI9999,WAR0004,Section,Past,10-07-2024,23-11-2024,15166.66,27625.16,Delivered,EXTRA_DATA
SHI0384,DRI0017,WAR0007,With,Song,17/09/2024,10/11/2024,24472.08,Twenty Five Thousand,Cancelled,EXTRA_DATA
SHI0385,DRI0018,WAR0011,Drop,Beautiful,01-08-2024,,28595.06,8149.62,Delayed,EXTRA_DATA
SHI0386,DRI0001,WAR0013,Mention,Amount,06-06-2022,11/23/2022,Five Hundred,39390.54,Delivered,EXTRA_DATA
SHI0387,DRI0012,WAR0016,Art,Moment,19-02-2022,11/06/2022,14576.41,Twenty Five Thousand,Delayed,EXTRA_DATA
SHI0388,DRI0018,WAR9999,Break,Though,07/26/2024,29-05-2022,31287.2,4638.35,Cancelled,EXTRA_DATA
SHI0389,DRI0020,WAR0001,Economy,Wait,06/07/2022,26/09/2022,0,0,Delivered,EXTRA_DATA
SHI0390,DRI0002,WAR0007,Low,Family,2023-07-09,2023-12-08,46302.43,14190.39,In-Transit,EXTRA_DATA
SHI0391,DRI0019,WAR0007,Top,Surface,20-07-2022,11-10-2023,24848.83,33952.22,Delivered,EXTRA_DATA
SHI0392,DRI0011,WAR0008,Positive,Development,29-04-2022,22-01-2022,45648.84,12608.66,Delayed,EXTRA_DATA
SHI0393,DRI0003,WAR0020,Spend,Car,01/17/2022,2024-06-13,23680.91,0,Delayed,EXTRA_DATA
SHI0394,DRI0011,WAR0011,Pass,Sport,28-03-2022,20/03/2023,-1124.35,41816.48,Cancelled,EXTRA_DATA
SHI0395,DRI0006,WAR0015,Camera,Inside,02/05/2022,,17690.1,37705.46,In-Transit,EXTRA_DATA
SHI0396,DRI0017,WAR0012,Material,Mean,2022-11-03,02-12-2024,4692.01,27937.07,Cancelled,EXTRA_DATA
SHI0267,DRI0007,WAR0005,All,Dinner,2023-07-08,13/03/2022,19371.63,38131.16,delivered,EXTRA_DATA
SHI0398,DRI0013,WAR0009,Although,Our,2022-06-01,,31832.76,16887.7,In-Transit,EXTRA_DATA
SHI0399,DRI0002,WAR0015,Firm,Maybe,27/05/2022,31-05-2024,26129.43,48270.2,Cancelled,EXTRA_DATA
SHI0400,DRI0007,WAR0013,Present,Loss,2022-07-27,09/12/2024,,30727.53,In-Transit,EXTRA_DATA
SHI0401,DRI0006,WAR0011,As,Above,2023-11-26,04/28/2022,1049.55,1544.94,Delivered,EXTRA_DATA
INVALID_22,DRI0014,WAR0003,Light,Forget,20/10/2022,,32983.68,13052.38,Cancelled,EXTRA_DATA
SHI0403,DRI0002,WAR0014,Civil,Lot,11/03/2024,01/20/2024,20221.86,44308.96,Cancelled,EXTRA_DATA
SHI0404,DRI0007,WAR0017,Bank,Now,07/17/2023,16-02-2023,36824.51,34975.93,Cancelled,EXTRA_DATA
SHI0405,DRI0005,WAR0004,Six,Also,10/27/2023,2023-01-05,0,49148.71,Delivered,EXTRA_DATA
SHI0406,DRI0006,WAR0009,Reduce,Cold,09-04-2024,29/09/2024,596.89,4183.7,In-Transit,EXTRA_DATA
SHI0407,DRI0019,WAR0004,Fire,Food,07/21/2023,10/04/2024,18395.25,39418.76,DELAYED,EXTRA_DATA
INVALID_31,DRI0007,WAR0009,Save,Put,2023-02-26,,15203.07,13001.27,Delivered,EXTRA_DATA
SHI0409,DRI0016,WAR0012,Discussion,Happy,30/04/2022,,48239.79,16449.66,Delivered,EXTRA_DATA
SHI0410,DRI0002,WAR0004,List,Scene,2022-07-15,04-08-2024,4330.65,11586.86,Delivered,EXTRA_DATA
SHI0411,DRI0018,WAR0012,Many,Allow,13/10/2023,,8031.29,36525.84,Cancelled,EXTRA_DATA
SHI0412,DRI0016,WAR0015,Industry,Action,25/06/2023,02/03/2024,8245.12,25246.96,Delayed,EXTRA_DATA
SHI0413,DRI0020,WAR0003,State,Third,2024-01-03,2024-06-01,21515.61,18959.5,In-Transit,EXTRA_DATA
SHI0414,DRI0011,WAR0003,Side,Land,11/11/2023,04-01-2023,9380.84,8534.58,Delayed,EXTRA_DATA
SHI0415,DRI0003,WAR0014,Thing,Teach,2022-04-30,21/12/2023,4242.27,13656.73,Cancelled,EXTRA_DATA
SHI0416,DRI0017,WAR0014,Practice,Represent,03/01/2024,06/28/2022,11707.4,12108.73,Delayed,EXTRA_DATA
SHI0417,DRI0013,WAR0019,Against,Operation,07/08/2024,25/10/2024,22053.27,12842.61,Delivered,EXTRA_DATA
SHI0418,DRI0017,WAR0015,Should,Reduce,20/04/2024,17-05-2023,7753.01,37922.63,Cancelled,EXTRA_DATA
SHI0419,DRI0020,WAR0005,Capital,Account,18/05/2024,16-07-2024,14471.53,25599.2,In-Transit,EXTRA_DATA
SHI0420,DRI0016,WAR0007,Edge,Activity,2022-07-29,,10369.62,17991.27,in-transit,EXTRA_DATA
SHI0421,DRI0013,WAR0015,Million,Reason,2022-02-15,19/06/2024,2596.35,Twenty Five Thousand,Cancelled,EXTRA_DATA
SHI0422,DRI0013,WAR0003,Family,Discuss,2024-06-19,,15080.21,47218.38,Delayed,EXTRA_DATA
SHI0148,DRI0020,WAR0017,Appear,Court,26/12/2022,14-12-2023,41365.49,33686.62,In-Transit,EXTRA_DATA
SHI0424,DRI0012,WAR0001,Identify,Nothing,2024-01-30,07/13/2022,31277.64,17988.22,Cancelled,EXTRA_DATA
SHI0425,DRI0009,WAR0016,Vote,Onto,29/04/2023,2022-05-08,14888.66,9899.45,In-Transit,EXTRA_DATA
SHI0426,DRI9999,WAR0011,Year,Above,2024-03-18,11/27/2022,33615.38,26350.46,Delivered,EXTRA_DATA
SHI0427,DRI0004,WAR0001,Reflect,Car,10/08/2022,2022-07-30,16845.54,37656.65,Delivered,EXTRA_DATA
SHI0428,DRI0008,WAR0014,Industry,Police,28-05-2022,16/02/2024,13550.85,32876.56,Cancelled,EXTRA_DATA
SHI0429,DRI0016,WAR0005,Beat,Peace,2024-12-01,30-06-2022,19683.61,0,In-Transit,EXTRA_DATA
SHI0430,DRI0016,WAR0014,Military,Arm,11/18/2022,25/02/2023,5440.94,,Cancelled,EXTRA_DATA
SHI0431,DRI0009,WAR0005,End,Land,2024-05-19,15-11-2022,21086.06,44093.91,In-Transit,EXTRA_DATA
SHI0432,DRI0007,WAR0010,Data,Teacher,04-04-2023,30-10-2023,39558.67,18559.29,Cancelled,EXTRA_DATA
SHI0433,DRI0015,WAR0005,Year,Front,24-12-2022,2022-04-17,26760.07,16236.09,Delayed,EXTRA_DATA
SHI0434,DRI0017,WAR0004,Have,Hair,11/07/2023,,46637.28,10216.4,Delayed,EXTRA_DATA
SHI0435,DRI0012,WAR0011,Wear,Either,2022-05-08,28/08/2023,20976.75,22832.37,Delivered,EXTRA_DATA
SHI0436,DRI0003,WAR0012,Onto,Worry,25-08-2023,2023-10-17,35213.67,32012.75,In-Transit,EXTRA_DATA
SHI0437,DRI0012,WAR0018,Service,Foreign,2023-09-16,27/01/2022,19767.8,,In-Transit,EXTRA_DATA
